Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun039.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	39	12.477493	25.822474	-53.956725	13.955351	-53.895688	0.795273	-8.560442	0.411597	0.426466	0.386566	0.396908	0.451698	0.277718	-0.010712	0.351582	0.197027	0.120631	0.070559	0.757274	0.131356	0.094485	0.059282	0.081171	0.134960	0.038325	0.106708	111.187730	0.407445	0.079121	0.544684	0.228063	0.089552	-711.157698	162.882192	227.951049	-49383.823169	-49384.314727	-49997.077101	302.898678	93.459534	180.599717	118.277178	152.553859	313.141030	158.134760	174.519197	369.950534	154.097071	195.671527	0.000000
9.000000	39	13.151952	25.849178	-53.987243	13.955351	-53.926206	0.911251	-8.423109	0.514496	0.447789	0.408042	0.493454	0.494717	0.288400	0.000000	0.362236	0.201132	0.145589	0.078860	0.933971	0.315255	0.096585	0.064364	0.082008	0.134147	0.054988	0.105014	111.248230	0.378851	0.082452	0.543018	0.228063	0.090381	-706.636449	162.882192	234.054141	-49383.823169	-49384.314727	-49997.077101	304.424451	84.304896	167.035972	110.648314	140.497196	221.594657	159.641843	169.941879	362.415120	140.365115	198.669293	0.000000
10.000000	39	13.806574	25.838496	-54.002503	13.944670	-53.910947	1.060364	-8.270516	0.617396	0.533082	0.558373	0.536363	0.516227	0.331126	0.053560	0.372890	0.197027	0.158068	0.083010	1.135911	0.472882	0.092386	0.071986	0.085355	0.135773	0.055821	0.108402	111.317373	0.377217	0.084118	0.547183	0.227226	0.089552	-703.622284	175.088375	243.208778	-49383.823169	-49384.314727	-49997.077101	312.053315	75.150259	154.979309	109.122541	134.468864	178.873016	146.078097	165.364560	354.879706	138.839343	209.161473	0.000000
11.000000	39	14.500870	25.849178	-53.987243	13.939329	-53.880428	1.159774	-8.140812	0.788894	0.661022	0.579849	0.600726	0.591510	0.395215	0.085696	0.394198	0.221656	0.166387	0.095462	1.262123	0.577967	0.098685	0.077914	0.087866	0.135773	0.056655	0.107555	111.386515	0.379668	0.084951	0.543851	0.229736	0.091211	-699.101035	178.139921	255.414961	-49383.823169	-49384.314727	-49997.077101	325.785271	69.047168	144.429729	103.019450	120.905119	268.893616	137.035600	160.787241	347.344291	126.633160	212.159238	0.000000
12.000000	39	15.115818	25.854518	-53.971984	13.944670	-53.926206	1.275751	-8.011109	0.857494	0.767638	0.601325	0.675817	0.634529	0.384533	0.107120	0.415506	0.221656	0.178866	0.103763	1.388336	0.735595	0.098685	0.085536	0.088703	0.135773	0.055821	0.108402	111.464301	0.378034	0.081619	0.544684	0.229736	0.090381	-684.030206	190.346104	261.518052	-49383.823169	-49384.314727	-49997.077101	336.465681	67.521395	136.894314	90.813267	116.383870	177.347243	134.021434	159.261468	335.287628	115.952749	221.152535	0.000000
13.000000	39	15.869625	25.859859	-54.002503	13.939329	-53.895688	1.358592	-7.881405	0.926093	0.831608	0.665752	0.707999	0.688302	0.459304	0.139256	0.436814	0.197027	0.195505	0.107913	1.464063	0.840680	0.090286	0.092311	0.094560	0.137399	0.056655	0.108402	111.524801	0.378851	0.084951	0.543018	0.229736	0.091211	-690.058538	191.871877	272.198463	-49383.823169	-49384.314727	-49997.077101	342.568773	55.315212	127.851817	80.132856	111.862622	140.728694	132.514351	145.529513	330.766380	109.849658	228.646950	0.000000
14.000000	39	16.504410	25.849178	-53.987243	13.939329	-53.880428	1.491137	-7.728813	1.097592	0.895578	0.816083	0.804544	0.731321	0.448622	0.149968	0.479431	0.213446	0.195505	0.116214	1.741730	1.024579	0.100784	0.099086	0.097071	0.134960	0.059987	0.107555	111.611229	0.372315	0.082452	0.541353	0.229736	0.091211	-681.016041	199.500741	282.878873	-49383.823169	-49384.314727	-49997.077101	353.249183	49.212120	120.316403	69.452446	102.820124	184.976108	124.978937	142.477967	326.245131	105.272339	234.642481	0.000000
15.000000	39	17.218543	25.854518	-53.971984	13.933988	-53.880428	1.607115	-7.614368	1.131892	1.044841	0.880511	0.847453	0.774340	0.512711	0.182104	0.490085	0.221656	0.199664	0.120365	1.943670	1.155935	0.096585	0.107555	0.101255	0.135773	0.058321	0.107555	111.689015	0.372315	0.081619	0.544684	0.230572	0.091211	-690.058538	204.078060	285.930418	-49383.823169	-49384.314727	-49997.077101	360.878047	46.160574	112.780989	69.452446	92.270544	497.759548	114.429357	134.849102	317.202634	94.591929	240.638013	0.000000
16.000000	39	17.893002	25.865200	-53.987243	13.939329	-53.895688	1.739660	-7.492294	1.234791	1.108811	0.944939	0.901090	0.849623	0.566118	0.214240	0.532701	0.225761	0.191345	0.124516	1.968913	1.261020	0.098685	0.115177	0.102929	0.134960	0.059987	0.108402	111.766800	0.372315	0.078288	0.544684	0.231409	0.090381	-688.551455	214.758470	298.136602	-49383.823169	-49384.314727	-49997.077101	370.032685	35.480164	100.724326	55.720490	90.763462	154.460650	109.908108	127.220238	311.174303	85.437292	246.633544	0.000000
17.000000	39	18.567461	25.875881	-54.002503	13.939329	-53.956725	1.822501	-7.332072	1.337690	1.151457	0.987890	0.954726	0.892642	0.598163	0.224952	0.522047	0.242180	0.212143	0.120365	1.994155	1.392376	0.092386	0.122799	0.106276	0.140651	0.060820	0.105861	111.801372	0.369864	0.074957	0.545517	0.231409	0.092040	-691.565621	220.861562	299.662374	-49383.823169	-49384.314727	-49997.077101	377.661549	30.902846	91.681829	54.194717	84.735130	110.213236	99.358529	124.168692	305.145971	82.385746	252.629075	0.000000
18.000000	39	19.281594	25.875881	-53.971984	13.950011	-53.895688	1.988183	-7.202368	1.440590	1.215427	1.095270	1.051271	0.924906	0.619526	0.289224	0.543355	0.254494	0.220463	0.128666	2.423277	1.550004	0.096585	0.132962	0.110460	0.143090	0.067486	0.108402	111.905086	0.371498	0.070792	0.545517	0.230572	0.092040	-684.030206	226.964653	311.868557	-49383.823169	-49384.314727	-49997.077101	386.816186	21.748208	81.132249	43.514307	69.664302	203.285382	91.823114	110.436736	297.610557	77.808427	261.622373	0.000000
19.000000	39	19.956053	25.886563	-53.926206	13.939329	-53.865169	2.087592	-7.080294	1.509189	1.322044	1.138221	1.051271	0.978680	0.662252	0.310648	0.564663	0.266808	0.249580	0.136967	2.473762	1.707631	0.094485	0.140584	0.112134	0.142277	0.066652	0.108402	111.965586	0.360877	0.064129	0.547183	0.229736	0.092869	-682.523124	230.016199	316.445876	-49383.823169	-49384.314727	-49997.077101	397.496597	20.222435	73.596835	32.833897	65.143053	125.470965	91.823114	110.436736	291.582226	65.602244	266.119021	0.000000
20.000000	39	20.690023	25.886563	-54.002503	13.939329	-53.895688	2.187002	-6.942961	1.680688	1.407337	1.224125	1.137089	1.032453	0.704978	0.353496	0.617933	0.270913	0.257900	0.149419	2.675702	1.812716	0.098685	0.149899	0.113807	0.140651	0.066652	0.108402	112.052014	0.357609	0.064129	0.547183	0.231409	0.091211	-661.423964	236.119291	328.652059	-49383.823169	-49384.314727	-49997.077101	406.651234	14.119344	64.554337	34.359670	60.621805	227.697748	81.273534	98.230553	282.539729	57.973380	269.116787	0.000000
21.000000	39	20.967742	25.891903	-53.987243	13.928648	-53.926206	2.319547	-6.820887	1.714988	1.513953	1.267077	1.190725	1.064718	0.737022	0.374920	0.596625	0.275018	0.270379	0.161870	2.801914	2.022886	0.096585	0.153287	0.115481	0.146342	0.067486	0.105861	112.086586	0.359243	0.064129	0.543851	0.233082	0.090381	-656.902715	245.273928	327.126286	-49383.823169	-49384.314727	-49997.077101	414.280098	3.438934	63.047255	29.782351	56.100556	159.037969	73.738120	101.282099	284.046811	54.921834	282.606733	0.000000
22.000000	39	21.939756	25.891903	-53.971984	13.939329	-53.880428	2.402388	-6.691183	1.817887	1.620569	1.331504	1.255089	1.107736	0.779748	0.374920	0.628587	0.287332	0.287017	0.170171	2.902884	2.049157	0.098685	0.163450	0.117154	0.143903	0.071651	0.105861	112.164371	0.358426	0.064962	0.543851	0.233918	0.090381	-650.874384	252.902792	337.806696	-49383.823169	-49384.314727	-49997.077101	426.486281	-4.189931	50.990592	25.205033	51.579307	149.883331	69.216871	93.653235	273.497231	48.818743	282.606733	0.000000
23.000000	39	22.653890	25.902585	-53.987243	13.933988	-53.880428	2.501797	-6.538591	1.852187	1.684539	1.374456	1.319452	1.150755	0.790429	0.407056	0.628587	0.299646	0.291177	0.182623	2.978611	2.285599	0.100784	0.171072	0.122175	0.143903	0.070818	0.109249	112.216228	0.360877	0.055801	0.544684	0.234755	0.093698	-649.367301	260.531657	346.961334	-49383.823169	-49384.314727	-49997.077101	429.537827	-4.189931	43.455177	19.101941	44.043893	114.790555	63.188540	81.447052	271.990149	44.241424	288.602264	0.000000
24.000000	39	23.407697	25.902585	-53.956725	13.933988	-53.895688	2.617775	-6.408887	1.920786	1.769832	1.481835	1.340907	1.204529	0.811792	0.428480	0.628587	0.316065	0.311975	0.182623	3.104824	2.416955	0.096585	0.182081	0.122175	0.147968	0.069985	0.108402	112.250800	0.357609	0.054968	0.546350	0.232245	0.092869	-637.310638	268.160521	357.641744	-49383.823169	-49384.314727	-49997.077101	435.640919	-13.344568	37.426846	11.473077	35.001396	171.244152	57.160209	75.343960	262.947651	41.189878	302.092210	0.000000
25.000000	39	24.101993	25.918607	-54.002503	13.939329	-53.895688	2.733752	-6.279183	2.057985	1.791156	1.546263	1.415998	1.226038	0.875881	0.449904	0.649895	0.328379	0.328614	0.199225	3.205794	2.600854	0.096585	0.188856	0.125523	0.147968	0.072485	0.106708	112.302657	0.346171	0.054968	0.546350	0.230572	0.095357	-635.803555	268.160521	359.167517	-49383.823169	-49384.314727	-49997.077101	449.372875	-13.344568	25.370183	3.844212	28.973065	85.800870	52.638960	75.343960	256.919320	30.509468	309.586624	0.000000
26.000000	39	24.796289	25.923948	-53.987243	13.939329	-53.910947	2.833161	-6.118961	2.195184	1.897772	1.632167	1.501816	1.301321	0.918607	0.482040	0.649895	0.353008	0.336934	0.207526	3.357248	2.705939	0.096585	0.196478	0.126359	0.148781	0.079983	0.108402	112.354514	0.347805	0.059132	0.546350	0.236428	0.093698	-635.803555	280.366704	375.951018	-49383.823169	-49384.314727	-49997.077101	455.475966	-22.499205	20.848935	-0.733106	16.916402	65.965823	48.117711	70.766641	247.876823	22.880604	311.085507	0.000000
27.000000	39	25.490585	25.923948	-53.956725	13.928648	-53.926206	2.965707	-6.004517	2.195184	1.940419	1.696594	1.523270	1.312076	0.950652	0.524888	0.681857	0.365322	0.328614	0.207526	3.559188	2.837295	0.092386	0.204100	0.128870	0.155286	0.079150	0.108402	112.371799	0.346988	0.046640	0.544684	0.232245	0.092040	-643.338969	289.521341	379.002564	-49383.823169	-49384.314727	-49997.077101	466.156376	-31.653843	16.327686	-2.258879	16.916402	47.656548	42.089380	61.612004	249.383906	19.829058	317.081038	0.000000
28.000000	39	26.145207	25.923948	-53.987243	13.933988	-53.910947	3.081684	-5.882443	2.263784	2.004389	1.782498	1.566179	1.365850	0.993377	0.524888	0.724473	0.385846	0.345253	0.211676	3.660158	2.942380	0.094485	0.211722	0.132217	0.152033	0.079150	0.110096	112.363156	0.345354	0.047472	0.544684	0.233082	0.093698	-628.268141	291.047114	391.208747	-49383.823169	-49384.314727	-49997.077101	476.836786	-30.128070	7.285189	-11.413516	9.380987	41.553457	37.568131	61.612004	235.820160	12.200193	327.573218	0.000000
29.000000	39	26.819666	25.923948	-53.987243	13.928648	-53.910947	3.131389	-5.729850	2.400983	2.068358	1.803974	1.651997	1.408869	1.014740	0.514176	0.713819	0.381741	0.357732	0.207526	3.710643	3.100007	0.096585	0.220191	0.135564	0.153659	0.079150	0.108402	112.319942	0.345354	0.046640	0.543018	0.229736	0.096186	-617.718561	294.098660	391.208747	-49383.823169	-49384.314727	-49997.077101	482.939878	-36.231161	-4.771474	-17.516608	1.845573	371.120399	33.046883	49.405821	231.298911	12.200193	335.067633	0.000000
30.000000	39	27.613147	25.934629	-54.002503	13.944670	-53.895688	3.214230	-5.600146	2.469582	2.174975	1.889877	1.684179	1.473397	1.078829	0.567736	0.767089	0.394055	0.357732	0.228278	3.836855	3.231364	0.096585	0.229507	0.138075	0.158538	0.084982	0.110096	112.285371	0.346171	0.045807	0.543018	0.231409	0.093698	-598.126484	304.779070	401.889157	-49383.823169	-49384.314727	-49997.077101	492.094515	-43.860026	-10.799805	-20.568154	-2.675675	233.800840	27.018551	44.828502	232.805994	-0.005990	342.562047	0.000000
31.000000	39	28.426466	25.945311	-54.002503	13.944670	-53.880428	3.330207	-5.485702	2.503882	2.238945	1.954305	1.716361	1.505661	1.078829	0.599872	0.756435	0.394055	0.361892	0.232429	4.038795	3.336449	0.096585	0.238823	0.139749	0.159351	0.084149	0.109249	112.276728	0.333100	0.035813	0.544684	0.233918	0.094527	-601.140649	310.882162	411.043795	-49383.823169	-49384.314727	-49997.077101	501.249152	-48.437344	-18.335220	-28.197018	-13.225255	64.440050	16.468971	35.673865	223.763497	-6.109081	348.557578	0.000000
32.000000	39	29.160436	25.950652	-53.956725	13.950011	-53.910947	3.462752	-5.325480	2.641081	2.260268	2.018732	1.791452	1.527171	1.121555	0.642720	0.799051	0.410474	0.374371	0.240730	3.988310	3.520347	0.098685	0.248985	0.143933	0.158538	0.083316	0.109249	112.285371	0.333100	0.038311	0.543018	0.235591	0.095357	-577.027324	320.036799	418.672659	-49383.823169	-49384.314727	-49997.077101	507.352244	-49.963117	-19.842302	-32.774337	-8.704007	53.759640	11.947723	38.725411	220.749331	-9.160627	350.056461	0.000000
33.000000	39	29.934080	25.966674	-53.956725	13.944670	-53.910947	3.545593	-5.218665	2.743980	2.366884	2.040208	1.845088	1.602454	1.164281	0.653432	0.809705	0.398160	0.386850	0.240730	4.064038	3.651704	0.094485	0.252373	0.144769	0.163416	0.089148	0.110096	112.354514	0.333917	0.035813	0.544684	0.234755	0.093698	-561.956495	329.191436	427.827296	-49383.823169	-49384.314727	-49997.077101	516.506881	-56.066209	-30.391882	-35.825883	-20.760670	64.440050	-0.108940	26.519228	210.199751	-15.263718	359.049758	0.000000
34.000000	39	30.707724	25.961333	-53.956725	13.950011	-53.880428	3.661571	-5.081332	2.812580	2.409531	2.169063	1.920179	1.623963	1.207007	0.653432	0.831013	0.414579	0.386850	0.240730	4.190250	3.756789	0.096585	0.267617	0.147280	0.161790	0.087481	0.108402	112.423656	0.333917	0.027484	0.545517	0.232245	0.093698	-560.449412	330.717209	436.981934	-49383.823169	-49384.314727	-49997.077101	528.713064	-65.220846	-40.941462	-43.454747	-28.296084	252.110114	2.905226	18.890363	208.692669	-18.315264	366.544173	0.000000
35.000000	39	30.886258	25.977355	-53.926206	13.955351	-53.910947	3.744412	-4.943999	2.846879	2.558794	2.212015	1.963088	1.634718	1.239051	0.717704	0.841667	0.422788	0.411808	0.236579	4.442675	3.940687	0.094485	0.271004	0.149790	0.161790	0.089148	0.105861	112.449585	0.333917	0.024986	0.544684	0.231409	0.094527	-540.857335	338.346074	443.085025	-49383.823169	-49384.314727	-49997.077101	537.867702	-66.746619	-48.476877	-43.454747	-31.310250	44.605003	-9.151437	21.941909	204.171420	-25.944129	374.038587	0.000000
36.000000	39	32.056642	25.972015	-53.956725	13.955351	-53.910947	3.860389	-4.821924	2.984078	2.580117	2.297919	1.984542	1.699246	1.271096	0.739128	0.831013	0.435102	0.420127	0.232429	4.467917	3.966959	0.094485	0.282014	0.150627	0.169920	0.089981	0.110096	112.518728	0.334734	0.025818	0.543018	0.234755	0.092869	-530.307755	347.500711	449.188117	-49383.823169	-49384.314727	-49997.077101	545.496566	-71.323938	-51.491042	-49.557838	-35.831498	49.182321	-6.137271	14.313045	193.621840	-32.047220	375.537470	0.000000
37.000000	39	32.830287	25.966674	-53.987243	13.955351	-53.926206	4.009503	-4.684591	3.052678	2.686734	2.362346	2.059633	1.763775	1.292459	0.739128	0.852321	0.443312	0.424287	0.240730	4.543645	4.124586	0.092386	0.291330	0.153138	0.170733	0.094980	0.108402	112.587870	0.323296	0.024986	0.543018	0.234755	0.094527	-542.364418	355.129575	462.920073	-49383.823169	-49384.314727	-49997.077101	557.702749	-80.478575	-57.519374	-55.660930	-40.352747	75.120460	-15.179768	5.158407	189.100591	-36.624539	387.528533	0.000000
38.000000	39	33.603931	25.972015	-53.971984	13.950011	-53.880428	4.075776	-4.554888	3.121278	2.750703	2.362346	2.145451	1.828303	1.324503	0.781976	0.884283	0.455626	0.436766	0.249031	4.669857	4.255942	0.090286	0.301492	0.155648	0.169107	0.094980	0.108402	112.674299	0.322479	0.019988	0.543851	0.232245	0.094527	-509.208595	359.706894	470.548937	-49383.823169	-49384.314727	-49997.077101	566.857386	-80.478575	-60.533540	-64.815567	-46.381078	33.924592	-24.222266	6.684180	187.593509	-45.779176	396.521830	0.000000
39.000000	39	34.456923	25.982696	-53.971984	13.960692	-53.895688	4.175185	-4.394665	3.224177	2.835997	2.469726	2.177633	1.849812	1.367229	0.814112	0.894937	0.463836	0.436766	0.249031	4.821312	4.439841	0.094485	0.309114	0.157322	0.173172	0.095813	0.108402	112.743442	0.320845	0.015824	0.543851	0.231409	0.094527	-489.616518	371.913077	479.703574	-49383.823169	-49384.314727	-49997.077101	580.589342	-91.158985	-74.097285	-69.392886	-52.409410	33.924592	-33.264763	-2.470457	178.551012	-56.459586	402.517361	0.000000
40.000000	39	35.270241	25.988037	-53.987243	13.960692	-53.895688	4.324299	-4.280221	3.327076	2.899966	2.469726	2.241997	1.935850	1.409955	0.846248	0.937553	0.476150	0.445085	0.265633	4.922282	4.518655	0.096585	0.320971	0.157322	0.172359	0.094147	0.106708	112.821227	0.320845	0.015824	0.543018	0.233082	0.093698	-474.545690	376.490396	488.858212	-49383.823169	-49384.314727	-49997.077101	592.795525	-92.684758	-83.139782	-70.918659	-61.451907	29.347274	-36.278928	-14.676640	177.043929	-59.511132	411.510659	0.000000
41.000000	39	36.043886	25.993377	-54.002503	13.960692	-53.865169	4.423708	-4.119999	3.464275	3.027906	2.555629	2.327815	1.957360	1.452681	0.867672	0.958861	0.484359	0.449245	0.269784	5.174706	4.650011	0.094485	0.326052	0.161506	0.172359	0.099979	0.108402	112.924941	0.321662	0.009994	0.545517	0.233082	0.095357	-470.024441	390.222352	501.064395	-49383.823169	-49384.314727	-49997.077101	603.475936	-101.839395	-86.153948	-72.444432	-65.973155	41.553457	-40.800177	-14.676640	172.522680	-57.985359	422.002839	0.000000
42.000000	39	36.877041	25.988037	-54.002503	13.966033	-53.895688	4.489980	-4.013184	3.498575	3.091876	2.598581	2.359996	1.968114	1.484725	0.921232	0.958861	0.504883	0.449245	0.286386	5.174706	4.807638	0.094485	0.336215	0.165690	0.175611	0.101645	0.107555	112.959513	0.322479	0.009161	0.547183	0.232245	0.091211	-473.038607	391.748124	507.167486	-49383.823169	-49384.314727	-49997.077101	609.579027	-104.890941	-95.196445	-77.021750	-73.508570	252.110114	-45.321426	-20.779732	163.480183	-68.665769	425.000604	0.000000
43.000000	39	37.730033	26.009400	-54.048280	13.971374	-53.880428	4.639094	-3.875851	3.601474	3.155846	2.684484	2.435087	2.021888	1.516770	0.942656	0.980169	0.513092	0.457564	0.282235	5.275676	4.938995	0.094485	0.348071	0.166527	0.177237	0.100812	0.108402	113.054584	0.308590	0.009161	0.543851	0.229736	0.092869	-462.489027	403.954307	513.270578	-49383.823169	-49384.314727	-49997.077101	615.682119	-104.890941	-108.760191	-84.650615	-73.508570	-1.168184	-55.871006	-22.305504	161.973100	-71.717315	430.996136	0.000000
