Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun043.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	43	10.394604	26.233711	-54.048280	14.030122	-53.941465	0.165682	-9.369182	-0.034300	-0.021323	-0.021476	0.096545	0.204340	0.042726	-0.149968	0.330274	0.069781	0.128950	0.029054	0.429122	-1.077121	0.107083	0.183775	0.076987	0.121139	0.001666	0.191397	111.421087	0.472803	0.069127	0.999420	0.332627	0.141791	-4665.743110	223.913107	292.033510	-49383.823169	-49384.314727	-49997.077101	379.187322	201.789408	242.390114	299.844151	265.585073	290.254436	256.095145	288.952163	609.576708	222.756851	266.119021	0.000000
9.000000	43	11.743522	26.239051	-54.078799	14.030122	-53.941465	0.331364	-9.186071	0.137199	0.127940	0.064428	0.182363	0.258113	0.117496	-0.117832	0.340928	0.077990	0.120631	0.041505	0.530092	-0.893222	0.107083	0.182928	0.077824	0.121139	0.000833	0.191397	111.447015	0.471986	0.069127	1.000253	0.335973	0.143450	-4640.122701	233.067745	302.713920	-49383.823169	-49384.314727	-49997.077101	386.816186	197.212090	219.783871	286.112195	250.514244	278.048253	247.052648	281.323299	603.548377	210.550668	275.112318	0.000000
10.000000	43	12.556841	26.228370	-54.139836	14.040803	-53.941465	0.480478	-9.025849	0.274398	0.234556	0.193283	0.268181	0.322642	0.149541	-0.064272	0.362236	0.090304	0.133110	0.037355	0.706789	-0.709324	0.102884	0.185469	0.074477	0.121139	0.000000	0.188856	111.498872	0.472803	0.073291	1.000253	0.331790	0.142620	-4640.122701	239.170836	305.765466	-49383.823169	-49384.314727	-49997.077101	400.548142	188.057452	210.741374	273.906012	247.500079	265.842070	236.503068	275.220207	603.548377	199.870258	279.608967	0.000000
11.000000	43	13.211463	26.239051	-54.139836	14.035463	-53.910947	0.596455	-8.865627	0.445897	0.341173	0.257711	0.353999	0.408679	0.224311	-0.074984	0.426160	0.106723	0.149748	0.053957	0.933971	-0.472882	0.107083	0.181234	0.087029	0.121952	0.002499	0.190550	111.593944	0.472803	0.067461	1.001919	0.332627	0.141791	-4643.136867	246.799701	319.497422	-49383.823169	-49384.314727	-49997.077101	409.702780	174.325496	200.191794	260.174056	230.922167	258.213206	231.981820	267.591343	602.041294	189.189848	293.098913	0.000000
12.000000	43	13.687551	26.228370	-54.048280	14.046144	-53.941465	0.729001	-8.690146	0.445897	0.426466	0.386566	0.418363	0.451698	0.267037	-0.042848	0.426160	0.180609	0.170547	0.049806	1.161154	-0.315255	0.111283	0.204947	0.085355	0.120326	0.002499	0.192244	111.714943	0.471169	0.072458	1.001919	0.334300	0.142620	-4668.757275	252.902792	324.074741	-49383.823169	-49384.314727	-49997.077101	423.434736	171.273951	186.628049	249.493646	230.922167	255.161660	224.446405	263.014024	603.548377	180.035210	293.098913	0.000000
13.000000	43	14.242988	26.228370	-54.109317	14.024781	-53.865169	0.911251	-8.507035	0.617396	0.511759	0.450993	0.461272	0.516227	0.309763	0.042848	0.447468	0.184713	0.187185	0.070559	1.337851	-0.210170	0.109183	0.201559	0.092887	0.138212	0.014997	0.193091	111.827300	0.475254	0.040810	1.001086	0.333463	0.143450	-4661.221861	260.531657	337.806696	-49383.823169	-49384.314727	-49997.077101	437.166691	160.593540	183.613883	243.390555	217.358421	242.955477	216.910991	258.436706	600.534211	175.457892	302.092210	0.000000
14.000000	43	14.818262	26.233711	-54.094058	14.030122	-53.865169	1.027228	-8.346812	0.720295	0.618375	0.579849	0.568545	0.559246	0.363170	0.064272	0.479431	0.192923	0.187185	0.078860	1.464063	0.000000	0.104984	0.204100	0.092887	0.135773	0.014164	0.191397	111.879157	0.471986	0.040810	1.001919	0.333463	0.142620	-4644.643950	266.634748	340.858242	-49383.823169	-49384.314727	-49997.077101	443.269783	151.438903	174.571386	229.658599	209.823007	236.852386	207.868494	246.230523	602.041294	163.251709	311.085507	0.000000
15.000000	43	15.472884	26.239051	-54.078799	14.046144	-53.849910	1.192910	-8.178961	0.823194	0.746315	0.622800	0.654363	0.634529	0.405896	0.096408	0.511393	0.201132	0.207984	0.095462	1.691245	0.105085	0.104984	0.203253	0.097071	0.137399	0.013330	0.192244	111.982871	0.473620	0.040810	1.001919	0.325935	0.143450	-4631.080204	271.212067	350.012880	-49383.823169	-49384.314727	-49997.077101	450.898647	142.284266	159.500557	222.029734	202.287593	227.697748	200.333080	244.704750	600.534211	154.097071	312.584390	0.000000
16.000000	43	16.048158	26.255074	-54.063540	14.035463	-53.865169	1.342024	-8.011109	0.960393	0.852931	0.708704	0.718726	0.699057	0.480667	0.139256	0.554009	0.205237	0.216303	0.091311	1.918428	0.315255	0.107083	0.202406	0.102092	0.137399	0.014997	0.190550	112.103871	0.475254	0.039144	0.999420	0.325098	0.142620	-4628.066038	281.892477	359.167517	-49383.823169	-49384.314727	-49997.077101	460.053285	130.078083	150.458060	212.875097	196.259261	215.491565	197.318914	234.024340	597.520045	147.993980	318.579921	0.000000
17.000000	43	16.663106	26.244392	-54.048280	14.035463	-53.865169	1.507706	-7.858516	1.131892	0.959548	0.923463	0.815271	0.774340	0.502029	0.182104	0.554009	0.221656	0.241261	0.112064	1.994155	0.551696	0.104984	0.209181	0.104602	0.138212	0.019163	0.189703	112.190300	0.475254	0.038311	1.003584	0.322589	0.140962	-4617.516458	295.624433	369.847927	-49383.823169	-49384.314727	-49997.077101	469.207922	123.974991	144.429729	203.720460	188.723847	213.965792	191.290583	224.869702	594.505880	137.313570	326.074336	0.000000
18.000000	43	17.377239	26.255074	-54.033021	14.046144	-53.895688	1.623683	-7.683035	1.166192	1.066164	0.987890	0.868908	0.838868	0.555437	0.214240	0.585971	0.217551	0.253740	0.116214	2.170852	0.735595	0.107083	0.210028	0.106276	0.141464	0.019996	0.190550	112.276728	0.472803	0.034980	1.001086	0.316733	0.140962	-4635.601453	300.201752	372.899473	-49383.823169	-49384.314727	-49997.077101	487.517197	116.346127	127.851817	194.565823	176.667184	206.336928	177.726837	218.766611	597.520045	129.684705	339.564281	0.000000
19.000000	43	17.992187	26.260414	-54.048280	14.030122	-53.880428	1.789365	-7.499924	1.406290	1.151457	1.009366	0.986908	0.903397	0.608844	0.267800	0.607279	0.213446	0.270379	0.116214	2.473762	0.972036	0.111283	0.212569	0.108786	0.140651	0.021662	0.190550	112.380442	0.445026	0.031648	0.947783	0.315060	0.141791	-4632.587287	307.830616	389.682974	-49383.823169	-49384.314727	-49997.077101	498.197607	104.139944	123.330569	185.411185	172.145936	203.285382	167.177257	211.137746	599.027128	122.055841	351.555344	0.000000
20.000000	43	18.626972	26.276437	-54.033021	14.024781	-53.895688	1.971615	-7.339702	1.474889	1.322044	1.159697	1.040544	0.946416	0.651570	0.289224	0.628587	0.225761	0.287017	0.124516	2.625217	1.077121	0.113382	0.216803	0.109623	0.141464	0.022495	0.189703	112.492799	0.443392	0.026651	0.948616	0.315060	0.142620	-4591.896050	312.407935	391.208747	-49383.823169	-49384.314727	-49997.077101	504.300698	99.562625	106.752657	174.730775	164.610522	200.233836	165.670174	205.034655	599.027128	111.375431	359.049758	0.000000
21.000000	43	19.261757	26.265755	-54.063540	14.024781	-53.865169	2.120729	-7.187109	1.680688	1.343367	1.267077	1.137089	1.032453	0.704978	0.353496	0.649895	0.229865	0.316135	0.128666	2.751429	1.261020	0.104984	0.221038	0.112970	0.144716	0.025828	0.190550	112.570585	0.446660	0.025818	0.946951	0.307531	0.142620	-4584.360636	320.036799	401.889157	-49383.823169	-49384.314727	-49997.077101	508.878017	93.459534	96.203077	168.627684	157.075107	197.182291	158.134760	191.302699	602.041294	102.220793	363.546407	0.000000
22.000000	43	19.916379	26.287118	-54.063540	14.024781	-53.895688	2.286411	-7.026887	1.783587	1.492630	1.352980	1.179998	1.075472	0.758385	0.396344	0.660549	0.246284	0.328614	0.153569	2.902884	1.366105	0.111283	0.222732	0.116318	0.147968	0.027494	0.191397	112.674299	0.447477	0.024986	0.948616	0.305022	0.140962	-4584.360636	327.665663	407.992249	-49383.823169	-49384.314727	-49997.077101	525.661519	90.407988	90.174746	157.947273	149.539693	203.285382	155.120594	183.673835	597.520045	99.169248	369.541938	0.000000
23.000000	43	20.551164	26.287118	-53.987243	14.019440	-53.834651	2.418956	-6.836146	1.852187	1.577923	1.417408	1.276543	1.150755	0.801111	0.407056	0.671203	0.258599	0.332774	0.161870	3.079581	1.655089	0.107083	0.229507	0.118828	0.150407	0.026661	0.190550	112.743442	0.444209	0.019988	0.946951	0.306695	0.140962	-4573.811056	339.871846	418.672659	-49383.823169	-49384.314727	-49997.077101	531.764610	85.830669	79.625166	150.318409	137.483030	194.130745	140.049766	180.622289	594.505880	88.488838	383.031884	0.000000
24.000000	43	21.066927	26.297800	-54.109317	14.030122	-53.895688	2.518365	-6.660665	1.886486	1.620569	1.503311	1.340907	1.193774	0.854518	0.460616	0.735127	0.279122	0.353572	0.170171	3.155309	1.733902	0.102884	0.231201	0.123012	0.152033	0.032493	0.188856	112.829870	0.445026	0.017490	0.945285	0.299166	0.140962	-4570.796890	341.397619	427.827296	-49383.823169	-49384.314727	-49997.077101	539.393475	78.201805	72.089752	141.163772	135.975947	181.924562	141.556848	179.096516	596.012962	90.014610	386.029650	0.000000
25.000000	43	21.761223	26.297800	-54.033021	14.024781	-53.910947	2.684047	-6.500443	2.057985	1.769832	1.610691	1.383816	1.247548	0.907926	0.492752	0.756435	0.299646	0.366051	0.186773	3.382491	1.944072	0.104984	0.239669	0.124686	0.151220	0.031660	0.188856	112.916298	0.447477	0.015824	0.943619	0.298330	0.142620	-4555.726061	355.129575	436.981934	-49383.823169	-49384.314727	-49997.077101	554.651203	70.572940	64.554337	136.586453	128.440533	168.192606	131.007268	168.416106	596.012962	82.385746	393.524064	0.000000
26.000000	43	22.415845	26.303140	-54.002503	14.024781	-53.849910	2.816593	-6.340220	2.160884	1.876449	1.675118	1.491089	1.312076	0.939970	0.492752	0.777743	0.307855	0.370211	0.195074	3.609673	2.127971	0.102884	0.239669	0.126359	0.156099	0.034993	0.189703	113.020012	0.446660	0.013326	0.942786	0.294984	0.141791	-4481.879001	362.758440	443.085025	-49383.823169	-49384.314727	-49997.077101	563.805841	58.366757	52.497675	121.328724	119.398036	157.512196	129.500186	163.838787	592.998797	74.756882	399.519596	0.000000
27.000000	43	23.110141	26.313822	-54.048280	14.030122	-53.895688	2.965707	-6.149480	2.263784	1.983065	1.761022	1.555452	1.376605	1.004059	0.557024	0.799051	0.320170	0.378530	0.203375	3.685401	2.285599	0.104984	0.244751	0.130544	0.156099	0.037492	0.190550	113.080512	0.445026	0.007496	0.945285	0.287455	0.140133	-4530.105653	368.861531	449.188117	-49383.823169	-49384.314727	-49997.077101	574.486251	53.789439	49.483509	124.380270	111.862622	140.728694	117.443523	156.209923	596.012962	64.076471	410.011776	0.000000
28.000000	43	23.804437	26.319163	-54.017762	14.019440	-53.910947	3.065116	-6.004517	2.332383	2.068358	1.868401	1.641270	1.451888	1.057466	0.599872	0.809705	0.344798	0.386850	0.215827	3.887340	2.495769	0.107083	0.248985	0.132217	0.161790	0.040825	0.191397	113.184226	0.444209	0.004164	0.946951	0.285782	0.141791	-4478.864836	378.016168	462.920073	-49383.823169	-49384.314727	-49997.077101	583.640888	47.686347	35.919763	109.122541	110.355539	130.048284	114.429357	150.106831	594.505880	54.921834	416.007307	0.000000
29.000000	43	24.439222	26.324503	-54.017762	14.019440	-53.910947	3.214230	-5.821406	2.503882	2.174975	1.932829	1.716361	1.505661	1.089511	0.599872	0.841667	0.357112	0.407648	0.224128	3.988310	2.679667	0.109183	0.256607	0.137238	0.162603	0.041658	0.191397	113.262012	0.445843	0.001666	0.946951	0.286619	0.139304	-4496.949830	379.541941	470.548937	-49383.823169	-49384.314727	-49997.077101	591.269752	35.480164	31.398515	101.493677	102.820124	128.522511	100.865611	148.581058	596.012962	51.870288	427.998370	0.000000
30.000000	43	25.054170	26.329844	-54.002503	14.035463	-53.865169	3.346775	-5.668813	2.641081	2.324238	1.997256	1.759270	1.537925	1.153600	0.664144	0.831013	0.389950	0.420127	0.211676	4.114523	2.916109	0.109183	0.259148	0.138075	0.165855	0.040825	0.189703	113.287941	0.445026	0.000000	0.946118	0.278253	0.140962	-4439.680681	387.170806	478.177802	-49383.823169	-49384.314727	-49997.077101	606.527481	35.480164	16.327686	92.339039	93.777627	122.419420	100.865611	133.323329	596.012962	44.241424	429.497253	0.000000
31.000000	43	25.649281	26.335185	-54.002503	14.024781	-53.910947	3.495889	-5.500961	2.743980	2.324238	2.061684	1.834361	1.613208	1.185644	0.685568	0.873629	0.402264	0.428446	0.228278	4.240735	2.994922	0.104984	0.263382	0.141422	0.167481	0.048323	0.190550	113.296583	0.445026	-0.001666	0.945285	0.278253	0.138474	-4432.145267	399.376989	484.280893	-49383.823169	-49384.314727	-49997.077101	614.156346	24.799754	11.806437	89.287494	86.242213	116.316328	93.330197	134.849102	592.998797	38.138332	442.987199	0.000000
32.000000	43	26.284066	26.345866	-54.002503	14.035463	-53.895688	3.628434	-5.317850	2.846879	2.452177	2.169063	1.920179	1.656227	1.207007	0.717704	0.884283	0.402264	0.436766	0.228278	4.392190	3.178821	0.107083	0.270157	0.145606	0.168294	0.048323	0.190550	113.313869	0.446660	-0.005830	0.946951	0.276580	0.139304	-4480.371919	402.428535	494.961303	-49383.823169	-49384.314727	-49997.077101	626.362529	20.222435	5.778106	81.658629	83.228047	116.316328	85.794783	127.220238	591.491714	33.561014	451.980496	0.000000
33.000000	43	27.018036	26.345866	-53.987243	14.030122	-53.926206	3.727844	-5.157628	2.949779	2.601440	2.254967	1.973815	1.742265	1.271096	0.760552	0.905591	0.410474	0.445085	0.232429	4.543645	3.388991	0.109183	0.276933	0.146443	0.169920	0.049156	0.190550	113.279298	0.446660	-0.008329	0.913637	0.274071	0.140133	-4493.935664	411.583172	502.590168	-49383.823169	-49384.314727	-49997.077101	635.517166	9.542025	-0.250225	77.081311	77.199716	114.790555	78.259369	118.065601	592.998797	25.932149	453.479379	0.000000
34.000000	43	27.791681	26.356548	-54.017762	14.035463	-53.895688	3.910094	-4.997406	2.949779	2.644087	2.340870	2.081088	1.785284	1.324503	0.792688	0.948207	0.422788	0.436766	0.236579	4.644614	3.520347	0.104984	0.282014	0.147280	0.170733	0.054155	0.189703	113.253369	0.444209	-0.012493	0.914469	0.268215	0.137645	-4459.272759	419.212036	514.796351	-49383.823169	-49384.314727	-49997.077101	650.774895	8.016252	-13.813971	75.555538	71.171384	119.367874	72.231037	115.014055	592.998797	19.829058	471.465973	0.000000
35.000000	43	28.466140	26.356548	-53.941465	14.035463	-53.926206	4.009503	-4.821924	3.189877	2.750703	2.383822	2.156178	1.839058	1.335185	0.771264	0.990823	0.443312	0.449245	0.249031	4.897039	3.704246	0.109183	0.284555	0.152301	0.175611	0.054155	0.190550	113.262012	0.445843	-0.015824	0.916135	0.264869	0.139304	-4436.666516	426.840901	528.528307	-49383.823169	-49384.314727	-49997.077101	658.403759	0.387388	-25.870634	61.823582	65.143053	111.739009	66.202706	110.436736	591.491714	13.725966	477.461504	0.000000
36.000000	43	29.160436	26.377911	-53.926206	14.040803	-53.895688	4.208321	-4.676962	3.224177	2.878643	2.469726	2.231269	1.903586	1.409955	0.856960	0.990823	0.439207	0.470043	0.240730	5.073736	3.888145	0.111283	0.291330	0.155648	0.175611	0.055821	0.189703	113.348440	0.431954	-0.017490	0.914469	0.262360	0.136816	-4438.173599	440.572857	528.528307	-49383.823169	-49384.314727	-49997.077101	667.558397	-8.767249	-27.377717	52.668945	56.100556	105.635918	58.667291	99.756326	592.998797	4.571329	481.958153	0.000000
37.000000	43	29.834895	26.372570	-53.926206	14.030122	-53.910947	4.307730	-4.501480	3.361376	2.985260	2.598581	2.317087	1.957360	1.431318	0.889096	1.012131	0.459731	0.482522	0.261483	5.225191	4.072044	0.102884	0.295564	0.155648	0.179676	0.058321	0.188856	113.426226	0.430320	-0.020821	0.912804	0.255668	0.139304	-4423.102770	443.624402	542.260263	-49383.823169	-49384.314727	-49997.077101	679.764580	-16.396114	-31.898965	51.143172	54.593473	104.110145	52.638960	90.601689	591.491714	-0.005990	493.949216	0.000000
38.000000	43	30.549028	26.383251	-53.941465	14.035463	-53.895688	4.440276	-4.325999	3.429975	3.113199	2.684484	2.370724	2.032643	1.484725	0.931944	1.001477	0.472045	0.499161	0.261483	5.401888	4.308485	0.104984	0.303186	0.158159	0.178050	0.058321	0.188856	113.538583	0.432771	-0.025818	0.914469	0.255668	0.139304	-4380.904450	457.356358	546.837581	-49383.823169	-49384.314727	-49997.077101	691.970763	-20.973432	-48.476877	43.514307	47.058059	93.429735	45.103546	87.550143	596.012962	-7.634854	498.445864	0.000000
39.000000	43	30.330821	26.388592	-53.865169	14.056825	-53.956725	4.572821	-4.173406	3.498575	3.177169	2.727436	2.424360	2.054152	1.527451	0.964080	1.054747	0.484359	0.495001	0.273934	5.502858	4.439841	0.111283	0.309114	0.162343	0.181302	0.062487	0.190550	113.607726	0.429503	-0.029150	0.914469	0.253995	0.139304	-4412.553190	469.562541	560.569537	-49383.823169	-49384.314727	-49997.077101	698.073854	-25.550751	-49.983960	38.936989	35.001396	72.068914	36.061049	84.498597	594.505880	-18.315264	507.439161	0.000000
40.000000	43	31.759087	26.393933	-53.941465	14.046144	-53.895688	4.721935	-3.997925	3.567174	3.241139	2.856291	2.499451	2.129435	1.580859	0.996216	1.033439	0.492569	0.503320	0.273934	5.755283	4.650011	0.115482	0.315889	0.162343	0.182115	0.063320	0.188856	113.694154	0.431137	-0.029983	0.914469	0.248139	0.140133	-4310.071556	477.191406	565.146856	-49383.823169	-49384.314727	-49997.077101	711.805810	-28.602297	-63.547705	31.308124	36.508479	56.811186	34.553966	75.343960	591.491714	-19.841037	513.434693	0.000000
41.000000	43	32.393872	26.393933	-53.956725	14.056825	-53.910947	4.804776	-3.845332	3.704373	3.390402	2.985147	2.553087	2.204718	1.612903	1.006928	1.086709	0.517197	0.511640	0.282235	5.957223	4.781367	0.115482	0.321818	0.165690	0.186180	0.062487	0.188856	113.806511	0.428686	-0.036645	0.916135	0.245629	0.141791	-4299.521976	481.768724	578.878812	-49383.823169	-49384.314727	-49997.077101	725.537766	-34.705388	-69.576037	25.205033	25.958899	50.708094	33.046883	64.663550	589.984631	-25.944129	525.425756	0.000000
42.000000	43	33.306375	26.409955	-53.941465	14.056825	-53.910947	4.970458	-3.662221	3.772973	3.454372	3.006623	2.628178	2.193963	1.655629	1.028352	1.129325	0.537721	0.519959	0.294687	6.108678	4.886452	0.115482	0.326899	0.170711	0.186993	0.069152	0.190550	113.901582	0.432771	-0.039144	0.913637	0.245629	0.138474	-4293.493644	497.026453	580.404585	-49383.823169	-49384.314727	-49997.077101	727.063539	-42.334253	-71.083120	19.101941	22.944733	44.605003	19.483137	64.663550	588.477548	-28.995674	531.421287	0.000000
43.000000	43	33.881649	26.415296	-53.987243	14.072848	-53.926206	5.136140	-3.501999	4.013071	3.603635	3.114002	2.713996	2.290756	1.676992	1.060488	1.139979	0.562349	0.540757	0.302988	6.361102	5.175436	0.113382	0.332827	0.171548	0.191871	0.068319	0.189703	114.022582	0.431137	-0.042475	0.916968	0.235591	0.137645	-4298.014893	501.603772	589.559222	-49383.823169	-49384.314727	-49997.077101	737.743949	-53.014663	-84.646865	16.050395	15.409319	35.450365	14.961889	58.560458	586.970465	-42.727630	541.913467	0.000000
