Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun044.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	44	12.913907	26.281777	-54.231391	13.982055	-53.895688	0.994092	-8.430738	0.685995	0.533082	0.579849	0.525636	0.516227	0.320444	0.010712	0.479431	0.188818	0.183026	0.074709	1.262123	-0.131356	0.125980	0.250679	0.088703	0.150407	0.014997	0.231201	112.086586	0.467085	0.064962	1.006083	0.330117	0.145108	-4564.768558	260.531657	279.827327	-49383.823169	-49384.314727	-49997.077101	426.486281	146.861585	171.557220	234.235917	215.851339	183.450335	210.882660	247.756296	592.998797	173.932119	296.096678	0.000000
9.000000	44	13.489181	26.281777	-54.185614	13.982055	-53.910947	1.093501	-8.270516	0.891794	0.661022	0.644276	0.643635	0.591510	0.395215	0.064272	0.490085	0.192923	0.195505	0.083010	1.438821	0.026271	0.125980	0.272698	0.091213	0.150407	0.015830	0.230354	112.190300	0.467902	0.028317	1.006083	0.327608	0.145108	-4555.726061	263.583202	292.033510	-49383.823169	-49384.314727	-49997.077101	435.640919	142.284266	159.500557	228.132826	205.301759	194.130745	203.347246	237.075885	597.520045	167.829027	306.588858	0.000000
10.000000	44	13.568529	26.287118	-54.185614	13.982055	-53.941465	1.242615	-8.102664	0.788894	0.746315	0.665752	0.665090	0.656038	0.427259	0.064272	0.511393	0.205237	0.195505	0.083010	1.716488	0.315255	0.123881	0.273545	0.094560	0.152033	0.013330	0.230354	112.259442	0.465451	0.029150	1.006083	0.315896	0.143450	-4560.247310	271.212067	298.136602	-49383.823169	-49384.314727	-49997.077101	446.321329	133.129629	157.993474	220.503961	194.752179	221.594657	198.825997	234.024340	596.012962	158.674390	311.085507	0.000000
11.000000	44	14.600055	26.281777	-54.216132	13.971374	-53.941465	1.358592	-7.927183	0.926093	0.810285	0.730180	0.761635	0.720566	0.480667	0.085696	0.543355	0.217551	0.212143	0.107913	1.817458	0.420340	0.128080	0.273545	0.097908	0.150407	0.014997	0.232047	112.337228	0.466268	0.031648	1.006083	0.311714	0.144279	-4555.726061	284.944023	305.765466	-49383.823169	-49384.314727	-49997.077101	453.950193	123.974991	141.415563	209.823551	191.738013	188.027653	189.783500	223.343929	594.505880	149.519753	320.078804	0.000000
12.000000	44	15.155492	26.292459	-54.200873	13.987396	-53.895688	1.557410	-7.759331	1.063292	0.959548	0.923463	0.847453	0.763585	0.523392	0.139256	0.585971	0.233970	0.241261	0.112064	1.943670	0.630510	0.128080	0.276086	0.099581	0.156912	0.019996	0.231201	112.458228	0.467085	0.028317	1.002752	0.315060	0.143450	-4570.796890	287.995568	310.342785	-49383.823169	-49384.314727	-49997.077101	464.630603	116.346127	127.851817	200.668914	178.174267	163.615287	183.755168	215.715065	596.012962	140.365115	324.575453	0.000000
13.000000	44	15.810114	26.292459	-54.200873	13.987396	-53.926206	1.723092	-7.606738	1.303391	1.108811	0.987890	0.933271	0.838868	0.587481	0.171392	0.575317	0.242180	0.257900	0.112064	2.221337	0.814409	0.123881	0.273545	0.100418	0.156099	0.019996	0.230354	112.536013	0.467085	0.029150	1.002752	0.314223	0.145108	-4605.459796	298.675979	314.920103	-49383.823169	-49384.314727	-49997.077101	478.362559	107.191490	120.316403	188.462731	173.653019	152.934877	174.712671	209.611974	599.027128	134.262024	332.069867	0.000000
14.000000	44	16.385388	26.287118	-54.185614	13.976714	-53.926206	1.872206	-7.423627	1.269091	1.151457	1.052318	0.986908	0.892642	0.651570	0.214240	0.639241	0.225761	0.282858	0.124516	2.398035	0.972036	0.121781	0.278626	0.102929	0.156099	0.024162	0.229507	112.639727	0.467085	0.026651	1.006083	0.303349	0.140962	-4622.037707	303.253297	322.548968	-49383.823169	-49384.314727	-49997.077101	487.517197	101.088398	117.302237	179.308094	161.596356	134.625603	165.670174	200.457336	603.548377	126.633160	341.063164	0.000000
15.000000	44	17.059847	26.297800	-54.155095	13.960692	-53.880428	2.021320	-7.286294	1.509189	1.279397	1.202649	1.083453	0.967925	0.672933	0.246376	0.628587	0.229865	0.295337	0.128666	2.599974	1.182206	0.125980	0.280320	0.109623	0.160164	0.023328	0.228660	112.752084	0.467902	0.024153	1.006916	0.300839	0.141791	-4634.094370	307.830616	331.703605	-49383.823169	-49384.314727	-49997.077101	496.671834	90.407988	100.724326	170.153456	157.075107	134.625603	164.163091	198.931563	605.055460	117.478522	351.555344	0.000000
16.000000	44	17.734306	26.303140	-54.216132	13.971374	-53.910947	2.137297	-7.103183	1.577789	1.386013	1.267077	1.158544	1.043208	0.737022	0.321360	0.671203	0.254494	0.316135	0.132817	2.776672	1.287291	0.123881	0.286248	0.111297	0.161790	0.025828	0.230354	112.812584	0.465451	0.020821	0.949449	0.300003	0.140962	-4643.136867	320.036799	340.858242	-49383.823169	-49384.314727	-49997.077101	502.774925	87.356442	93.188912	162.524592	152.553859	126.996738	150.599346	183.673835	597.520045	108.323885	356.051993	0.000000
17.000000	44	18.329417	26.308481	-54.170354	13.982055	-53.895688	2.302979	-6.935331	1.680688	1.492630	1.310028	1.233634	1.107736	0.779748	0.353496	0.681857	0.262703	0.332774	0.141118	2.877642	1.523732	0.125980	0.287095	0.113807	0.166668	0.029994	0.232047	112.942227	0.466268	0.018323	0.947783	0.295820	0.145937	-4659.714778	324.614118	348.487107	-49383.823169	-49384.314727	-49997.077101	518.032654	84.304896	81.132249	151.844182	145.018444	122.419420	143.063931	180.622289	599.027128	105.272339	359.049758	0.000000
18.000000	44	18.964202	26.308481	-54.139836	13.982055	-53.895688	2.468661	-6.775109	1.852187	1.577923	1.438884	1.308725	1.161510	0.811792	0.353496	0.724473	0.275018	0.349413	0.153569	3.079581	1.681360	0.130180	0.289636	0.115481	0.165855	0.029160	0.230354	113.037298	0.466268	0.014158	0.945285	0.294147	0.144279	-4653.686447	330.717209	360.693290	-49383.823169	-49384.314727	-49997.077101	530.238837	70.572940	79.625166	141.163772	138.990113	125.470965	141.556848	172.993424	599.027128	91.540383	371.040821	0.000000
19.000000	44	19.678335	26.319163	-54.170354	13.982055	-53.910947	2.617775	-6.599628	1.920786	1.705863	1.524787	1.394543	1.193774	0.886563	0.417768	0.745781	0.279122	0.357732	0.166021	3.256279	1.812716	0.123881	0.293023	0.119665	0.168294	0.033326	0.229507	113.123727	0.466268	0.014158	0.946951	0.294147	0.145108	-4646.151033	342.923392	360.693290	-49383.823169	-49384.314727	-49997.077101	537.867702	65.995622	64.554337	132.009134	131.454699	120.893647	131.007268	169.941879	600.534211	85.437292	375.537470	0.000000
20.000000	44	20.313120	26.335185	-54.170354	13.982055	-53.895688	2.766888	-6.431776	2.057985	1.791156	1.610691	1.458907	1.279812	0.929289	0.396344	0.767089	0.303751	0.361892	0.178472	3.533946	2.127971	0.121781	0.294717	0.123012	0.169920	0.034993	0.230354	113.236083	0.467085	0.009161	0.951115	0.294147	0.143450	-4635.601453	352.078029	371.373700	-49383.823169	-49384.314727	-49997.077101	540.919247	56.840985	54.004757	128.957589	120.905119	105.635918	120.457688	165.364560	600.534211	83.911519	390.526298	0.000000
21.000000	44	20.947905	26.345866	-54.185614	13.971374	-53.926206	2.932570	-6.294443	2.160884	1.940419	1.675118	1.544725	1.333586	0.972015	0.439192	0.777743	0.324274	0.382690	0.190924	3.685401	2.233056	0.117582	0.300645	0.123012	0.169920	0.035826	0.231201	113.313869	0.464634	0.009994	0.949449	0.285782	0.143450	-4634.094370	361.232667	382.054110	-49383.823169	-49384.314727	-49997.077101	565.331614	50.737893	50.990592	119.802951	110.355539	90.378189	117.443523	154.684150	603.548377	68.653790	393.524064	0.000000
22.000000	44	21.681875	26.335185	-54.185614	13.976714	-53.910947	3.031979	-6.103702	2.160884	2.068358	1.782498	1.609088	1.408869	1.014740	0.503464	0.799051	0.344798	0.378530	0.199225	3.786370	2.495769	0.123881	0.308267	0.126359	0.175611	0.041658	0.229507	113.383012	0.467085	0.006663	0.950282	0.284109	0.145937	-4641.629784	361.232667	385.105656	-49383.823169	-49384.314727	-49997.077101	568.383159	43.109029	35.919763	112.174087	110.355539	81.223552	108.401026	145.529513	597.520045	70.179563	396.521830	0.000000
23.000000	44	22.296823	26.351207	-54.124577	13.976714	-53.910947	3.214230	-5.935850	2.400983	2.132328	1.889877	1.694906	1.473397	1.068148	0.535600	0.831013	0.361217	0.399329	0.199225	3.988310	2.653396	0.121781	0.308267	0.128870	0.175611	0.040825	0.231201	113.486726	0.466268	0.001666	0.949449	0.284946	0.144279	-4640.122701	376.490396	397.311839	-49383.823169	-49384.314727	-49997.077101	577.537797	32.428618	22.356017	106.070995	101.313042	67.491596	106.893943	137.900648	592.998797	61.024926	410.011776	0.000000
24.000000	44	22.991119	26.351207	-54.094058	13.992737	-53.895688	3.330207	-5.760369	2.538182	2.260268	1.932829	1.737815	1.527171	1.110874	0.578448	0.852321	0.385846	0.420127	0.224128	4.038795	2.811024	0.119681	0.313349	0.133891	0.180489	0.047490	0.230354	113.599083	0.466268	0.000000	0.951115	0.282436	0.145937	-4632.587287	378.016168	397.311839	-49383.823169	-49384.314727	-49997.077101	589.743980	32.428618	17.834769	99.967904	93.777627	56.811186	96.344363	137.900648	602.041294	50.344515	417.506190	0.000000
25.000000	44	23.645741	26.367229	-54.094058	13.987396	-53.910947	3.446184	-5.584887	2.675381	2.324238	2.061684	1.823634	1.570190	1.142918	0.610584	0.862975	0.402264	0.424287	0.219977	4.190250	3.021194	0.121781	0.313349	0.134728	0.180489	0.047490	0.230354	113.668226	0.465451	-0.001666	0.947783	0.274071	0.145108	-4626.558955	388.696579	411.043795	-49383.823169	-49384.314727	-49997.077101	606.527481	29.377073	13.313520	93.864812	86.242213	53.759640	93.330197	128.746011	596.012962	48.818743	432.495019	0.000000
26.000000	44	23.844111	26.361888	-54.033021	13.987396	-53.910947	3.595298	-5.439924	2.709680	2.388208	2.104636	1.866543	1.623963	1.196326	0.653432	0.894937	0.406369	0.436766	0.236579	4.417432	3.126279	0.123881	0.320124	0.137238	0.179676	0.047490	0.230354	113.711440	0.464634	-0.004164	0.949449	0.273234	0.145937	-4632.587287	397.851216	415.621113	-49383.823169	-49384.314727	-49997.077101	603.475936	23.273981	1.256858	83.184402	83.228047	59.862731	90.316031	125.694465	597.520045	44.241424	432.495019	0.000000
27.000000	44	24.716941	26.367229	-54.078799	13.982055	-53.926206	3.661571	-5.249184	2.881179	2.516147	2.212015	1.941633	1.666982	1.228370	0.653432	0.894937	0.410474	0.440925	0.236579	4.493160	3.388991	0.119681	0.322665	0.141422	0.182115	0.049989	0.230354	113.771940	0.465451	-0.003331	0.949449	0.273234	0.145108	-4626.558955	405.480080	423.249978	-49383.823169	-49384.314727	-49997.077101	617.207891	14.119344	-3.264391	77.081311	80.213882	50.708094	82.780617	121.117146	592.998797	35.086787	436.991667	0.000000
28.000000	44	25.312052	26.383251	-54.078799	13.982055	-53.956725	3.777548	-5.111850	2.915479	2.644087	2.340870	1.984542	1.742265	1.292459	0.717704	0.916245	0.426893	0.440925	0.232429	4.644614	3.467805	0.123881	0.328593	0.144769	0.182928	0.053322	0.231201	113.771940	0.466268	-0.009994	0.948616	0.264869	0.146766	-4622.037707	410.057399	433.930388	-49383.823169	-49384.314727	-49997.077101	626.362529	8.016252	-13.813971	69.452446	74.185550	47.656548	79.766451	115.014055	599.027128	32.035241	453.479379	0.000000
29.000000	44	26.026185	26.388592	-54.094058	13.976714	-53.956725	3.943230	-4.905850	3.018378	2.708057	2.340870	2.091815	1.828303	1.303140	0.781976	0.958861	0.435102	0.453404	0.236579	4.821312	3.625432	0.121781	0.334521	0.145606	0.185367	0.055821	0.231201	113.780583	0.467085	-0.012493	0.950282	0.265706	0.146766	-4619.023541	417.686263	441.559252	-49383.823169	-49384.314727	-49997.077101	637.042939	-2.664158	-22.856468	63.349355	62.128887	40.027684	76.752286	107.385190	594.505880	21.354831	454.978261	0.000000
30.000000	44	26.561785	26.388592	-54.124577	13.998077	-53.956725	4.125480	-4.753258	3.224177	2.793350	2.426774	2.166906	1.828303	1.335185	0.792688	0.969515	0.439207	0.461724	0.244881	5.023251	3.756789	0.117582	0.335368	0.148954	0.191871	0.059987	0.230354	113.771940	0.465451	-0.017490	0.950282	0.264033	0.144279	-4612.995210	425.315128	452.239663	-49383.823169	-49384.314727	-49997.077101	643.146030	-2.664158	-27.377717	60.297809	60.621805	36.976138	63.188540	101.282099	592.998797	13.725966	456.477144	0.000000
31.000000	44	27.375103	26.393933	-54.109317	13.998077	-53.956725	4.224889	-4.593036	3.258477	2.899966	2.491202	2.241997	1.925095	1.420637	0.835536	1.001477	0.455626	0.478362	0.236579	5.225191	3.966959	0.123881	0.341296	0.150627	0.191058	0.059987	0.230354	113.728725	0.467085	-0.019156	0.951948	0.263196	0.145937	-4602.445630	435.995538	455.291208	-49383.823169	-49384.314727	-49997.077101	655.352213	-11.818795	-31.898965	55.720490	56.100556	41.553457	60.174374	96.704780	592.998797	7.622875	468.468207	0.000000
32.000000	44	28.208258	26.393933	-54.078799	14.008759	-53.956725	4.374003	-4.440443	3.429975	3.027906	2.620057	2.317087	1.989624	1.452681	0.867672	1.022785	0.463836	0.482522	0.249031	5.351404	4.177129	0.119681	0.346377	0.150627	0.195123	0.061653	0.232047	113.711440	0.465451	-0.022487	0.915302	0.256504	0.146766	-4602.445630	442.098629	462.920073	-49383.823169	-49384.314727	-49997.077101	664.506851	-16.396114	-37.927297	48.091626	47.058059	53.759640	54.146043	90.601689	591.491714	3.045556	477.461504	0.000000
33.000000	44	28.843043	26.404614	-54.063540	14.003418	-53.941465	4.523117	-4.234443	3.567174	3.134523	2.663009	2.370724	2.043397	1.484725	0.899808	1.022785	0.476150	0.499161	0.265633	5.502858	4.387299	0.125980	0.353153	0.155648	0.194310	0.066652	0.230354	113.720083	0.466268	-0.024153	0.916968	0.253995	0.145937	-4602.445630	454.304813	467.497391	-49383.823169	-49384.314727	-49997.077101	673.661488	-22.499205	-49.983960	41.988534	44.043893	44.605003	48.117711	89.075916	597.520045	4.571329	489.452567	0.000000
34.000000	44	29.537339	26.404614	-54.063540	14.003418	-53.956725	4.655662	-4.081851	3.670074	3.241139	2.791864	2.435087	2.086416	1.538133	0.931944	1.044093	0.488464	0.503320	0.265633	5.629071	4.518655	0.125980	0.355693	0.155648	0.199188	0.064986	0.230354	113.815154	0.445026	-0.031648	0.916135	0.252322	0.145937	-4590.388967	463.459450	484.280893	-49383.823169	-49384.314727	-49997.077101	691.970763	-30.128070	-56.012291	32.833897	36.508479	1.883362	37.568131	78.395506	596.012962	-4.583308	495.448099	0.000000
35.000000	44	30.310984	26.420637	-54.063540	13.992737	-53.941465	4.821344	-3.921628	3.841572	3.347755	2.942195	2.520905	2.161699	1.580859	0.964080	1.054747	0.508988	0.515799	0.269784	6.007708	4.676282	0.121781	0.361621	0.166527	0.200001	0.071651	0.231201	113.910225	0.443392	-0.033314	0.916135	0.245629	0.143450	-4587.374801	474.139860	487.332439	-49383.823169	-49384.314727	-49997.077101	702.651173	-34.705388	-66.561871	25.205033	27.465982	1.883362	30.032717	78.395506	597.520045	-15.263718	504.441396	0.000000
36.000000	44	31.025117	26.420637	-54.033021	14.024781	-53.987243	4.937322	-3.746147	3.841572	3.475695	2.985147	2.595996	2.172454	1.634266	0.974792	1.086709	0.541826	0.528278	0.290536	6.083435	4.833910	0.123881	0.368397	0.169874	0.200001	0.069152	0.231201	114.013939	0.443392	-0.035813	0.918634	0.245629	0.145108	-4573.811056	481.768724	498.012849	-49383.823169	-49384.314727	-49997.077101	707.228491	-43.860026	-77.111451	17.576168	22.944733	3.409135	22.497303	69.240868	599.027128	-21.366810	514.933576	0.000000
37.000000	44	31.719413	26.436659	-54.033021	14.019440	-53.956725	5.086435	-3.593554	4.115970	3.539665	3.049574	2.681814	2.269246	1.666311	1.028352	1.139979	0.554140	0.536598	0.298837	6.335860	5.070351	0.125980	0.371784	0.172384	0.204066	0.070818	0.232047	114.117653	0.442575	-0.040810	0.917801	0.243120	0.145108	-4579.839387	492.449135	501.064395	-49383.823169	-49384.314727	-49997.077101	722.486220	-49.963117	-78.618534	17.576168	16.916402	15.615318	16.468971	63.137777	597.520045	-27.469901	523.926873	0.000000
38.000000	44	32.413709	26.436659	-54.078799	14.030122	-54.017762	5.235549	-3.433332	4.184570	3.667605	3.114002	2.756905	2.323020	1.698355	1.071200	1.150633	0.562349	0.536598	0.302988	6.462072	5.227978	0.121781	0.374325	0.175732	0.203253	0.077483	0.231201	114.212725	0.442575	-0.041643	0.917801	0.238937	0.145108	-4575.318138	500.077999	513.270578	-49383.823169	-49384.314727	-49997.077101	736.218176	-56.066209	-87.661031	6.895758	12.395153	9.512226	7.426474	58.560458	596.012962	-30.521447	526.924639	0.000000
39.000000	44	33.167516	26.436659	-54.078799	14.046144	-53.956725	5.368095	-3.257851	4.356069	3.731574	3.264333	2.821268	2.398303	1.762444	1.081912	1.171941	0.586978	0.553236	0.315439	6.739739	5.359335	0.125980	0.382794	0.177405	0.208131	0.077483	0.232047	114.307796	0.443392	-0.045807	0.916968	0.237264	0.145937	-4569.289807	509.232636	520.899442	-49383.823169	-49384.314727	-49997.077101	746.898586	-57.591982	-95.196445	3.844212	4.859739	-4.219730	14.961889	49.405821	596.012962	-42.727630	538.915702	0.000000
40.000000	44	33.861812	26.431318	-54.109317	14.035463	-54.002503	5.550345	-3.082369	4.356069	3.838191	3.285809	2.885632	2.441322	1.826533	1.124760	1.203903	0.595187	0.561556	0.323740	6.764982	5.622047	0.123881	0.388722	0.179916	0.208131	0.082482	0.230354	114.411510	0.441758	-0.045807	0.916968	0.234755	0.145937	-4561.754393	519.913046	534.631398	-49383.823169	-49384.314727	-49997.077101	762.156315	-68.272392	-102.731860	2.318439	1.845573	-2.693957	-0.108940	43.302729	594.505880	-45.779176	549.407882	0.000000
41.000000	44	34.337901	26.436659	-54.048280	14.051485	-53.987243	5.616618	-2.922147	4.458968	3.923484	3.371712	2.928541	2.495096	1.837214	1.146184	1.203903	0.591082	0.557396	0.323740	7.042649	5.727132	0.125980	0.388722	0.182426	0.208944	0.081649	0.230354	114.480653	0.443392	-0.047472	0.916968	0.233082	0.146766	-4554.218978	524.490365	534.631398	-49383.823169	-49384.314727	-49997.077101	769.785180	-72.849710	-110.267274	-9.887744	-4.182758	0.357589	-4.630188	44.828502	599.027128	-48.830722	559.900062	0.000000
42.000000	44	35.270241	26.447340	-54.048280	14.051485	-53.956725	5.765731	-2.739036	4.596167	3.966131	3.393188	3.035813	2.527360	1.922666	1.189032	1.225211	0.599292	0.578195	0.336192	7.143619	5.884760	0.130180	0.399731	0.183263	0.214635	0.082482	0.231201	114.618938	0.444209	-0.055801	0.916968	0.230572	0.146766	-4551.204813	535.170775	548.363354	-49383.823169	-49384.314727	-49997.077101	778.939817	-71.323938	-114.788522	-9.887744	-10.211090	-14.900140	-15.179768	29.570774	594.505880	-59.511132	567.394476	0.000000
43.000000	44	35.905026	26.468703	-54.048280	14.056825	-53.971984	5.947982	-2.594073	4.664766	4.136717	3.457616	3.078722	2.602643	1.944029	1.167608	1.246519	0.615711	0.590674	0.348643	7.295074	6.068658	0.125980	0.403966	0.184937	0.215448	0.086648	0.232894	114.714009	0.445026	-0.054968	0.917801	0.223880	0.148425	-4551.204813	544.325413	555.992218	-49383.823169	-49384.314727	-49997.077101	791.146000	-77.427029	-125.338102	-11.413516	-10.211090	-40.838279	-19.701017	23.467682	594.505880	-68.665769	579.385539	0.000000
