Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun041.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	41	4.542680	26.255074	-54.231391	13.736381	-53.895688	0.198818	-9.315775	0.034300	0.000000	0.000000	0.139454	0.193585	0.032044	-0.149968	0.298312	0.090304	0.133110	0.041505	0.227182	-0.919494	0.121781	0.149052	0.080334	0.144716	0.054155	0.134655	111.187730	0.387837	0.079954	0.896980	0.269888	0.102819	-3414.864340	130.840962	195.909818	-49383.823169	-49384.314727	-49997.077101	293.744041	152.964676	248.418446	220.503961	235.443416	166.666833	247.052648	269.117116	605.055460	256.323854	183.680464	0.000000
9.000000	41	4.483169	26.255074	-54.246651	13.741722	-53.941465	0.182250	-9.315775	-0.068600	0.021323	-0.021476	0.107273	0.215094	0.053407	-0.149968	0.287658	0.094409	0.116471	0.037355	0.328152	-0.840680	0.125980	0.150746	0.081171	0.143903	0.053322	0.135502	111.196373	0.386203	0.079954	0.896147	0.269888	0.102819	-3454.048494	130.840962	200.487137	-49383.823169	-49384.314727	-49997.077101	295.269814	156.016222	251.432611	225.081280	229.415084	165.141060	244.038483	269.117116	605.055460	248.694990	182.181581	0.000000
10.000000	41	4.483169	26.255074	-54.277169	13.741722	-53.895688	0.182250	-9.300516	-0.102899	0.042647	-0.064428	0.128727	0.204340	0.053407	-0.171392	0.298312	0.090304	0.112311	0.049806	0.252425	-0.866951	0.125980	0.149052	0.081171	0.143090	0.052489	0.132962	111.196373	0.387837	0.079121	0.892815	0.269052	0.101161	-3422.399754	132.366735	195.909818	-49383.823169	-49384.314727	-49997.077101	295.269814	154.490449	248.418446	220.503961	232.429250	157.512196	247.052648	263.014024	609.576708	257.849627	180.682698	0.000000
11.000000	41	4.542680	26.260414	-54.261910	13.741722	-53.895688	0.198818	-9.308145	0.034300	0.000000	-0.042952	0.118000	0.193585	0.053407	-0.160680	0.308966	0.098514	0.116471	0.053957	0.201940	-0.945765	0.125980	0.148206	0.077824	0.143090	0.053322	0.135502	111.196373	0.388654	0.080786	0.897812	0.268215	0.101990	-3417.878506	133.892507	200.487137	-49383.823169	-49384.314727	-49997.077101	296.795586	154.490449	248.418446	220.503961	236.950499	149.883331	245.545565	270.642889	602.041294	253.272309	177.684933	0.000000
12.000000	41	4.542680	26.260414	-54.261910	13.741722	-53.910947	0.215387	-9.331034	-0.068600	-0.021323	-0.064428	0.150182	0.204340	0.053407	-0.160680	0.308966	0.094409	0.128950	0.037355	0.252425	-0.866951	0.130180	0.149899	0.079498	0.142277	0.052489	0.133808	111.187730	0.387020	0.081619	0.895314	0.270725	0.100332	-3414.864340	135.418280	195.909818	-49383.823169	-49384.314727	-49997.077101	296.795586	154.490449	249.925529	225.081280	235.443416	162.089514	244.038483	269.117116	600.534211	254.798082	186.678230	0.000000
13.000000	41	5.871761	26.255074	-54.231391	13.736381	-53.926206	0.215387	-9.170812	0.000000	0.085293	0.042952	0.150182	0.215094	0.053407	-0.182104	0.319620	0.094409	0.120631	0.037355	0.302910	-0.866951	0.128080	0.149052	0.079498	0.144716	0.053322	0.135502	111.213658	0.387837	0.079121	0.896980	0.269888	0.100332	-3401.300594	135.418280	208.116002	-49383.823169	-49384.314727	-49997.077101	296.795586	146.861585	239.375949	209.823551	223.386753	152.934877	236.503068	259.962479	596.012962	244.117671	189.675995	0.000000
14.000000	41	7.042146	26.244392	-54.216132	13.741722	-53.926206	0.381068	-9.048738	0.068600	0.149263	0.150331	0.214545	0.279623	0.096133	-0.139256	0.340928	0.102618	0.124790	0.045656	0.403880	-0.709324	0.128080	0.148206	0.078661	0.143090	0.053322	0.135502	111.239587	0.387020	0.081619	0.895314	0.269052	0.098673	-3407.328926	146.098691	215.744866	-49383.823169	-49384.314727	-49997.077101	309.001769	137.706947	228.826369	202.194687	211.330090	145.306013	227.460571	250.807841	582.449217	231.911488	194.172644	0.000000
15.000000	41	8.093509	26.249733	-54.185614	13.752403	-53.926206	0.497046	-8.919034	0.171499	0.213233	0.193283	0.278909	0.322642	0.138859	-0.085696	0.351582	0.119037	0.133110	0.053957	0.479607	-0.551696	0.121781	0.148206	0.081171	0.143090	0.054155	0.136349	111.308730	0.387020	0.081619	0.896980	0.269888	0.101990	-3399.793511	150.676009	224.899503	-49383.823169	-49384.314727	-49997.077101	318.156407	127.026537	218.276789	186.936958	206.808841	139.202921	218.418074	246.230523	576.420885	225.808397	203.165941	0.000000
16.000000	41	9.125034	26.255074	-54.124577	13.757744	-53.910947	0.629591	-8.774071	0.205799	0.298526	0.279186	0.332545	0.365661	0.170904	-0.085696	0.383544	0.180609	0.145589	0.041505	0.631062	-0.394069	0.119681	0.150746	0.081171	0.143903	0.051656	0.135502	111.395158	0.388654	0.082452	0.897812	0.269888	0.101990	-3401.300594	158.304874	240.157232	-49383.823169	-49384.314727	-49997.077101	334.939908	120.923446	207.727209	185.411185	200.780510	130.048284	213.896826	238.601658	568.885471	215.127987	207.662590	0.000000
17.000000	41	10.116886	26.244392	-54.109317	13.752403	-53.926206	0.662728	-8.644368	0.445897	0.383819	0.365090	0.375454	0.387170	0.213630	-0.074984	0.404852	0.180609	0.145589	0.053957	0.706789	-0.262712	0.125980	0.149052	0.081171	0.142277	0.049989	0.137196	111.455658	0.387837	0.079121	0.896980	0.271561	0.101990	-3407.328926	162.882192	243.208778	-49383.823169	-49384.314727	-49997.077101	336.465681	113.294581	195.670546	176.256548	190.230930	130.048284	206.361411	232.498567	559.842974	204.447576	221.152535	0.000000
18.000000	41	11.069063	26.244392	-54.078799	13.773766	-53.849910	0.811841	-8.491775	0.480197	0.426466	0.429518	0.439817	0.473208	0.267037	-0.064272	0.372890	0.188818	0.170547	0.066408	0.807759	-0.131356	0.130180	0.149052	0.080334	0.143090	0.052489	0.136349	111.507515	0.388654	0.079954	0.895314	0.273234	0.102819	-3398.286429	175.088375	247.786096	-49383.823169	-49384.314727	-49997.077101	350.197637	110.243035	188.135132	165.576138	181.188433	123.945192	195.811831	229.447021	552.307560	195.292939	224.150301	0.000000
19.000000	41	11.862545	26.233711	-54.124577	13.784448	-53.880428	0.911251	-8.362072	0.583096	0.490435	0.472469	0.504181	0.505472	0.288400	-0.032136	0.404852	0.201132	0.170547	0.070559	1.060184	0.078814	0.123881	0.148206	0.079498	0.143090	0.053322	0.134655	111.559372	0.388654	0.079121	0.896980	0.271561	0.103648	-3386.229766	184.243013	261.518052	-49383.823169	-49384.314727	-49997.077101	360.878047	101.088398	183.613883	160.998819	170.638853	119.367874	189.783500	220.292384	544.772145	184.612529	234.642481	0.000000
20.000000	41	12.656026	26.223029	-54.139836	13.795129	-53.880428	1.043796	-8.232368	0.788894	0.597052	0.558373	0.557817	0.548491	0.331126	0.000000	0.415506	0.197027	0.178866	0.078860	1.110669	0.157627	0.123881	0.147359	0.081171	0.143090	0.054988	0.135502	111.637158	0.387020	0.082452	0.896147	0.272398	0.102819	-3383.215600	191.871877	273.724235	-49383.823169	-49384.314727	-49997.077101	368.506912	93.459534	170.050137	156.421500	161.596356	105.635918	182.248086	211.137746	534.222565	175.457892	243.635778	0.000000
21.000000	41	13.409833	26.228370	-54.200873	13.795129	-53.880428	1.159774	-8.110294	0.891794	0.703668	0.665752	0.632908	0.570000	0.373852	0.010712	0.458123	0.192923	0.183026	0.087161	1.363093	0.341526	0.123881	0.149899	0.080334	0.143903	0.053322	0.136349	111.689015	0.387837	0.081619	0.895314	0.271561	0.103648	-3371.158937	201.026514	282.878873	-49383.823169	-49384.314727	-49997.077101	374.610003	90.407988	168.543054	136.586453	158.582190	101.058599	171.698506	203.508882	523.672985	163.251709	251.130193	0.000000
22.000000	41	14.064455	26.223029	-54.170354	13.805811	-53.880428	1.226046	-7.950072	0.994693	0.788961	0.644276	0.665090	0.634529	0.373852	0.032136	0.468777	0.192923	0.187185	0.091311	1.438821	0.394069	0.123881	0.149899	0.079498	0.142277	0.053322	0.138890	111.784086	0.390288	0.084951	0.896147	0.273234	0.104478	-3375.680186	201.026514	290.507737	-49383.823169	-49384.314727	-49997.077101	379.187322	82.779123	156.486392	135.060680	148.032610	99.532826	170.191423	195.880018	513.123405	161.725936	255.626841	0.000000
23.000000	41	14.838099	26.212348	-54.200873	13.816492	-53.865169	1.358592	-7.827998	1.131892	0.852931	0.708704	0.697272	0.666793	0.416578	0.053560	0.458123	0.213446	0.187185	0.083010	1.640761	0.551696	0.128080	0.149052	0.081171	0.143090	0.055821	0.137196	111.827300	0.387837	0.084951	0.896980	0.273234	0.103648	-3368.144771	213.232697	296.610829	-49383.823169	-49384.314727	-49997.077101	395.970824	79.727578	148.950977	127.431816	140.497196	90.378189	158.134760	194.354245	516.137571	143.416661	267.617904	0.000000
24.000000	41	15.591906	26.207007	-54.170354	13.816492	-53.880428	1.458001	-7.675405	1.200491	0.916901	0.794607	0.793817	0.720566	0.459304	0.107120	0.479431	0.213446	0.203824	0.103763	1.817458	0.683052	0.123881	0.149899	0.080334	0.144716	0.054988	0.136349	111.905086	0.387837	0.083285	0.896147	0.274907	0.103648	-3366.637689	222.387335	307.291239	-49383.823169	-49384.314727	-49997.077101	405.125461	69.047168	135.387232	119.802951	135.975947	82.749325	153.613511	180.622289	505.587991	134.262024	276.611201	0.000000
25.000000	41	16.325877	26.207007	-54.216132	13.811151	-53.910947	1.607115	-7.553331	1.200491	1.002194	0.923463	0.825999	0.752831	0.502029	0.117832	0.522047	0.213446	0.212143	0.112064	1.968913	0.814409	0.125980	0.163450	0.087866	0.144716	0.054988	0.135502	111.956943	0.387020	0.085784	0.896980	0.274071	0.105307	-3359.102274	223.913107	319.497422	-49383.823169	-49384.314727	-49997.077101	420.383190	65.995622	130.865983	112.174087	129.947616	82.749325	150.599346	182.148062	499.559660	128.158932	282.606733	0.000000
26.000000	41	17.000336	26.207007	-54.200873	13.837855	-53.865169	1.739660	-7.431257	1.337690	1.066164	0.966414	0.890362	0.828114	0.512711	0.149968	0.522047	0.225761	0.232942	0.120365	1.968913	0.919494	0.119681	0.165990	0.092887	0.144716	0.056655	0.137196	112.052014	0.388654	0.084118	0.896147	0.274907	0.106136	-3350.059777	236.119291	328.652059	-49383.823169	-49384.314727	-49997.077101	426.486281	59.892530	121.823486	106.070995	119.398036	61.388504	140.049766	172.993424	499.559660	125.107387	285.604498	0.000000
27.000000	41	17.734306	26.201666	-54.200873	13.827174	-53.880428	1.839069	-7.286294	1.474889	1.130134	1.009366	0.976180	0.881887	0.555437	0.139256	0.543355	0.197027	0.249580	0.120365	2.221337	1.077121	0.123881	0.172765	0.095397	0.143090	0.055821	0.136349	112.112514	0.375583	0.086616	0.896147	0.274907	0.106136	-3353.073943	239.170836	330.177832	-49383.823169	-49384.314727	-49997.077101	431.063600	53.789439	117.302237	96.916358	116.383870	53.759640	131.007268	163.838787	495.038411	112.901204	296.096678	0.000000
28.000000	41	18.369091	26.223029	-54.216132	13.832514	-53.895688	1.971615	-7.156590	1.509189	1.258074	1.073794	1.051271	0.914151	0.608844	0.235664	0.564663	0.217551	0.257900	0.116214	2.448520	1.287291	0.119681	0.179540	0.098744	0.144716	0.056655	0.136349	112.173014	0.375583	0.030815	0.897812	0.274907	0.105307	-3344.031446	251.377019	339.332469	-49383.823169	-49384.314727	-49997.077101	443.269783	47.686347	109.766823	90.813267	114.876787	50.708094	129.500186	165.364560	481.474665	111.375431	303.591093	0.000000
29.000000	41	19.023713	26.201666	-54.261910	13.837855	-53.895688	2.037888	-7.026887	1.646388	1.300720	1.138221	1.083453	0.978680	0.640889	0.235664	0.575317	0.229865	0.274538	0.128666	2.574732	1.366105	0.123881	0.185469	0.099581	0.144716	0.057488	0.136349	112.233514	0.371498	0.029983	0.896147	0.274907	0.103648	-3330.467700	260.531657	350.012880	-49383.823169	-49384.314727	-49997.077101	450.898647	38.531710	103.738492	86.235948	105.834290	38.501911	126.486020	157.735696	476.953417	103.746566	308.087741	0.000000
30.000000	41	19.737846	26.212348	-54.246651	13.853877	-53.865169	2.170433	-6.889554	1.817887	1.428660	1.267077	1.158544	1.010944	0.683615	0.310648	0.607279	0.242180	0.291177	0.132817	2.776672	1.576275	0.121781	0.192244	0.102092	0.144716	0.057488	0.136349	112.302657	0.364962	0.031648	0.900311	0.274907	0.103648	-3347.045611	262.057429	363.744835	-49383.823169	-49384.314727	-49997.077101	460.053285	35.480164	97.710160	74.029765	99.805959	38.501911	112.922274	148.581058	473.939251	100.695021	317.081038	0.000000
31.000000	41	20.352794	26.212348	-54.216132	13.853877	-53.880428	2.336115	-6.759850	1.783587	1.471306	1.288553	1.222907	1.086227	0.737022	0.353496	0.617933	0.254494	0.307816	0.145268	2.902884	1.655089	0.123881	0.199866	0.106276	0.143903	0.054988	0.135502	112.397728	0.364145	0.027484	0.898645	0.274907	0.105307	-3330.467700	266.634748	363.744835	-49383.823169	-49384.314727	-49997.077101	467.682149	32.428618	88.667663	72.503992	92.270544	30.873047	114.429357	150.106831	469.418003	86.963065	327.573218	0.000000
32.000000	41	20.947905	26.217689	-54.246651	13.864559	-53.834651	2.418956	-6.622517	1.955086	1.556600	1.417408	1.244362	1.107736	0.779748	0.364208	0.649895	0.262703	0.320295	0.145268	2.953369	1.838987	0.121781	0.208335	0.105439	0.143090	0.055821	0.136349	112.458228	0.356792	0.027484	0.898645	0.273234	0.104478	-3325.946452	278.840931	374.425246	-49383.823169	-49384.314727	-49997.077101	479.888332	26.325527	78.118083	64.875128	87.749296	27.821501	105.386860	142.477967	466.403837	83.911519	329.072101	0.000000
33.000000	41	21.602527	26.201666	-54.261910	13.869900	-53.895688	2.534934	-6.508072	1.955086	1.684539	1.417408	1.340907	1.172265	0.790429	0.385632	0.639241	0.279122	0.328614	0.153569	3.079581	1.944072	0.121781	0.213416	0.108786	0.143903	0.056655	0.135502	112.510085	0.356792	0.028317	0.896980	0.273234	0.105307	-3316.903954	287.995568	382.054110	-49383.823169	-49384.314727	-49997.077101	484.465651	21.748208	72.089752	60.297809	80.213882	23.244182	97.851446	134.849102	461.882588	77.808427	336.566516	0.000000
34.000000	41	22.237312	26.207007	-54.261910	13.875240	-53.880428	2.650911	-6.370739	2.057985	1.727186	1.524787	1.405271	1.215284	0.822474	0.417768	0.649895	0.291437	0.336934	0.166021	3.180551	2.154242	0.119681	0.219344	0.111297	0.152033	0.057488	0.135502	112.570585	0.349439	0.029150	0.897812	0.270725	0.104478	-3319.918120	291.047114	388.157202	-49383.823169	-49384.314727	-49997.077101	490.568742	14.119344	64.554337	52.668945	75.692633	17.141091	96.344363	130.271784	458.868423	67.128017	344.060930	0.000000
35.000000	41	22.891934	26.212348	-54.277169	13.875240	-53.880428	2.766888	-6.225776	2.160884	1.812479	1.675118	1.437452	1.258303	0.886563	0.428480	0.703165	0.299646	0.341093	0.186773	3.357248	2.233056	0.117582	0.226119	0.112134	0.152033	0.056655	0.134655	112.622442	0.350256	0.026651	0.895314	0.274907	0.105307	-3301.833126	300.201752	397.311839	-49383.823169	-49384.314727	-49997.077101	499.723380	8.016252	55.511840	49.617399	63.635970	7.986453	87.301866	121.117146	454.347174	59.499153	345.559813	0.000000
36.000000	41	23.566393	26.207007	-54.322947	13.875240	-53.895688	2.849729	-6.088443	2.298083	1.919095	1.653642	1.491089	1.301321	0.929289	0.471328	0.713819	0.320170	0.349413	0.186773	3.508703	2.390684	0.121781	0.232894	0.115481	0.152033	0.056655	0.135502	112.682942	0.351890	0.027484	0.892815	0.274071	0.103648	-3294.297712	304.779070	404.940703	-49383.823169	-49384.314727	-49997.077101	510.403790	0.387388	49.483509	40.462762	62.128887	1.883362	78.259369	118.065601	449.825925	57.973380	357.550876	0.000000
37.000000	41	24.221015	26.207007	-54.322947	13.891263	-53.895688	3.015411	-5.958739	2.332383	2.004389	1.761022	1.555452	1.333586	0.939970	0.492752	0.735127	0.336589	0.366051	0.190924	3.634916	2.522040	0.121781	0.241363	0.117154	0.155286	0.055821	0.133808	112.734799	0.351890	0.024153	0.897812	0.273234	0.102819	-3285.255214	312.407935	415.621113	-49383.823169	-49384.314727	-49997.077101	527.187291	1.913161	46.469343	29.782351	59.114722	3.409135	72.231037	107.385190	445.304677	47.292970	363.546407	0.000000
38.000000	41	24.835963	26.201666	-54.353465	13.896603	-53.895688	3.098252	-5.821406	2.503882	2.089682	1.846925	1.651997	1.387359	1.004059	0.524888	0.767089	0.344798	0.361892	0.199225	3.609673	2.627125	0.117582	0.248138	0.119665	0.153659	0.066652	0.134655	112.752084	0.343721	0.023320	0.899478	0.270725	0.102819	-3285.255214	316.985253	421.724205	-49383.823169	-49384.314727	-49997.077101	525.661519	-1.138385	37.426846	29.782351	50.072225	-1.168184	70.723954	105.859418	439.276345	45.767197	372.539704	0.000000
39.000000	41	25.054170	26.212348	-54.353465	13.891263	-53.849910	3.197661	-5.714591	2.538182	2.174975	1.868401	1.673452	1.462642	1.004059	0.557024	0.745781	0.353008	0.370211	0.199225	3.887340	2.732210	0.123881	0.253220	0.123849	0.156912	0.064986	0.135502	112.760727	0.342087	0.019988	0.894481	0.271561	0.103648	-3279.226883	321.562572	426.301524	-49383.823169	-49384.314727	-49997.077101	540.919247	-11.818795	29.891432	29.782351	50.072225	-8.797048	64.695623	105.859418	436.262180	39.664105	377.036353	0.000000
40.000000	41	25.708792	26.212348	-54.322947	13.907285	-53.895688	3.297071	-5.569628	2.606781	2.217621	1.911353	1.684179	1.441133	1.036103	0.514176	0.799051	0.369427	0.391009	0.211676	3.937825	2.889837	0.119681	0.253220	0.124686	0.156912	0.064986	0.136349	112.778013	0.342904	0.021654	0.891982	0.269888	0.101990	-3279.226883	333.768755	433.930388	-49383.823169	-49384.314727	-49997.077101	542.445020	-13.344568	23.863100	23.679260	44.043893	-10.322821	63.188540	93.653235	434.755097	33.561014	384.530767	0.000000
41.000000	41	26.303903	26.207007	-54.307688	13.912626	-53.910947	3.330207	-5.417035	2.675381	2.260268	1.997256	1.748543	1.516416	1.057466	0.567736	0.820359	0.398160	0.395169	0.219977	3.988310	2.994922	0.125980	0.262535	0.126359	0.160977	0.064153	0.135502	112.752084	0.340453	0.017490	0.895314	0.269888	0.101161	-3264.156054	338.346074	447.662344	-49383.823169	-49384.314727	-49997.077101	551.599658	-19.447660	19.341852	16.050395	38.015562	-10.322821	58.667291	90.601689	430.233848	35.086787	387.528533	0.000000
42.000000	41	27.018036	26.228370	-54.292428	13.912626	-53.880428	3.462752	-5.302591	2.641081	2.388208	2.040208	1.812906	1.548680	1.121555	0.632008	0.820359	0.394055	0.411808	0.215827	3.937825	3.178821	0.123881	0.271851	0.128870	0.160977	0.065819	0.134655	112.700227	0.342904	0.011660	0.894481	0.271561	0.105307	-3265.663137	341.397619	446.136571	-49383.823169	-49384.314727	-49997.077101	553.125430	-24.024978	13.313520	16.050395	27.465982	-13.374367	55.653126	82.972824	428.726765	22.880604	395.022947	0.000000
43.000000	41	27.672658	26.228370	-54.292428	13.923307	-53.880428	3.578730	-5.165258	2.881179	2.430854	2.104636	1.866543	1.602454	1.132237	0.653432	0.841667	0.414579	0.415967	0.224128	4.139765	3.283906	0.123881	0.279473	0.129707	0.160977	0.069985	0.134655	112.700227	0.344537	0.011660	0.896147	0.271561	0.101990	-3259.634806	350.552257	456.816981	-49383.823169	-49384.314727	-49997.077101	568.383159	-28.602297	10.299355	12.998850	31.987230	-22.529004	48.117711	81.447052	422.698434	16.777512	404.016244	0.000000
