Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun057.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	57	50.723289	48.045289	-54.094058	25.496689	-54.124577	3.578730	-4.181036	3.018378	2.174975	1.868401	1.533998	1.473397	1.004059	0.460616	0.980169	0.857891	0.935926	0.896512	6.689254	1.129664	1.505466	-0.989166	-0.501254	0.358539	0.179128	0.251526	146.804881	12.288792	-0.621306	1.144336	0.056578	0.161692	-49383.905587	570.263552	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	627.480042	602.582917	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
9.000000	57	50.921659	48.055971	-54.048280	25.491348	-54.109317	3.794116	-3.913999	3.121278	2.388208	2.040208	1.673452	1.602454	1.078829	0.535600	1.044093	0.894833	0.952565	0.908963	6.992164	1.418647	1.501267	-0.988319	-0.497070	0.358539	0.181628	0.252373	146.934524	12.289609	-0.619640	1.147667	0.052395	0.160862	-49383.905587	565.686233	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	624.428496	602.582917	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
10.000000	57	51.080355	48.055971	-54.063540	25.507370	-54.124577	4.009503	-3.654592	3.361376	2.622764	2.190539	1.791452	1.720756	1.228370	0.610584	1.097363	0.923566	0.994162	0.933866	7.244589	1.707631	1.499167	-0.987472	-0.494559	0.357726	0.179962	0.251526	147.081452	12.287158	-0.619640	1.146002	0.052395	0.160033	-49383.905587	573.315097	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	605.597082	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
11.000000	57	51.258889	48.066652	-54.078799	25.502029	-54.155095	4.241458	-3.425703	3.635774	2.750703	2.362346	1.920179	1.817548	1.281777	0.685568	1.161287	0.956404	1.023280	0.958769	7.547498	1.970344	1.505466	-0.986625	-0.490375	0.357726	0.178295	0.252373	147.193809	12.287158	-0.621306	1.149333	0.049049	0.159204	-49383.905587	573.315097	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	604.090000	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
12.000000	57	51.457259	48.071993	-54.048280	25.507370	-54.139836	4.539685	-3.143406	3.738673	2.942613	2.469726	2.070360	1.914341	1.388592	0.781976	1.214557	1.083651	1.039918	0.967071	7.724196	2.311870	1.505466	-0.988319	-0.488701	0.366669	0.179962	0.253220	147.375309	12.286341	-0.647125	1.147667	0.051559	0.159204	-49383.905587	573.315097	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	619.851178	599.568751	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
13.000000	57	51.536607	48.066652	-54.063540	25.518052	-54.094058	4.755072	-2.922147	3.978771	3.070553	2.620057	2.209815	2.021888	1.442000	0.824824	1.225211	1.112384	1.056557	0.979522	7.926135	2.548311	1.501267	-0.986625	-0.487865	0.366669	0.179128	0.251526	147.504952	12.287158	-0.646292	1.150999	0.050722	0.159204	-49383.905587	582.469735	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	619.851178	601.075834	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
14.000000	57	51.715140	48.082675	-54.048280	25.507370	-54.124577	5.003594	-2.647481	4.150270	3.262462	2.813340	2.349269	2.140190	1.548814	0.899808	1.289135	1.128803	1.077355	0.996124	8.254288	2.863566	1.501267	-0.988319	-0.483681	0.368295	0.179128	0.251526	147.651880	12.288792	-0.647125	1.147667	0.054905	0.160033	-49383.905587	580.943962	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	596.554585	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
15.000000	57	51.814325	48.082675	-54.078799	25.512711	-54.139836	5.218981	-2.395703	4.390368	3.497018	3.028098	2.467269	2.290756	1.666311	0.974792	1.331751	1.137013	1.118952	1.012726	8.456227	3.205092	1.499167	-0.987472	-0.482007	0.367482	0.178295	0.252373	147.764237	12.288792	-0.648790	1.145169	0.054905	0.156717	-49383.905587	591.624372	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	604.090000	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
16.000000	57	51.953185	48.088015	-54.033021	25.528733	-54.109317	5.517208	-2.143925	4.630467	3.667605	3.156954	2.628178	2.430567	1.751762	1.049776	1.385022	1.161641	1.152229	1.033479	8.885349	3.520347	1.503366	-0.988319	-0.477823	0.366669	0.179128	0.252373	147.928451	12.290426	-0.647957	1.148500	0.031482	0.160033	-49383.905587	599.253236	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	596.554585	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
17.000000	57	52.072207	48.071993	-54.094058	25.523392	-54.094058	5.732595	-1.876888	4.801965	3.838191	3.285809	2.767632	2.505850	1.826533	1.124760	1.470254	1.178060	1.185507	1.045930	9.112532	3.756789	1.501267	-0.985778	-0.476149	0.365856	0.179962	0.251526	148.066736	12.290426	-0.651289	1.146002	0.033155	0.159204	-49383.905587	599.253236	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	619.851178	602.582917	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
18.000000	57	52.191229	48.077334	-54.063540	25.534074	-54.109317	6.014254	-1.663259	4.973464	4.072747	3.479092	2.907086	2.667171	1.954711	1.178320	1.502216	1.198584	1.210465	1.050081	9.491169	4.072044	1.501267	-0.985778	-0.474476	0.366669	0.179128	0.252373	148.179093	12.288792	-0.649623	1.149333	0.030646	0.158375	-49383.905587	602.304782	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	601.075834	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
19.000000	57	52.349925	48.082675	-54.033021	25.539415	-54.109317	6.246209	-1.388592	5.144963	4.264657	3.607947	3.067995	2.742454	2.061525	1.339000	1.566140	1.215003	1.227103	1.074984	9.642623	4.334756	1.507566	-0.989166	-0.471128	0.366669	0.177462	0.250679	148.334664	12.289609	-0.647125	1.148500	0.029809	0.156717	-49383.905587	600.779009	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	615.273859	599.568751	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
20.000000	57	52.429273	48.077334	-54.017762	25.555437	-54.048280	6.461596	-1.144444	5.316462	4.392596	3.801230	3.185995	2.882266	2.136296	1.392560	1.608756	1.251946	1.231263	1.074984	9.970775	4.597468	1.505466	-0.989166	-0.469455	0.365043	0.178295	0.252373	148.472950	12.289609	-0.647957	1.146835	0.028973	0.156717	-49383.905587	594.675918	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	599.568751	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
21.000000	57	52.548296	48.082675	-54.048280	25.560778	-54.063540	6.710118	-0.900296	5.522260	4.605829	4.015989	3.325449	3.022077	2.253792	1.424696	1.662026	1.313517	1.247902	1.091586	10.273685	4.912723	1.505466	-0.988319	-0.470291	0.367482	0.177462	0.252373	148.611235	12.287158	-0.649623	1.145169	0.028973	0.158375	-49383.905587	597.727463	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	624.428496	596.554585	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
22.000000	57	52.647481	48.082675	-54.033021	25.571459	-54.109317	6.942073	-0.656148	5.693759	4.776415	4.144844	3.464904	3.140379	2.317881	1.531816	1.672680	1.346355	1.285339	1.112339	10.702807	5.227978	1.509665	-0.989166	-0.464434	0.366669	0.176629	0.251526	148.740878	12.289609	-0.648790	1.146002	0.027300	0.160033	-49383.905587	599.253236	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	595.047502	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
23.000000	57	52.806177	48.077334	-54.048280	25.582141	-54.078799	7.190596	-0.381481	5.968157	4.989648	4.316651	3.604358	3.237172	2.435377	1.617512	1.779220	1.358669	1.318616	1.120640	10.955232	5.411877	1.509665	-0.988319	-0.462760	0.365856	0.177462	0.250679	148.879163	12.289609	-0.661283	1.146002	0.028136	0.155887	-49383.905587	597.727463	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	621.376951	593.540420	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
24.000000	57	52.964873	48.077334	-54.033021	25.582141	-54.048280	7.439119	-0.144963	6.173956	5.181558	4.466982	3.765267	3.366228	2.552873	1.681784	1.832490	1.395611	1.335255	1.137242	11.258141	5.700861	1.503366	-0.988319	-0.460250	0.366669	0.197458	0.249832	149.034735	12.285524	-0.656286	1.147667	0.029809	0.156717	-49383.905587	602.304782	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	619.851178	601.075834	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
25.000000	57	53.044221	48.082675	-54.063540	25.582141	-54.094058	7.671074	0.106815	6.345454	5.352144	4.660265	3.904721	3.473775	2.649007	1.746055	1.875106	1.428449	1.339415	1.162145	11.586294	6.042387	1.505466	-0.989166	-0.457739	0.369108	0.197458	0.250679	149.190306	12.289609	-0.659617	1.149333	0.031482	0.156717	-49383.905587	612.985192	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	613.748086	593.540420	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
26.000000	57	53.123569	48.077334	-54.017762	25.587481	-54.033021	7.886460	0.366222	6.482653	5.544053	4.810596	4.033448	3.581323	2.734458	1.810327	1.939030	1.457183	1.376852	1.162145	11.889203	6.252557	1.503366	-0.988319	-0.451881	0.365043	0.197458	0.251526	149.328591	12.286341	-0.658784	1.148500	0.028136	0.157546	-49383.905587	609.933646	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	615.273859	595.047502	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
27.000000	57	53.242592	48.082675	-54.033021	25.592822	-54.048280	8.134983	0.610370	6.722752	5.693316	4.960927	4.172903	3.721134	2.851955	1.896023	1.992300	1.494125	1.430927	1.187048	12.116385	6.567812	1.507566	-0.989166	-0.452718	0.365856	0.194125	0.249832	149.458234	12.286341	-0.661283	1.147667	0.029809	0.140133	-49383.905587	608.407874	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	616.799632	592.033337	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
28.000000	57	53.341777	48.088015	-54.048280	25.608844	-54.048280	8.400074	0.862148	6.894250	5.863903	5.089782	4.301630	3.839436	2.926725	1.949583	2.056224	1.535173	1.447566	1.211951	12.368810	6.777982	1.509665	-0.988319	-0.451045	0.369108	0.193292	0.251526	149.605162	12.285524	-0.662949	1.147667	0.029809	0.140133	-49383.905587	612.985192	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	612.222313	593.540420	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
29.000000	57	53.480636	48.093356	-54.094058	25.619526	-54.094058	8.582324	1.113926	7.134349	6.055812	5.283065	4.473266	3.957738	3.022858	2.024567	2.098840	1.559801	1.472524	1.224403	12.595992	7.040695	1.505466	-0.991707	-0.448534	0.370734	0.194125	0.250679	149.752090	12.287975	-0.665447	1.146835	0.028136	0.138474	-49383.905587	617.562511	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	613.748086	590.526254	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
30.000000	57	53.559984	48.071993	-54.048280	25.619526	-54.017762	8.797711	1.373333	7.374447	6.269045	5.390445	4.601993	4.033021	3.140355	2.110263	2.173418	1.596744	1.472524	1.241005	12.949387	7.355950	1.505466	-0.990013	-0.444350	0.368295	0.195791	0.248985	149.907662	12.288792	-0.669611	1.146002	0.028973	0.137645	-49383.905587	626.717148	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	616.799632	590.526254	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
31.000000	57	53.679006	48.077334	-54.033021	25.624866	-54.063540	9.062802	1.609851	7.545946	6.418308	5.605203	4.752174	4.162078	3.204443	2.206671	2.216034	1.625477	1.489163	1.261757	13.151327	7.644933	1.505466	-0.988319	-0.441840	0.370734	0.195791	0.251526	150.071876	12.288792	-0.670444	1.146835	0.024790	0.138474	-49383.905587	635.871785	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	615.273859	593.540420	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
32.000000	57	53.798029	48.088015	-54.063540	25.630207	-54.048280	9.311325	1.846370	7.614545	6.588894	5.798486	4.880902	4.301889	3.343303	2.260231	2.258650	1.650105	1.509961	1.270058	13.403751	7.907646	1.507566	-0.990860	-0.439329	0.369108	0.193292	0.250679	150.175590	12.287975	-0.672943	1.145169	0.028973	0.138474	-49383.905587	640.449104	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	615.273859	596.554585	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
33.000000	57	53.956725	48.082675	-54.048280	25.635548	-54.033021	9.559848	2.105777	7.957543	6.759481	5.927342	5.020356	4.409436	3.418073	2.356639	2.311921	1.695257	1.543239	1.282510	13.706661	8.249172	1.505466	-0.990860	-0.439329	0.370734	0.195791	0.251526	150.331161	12.287158	-0.672110	1.146002	0.015589	0.137645	-49383.905587	640.449104	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	610.696540	593.540420	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
34.000000	57	54.075747	48.077334	-54.063540	25.635548	-54.048280	9.858075	2.357555	8.129041	6.951390	6.077673	5.170537	4.549248	3.535569	2.388775	2.365191	1.719886	1.588995	1.290811	13.984328	8.538156	1.505466	-0.989166	-0.434308	0.369921	0.194125	0.251526	150.469446	12.286341	-0.672943	1.144336	0.013079	0.138474	-49383.905587	641.974877	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	613.748086	589.019171	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
35.000000	57	54.194769	48.071993	-54.109317	25.646229	-54.048280	10.073462	2.609333	8.334840	7.164623	6.185052	5.288537	4.656795	3.621021	2.495895	2.429115	1.773247	1.601474	1.294961	14.236753	8.827140	1.501267	-0.989166	-0.432635	0.368295	0.194958	0.251526	150.590446	12.287158	-0.671277	1.145169	0.017262	0.138474	-49383.905587	643.500650	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	609.170768	596.554585	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
36.000000	57	54.353465	48.088015	-54.063540	25.662252	-54.033021	10.338553	2.853481	8.643538	7.249916	6.378335	5.427992	4.796606	3.685110	2.581591	2.471731	1.797876	1.622272	1.315714	14.640632	9.116123	1.503366	-0.989166	-0.429287	0.369108	0.194958	0.248985	150.763303	12.287158	-0.672943	1.145169	0.017262	0.138474	-49383.905587	643.500650	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	613.748086	586.005005	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
37.000000	57	54.472488	48.071993	-54.109317	25.667592	-54.048280	10.537371	3.112888	8.712137	7.505795	6.507190	5.567446	4.893399	3.813288	2.613727	2.546309	1.818400	1.643071	1.324015	14.842572	9.431378	1.501267	-0.989166	-0.427614	0.369921	0.195791	0.248985	150.884303	12.288792	-0.685436	1.145169	0.018098	0.138474	-49383.905587	648.077968	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	613.748086	589.019171	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
38.000000	57	54.571673	48.066652	-54.094058	25.683615	-54.033021	10.852167	3.349406	8.986535	7.676382	6.764901	5.696173	5.000946	3.877377	2.677999	2.578271	1.847133	1.676348	1.332316	15.170724	9.667819	1.503366	-0.988319	-0.425940	0.369108	0.195791	0.250679	151.039874	12.286341	-0.684603	1.146002	0.018935	0.138474	-49383.905587	649.603741	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	616.799632	593.540420	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
39.000000	57	54.670858	48.077334	-54.048280	25.688955	-53.987243	11.017849	3.616443	9.329533	7.868291	6.893756	5.814173	5.151512	3.994873	2.774407	2.642195	1.879971	1.697147	1.361370	15.448391	9.983074	1.507566	-0.989166	-0.422593	0.369108	0.194958	0.248985	151.186802	12.287158	-0.683770	1.145169	0.018098	0.138474	-49383.905587	651.129514	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	612.222313	584.497922	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
40.000000	57	54.829554	48.077334	-54.063540	25.704978	-53.971984	11.282940	3.860591	9.398132	8.038878	7.044087	5.975082	5.226795	4.101688	2.838679	2.716773	1.916913	1.734584	1.377972	15.776543	10.245787	1.507566	-0.991707	-0.418409	0.369108	0.194958	0.249832	151.307802	12.287975	-0.682104	1.144336	0.016425	0.139304	-49383.905587	658.758379	49994.085117	-49383.823169	-49384.314727	-49997.077101	-49997.255898	612.222313	595.047502	49994.266894	-49385.259589	-49997.693957	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
