Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun005.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	5	-0.648518	11.207923	47.083956	-54.200873	28.263192	-53.910947	0.298227	0.205799	0.213233	0.257711	0.085818	0.043019	0.085452	-0.010712	-0.117194	-0.016419	-0.008319	0.008301	0.757274	0.420340	0.002100	-0.021172	-0.002510	-0.046342	-0.024995	0.000847	-0.002451	0.069127	0.092446	-0.000837	0.000829	63.011931	63.864893	86.292581	16.112814	34.198730	-22.996864	-33.391329	-32.157479	-44.126348	-68.913105	-37.627061	-68.019091	-88.835500	-47.117210	60.081185	0.000000
9.000000	5	-0.610370	11.664174	47.078616	-54.261910	28.273873	-53.910947	0.331364	0.240098	0.319849	0.300662	0.107273	0.043019	0.096133	-0.010712	-0.106540	-0.028733	-0.004160	0.016602	0.858244	0.525425	0.002100	-0.021172	-0.000837	-0.030894	-0.023328	0.000000	-0.000817	0.068294	0.090781	-0.000837	0.001658	59.997766	59.287575	90.869900	19.126980	43.353367	-32.151501	-40.926743	-41.312116	-50.154679	-71.964651	-37.627061	-78.699501	-93.356749	-51.694529	63.078951	0.000000
10.000000	5	-0.618000	12.080752	47.089297	-54.277169	28.252510	-53.880428	0.381068	0.308698	0.341173	0.343614	0.139454	0.043019	0.096133	0.032136	-0.117194	-0.016419	-0.004160	0.004151	0.933971	0.472882	-0.002100	-0.021172	-0.000837	-0.029268	-0.024162	-0.000847	0.000000	0.069127	0.089948	-0.002510	0.002488	70.547346	63.864893	101.550310	26.662394	46.404913	-35.203047	-43.940909	-36.734797	-51.661762	-82.645061	-45.162475	-80.225274	-94.863832	-62.374939	67.575600	0.000000
11.000000	5	-0.633259	12.576678	47.067934	-54.231391	28.241829	-53.880428	0.463909	0.308698	0.341173	0.343614	0.150182	0.086038	0.085452	0.021424	-0.085232	-0.012314	-0.008319	0.012452	1.009699	0.630510	-0.002100	-0.016938	-0.003347	-0.029268	-0.024162	0.000000	-0.002451	0.069127	0.092446	0.000000	0.001658	75.068594	73.019531	96.972992	34.197809	49.456458	-38.254593	-48.462157	-44.363662	-54.675928	-91.799698	-48.176641	-81.751047	-97.877998	-59.323393	73.571131	0.000000
12.000000	5	-0.633259	12.953581	47.083956	-54.246651	28.252510	-53.819391	0.447341	0.308698	0.341173	0.386566	0.203818	0.107547	0.138859	0.010712	-0.074578	-0.004105	0.000000	0.020753	1.085426	0.656781	0.000000	-0.016938	-0.002510	-0.029268	-0.022495	0.000000	-0.001634	0.069959	0.088282	-0.002510	0.000829	81.096925	76.071076	101.550310	37.211974	50.982231	-35.203047	-45.447992	-50.466753	-53.168845	-87.222380	-48.176641	-83.276820	-105.413412	-63.900712	84.063311	0.000000
13.000000	5	-0.633259	13.429670	47.089297	-54.216132	28.257851	-53.804132	0.530182	0.445897	0.469112	0.408042	0.246727	0.129057	0.128178	0.053560	-0.095886	-0.012314	-0.004160	0.012452	1.085426	0.761866	-0.002100	-0.016091	-0.002510	-0.031708	-0.024162	0.000000	-0.000817	0.069959	0.092446	0.000837	0.000829	82.604008	79.122622	104.601856	43.240306	55.559550	-41.306138	-51.476323	-53.518299	-59.197176	-91.799698	-57.219138	-89.379911	-105.413412	-66.952258	88.559960	0.000000
14.000000	5	-0.663778	13.846248	47.094638	-54.216132	28.252510	-53.773614	0.613023	0.514496	0.469112	0.408042	0.246727	0.150566	0.149541	0.032136	-0.085232	-0.016419	0.008319	0.004151	1.186396	0.814409	-0.002100	-0.014397	-0.004184	-0.028455	-0.024162	0.000000	-0.002451	0.069959	0.092446	0.000837	-0.000829	85.618174	80.648395	110.704948	50.775720	64.714187	-44.357684	-55.997572	-47.415208	-62.211342	-97.902790	-52.697889	-93.957230	-111.441743	-66.952258	90.058842	0.000000
15.000000	5	-0.633259	14.282662	47.099979	-54.246651	28.263192	-53.773614	0.662728	0.445897	0.575729	0.429518	0.268181	0.161321	0.138859	0.053560	-0.074578	-0.012314	0.008319	0.012452	1.211639	0.893222	-0.002100	-0.016938	-0.002510	-0.027642	-0.024162	0.000000	-0.004085	0.046640	0.091614	0.000000	-0.000829	88.632340	83.699941	116.808039	55.296969	69.291506	-42.831911	-59.011737	-51.992526	-60.704259	-100.954335	-54.204972	-90.905684	-112.948826	-66.952258	99.052140	0.000000
16.000000	5	-0.633259	14.778588	47.105319	-54.231391	28.247169	-53.712577	0.695864	0.514496	0.554405	0.493945	0.289636	0.161321	0.192267	0.032136	-0.085232	-0.004105	0.000000	0.008301	1.211639	0.998307	-0.004199	-0.015244	-0.002510	-0.024390	-0.024995	0.000000	-0.001634	0.049971	0.091614	0.000000	-0.000829	91.646505	89.803032	122.911131	58.311134	75.394597	-47.409230	-62.025903	-61.147164	-60.704259	-100.954335	-63.247469	-97.008776	-112.948826	-74.581122	105.047671	0.000000
17.000000	5	-0.633259	15.215003	47.089297	-54.216132	28.247169	-53.758354	0.745569	0.617396	0.597052	0.536897	0.311090	0.204340	0.192267	0.053560	-0.074578	-0.008209	0.000000	0.008301	1.262123	1.050850	0.000000	-0.013550	-0.000837	-0.026016	-0.024995	0.000000	-0.002451	0.048305	0.090781	0.003346	-0.000829	96.167754	91.328805	121.385358	65.846549	81.497689	-51.986549	-63.532986	-61.147164	-63.718425	-105.531654	-58.726221	-103.111867	-121.991323	-73.055349	111.043202	0.000000
18.000000	5	-0.633259	15.651418	47.110660	-54.231391	28.247169	-53.743095	0.795273	0.685995	0.618375	0.558373	0.353999	0.204340	0.213630	0.042848	-0.031962	-0.008209	0.012479	0.012452	1.363093	1.050850	0.000000	-0.012703	-0.000837	-0.025203	-0.025828	0.001694	-0.003268	0.048305	0.089948	-0.000837	0.000000	99.181920	102.009215	129.014222	71.874880	84.549235	-51.986549	-68.054234	-65.724482	-71.253839	-110.108973	-64.754552	-101.586094	-129.526738	-76.106895	120.036500	0.000000
19.000000	5	-0.640889	16.107669	47.116001	-54.216132	28.247169	-53.743095	0.861546	0.685995	0.682345	0.622800	0.364727	0.204340	0.224311	0.074984	-0.074578	-0.004105	0.000000	0.012452	1.413578	1.155935	-0.002100	-0.012703	-0.004184	-0.021951	-0.024162	0.000000	-0.004085	0.046640	0.089115	0.000837	0.000829	103.703168	95.906124	129.014222	77.903211	87.600780	-56.563867	-69.561317	-65.724482	-74.268005	-113.160519	-69.275801	-103.111867	-128.019655	-79.158441	126.032031	0.000000
20.000000	5	-0.640889	16.583758	47.132023	-54.231391	28.241829	-53.758354	0.944387	0.685995	0.724992	0.601325	0.396908	0.236604	0.245674	0.107120	-0.053270	-0.004105	0.008319	0.008301	1.489306	1.261020	-0.006299	-0.012703	-0.002510	-0.022764	-0.024162	0.000847	-0.001634	0.049138	0.089948	-0.001673	0.001658	102.196085	103.534988	139.694632	86.945709	95.229645	-62.666959	-72.575483	-67.250255	-71.253839	-113.160519	-67.768718	-107.689186	-131.033820	-76.106895	126.032031	0.000000
21.000000	5	-0.648518	16.980499	47.126682	-54.216132	28.231147	-53.773614	0.960955	0.720295	0.703668	0.601325	0.418363	0.279623	0.224311	0.096408	-0.042616	0.004105	0.008319	0.024903	1.464063	1.366105	0.002100	-0.015244	-0.004184	-0.022764	-0.012497	0.000000	-0.001634	0.045807	0.089115	-0.000837	0.000829	111.238583	106.586534	139.694632	94.481123	96.755418	-65.718504	-74.082566	-76.404892	-80.296336	-122.315156	-72.289966	-107.689186	-129.526738	-82.209986	133.526445	0.000000
22.000000	5	-0.648518	17.416913	47.148045	-54.231391	28.236488	-53.788873	0.994092	0.823194	0.788961	0.644276	0.407636	0.290378	0.224311	0.107120	-0.031962	0.000000	0.008319	0.024903	1.514548	1.366105	0.002100	-0.012703	-0.003347	-0.019512	-0.014997	0.000847	-0.001634	0.043308	0.089115	0.000837	-0.001658	111.238583	112.689626	148.849270	95.988206	104.384282	-62.666959	-75.589649	-73.353347	-84.817585	-119.263610	-78.318298	-116.843823	-138.569235	-80.684214	139.521977	0.000000
23.000000	5	-0.633259	17.853328	47.158727	-54.216132	28.215125	-53.804132	1.076933	0.823194	0.788961	0.687228	0.439817	0.322642	0.277718	0.096408	-0.021308	-0.004105	0.012479	0.020753	1.640761	1.471190	-0.004199	-0.011010	0.000000	-0.020325	-0.012497	-0.001694	-0.000817	0.041643	0.089948	0.000837	-0.000829	121.788163	117.266944	153.426588	102.016537	113.538919	-65.718504	-78.603814	-80.982211	-81.803419	-117.737837	-75.304132	-115.318050	-141.583400	-86.787305	148.515274	0.000000
24.000000	5	-0.618000	18.329417	47.158727	-54.216132	28.215125	-53.849910	1.143205	0.823194	0.852931	0.687228	0.429090	0.322642	0.267037	0.096408	-0.021308	-0.008209	0.024958	0.020753	1.716488	1.523732	0.000000	-0.010163	-0.002510	-0.019512	-0.014164	-0.000847	-0.000817	0.038311	0.080786	0.000837	0.000000	123.295245	115.741171	156.478134	109.551951	122.693557	-71.821596	-80.110897	-88.611075	-87.831750	-125.366702	-82.839546	-113.792277	-147.611732	-83.735759	156.009688	0.000000
25.000000	5	-0.618000	18.785669	47.174749	-54.200873	28.220466	-53.804132	1.226046	0.926093	0.852931	0.730180	0.493454	0.344151	0.277718	0.117832	-0.021308	0.000000	0.016639	0.008301	1.817458	1.602546	-0.002100	-0.010163	-0.004184	-0.017886	-0.014164	-0.000847	-0.000817	0.037478	0.079121	-0.001673	-0.000829	129.323577	115.741171	162.581225	117.087366	122.693557	-76.398915	-90.660477	-88.611075	-84.817585	-129.944020	-82.839546	-119.895369	-146.104649	-88.313078	159.007454	0.000000
26.000000	5	-0.633259	19.261757	47.190771	-54.231391	28.204443	-53.849910	1.242615	0.994693	0.938224	0.751656	0.504181	0.344151	0.299081	0.128544	-0.021308	-0.004105	0.020798	0.012452	1.867943	1.628817	-0.002100	-0.009316	-0.003347	-0.015447	-0.014164	-0.001694	0.000817	0.036645	0.079121	-0.001673	0.000000	132.337743	120.318490	164.106998	121.608614	128.796648	-82.502006	-87.646312	-90.136848	-98.381330	-136.047112	-85.853712	-122.946915	-146.104649	-91.364624	172.497400	0.000000
27.000000	5	-0.633259	19.678335	47.185430	-54.185614	28.209784	-53.849910	1.292319	0.960393	0.980871	0.751656	0.536363	0.365661	0.299081	0.128544	0.000000	0.004105	0.012479	0.016602	1.968913	1.786445	0.000000	-0.009316	-0.003347	-0.013821	-0.014164	-0.002541	-0.000817	0.036645	0.082452	0.000000	0.001658	135.351908	121.844263	179.364727	133.665277	136.425513	-77.924688	-90.660477	-93.188394	-104.409662	-137.572885	-87.360795	-122.946915	-153.640063	-92.890397	172.497400	0.000000
28.000000	5	-0.633259	20.134587	47.201453	-54.185614	28.188421	-53.865169	1.375160	0.994693	0.959548	0.816083	0.557817	0.387170	0.331126	0.160680	-0.021308	0.016419	0.016639	0.004151	2.095125	1.786445	0.000000	-0.009316	-0.000837	-0.013821	-0.014164	0.000000	0.000000	0.035813	0.074957	-0.000837	0.000829	141.380240	127.947354	176.313181	142.707774	137.951286	-82.502006	-99.702974	-100.817258	-95.367165	-143.675976	-87.360795	-122.946915	-152.132980	-94.416169	175.495165	0.000000
29.000000	5	-0.625629	20.551164	47.212134	-54.200873	28.177740	-53.880428	1.458001	1.097592	1.044841	0.837559	0.579272	0.376415	0.341807	0.149968	0.010654	0.008209	0.012479	0.024903	2.095125	1.865259	0.000000	-0.009316	-0.004184	-0.011382	-0.014164	-0.000847	-0.000817	0.034147	0.077455	0.000000	-0.000829	138.366074	140.153538	179.364727	145.721940	142.528604	-82.502006	-95.181726	-105.394577	-96.874248	-143.675976	-96.403292	-132.101552	-162.682560	-95.941942	182.989580	0.000000
30.000000	5	-0.633259	21.047090	47.222816	-54.170354	28.188421	-53.926206	1.491137	1.097592	1.087487	0.880511	0.600726	0.408679	0.384533	0.171392	-0.010654	0.020524	0.012479	0.020753	2.170852	1.944072	0.000000	-0.008469	-0.005021	-0.010569	-0.008332	-0.000847	-0.000817	0.033314	0.074124	0.000000	-0.001658	145.901488	141.679310	180.890500	147.229023	150.157469	-88.605098	-102.717140	-105.394577	-99.888413	-145.201749	-96.403292	-130.575779	-162.682560	-97.467715	194.980643	0.000000
31.000000	5	-0.625629	21.443831	47.233497	-54.170354	28.183081	-53.895688	1.524274	1.200491	1.066164	0.923463	0.622181	0.387170	0.384533	0.160680	-0.010654	0.012314	0.008319	0.016602	2.221337	1.996615	0.000000	-0.007622	-0.003347	-0.012195	-0.006665	0.000000	-0.004085	0.031648	0.074124	-0.000837	0.000829	153.436903	140.153538	193.096683	162.299851	156.260560	-93.182416	-102.717140	-103.868804	-102.902579	-152.830613	-96.403292	-130.575779	-168.710892	-103.570807	197.978408	0.000000
32.000000	5	-0.633259	21.840571	47.244179	-54.170354	28.167058	-53.926206	1.607115	1.200491	1.130134	0.944939	0.643635	0.419434	0.405896	0.160680	0.021308	0.012314	0.016639	0.012452	2.246580	2.154242	0.000000	-0.006775	-0.004184	-0.006504	-0.007498	-0.000847	-0.002451	0.031648	0.067461	0.000000	-0.000829	151.929820	141.679310	194.622456	160.792768	165.415197	-96.233962	-104.224223	-111.497669	-104.409662	-152.830613	-105.445789	-135.153098	-164.189643	-100.519261	202.475057	0.000000
33.000000	5	-0.640889	22.276986	47.249519	-54.155095	28.161718	-53.910947	1.656819	1.234791	1.130134	1.009366	0.686544	0.440944	0.427259	0.192816	0.000000	0.020524	0.016639	0.020753	2.372792	2.154242	-0.004199	-0.007622	-0.004184	-0.007317	-0.007498	-0.001694	-0.000817	0.028317	0.065795	0.001673	-0.001658	154.943985	147.782402	197.674002	172.849431	162.363652	-94.708189	-108.745472	-113.023441	-110.437993	-155.882159	-99.417458	-139.730416	-168.710892	-103.570807	208.470588	0.000000
34.000000	5	-0.633259	22.634053	47.249519	-54.170354	28.161718	-53.941465	1.656819	1.303391	1.172781	0.987890	0.686544	0.451698	0.427259	0.171392	0.021308	0.024628	0.020798	0.024903	2.423277	2.206785	0.002100	-0.005081	-0.001674	-0.007317	-0.006665	0.000000	-0.002451	0.024986	0.068294	-0.000837	-0.000829	160.972317	155.411266	202.251320	175.863597	177.621380	-102.337054	-117.787969	-116.074987	-108.930910	-157.407932	-103.938706	-141.256189	-174.739223	-103.570807	208.470588	0.000000
35.000000	5	-0.625629	23.030793	47.265542	-54.216132	28.145695	-53.941465	1.723092	1.337690	1.236750	1.052318	0.707999	0.505472	0.427259	0.203528	0.010654	0.032838	0.016639	0.020753	2.574732	2.259327	0.000000	-0.004234	-0.002510	-0.006504	-0.004166	-0.000847	-0.002451	0.022487	0.066628	0.000000	-0.001658	165.493565	153.885493	209.880185	180.384846	176.095608	-105.388599	-114.773803	-116.074987	-110.437993	-158.933705	-108.459955	-145.833508	-174.739223	-108.148125	227.956065	0.000000
36.000000	5	-0.633259	23.526719	47.276223	-54.185614	28.140355	-53.926206	1.772797	1.337690	1.215427	1.095270	0.729453	0.505472	0.437941	0.171392	0.021308	0.032838	0.024958	0.029054	2.599974	2.259327	0.000000	-0.004234	-0.000837	-0.002439	-0.005832	0.001694	-0.002451	0.022487	0.059965	0.001673	-0.002488	171.521897	155.411266	208.354412	190.934426	186.776018	-106.914372	-111.759637	-119.126533	-116.466325	-165.036797	-109.967038	-144.307735	-176.246306	-103.570807	227.956065	0.000000
37.000000	5	-0.633259	23.982971	47.286905	-54.170354	28.140355	-53.926206	1.872206	1.406290	1.279397	1.116746	0.740181	0.537736	0.437941	0.203528	0.042616	0.041047	0.024958	0.033204	2.625217	2.390684	-0.004199	-0.003388	0.000000	-0.003252	-0.004999	0.000847	-0.002451	0.019988	0.054968	0.000837	-0.000829	179.057311	167.617449	217.509049	199.976923	189.827564	-108.440145	-120.802134	-125.229625	-119.480490	-168.088342	-111.474121	-151.936599	-179.260472	-111.199671	233.951597	0.000000
38.000000	5	-0.610370	24.439222	47.292245	-54.170354	28.129673	-53.941465	1.905342	1.474889	1.258074	1.116746	0.772362	0.559246	0.427259	0.192816	0.031962	0.041047	0.020798	0.029054	2.675702	2.443226	0.000000	-0.002541	-0.000837	-0.002439	-0.004999	0.002541	-0.001634	0.019988	0.056634	-0.002510	-0.000829	171.521897	161.514358	217.509049	201.484006	195.930655	-113.017464	-122.309217	-125.229625	-124.001739	-171.139888	-114.488286	-151.936599	-183.781720	-112.725444	242.944894	0.000000
39.000000	5	-0.625629	24.935148	47.286905	-54.170354	28.129673	-53.926206	1.921910	1.509189	1.322044	1.138221	0.793817	0.580755	0.469985	0.224952	0.053270	0.036943	0.024958	0.016602	2.776672	2.574582	-0.006299	-0.002541	0.001674	-0.000813	0.000833	0.001694	-0.002451	0.018323	0.054968	0.002510	-0.001658	177.550228	169.143222	223.612141	207.512337	203.559519	-114.543237	-129.844631	-129.806943	-124.001739	-177.242980	-115.995369	-148.885054	-191.317135	-112.725444	245.942660	0.000000
40.000000	5	-0.602741	25.371563	47.302927	-54.216132	28.135014	-53.926206	2.004751	1.577789	1.386013	1.181173	0.815271	0.570000	0.469985	0.203528	0.063924	0.036943	0.033277	0.024903	2.776672	2.679667	0.002100	-0.000847	0.000837	0.000813	0.000000	0.000847	-0.004902	0.018323	0.055801	-0.001673	0.000000	186.592725	172.194768	226.663687	216.554834	203.559519	-117.594782	-126.830466	-125.229625	-124.001739	-177.242980	-120.516618	-156.513918	-188.302969	-114.251217	251.938191	0.000000
41.000000	5	-0.618000	25.807978	47.318949	-54.170354	28.124332	-53.895688	2.004751	1.680688	1.428660	1.181173	0.847453	0.602264	0.491348	0.224952	0.063924	0.041047	0.016639	0.024903	2.776672	2.705939	-0.002100	-0.001694	0.000837	0.000813	-0.000833	0.000847	-0.003268	0.016657	0.048305	0.002510	0.000829	189.606891	184.400951	232.766778	224.090248	209.662611	-122.172101	-135.872963	-134.384262	-124.001739	-174.191434	-123.530783	-153.462372	-186.795886	-117.302763	259.432606	0.000000
42.000000	5	-0.602741	26.244392	47.324290	-54.139836	28.124332	-53.926206	2.104161	1.646388	1.471306	1.267077	0.847453	0.613019	0.491348	0.203528	0.095886	0.041047	0.024958	0.029054	3.054339	2.705939	-0.004199	0.000000	0.003347	0.001626	0.000833	0.000847	-0.002451	0.014991	0.047472	0.005019	0.000829	192.621057	179.823632	231.241005	230.118580	218.817248	-123.697874	-132.858797	-137.435808	-133.044236	-178.768752	-120.516618	-161.091237	-195.838383	-117.302763	262.430371	0.000000
43.000000	5	-0.602741	26.700644	47.329630	-54.170354	28.108310	-53.926206	2.170433	1.646388	1.492630	1.288553	0.858180	0.623774	0.502029	0.267800	0.095886	0.057466	0.016639	0.029054	3.205794	2.758481	-0.006299	0.001694	0.006695	0.001626	0.000833	0.001694	-0.001634	0.014991	0.047472	0.001673	0.001658	197.142305	182.875178	237.344097	236.146911	221.868794	-122.172101	-138.887129	-142.013126	-136.058402	-181.820298	-125.037866	-158.039691	-194.331300	-118.828536	271.423668	0.000000
44.000000	5	-0.610370	27.156896	47.345653	-54.170354	28.102969	-53.910947	2.170433	1.714988	1.535276	1.310028	0.901090	0.656038	0.534074	0.224952	0.074578	0.053362	0.020798	0.037355	3.281521	2.837295	-0.004199	0.004234	0.010879	0.004065	0.000000	0.000000	-0.001634	0.011660	0.047472	0.004183	0.003317	203.170637	187.452497	244.972961	246.696491	227.971886	-126.749420	-143.408377	-142.013126	-139.072567	-190.974935	-126.544949	-162.617009	-195.838383	-121.880081	275.920317	0.000000
45.000000	5	-0.618000	27.573473	47.361675	-54.170354	28.102969	-53.926206	2.236706	1.749287	1.556600	1.374456	0.922544	0.666793	0.555437	0.257088	0.063924	0.065676	0.024958	0.029054	3.256279	2.994922	-0.006299	0.001694	0.010042	0.003252	0.003333	0.000000	-0.001634	0.008329	0.035813	0.000837	-0.000829	206.184802	190.504043	249.550280	252.724823	234.074977	-129.800965	-144.915460	-149.641991	-140.579650	-189.449163	-129.559115	-165.668555	-198.852549	-123.405854	281.915848	0.000000
