Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun021.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
10.000000	21	27.910703	49.246956	-54.246651	29.342021	-53.941465	-0.132546	-27.390362	-0.456214	-0.446040	-0.538449	-0.697104	-0.828702	-0.749247	-0.813672	-0.634392	-0.301217	-0.100661	-0.083805	2.248009	-1.222588	0.261692	-0.362215	0.110978	0.091502	0.058153	0.039360	0.918875	-0.240697	-0.037132	0.309204	0.024401	-38623.569480	2669.250216	49993.289454	2229.670199	-49997.181400	49993.757319	49382.136475	-1097.257192	-49384.647344	2402.275744	-993.935879	23870.147535	1005.774686	-1169.647995	-49115.446240	0.679951
11.000000	21	28.763695	49.262978	-54.216132	29.325999	-53.910947	0.016568	-27.184362	-0.319015	-0.318100	-0.431069	-0.622013	-0.796438	-0.717203	-0.792248	-0.623738	-0.293008	-0.108980	-0.075504	2.576162	-1.064960	0.265892	-0.363062	0.111815	0.092315	0.058153	0.040207	0.919692	-0.244028	-0.037965	0.310041	0.025230	-41687.468924	2670.775988	49993.289454	2235.698531	-49997.181400	49993.757319	49382.136475	-1106.411829	-49384.647344	2396.172652	-1004.485459	23113.364186	987.689692	-1174.225314	-49115.446240	0.679951
12.000000	21	29.338969	49.279000	-54.261910	29.342021	-53.880428	0.182250	-27.024140	-0.181816	-0.168837	-0.302214	-0.536195	-0.721155	-0.642432	-0.760112	-0.634392	-0.293008	-0.104820	-0.075504	2.702374	-0.802248	0.267991	-0.355440	0.111815	0.092315	0.056487	0.039360	0.920509	-0.243195	-0.037132	0.307531	0.024401	-37749.461424	2678.404853	49993.289454	2237.205613	-49997.181400	49993.757319	49382.136475	-1115.566467	-49384.647344	2393.121107	-1012.020873	23021.817813	987.689692	-1194.060361	-49115.446240	0.679951
13.000000	21	29.834895	49.284341	-54.246651	29.347362	-53.926206	0.347932	-26.825770	-0.010317	-0.104868	-0.237787	-0.428923	-0.645871	-0.599707	-0.717264	-0.581122	-0.268379	-0.096501	-0.075504	2.727616	-0.618349	0.265892	-0.352899	0.110141	0.092315	0.056487	0.039360	0.920509	-0.241530	-0.041296	0.307531	0.026059	-34126.434240	2679.930626	49993.289454	2232.684365	-49997.181400	49993.757319	49382.136475	-1120.143785	-49384.647344	2394.646880	-1028.598785	23911.343403	989.196775	-1206.266544	-49115.446240	0.679951
14.000000	21	30.291147	49.289682	-54.246651	29.358043	-53.926206	0.530182	-26.635029	0.195481	0.023072	-0.087455	-0.364559	-0.613607	-0.578344	-0.695840	-0.581122	-0.264275	-0.096501	-0.063052	3.207223	-0.460722	0.261692	-0.346971	0.110978	0.092315	0.057320	0.039360	0.922143	-0.240697	-0.039630	0.310877	0.022743	-32816.779239	2681.456399	49993.289454	2235.698531	-49997.181400	49993.757319	49382.136475	-1130.824195	-49384.647344	2396.172652	-1033.120033	25661.404897	993.718023	-1224.575819	-49115.446240	0.679951
15.000000	21	30.787072	49.300363	-54.246651	29.342021	-53.910947	0.729001	-26.451918	0.229781	0.172335	-0.044504	-0.278741	-0.495305	-0.471529	-0.642280	-0.527852	-0.251960	-0.079862	-0.063052	3.409163	-0.224280	0.267991	-0.345277	0.113488	0.090689	0.056487	0.038514	0.918875	-0.244861	-0.037965	0.310877	0.022743	-34539.374943	2682.982171	49993.289454	2220.627702	-49997.181400	49993.757319	49382.136475	-1135.401514	-49384.647344	2394.646880	-1046.683779	27895.136396	992.210941	-1227.627365	-49115.446240	0.679951
16.000000	21	31.302835	49.316385	-54.231391	29.358043	-53.910947	0.844978	-26.284066	0.332680	0.278952	0.019924	-0.203650	-0.430777	-0.439484	-0.588720	-0.527852	-0.235542	-0.088182	-0.054751	3.585860	0.064703	0.265892	-0.341890	0.110978	0.106136	0.057320	0.039360	0.921326	-0.244861	-0.037132	0.309204	0.023572	-49384.141066	2687.559490	49993.289454	2219.120619	-49997.181400	49993.757319	49382.136475	-1150.659243	-49384.647344	2391.595334	-1054.219193	25846.023416	992.210941	-1244.410866	-49115.446240	0.679951
17.000000	21	31.977294	49.327067	-54.155095	29.358043	-53.849910	1.010660	-26.078066	0.435580	0.406891	0.170255	-0.128559	-0.387758	-0.386077	-0.545872	-0.506544	-0.223227	-0.079862	-0.042300	3.737315	0.196060	0.265892	-0.339349	0.111815	0.106136	0.055654	0.039360	0.937665	-0.289002	-0.037965	0.308368	0.023572	-49384.141066	2689.085263	49993.289454	2210.078122	-49997.181400	49993.757319	49382.136475	-1152.185016	-49384.647344	2388.543788	-1061.754607	22352.003518	986.182609	-1258.142822	-49115.446240	0.679951
18.000000	21	32.076479	49.316385	-54.216132	29.352702	-53.910947	1.159774	-25.894955	0.607078	0.492184	0.277634	-0.053469	-0.301720	-0.343351	-0.513736	-0.463928	-0.219123	-0.071543	-0.042300	3.888770	0.432501	0.272191	-0.335962	0.113488	0.106136	0.058986	0.040207	0.936848	-0.289835	-0.038797	0.310041	0.023572	-49384.141066	2689.085263	49993.289454	2199.528542	-49997.181400	49993.757319	49382.136475	-1162.865426	-49384.647344	2390.069561	-1067.782939	21343.467643	987.689692	-1268.823233	-49115.446240	0.679951
19.000000	21	32.731101	49.337748	-54.231391	29.358043	-53.895688	1.325455	-25.719474	0.778577	0.620124	0.406490	0.053804	-0.269456	-0.300625	-0.470889	-0.474582	-0.215018	-0.071543	-0.029848	4.040225	0.616400	0.267991	-0.332574	0.111815	0.105323	0.058986	0.040207	0.938482	-0.288169	-0.038797	0.309204	0.023572	-49384.141066	2696.714127	49993.289454	2198.021459	-49997.181400	49993.757319	49382.136475	-1170.494290	-49384.647344	2387.018015	-1081.346685	20630.931708	989.196775	-1279.503643	-49115.446240	0.679951
20.000000	21	33.108005	49.327067	-54.216132	29.363384	-53.926206	1.507706	-25.513474	0.915776	0.726740	0.535345	0.118167	-0.183418	-0.236536	-0.428041	-0.431966	-0.198599	-0.071543	-0.021547	4.368377	0.879112	0.265892	-0.327493	0.112652	0.108575	0.058986	0.041054	0.938482	-0.288169	-0.038797	0.310041	0.023572	-49384.141066	2699.765673	49993.289454	2190.486045	-49997.181400	49993.757319	49382.136475	-1187.277792	-49384.647344	2391.595334	-1090.389182	20409.694640	983.168443	-1293.235599	-49115.446240	0.679951
21.000000	21	33.564257	49.337748	-54.185614	29.363384	-53.895688	1.656819	-25.345622	1.018675	0.790710	0.578297	0.214713	-0.118890	-0.172447	-0.395905	-0.410658	-0.186285	-0.063224	-0.004945	4.494589	1.089282	0.265892	-0.324105	0.114325	0.112640	0.059820	0.041901	0.940116	-0.291501	-0.039630	0.310041	0.025230	-49384.141066	2696.714127	49993.289454	2184.457713	-49997.181400	49993.757319	49382.136475	-1188.803565	-49384.647344	2390.069561	-1100.938762	20208.292620	989.196775	-1305.441782	-49115.446240	0.679951
22.000000	21	34.060183	49.359111	-54.200873	29.374065	-53.910947	1.822501	-25.162511	1.155874	0.939973	0.664200	0.289804	-0.032852	-0.129722	-0.385193	-0.357388	-0.173970	-0.059064	-0.009095	4.747014	1.299452	0.265892	-0.320718	0.113488	0.112640	0.058153	0.040207	0.945018	-0.291501	-0.037965	0.308368	0.023572	-49384.141066	2698.239900	49993.289454	2182.950631	-49997.181400	49993.757319	49382.136475	-1202.535521	-49384.647344	2396.172652	-1114.502507	16120.747071	986.182609	-1317.647965	-49115.446240	0.679951
23.000000	21	34.516434	49.375134	-54.216132	29.379406	-53.941465	1.971615	-24.964141	1.258774	1.089236	0.793055	0.407803	0.010167	-0.086996	-0.374481	-0.357388	-0.145237	-0.042425	-0.000794	4.797499	1.509622	0.263792	-0.318177	0.113488	0.115079	0.058986	0.041054	0.943384	-0.293166	-0.037132	0.311714	0.026059	-49384.141066	2702.817219	49993.289454	2178.429382	-49997.181400	49993.757319	49382.136475	-1211.690158	-49384.647344	2382.440697	-1120.530839	17390.190108	986.182609	-1335.957239	-49115.446240	0.679951
24.000000	21	34.972686	49.375134	-54.216132	29.374065	-53.910947	2.153865	-24.781030	1.498872	1.238499	0.921911	0.482894	0.074695	-0.022907	-0.331633	-0.346734	-0.141133	-0.034106	-0.000794	4.999439	1.719792	0.272191	-0.314790	0.111815	0.115892	0.058986	0.041901	0.944201	-0.299829	-0.035466	0.310041	0.023572	-49384.141066	2701.291446	49993.289454	2179.936465	-49997.181400	49993.757319	49382.136475	-1223.896341	-49384.647344	2388.543788	-1134.094585	14955.056590	989.196775	-1346.637649	-49115.446240	0.679951
25.000000	21	35.448775	49.385815	-54.231391	29.363384	-54.033021	2.319547	-24.613178	1.601771	1.323792	1.007814	0.568712	0.192997	-0.001544	-0.256649	-0.293464	-0.120609	-0.029946	-0.004945	5.176136	1.956233	0.270091	-0.313943	0.111815	0.119145	0.058153	0.040207	0.949920	-0.303994	-0.035466	0.309204	0.023572	-49384.141066	2705.868765	49993.289454	2170.893968	-49997.181400	49993.757319	49382.136475	-1226.947887	-49384.647344	2385.492242	-1140.122916	14498.850498	987.689692	-1355.792287	-49115.446240	0.679951
26.000000	21	35.845515	49.433882	-54.048280	29.347362	-53.926206	2.485229	-24.414808	1.704670	1.473055	1.093718	0.654530	0.236016	0.105271	-0.235225	-0.261502	-0.100085	-0.009148	0.003356	5.378076	2.140132	0.263792	-0.308861	0.111815	0.119145	0.058986	0.040207	0.949920	-0.307325	-0.034633	0.310041	0.024401	-49384.141066	2704.342992	49993.289454	2170.893968	-49997.181400	49993.757319	49382.136475	-1237.628297	-49384.647344	2390.069561	-1155.193744	12851.015786	987.689692	-1372.575788	-49115.446240	0.679951
27.000000	21	36.341441	49.417859	-54.078799	29.368725	-53.880428	2.650911	-24.246956	1.876169	1.600995	1.244049	0.718894	0.311299	0.115952	-0.170953	-0.250848	-0.079561	-0.004988	0.011657	5.605258	2.376573	0.267991	-0.305474	0.112652	0.120771	0.057320	0.041901	0.949920	-0.308991	-0.035466	0.310041	0.023572	-49384.141066	2708.920310	49993.289454	2167.879802	-49997.181400	49993.757319	49382.136475	-1254.411799	-49384.647344	2387.018015	-1159.714993	11880.624234	983.168443	-1378.678880	-49115.446240	0.679951
28.000000	21	36.777856	49.428541	-54.124577	29.379406	-53.895688	2.833161	-24.033326	1.979068	1.643642	1.308476	0.836894	0.365072	0.158678	-0.128105	-0.218886	-0.050828	0.007491	0.003356	5.807198	2.507930	0.261692	-0.302086	0.112652	0.126462	0.058153	0.040207	0.954822	-0.311489	-0.034633	0.311714	0.025230	-49384.141066	2705.868765	49993.289454	2163.358553	-49997.181400	49993.757319	49382.136475	-1263.566436	-49384.647344	2390.069561	-1171.771656	11180.294481	986.182609	-1401.565473	-49115.446240	0.679951
29.000000	21	37.214270	49.428541	-54.155095	29.384747	-53.910947	2.949138	-23.865474	2.116267	1.835551	1.329952	0.922712	0.451110	0.212086	-0.106681	-0.165616	-0.059038	0.007491	0.019958	6.034380	2.744371	0.267991	-0.297852	0.114325	0.123210	0.058153	0.040207	0.956456	-0.313988	-0.109590	0.310877	0.023572	-49384.141066	2713.497629	49993.289454	2154.316056	-49997.181400	49993.757319	49382.136475	-1265.092209	-49384.647344	2387.018015	-1180.814153	10261.779207	989.196775	-1413.771656	-49115.446240	0.679951
30.000000	21	37.650685	49.439222	-54.170354	29.395428	-53.895688	3.131389	-23.705252	2.390665	1.899521	1.501759	1.008530	0.526393	0.276175	-0.042409	-0.165616	-0.046723	0.019970	0.019958	6.185835	3.007083	0.263792	-0.295311	0.146124	0.128901	0.057320	0.039360	0.958907	-0.317319	-0.112921	0.309204	0.025230	-49384.141066	2705.868765	49993.289454	2160.344388	-49997.181400	49993.757319	49382.136475	-1277.298392	-49384.647344	2390.069561	-1194.377899	10835.469810	984.675526	-1430.555158	-49115.446240	0.679951
31.000000	21	38.047426	49.428541	-54.063540	29.416791	-53.712577	3.280502	-23.491623	2.527864	1.984814	1.630615	1.105075	0.569412	0.329582	0.011151	-0.123000	-0.030305	0.019970	0.015808	6.337290	3.269796	0.267991	-0.291924	0.146124	0.125649	0.058153	0.042748	0.960541	-0.319818	-0.112088	0.313387	0.024401	-49384.141066	2705.868765	49993.289454	2157.330222	-49997.181400	49993.757319	49382.136475	-1284.927256	-49384.647344	2385.492242	-1204.927479	10540.995644	987.689692	-1438.184022	-49115.446240	0.679951
32.000000	21	38.404492	49.417859	-54.155095	29.427473	-53.834651	3.495889	-23.316141	2.527864	2.155400	1.716518	1.126530	0.633941	0.382989	0.032575	-0.112346	-0.017990	0.024129	0.032410	6.539229	3.453695	0.265892	-0.287689	0.143614	0.132966	0.059820	0.040207	0.963809	-0.323149	-0.112088	0.312550	0.024401	-49384.141066	2710.446083	49993.289454	2161.851471	-49997.181400	49993.757319	49382.136475	-1289.504575	-49384.647344	2385.492242	-1204.927479	10618.810061	986.182609	-1448.864433	-49115.446240	0.679951
33.000000	21	38.761559	49.428541	-54.185614	29.427473	-53.849910	3.611866	-23.140660	2.699363	2.219370	1.823897	1.244529	0.719978	0.457760	0.064711	-0.059076	-0.009781	0.028289	0.036560	6.917866	3.611322	0.265892	-0.284302	0.145288	0.131340	0.056487	0.041054	0.966260	-0.326481	-0.112088	0.310877	0.023572	-49384.141066	2710.446083	49993.289454	2157.330222	-49997.181400	49993.757319	49382.136475	-1292.556121	-49384.647344	2388.543788	-1212.462893	9666.727783	987.689692	-1458.019070	-49115.446240	0.679951
34.000000	21	39.237648	49.433882	-54.185614	29.438154	-53.849910	3.794116	-22.949919	2.870862	2.368633	1.888325	1.330347	0.784507	0.521849	0.139695	-0.048422	0.006638	0.032449	0.049012	6.943109	3.795221	0.261692	-0.282608	0.146124	0.133779	0.058986	0.044442	0.969528	-0.331478	-0.108757	0.313387	0.024401	-49384.141066	2716.549175	49993.289454	2151.301891	-49997.181400	49993.757319	49382.136475	-1303.236531	-49384.647344	2385.492242	-1221.505390	8981.655760	981.661361	-1474.802571	-49115.446240	0.679951
35.000000	21	39.614551	49.423200	-54.155095	29.448836	-53.895688	3.926662	-22.774438	3.042361	2.517896	1.952753	1.437620	0.849035	0.553893	0.150407	-0.005806	0.014848	0.053247	0.040711	7.271261	4.031662	0.261692	-0.277526	0.144451	0.135405	0.059820	0.042748	0.971979	-0.333976	-0.110423	0.312550	0.024401	-49384.141066	2721.126493	49993.289454	2151.301891	-49997.181400	49993.757319	49382.136475	-1306.288077	-49384.647344	2383.966469	-1226.026639	7962.439475	981.661361	-1482.431436	-49115.446240	0.679951
36.000000	21	40.031129	49.433882	-54.139836	29.443495	-53.865169	4.125480	-22.583697	3.179560	2.624513	2.124560	1.480529	0.945827	0.639345	0.214679	-0.005806	0.039476	0.065726	0.053162	7.422716	4.215561	0.263792	-0.274139	0.146124	0.137031	0.059820	0.069848	0.971979	-0.332310	-0.108757	0.314223	0.024401	-49384.141066	2719.600721	49993.289454	2146.780642	-49997.181400	49993.757319	49382.136475	-1304.762304	-49384.647344	2385.492242	-1236.576219	7155.305621	981.661361	-1487.008755	-49115.446240	0.679951
37.000000	21	40.388195	49.444563	-54.078799	29.438154	-53.865169	4.307730	-22.377697	3.213860	2.773776	2.210463	1.577074	1.010356	0.660708	0.225391	0.015503	0.068209	0.082365	0.049012	7.624655	4.504544	0.265892	-0.270751	0.145288	0.139470	0.060653	0.070695	0.976063	-0.335642	-0.110423	0.314223	0.024401	-49384.141066	2722.652266	49993.289454	2143.766476	-49997.181400	49993.757319	49382.136475	-1307.813850	-49384.647344	2382.440697	-1235.069136	5336.584346	987.689692	-1494.637619	-49115.446240	0.679951
38.000000	21	40.725425	49.460585	-54.063540	29.443495	-53.910947	4.473412	-22.217475	3.419658	2.837745	2.296367	1.695074	1.085639	0.724797	0.289663	0.036811	0.080523	0.128121	0.061463	7.851838	4.688443	0.270091	-0.265670	0.146124	0.140283	0.058153	0.069848	0.976063	-0.339806	-0.111255	0.314223	0.025230	-49384.141066	2718.074948	49993.289454	2145.273559	-49997.181400	49993.757319	49382.136475	-1315.442714	-49384.647344	2383.966469	-1236.576219	4602.687590	981.661361	-1500.740710	-49115.446240	0.679951
39.000000	21	41.082492	49.455245	-54.078799	29.448836	-53.865169	4.605958	-22.003845	3.591157	2.987008	2.360794	1.737983	1.203941	0.778204	0.332511	0.090081	0.101047	0.157239	0.086366	8.003293	4.924884	0.267991	-0.260589	0.146961	0.141909	0.058153	0.070695	0.979331	-0.342305	-0.113754	0.310877	0.024401	-49384.141066	2716.549175	49993.289454	2145.273559	-49997.181400	49993.757319	49382.136475	-1315.442714	-49384.647344	2380.914924	-1238.083302	4059.512445	975.633029	-1505.318029	-49115.446240	0.679951
40.000000	21	41.419721	49.465926	-53.926206	29.470199	-53.788873	4.804776	-21.851253	3.728356	3.093625	2.597029	1.845256	1.236205	0.831612	0.386071	0.122043	0.121571	0.169718	0.094668	8.230475	5.135054	0.261692	-0.258048	0.146961	0.143535	0.058986	0.070695	0.984233	-0.345636	-0.134575	0.309204	0.023572	-49384.141066	2724.178039	49993.289454	2134.723979	-49997.181400	49993.757319	49382.136475	-1312.391168	-49384.647344	2382.440697	-1245.618716	3581.945533	983.168443	-1506.843802	-49115.446240	0.679951
41.000000	21	41.796625	49.455245	-53.880428	29.491562	-53.666799	4.987026	-21.652882	3.899855	3.264211	2.639981	1.952528	1.279224	0.885019	0.439631	0.132697	0.146199	0.182197	0.090517	8.432415	5.318953	0.265892	-0.252967	0.145288	0.141909	0.098978	0.070695	0.983416	-0.351466	-0.134575	0.310877	0.025230	-49384.141066	2718.074948	49993.289454	2134.723979	-49997.181400	49993.757319	49382.136475	-1318.494260	-49384.647344	2385.492242	-1245.618716	3348.502282	980.154278	-1506.843802	-49115.446240	0.679951
42.000000	21	42.054506	49.460585	-53.880428	29.491562	-53.697317	5.136140	-21.469771	4.037054	3.413474	2.768836	2.016892	1.376016	0.959789	0.461055	0.196621	0.154409	0.186357	0.094668	8.508142	5.555394	0.261692	-0.249579	0.146124	0.144348	0.101477	0.070695	0.986684	-0.353965	-0.134575	0.312550	0.024401	-49384.141066	2728.755358	49993.289454	2134.723979	-49997.181400	49993.757319	49382.136475	-1316.968487	-49384.647344	2385.492242	-1242.604550	3205.079631	980.154278	-1515.998439	-49115.446240	0.679951
