Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun025.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
13.000000	25	59.213538	55.719932	-53.788873	29.795984	-53.956725	0.265091	-25.681326	-0.078917	-0.296777	-0.452545	-0.664922	-0.710400	-0.546299	-0.428041	-0.091038	0.745491	1.317788	4.419507	7.523686	-5.031919	0.419168	-1.729094	-0.339230	0.224836	0.153966	0.116427	151.601203	12.386013	-0.457238	-0.293650	0.174526	-0.036959	-49384.141066	-49995.852327	49993.289454	2377.364319	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2454.152022	49381.815637	-49998.620738	987.689692	49995.619805	-49115.446240	0.679951
14.000000	25	59.213538	55.719932	-53.773614	29.790643	-53.926206	0.198818	-25.673696	-0.147516	-0.318100	-0.409594	-0.664922	-0.699645	-0.535618	-0.428041	-0.069730	0.745491	1.334426	4.411205	7.599413	-5.058190	0.419168	-1.730787	-0.340903	0.222397	0.155632	0.117274	151.601203	12.386830	-0.455572	-0.290318	0.173689	-0.035300	-49384.141066	-49995.852327	49993.289454	2374.350153	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2449.574703	49381.815637	-49998.620738	984.675526	49995.619805	-49115.446240	0.679951
15.000000	25	59.233375	55.730613	-53.773614	29.790643	-53.926206	0.231955	-25.673696	-0.113216	-0.296777	-0.452545	-0.632740	-0.710400	-0.546299	-0.438753	-0.059076	0.741386	1.330267	4.411205	7.548928	-5.110733	0.419168	-1.729940	-0.340067	0.224023	0.154799	0.117274	151.583917	12.387647	-0.456405	-0.291984	0.172016	-0.035300	-49384.141066	-49995.852327	49993.289454	2374.350153	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2451.100476	49381.815637	-49998.620738	987.689692	49995.619805	-49115.446240	0.679951
16.000000	25	59.193701	55.719932	-53.804132	29.801325	-53.956725	0.215387	-25.681326	-0.113216	-0.318100	-0.431069	-0.643468	-0.688890	-0.556981	-0.438753	-0.059076	0.745491	1.326107	4.419507	7.523686	-5.058190	0.423367	-1.729094	-0.340903	0.223210	0.154799	0.115580	151.592560	12.387647	-0.458904	-0.288653	0.173689	-0.034471	-49384.141066	-49995.852327	49993.289454	2377.364319	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2452.626249	49381.815637	-49998.620738	984.675526	49995.619805	-49115.446240	0.679951
17.000000	25	59.173864	55.719932	-53.773614	29.801325	-53.956725	0.198818	-25.688955	-0.078917	-0.296777	-0.431069	-0.632740	-0.710400	-0.524936	-0.428041	-0.048422	0.745491	1.330267	4.415356	7.548928	-5.137004	0.421267	-1.729940	-0.339230	0.224023	0.153966	0.116427	151.592560	12.388464	-0.458071	-0.291984	0.174526	-0.037788	-49384.141066	-49995.852327	49993.289454	2374.350153	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2451.100476	49381.815637	-49998.620738	987.689692	49995.619805	-49115.446240	0.679951
18.000000	25	59.233375	55.730613	-53.743095	29.779962	-53.971984	0.231955	-25.681326	-0.147516	-0.275454	-0.431069	-0.643468	-0.699645	-0.535618	-0.438753	-0.069730	0.741386	1.321947	4.407055	7.574171	-5.084461	0.419168	-1.728247	-0.340067	0.223210	0.152300	0.117274	151.601203	12.387647	-0.454739	-0.291151	0.173689	-0.036959	-49384.141066	-49995.852327	49993.289454	2374.350153	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2451.100476	49381.815637	-49998.620738	992.210941	49995.619805	-49115.446240	0.679951
19.000000	25	59.193701	55.735954	-53.788873	29.795984	-53.941465	0.215387	-25.673696	-0.181816	-0.296777	-0.495497	-0.643468	-0.699645	-0.524936	-0.417329	-0.080384	0.741386	1.326107	4.402904	7.574171	-5.031919	0.417068	-1.729940	-0.339230	0.223210	0.153966	0.118121	151.601203	12.386830	-0.458071	-0.291151	0.176199	-0.039446	-49384.141066	-49995.852327	49993.289454	2377.364319	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2452.626249	49381.815637	-49998.620738	983.168443	49995.619805	-49115.446240	0.679951
20.000000	25	59.154027	55.735954	-53.743095	29.785302	-53.956725	0.231955	-25.681326	-0.147516	-0.296777	-0.409594	-0.643468	-0.699645	-0.503573	-0.438753	-0.069730	0.749596	1.338586	4.411205	7.599413	-5.031919	0.423367	-1.729940	-0.340067	0.223210	0.153133	0.116427	151.592560	12.386830	-0.454739	-0.292817	0.175362	-0.038617	-49384.141066	-49995.852327	49993.289454	2375.857236	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2455.677795	49381.815637	-49998.620738	990.703858	49995.619805	-49115.446240	0.679951
21.000000	25	59.213538	55.735954	-53.773614	29.790643	-53.956725	0.231955	-25.673696	-0.181816	-0.275454	-0.452545	-0.643468	-0.678136	-0.524936	-0.481600	-0.091038	0.753701	1.330267	4.423657	7.599413	-5.084461	0.419168	-1.727400	-0.338393	0.224023	0.153966	0.117274	151.601203	12.388464	-0.458071	-0.290318	0.174526	-0.036959	-49384.141066	-49995.852327	49993.289454	2374.350153	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2449.574703	49381.815637	-49998.620738	983.168443	49995.619805	-49115.446240	0.679951
22.000000	25	59.193701	55.719932	-53.758354	29.795984	-53.941465	0.231955	-25.673696	-0.113216	-0.275454	-0.431069	-0.622013	-0.688890	-0.524936	-0.449465	-0.091038	0.741386	1.334426	4.415356	7.548928	-5.137004	0.421267	-1.729094	-0.339230	0.223210	0.153133	0.116427	151.592560	12.386013	-0.458071	-0.291984	0.174526	-0.037788	-49384.141066	-49995.852327	49993.289454	2375.857236	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2452.626249	49381.815637	-49998.620738	990.703858	49995.619805	-49115.446240	0.679951
23.000000	25	59.193701	55.730613	-53.788873	29.795984	-53.971984	0.215387	-25.673696	-0.147516	-0.275454	-0.431069	-0.611286	-0.688890	-0.514255	-0.460177	-0.059076	0.741386	1.326107	4.415356	7.599413	-5.058190	0.425467	-1.727400	-0.336719	0.224023	0.152300	0.119815	151.601203	12.383562	-0.457238	-0.290318	0.174526	-0.036959	-49384.141066	-49995.852327	49993.289454	2375.857236	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2451.100476	49381.815637	-49998.620738	987.689692	49995.619805	-49115.446240	0.679951
24.000000	25	59.193701	55.730613	-53.788873	29.790643	-53.956725	0.215387	-25.650807	-0.113216	-0.275454	-0.431069	-0.632740	-0.699645	-0.535618	-0.449465	-0.059076	0.741386	1.321947	4.419507	7.599413	-5.058190	0.417068	-1.729094	-0.339230	0.224836	0.153966	0.118121	151.601203	12.386830	-0.457238	-0.291151	0.177035	-0.036130	-49384.141066	-49995.852327	49993.289454	2372.843070	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2452.626249	49381.815637	-49998.620738	986.182609	49995.619805	-49115.446240	0.679951
25.000000	25	59.233375	55.725272	-53.788873	29.790643	-53.971984	0.215387	-25.666066	-0.147516	-0.275454	-0.409594	-0.664922	-0.688890	-0.524936	-0.460177	-0.101692	0.737282	1.326107	4.407055	7.599413	-5.110733	0.421267	-1.729940	-0.339230	0.224023	0.153133	0.118968	151.601203	12.384379	-0.454739	-0.289485	0.175362	-0.038617	-49384.141066	-49995.852327	49993.289454	2371.335987	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2455.677795	49381.815637	-49998.620738	995.225106	49995.619805	-49115.446240	0.679951
26.000000	25	59.669790	55.725272	-53.880428	29.790643	-54.017762	0.281659	-25.582141	-0.113216	-0.254131	-0.345166	-0.622013	-0.688890	-0.546299	-0.428041	-0.059076	0.741386	1.330267	4.419507	7.700383	-5.058190	0.421267	-1.729094	-0.336719	0.224023	0.153133	0.116427	151.601203	12.386830	-0.454739	-0.289485	0.175362	-0.035300	-49384.141066	-49995.852327	49993.289454	2377.364319	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2446.523158	49381.815637	-49998.620738	978.647195	49995.619805	-49115.446240	0.679951
27.000000	25	60.959197	55.730613	-53.880428	29.795984	-54.002503	0.563319	-25.337992	0.126882	-0.062221	-0.259262	-0.461104	-0.581343	-0.407440	-0.406617	-0.027114	0.753701	1.330267	4.415356	7.927565	-4.821749	0.419168	-1.728247	-0.338393	0.224023	0.154799	0.118121	151.635774	12.386830	-0.454739	-0.291151	0.176199	-0.037788	-49384.141066	-49995.852327	49993.289454	2369.828905	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2441.945839	49381.815637	-49998.620738	971.111781	49995.619805	-49115.446240	0.679951
28.000000	25	61.613819	55.735954	-53.834651	29.812006	-53.971984	0.762137	-25.048067	0.332680	0.151012	-0.087455	-0.364559	-0.473796	-0.354033	-0.331633	0.036811	0.766015	1.351065	4.415356	8.255717	-4.506494	0.417068	-1.729094	-0.339230	0.224023	0.154799	0.118121	151.722202	12.385196	-0.454739	-0.288653	0.176199	-0.037788	-49384.141066	-49995.852327	49993.289454	2368.321822	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2446.523158	49381.815637	-49998.620738	972.618863	49995.619805	-49115.446240	0.679951
29.000000	25	62.367626	55.746635	-53.849910	29.806665	-53.971984	0.994092	-24.811548	0.572779	0.257628	0.019924	-0.214378	-0.366249	-0.247218	-0.267361	0.079427	0.774224	1.367704	4.419507	8.407172	-4.217510	0.421267	-1.726553	-0.337556	0.225649	0.154799	0.118968	151.912345	12.384379	-0.454739	-0.289485	0.176199	-0.037788	-49384.141066	-49995.852327	49993.289454	2371.335987	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2440.420066	49381.815637	-49998.620738	968.097615	49995.619805	-49115.446240	0.679951
30.000000	25	63.002411	55.746635	-53.865169	29.822687	-53.987243	1.242615	-24.575030	0.675678	0.406891	0.191731	-0.117832	-0.258701	-0.183129	-0.213801	0.122043	0.790643	1.380183	4.436109	8.684839	-3.902255	0.414968	-1.715543	-0.338393	0.224023	0.153133	0.118121	152.059273	12.386830	-0.454739	-0.291151	0.177035	-0.036130	-49384.141066	-49995.852327	49993.289454	2363.800573	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2435.842747	49381.815637	-49998.620738	974.125946	49995.619805	-49115.446240	0.679951
31.000000	25	63.676870	55.762658	-53.834651	29.822687	-53.941465	1.424865	-24.330882	0.915776	0.641447	0.363538	0.000168	-0.183418	-0.108359	-0.160241	0.154005	0.811167	1.400981	4.444410	8.886779	-3.692085	0.417068	-1.713003	-0.338393	0.222397	0.154799	0.118968	152.223487	12.383562	-0.454739	-0.292817	0.170343	-0.035300	-49384.141066	-49995.852327	49993.289454	2365.307656	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2435.842747	49381.815637	-49998.620738	969.604698	49995.619805	-49115.446240	0.679951
32.000000	25	64.252144	55.767998	-53.865169	29.833369	-53.987243	1.673388	-24.079104	1.052975	0.748064	0.513869	0.118167	-0.075871	-0.044270	-0.117393	0.175313	0.835796	1.417620	4.436109	9.240174	-3.324288	0.419168	-1.708768	-0.338393	0.224023	0.152300	0.119815	152.422273	12.384379	-0.457238	-0.289485	0.174526	-0.036130	-49384.141066	-49995.852327	49993.289454	2363.800573	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2440.420066	49381.815637	-49998.620738	971.111781	49995.619805	-49115.446240	0.679951
33.000000	25	64.767907	55.778680	-53.865169	29.838710	-53.956725	1.888774	-23.796808	1.224474	0.939973	0.664200	0.236167	0.031676	0.051864	-0.031697	0.239237	0.876843	1.446738	4.456861	9.442113	-3.087846	0.419168	-1.701993	-0.335883	0.224836	0.153966	0.118121	152.586487	12.386830	-0.453074	-0.290318	0.175362	-0.034471	-49384.141066	-49995.852327	49993.289454	2365.307656	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2431.265429	49381.815637	-49998.620738	965.083449	49995.619805	-49115.446240	0.679951
34.000000	25	65.243995	55.778680	-53.834651	29.838710	-53.987243	2.153865	-23.560289	1.533172	1.153206	0.750104	0.343440	0.117714	0.126634	0.053999	0.260545	0.905576	1.471696	4.461012	9.694538	-2.772591	0.417068	-1.699452	-0.337556	0.224023	0.153133	0.119815	152.750701	12.386013	-0.455572	-0.290318	0.174526	-0.036959	-49384.141066	-49995.852327	49993.289454	2360.786407	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2434.316974	49381.815637	-49998.620738	963.576366	49995.619805	-49115.446240	0.679951
35.000000	25	65.700247	55.789361	-53.834651	29.844050	-53.956725	2.369252	-23.300882	1.636071	1.259823	0.900435	0.493621	0.225261	0.201404	0.118271	0.313815	0.913786	1.484175	4.461012	9.946963	-2.457336	0.414968	-1.696065	-0.339230	0.225649	0.153966	0.119815	152.914915	12.386013	-0.455572	-0.290318	0.175362	-0.036959	-49384.141066	-49995.852327	49993.289454	2360.786407	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2434.316974	49381.815637	-49998.620738	965.083449	49995.619805	-49115.446240	0.679951
36.000000	25	66.096988	55.805383	-53.804132	29.854732	-53.956725	2.584638	-23.056734	1.841869	1.473055	1.029290	0.622348	0.332808	0.286856	0.139695	0.345777	0.921995	1.509133	4.469313	10.174145	-2.194624	0.423367	-1.692677	-0.337556	0.233779	0.153133	0.118968	153.070486	12.386830	-0.454739	-0.290318	0.176199	-0.039446	-49384.141066	-49995.852327	49993.289454	2362.293490	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2432.791202	49381.815637	-49998.620738	968.097615	49995.619805	-49115.446240	0.679951
37.000000	25	66.434217	55.816065	-53.834651	29.838710	-53.941465	2.800025	-22.812586	2.047668	1.600995	1.179621	0.761803	0.440356	0.404352	0.236103	0.420355	0.975357	1.521612	4.481764	10.477055	-1.984454	0.423367	-1.689290	-0.335883	0.243536	0.155632	0.120662	153.243343	12.384379	-0.506376	-0.291151	0.174526	-0.034471	-49384.141066	-49995.852327	49993.289454	2363.800573	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2429.739656	49381.815637	-49998.620738	965.083449	49995.619805	-49115.446240	0.679951
38.000000	25	66.136662	55.832087	-53.834651	29.854732	-54.017762	2.949138	-22.545549	2.150567	1.792905	1.308476	0.836894	0.515639	0.436397	0.268239	0.462971	0.979461	1.517452	4.490065	10.779964	-1.748013	0.423367	-1.684208	-0.311615	0.245162	0.153966	0.119815	153.303843	12.384379	-0.508042	-0.291984	0.173689	-0.036959	-49384.141066	-49995.852327	49993.289454	2356.265159	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2428.213883	49381.815637	-49998.620738	960.562201	49995.619805	-49115.446240	0.679951
39.000000	25	67.049165	55.826746	-53.804132	29.849391	-53.926206	3.197661	-22.301401	2.390665	1.920844	1.394380	0.976348	0.612431	0.511167	0.321799	0.462971	1.020509	1.550729	4.494216	11.082874	-1.459029	0.421267	-1.677433	-0.310778	0.245162	0.153966	0.118968	153.468057	12.386830	-0.508875	-0.291984	0.175362	-0.036959	-49384.141066	-49995.852327	49993.289454	2357.772242	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2432.791202	49381.815637	-49998.620738	963.576366	49995.619805	-49115.446240	0.679951
40.000000	25	66.771447	55.832087	-53.819391	29.854732	-53.971984	3.446184	-22.057253	2.596464	2.112754	1.652090	1.094348	0.730733	0.650026	0.386071	0.526895	1.065661	1.563208	4.514968	11.385783	-1.117503	0.419168	-1.673199	-0.312452	0.244349	0.154799	0.119815	153.606342	12.386830	-0.509708	-0.287820	0.175362	-0.036130	-49384.141066	-49995.852327	49993.289454	2360.786407	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2428.213883	49381.815637	-49998.620738	962.069284	49995.619805	-49115.446240	0.679951
41.000000	25	67.207862	55.821406	-53.804132	29.854732	-53.956725	3.661571	-21.782586	2.836562	2.262017	1.802422	1.244529	0.816771	0.682071	0.493191	0.558857	1.090289	1.567368	4.514968	11.713936	-0.775977	0.421267	-1.667271	-0.312452	0.244349	0.153966	0.118121	153.761913	12.386830	-0.510540	-0.288653	0.175362	-0.037788	-49384.141066	-49995.852327	49993.289454	2356.265159	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2426.688110	49381.815637	-49998.620738	957.548035	49995.619805	-49115.446240	0.679951
