Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun012.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
11.000000	12	11.445967	46.405683	-53.895688	29.112369	-53.987243	0.364500	-27.039399	0.195481	0.278952	0.342062	0.096713	0.031676	-0.001544	-0.095969	-0.059076	-0.022095	-0.034106	-0.017396	1.187826	0.248602	-0.002867	-0.003981	-0.022913	-0.026385	-0.030994	-0.025003	0.239147	0.062461	0.142764	0.429662	0.089078	176.278625	185.291965	109.670874	51.935473	19.179421	47.582051	23.665887	40.969377	-0.556347	-92.362917	-9.810775	-96.692884	-112.480792	-80.246158	28.426052	0.679951
12.000000	12	11.981567	46.421705	-53.880428	29.117710	-53.956725	0.447341	-26.879177	0.298381	0.364245	0.406490	0.139622	0.074695	0.051864	-0.074545	-0.091038	-0.034409	-0.021627	-0.025697	1.288796	0.379958	-0.004966	0.001947	-0.023750	-0.028011	-0.030161	-0.022462	0.239964	0.063293	0.143597	0.429662	0.089907	186.828205	192.920829	117.299739	60.977971	34.437150	38.427414	20.651721	30.288967	-2.063430	-107.620646	-21.867437	-105.847521	-126.044538	-77.194612	35.920466	0.679951
13.000000	12	12.477493	46.427046	-53.926206	29.117710	-53.971984	0.563319	-26.795251	0.366980	0.364245	0.427966	0.171804	0.085450	0.083908	-0.020985	-0.059076	-0.026200	-0.021627	-0.004945	1.389765	0.537586	-0.004966	0.002794	-0.025423	-0.027198	-0.030161	-0.025003	0.241598	0.064126	0.142764	0.427153	0.089078	194.363620	211.230104	126.454376	73.034633	43.591787	30.798550	13.116307	24.185876	-11.105927	-112.197964	-17.346189	-108.899067	-127.551621	-81.771931	41.915997	0.679951
14.000000	12	12.993255	46.432386	-53.895688	29.117710	-53.941465	0.629591	-26.680807	0.469879	0.449538	0.470917	0.246895	0.149978	0.105271	0.000439	-0.037768	-0.009781	-0.013308	-0.009095	1.415008	0.695213	-0.009166	0.004488	-0.023750	-0.025572	-0.029328	-0.025003	0.239964	0.063293	0.141931	0.427989	0.089078	200.391951	218.858968	134.083240	85.091296	55.797970	35.375868	7.087976	18.082784	-15.627176	-116.775283	-21.867437	-115.002158	-139.608284	-84.823477	49.410412	0.679951
15.000000	12	13.489181	46.432386	-53.895688	29.107028	-53.971984	0.712432	-26.551103	0.607078	0.556154	0.513869	0.289804	0.203752	0.126634	0.043287	-0.016460	-0.022095	-0.013308	-0.009095	1.541220	0.826570	-0.009166	0.005334	-0.006176	-0.023133	-0.015998	-0.025850	0.238330	0.040806	0.144430	0.427153	0.087419	216.969862	226.487833	137.134786	94.133793	61.901061	24.695458	7.087976	18.082784	-18.641342	-124.404147	-35.431183	-122.631023	-139.608284	-95.503887	64.399240	0.679951
16.000000	12	13.985107	46.437727	-53.880428	29.112369	-53.926206	0.828410	-26.429029	0.607078	0.598801	0.578297	0.332713	0.246770	0.147997	0.043287	-0.027114	-0.013886	-0.004988	-0.013246	1.616948	0.879112	-0.009166	0.005334	-0.009524	-0.022320	-0.014331	-0.022462	0.239147	0.039974	0.090294	0.429662	0.089078	222.998194	232.590924	149.340969	106.190456	72.581472	17.066594	-0.447439	13.505465	-32.205087	-132.033012	-36.938266	-130.259887	-151.664946	-95.503887	70.394772	0.679951
17.000000	12	14.500870	46.448408	-53.865169	29.101688	-53.926206	0.927819	-26.314585	0.641378	0.726740	0.621248	0.375622	0.257525	0.169360	0.021863	-0.048422	-0.009781	-0.004988	-0.009095	1.768403	1.063011	-0.011265	0.007875	-0.007013	-0.020694	-0.014331	-0.009759	0.239964	0.039141	0.091127	0.428826	0.089907	229.026525	241.745561	160.021379	116.740036	78.684563	10.963502	-7.982853	7.402374	-35.219253	-130.507239	-42.966597	-136.362979	-154.679112	-97.029660	77.889186	0.679951
18.000000	12	15.016633	46.459090	-53.880428	29.112369	-53.910947	1.027228	-26.215400	0.709978	0.748064	0.664200	0.439985	0.289789	0.222767	0.043287	-0.005806	0.006638	-0.009148	-0.004945	1.970342	1.168096	-0.004966	0.007875	-0.006176	-0.016629	-0.015998	-0.010606	0.239147	0.039974	0.087796	0.428826	0.089907	238.069022	260.054836	166.124471	125.782533	93.942292	7.911957	-9.489936	1.299282	-38.233419	-135.084558	-45.980763	-139.414525	-162.214526	-103.132751	83.884717	0.679951
19.000000	12	15.512558	46.453749	-53.865169	29.107028	-53.941465	1.159774	-26.085696	0.812877	0.833357	0.771580	0.472167	0.289789	0.222767	0.032575	0.015503	-0.001571	0.003331	-0.009095	2.020827	1.246910	-0.002867	0.007028	-0.007013	-0.015003	-0.014331	-0.008065	0.239964	0.038308	0.087796	0.430499	0.089907	248.618602	267.683700	176.804881	140.853362	96.993838	3.334638	-14.011184	4.350828	-41.247585	-144.239195	-48.994929	-143.991843	-165.228692	-104.658524	88.381366	0.679951
20.000000	12	16.008484	46.459090	-53.880428	29.107028	-53.910947	1.192910	-25.955992	0.881476	0.939973	0.793055	0.493621	0.365072	0.233449	0.086135	0.004848	0.002533	0.003331	-0.000794	2.147040	1.351995	-0.004966	0.011263	-0.002829	-0.011751	-0.014331	-0.008065	0.239964	0.032478	0.086963	0.430499	0.088249	256.154017	272.261019	179.856427	149.895859	104.622702	4.860411	-23.053681	-9.381128	-45.768833	-150.342286	-55.023260	-151.620708	-174.271189	-112.287389	94.376897	0.679951
21.000000	12	16.484573	46.469771	-53.865169	29.117710	-53.910947	1.308887	-25.872066	0.984376	0.961297	0.900435	0.547258	0.375827	0.276175	0.107559	0.047465	0.002533	0.011650	-0.000794	2.197525	1.562165	-0.007066	0.009569	-0.001156	-0.011751	-0.006000	-0.009759	0.242415	0.029979	0.088629	0.419624	0.087419	265.196514	282.941429	182.907973	157.431273	122.931977	-1.242681	-29.082013	-18.535765	-47.275916	-150.342286	-55.023260	-151.620708	-183.313686	-115.338934	106.367960	0.679951
22.000000	12	17.000336	46.475112	-53.849910	29.107028	-53.941465	1.424865	-25.734733	1.052975	1.067913	0.943387	0.622348	0.408091	0.297538	0.128983	0.047465	0.018952	0.019970	0.003356	2.424707	1.640978	-0.007066	0.009569	0.000518	-0.007686	-0.006833	-0.010606	0.239964	0.029147	0.087796	0.419624	0.088249	280.267342	295.147612	198.165701	170.995019	130.560841	-10.397318	-35.110344	-15.484219	-53.304247	-164.074242	-62.558675	-160.775345	-183.313686	-122.967799	113.862375	0.679951
23.000000	12	17.456587	46.485794	-53.804132	29.123051	-53.941465	1.491137	-25.635548	1.121575	1.067913	0.964862	0.622348	0.440356	0.340264	0.139695	0.068773	0.014848	0.015810	0.003356	2.601404	1.772335	-0.002867	0.011263	0.003865	-0.007686	-0.007666	-0.008912	0.240781	0.026648	0.087796	0.417951	0.089078	284.788591	304.302250	199.691474	178.530433	139.715478	-13.448864	-36.617427	-26.164629	-59.332579	-165.600015	-70.094089	-157.723799	-186.327852	-119.916253	127.352320	0.679951
24.000000	12	17.992187	46.496475	-53.834651	29.112369	-53.941465	1.623683	-25.521104	1.224474	1.153206	1.029290	0.697439	0.494129	0.404352	0.161119	0.068773	0.031267	0.024129	0.003356	2.778101	1.877420	-0.007066	0.014650	0.004702	-0.004433	-0.008499	-0.009759	0.241598	0.024982	0.085297	0.417114	0.086590	292.324005	314.982660	214.949203	187.572930	148.870116	-16.500410	-36.617427	-29.216175	-63.853827	-168.651561	-76.122420	-168.404209	-199.891598	-126.019344	136.345617	0.679951
25.000000	12	18.527787	46.512497	-53.834651	29.107028	-53.941465	1.723092	-25.406659	1.293073	1.174529	1.136669	0.740348	0.526393	0.393671	0.182543	0.079427	0.039476	0.011650	0.015808	2.853829	1.982505	-0.004966	0.014650	0.004702	-0.001994	-0.006833	-0.008912	0.242415	0.019152	0.089461	0.418787	0.089078	299.859419	324.137297	219.526522	202.643759	158.024753	-25.655047	-42.645759	-36.845040	-68.375076	-179.331971	-79.136586	-169.929982	-204.412846	-129.070890	137.844500	0.679951
26.000000	12	19.003876	46.507157	-53.819391	29.133732	-53.956725	1.855638	-25.292215	1.430272	1.238499	1.179621	0.772530	0.580167	0.447078	0.193255	0.090081	0.035371	0.011650	0.007507	2.853829	2.087590	-0.002867	0.017191	0.008886	0.000445	0.000666	-0.007218	0.244049	0.014988	0.059479	0.420461	0.087419	311.916082	334.817707	222.578067	217.714587	168.705163	-25.655047	-48.674090	-38.370812	-74.403407	-177.806198	-79.136586	-174.507301	-211.948261	-127.545117	149.835563	0.679951
27.000000	12	19.440291	46.517838	-53.834651	29.112369	-53.971984	1.905342	-25.162511	1.430272	1.366439	1.201097	0.815439	0.569412	0.457760	0.203967	0.100735	0.047686	0.019970	0.015808	3.156738	2.192675	-0.007066	0.017191	0.008049	-0.000368	-0.000168	-0.006372	0.241598	0.010824	0.056980	0.417951	0.085761	322.465662	340.920799	233.258478	225.250002	176.334028	-28.706593	-53.195339	-38.370812	-74.403407	-185.435063	-85.164917	-176.033074	-211.948261	-136.699755	152.833329	0.679951
28.000000	12	19.936216	46.523179	-53.819391	29.117710	-53.956725	2.037888	-25.048067	1.533172	1.430409	1.329952	0.858348	0.633941	0.489804	0.214679	0.111389	0.051790	0.024129	0.019958	3.308193	2.324031	-0.004966	0.019732	0.009723	0.002071	0.000666	-0.005525	0.239147	0.009991	0.060312	0.420461	0.084932	340.550657	351.601209	242.413115	234.292499	187.014438	-36.335457	-57.716587	-50.576996	-81.938822	-185.435063	-88.179083	-185.187711	-214.962426	-136.699755	166.323275	0.679951
29.000000	12	20.451979	46.528520	-53.849910	29.107028	-53.926206	2.087592	-24.910733	1.601771	1.558348	1.372904	0.933439	0.676959	0.500486	0.225391	0.132697	0.064104	0.028289	0.011657	3.383921	2.481658	-0.000767	0.018885	0.013070	0.003697	-0.000168	-0.005525	0.239964	0.004161	0.059479	0.403730	0.084932	348.086071	360.755846	251.567752	247.856245	199.220621	-40.912776	-65.252001	-49.051223	-83.445904	-191.538154	-94.207414	-188.239257	-216.469509	-142.802846	172.318806	0.679951
30.000000	12	20.947905	46.533860	-53.849910	29.112369	-53.956725	2.203570	-24.803919	1.636071	1.558348	1.372904	0.944166	0.698469	0.543212	0.257527	0.143351	0.076419	0.028289	0.015808	3.510133	2.613015	-0.000767	0.019732	0.014744	0.007762	-0.000168	-0.004678	0.240781	0.003328	0.060312	0.399548	0.084932	358.635651	372.962029	256.145071	259.912907	212.952577	-42.438549	-66.759084	-56.680087	-95.502567	-200.692791	-95.714497	-197.393894	-230.033255	-148.905938	173.817689	0.679951
31.000000	12	21.384320	46.549883	-53.834651	29.107028	-53.926206	2.302979	-24.697104	1.738970	1.622318	1.372904	1.019257	0.730733	0.585938	0.268239	0.122043	0.064104	0.028289	0.015808	3.636345	2.718100	-0.004966	0.023966	0.017254	0.007762	-0.001001	-0.003831	0.240781	-0.002502	0.057813	0.398711	0.087419	369.185231	383.642439	268.351254	268.955405	217.529895	-43.964321	-66.759084	-56.680087	-93.995484	-203.744337	-101.742829	-198.919667	-231.540338	-151.957483	185.808752	0.679951
32.000000	12	21.860408	46.544542	-53.834651	29.107028	-53.956725	2.369252	-24.582659	1.841869	1.686288	1.480283	1.051439	0.784507	0.575256	0.300375	0.132697	0.080523	0.032449	0.015808	3.737315	2.849456	-0.004966	0.020578	0.018928	0.010201	0.008164	-0.003831	0.240781	-0.001669	0.054482	0.399548	0.084932	382.748977	394.322850	280.557437	284.026233	229.736078	-50.067413	-78.815747	-53.628541	-100.023816	-203.744337	-106.264077	-205.022758	-236.061586	-150.431711	193.303166	0.679951
33.000000	12	22.336497	46.571245	-53.834651	29.117710	-53.941465	2.435524	-24.445326	1.876169	1.728935	1.566187	1.105075	0.806016	0.617982	0.289663	0.154005	0.084628	0.036608	0.015808	3.762558	2.954541	-0.004966	0.023966	0.020602	0.011827	0.009830	-0.003831	0.240781	-0.003335	0.053649	0.397875	0.084103	391.791474	401.951714	286.660528	293.068730	237.364943	-53.118959	-83.336996	-70.412043	-100.023816	-215.950520	-112.292409	-208.074304	-245.104083	-158.060575	196.300932	0.679951
34.000000	12	22.832423	46.565905	-53.804132	29.101688	-53.910947	2.584638	-24.323252	2.013368	1.835551	1.587663	1.158711	0.838280	0.639345	0.311087	0.175313	0.092838	0.032449	0.011657	3.863528	3.059626	-0.004966	0.023119	0.022275	0.013453	0.008997	-0.002137	0.243232	-0.006666	0.030329	0.399548	0.083273	394.805639	414.157897	297.340939	294.575813	251.096899	-50.067413	-81.829913	-74.989362	-106.052147	-212.898974	-112.292409	-214.177396	-249.625332	-161.112121	208.291995	0.679951
35.000000	12	23.368023	46.576586	-53.804132	29.101688	-53.910947	2.684047	-24.216437	2.116267	1.878198	1.673566	1.201620	0.881299	0.660708	0.353935	0.164659	0.088733	0.040768	0.028259	3.939255	3.217253	-0.004966	0.024813	0.025623	0.013453	0.007331	-0.002984	0.242415	-0.014995	0.022833	0.399548	0.083273	409.876468	420.260989	304.969803	314.167890	257.199990	-63.799369	-84.844079	-74.989362	-109.066313	-219.002066	-116.813657	-212.651623	-260.174912	-162.637894	215.786409	0.679951
36.000000	12	23.863948	46.587268	-53.849910	29.101688	-53.956725	2.783457	-24.117252	2.219167	1.963491	1.780946	1.233802	0.924318	0.671389	0.364647	0.196621	0.096942	0.049087	0.024109	4.090710	3.322338	-0.004966	0.027354	0.026459	0.016705	0.008997	-0.001290	0.242415	-0.015827	0.024499	0.401221	0.081615	421.933131	430.941399	315.650213	321.703305	266.354628	-68.376688	-89.365327	-81.092453	-112.080479	-220.527839	-125.856154	-223.332033	-261.681995	-165.689439	224.779706	0.679951
37.000000	12	24.459059	46.581927	-53.819391	29.107028	-53.971984	2.866297	-23.972289	2.253466	2.027461	1.737994	1.276711	0.978092	0.682071	0.353935	0.196621	0.101047	0.069886	0.015808	4.292649	3.479966	-0.004966	0.027354	0.026459	0.015079	0.010663	-0.002137	0.242415	-0.019159	0.024499	0.400384	0.072494	437.003959	438.570263	323.279078	335.267050	280.086584	-69.902460	-90.872410	-87.195545	-121.122976	-228.156703	-125.856154	-224.857806	-263.189078	-170.266758	230.775238	0.679951
38.000000	12	24.915311	46.597949	-53.819391	29.107028	-53.987243	2.949138	-23.873104	2.322066	2.112754	1.780946	1.319620	0.999601	0.724797	0.407495	0.228583	0.109257	0.061566	0.015808	4.418862	3.585051	-0.004966	0.029894	0.029807	0.020770	0.018995	-0.002984	0.241598	-0.022490	0.025332	0.400384	0.072494	452.074788	450.776446	335.485261	345.816630	287.715448	-72.954006	-101.421990	-88.721318	-127.151307	-229.682476	-128.870320	-230.960897	-273.738658	-170.266758	233.773003	0.679951
39.000000	12	25.450911	46.608631	-53.788873	29.091006	-53.956725	3.065116	-23.766289	2.459265	2.134077	1.866849	1.362529	1.021111	0.756841	0.418207	0.228583	0.109257	0.094844	0.024109	4.494589	3.690136	0.001333	0.030741	0.032317	0.021583	0.018162	-0.001290	0.241598	-0.024156	0.026165	0.374452	0.072494	462.624368	455.353765	337.011034	359.380376	304.498950	-79.057098	-104.436156	-90.247090	-125.644224	-234.259795	-130.377403	-234.012443	-275.245741	-176.369850	245.764066	0.679951
40.000000	12	25.907163	46.619312	-53.804132	29.112369	-53.941465	3.147957	-23.644215	2.596464	2.176724	1.931277	1.416165	1.042620	0.778204	0.428919	0.249891	0.129780	0.111483	0.028259	4.595559	3.795221	-0.007066	0.029894	0.030644	0.025648	0.018995	0.011413	0.242415	-0.027487	0.024499	0.375289	0.072494	471.666865	470.611494	344.639898	372.944122	309.076268	-76.005552	-108.957404	-96.350182	-130.165473	-238.837113	-133.391569	-235.538216	-279.766989	-179.421395	254.757363	0.679951
41.000000	12	26.442763	46.613971	-53.819391	29.096347	-53.971984	3.214230	-23.522141	2.665063	2.283340	1.952753	1.437620	1.096394	0.831612	0.450343	0.271199	0.137990	0.115642	0.036560	4.747014	3.874034	-0.002867	0.029894	0.034828	0.024835	0.019828	0.008026	0.242415	-0.031652	0.024499	0.375289	0.074152	485.230611	485.869222	358.371854	386.507867	322.808224	-86.685962	-113.478653	-94.824409	-131.672556	-241.888659	-142.434066	-238.589762	-279.766989	-177.895622	262.251778	0.679951
42.000000	12	26.899014	46.629994	-53.788873	29.107028	-53.987243	3.363343	-23.400067	2.733663	2.347310	2.038656	1.480529	1.128658	0.842293	0.482479	0.249891	0.133885	0.132281	0.028259	4.772256	4.084204	-0.004966	0.031588	0.035664	0.028087	0.018995	0.011413	0.239147	-0.030819	0.023666	0.376962	0.073323	494.273108	496.549633	370.578037	392.536199	331.962861	-91.263281	-121.014067	-105.504819	-139.207970	-247.991751	-142.434066	-246.218626	-284.288238	-183.998714	271.245075	0.679951
43.000000	12	27.454451	46.646016	-53.834651	29.107028	-54.002503	3.446184	-23.285623	2.802263	2.389957	2.081608	1.544892	1.182431	0.885019	0.503903	0.260545	0.146199	0.128121	0.028259	4.898469	4.189289	-0.009166	0.034129	0.040685	0.028087	0.021494	0.009719	0.239147	-0.038314	-0.009648	0.376125	0.072494	506.329771	507.230043	373.629583	410.621193	353.323682	-89.737508	-122.521150	-116.185229	-142.222136	-254.094842	-148.462397	-246.218626	-291.823652	-187.050260	275.741723	0.679951
44.000000	12	27.930540	46.651357	-53.819391	29.107028	-53.987243	3.578730	-23.171178	2.802263	2.517896	2.146036	1.587802	1.203941	0.906382	0.525327	0.281853	0.150304	0.140600	0.032410	5.075166	4.241832	-0.004966	0.034976	0.041522	0.032965	0.028993	0.010566	0.240781	-0.041646	-0.007149	0.376962	0.065861	513.865185	514.858907	387.361539	416.649524	359.426773	-92.789054	-124.028233	-114.659457	-143.729219	-257.146388	-151.476563	-247.744399	-300.866149	-190.101805	278.739489	0.679951
45.000000	12	28.386792	46.646016	-53.834651	29.107028	-54.002503	3.611866	-23.041475	3.008061	2.475250	2.231939	1.652165	1.214696	0.917063	0.557463	0.292507	0.154409	0.136441	0.040711	5.150893	4.452002	-0.004966	0.035822	0.044869	0.033778	0.028160	0.013107	0.241598	-0.044144	-0.007149	0.376962	0.066690	536.471428	520.961999	393.464630	427.199104	368.581411	-100.417918	-127.042398	-114.659457	-151.264633	-261.723707	-157.504894	-255.373264	-302.373232	-190.101805	296.726083	0.679951
