Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun008.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	8	-0.640889	8.510086	46.736808	-54.017762	28.562273	-53.956725	0.099409	0.034300	0.085293	0.128855	-0.064364	-0.075283	-0.010681	-0.074984	-0.117194	-0.016419	-0.008319	0.012452	0.631062	0.078814	0.000000	-0.006775	-0.019247	-0.041464	-0.024995	0.004234	0.032679	0.073291	0.140752	0.071104	0.032338	70.547346	102.009215	74.086398	-12.521760	11.312136	22.776323	35.934483	10.564162	-13.984691	-58.232695	-7.485404	-64.967545	-79.793003	-48.642983	7.620285	0.000000
9.000000	8	-0.633259	8.549760	46.742149	-54.017762	28.562273	-53.956725	0.066273	0.068600	0.063970	0.128855	-0.064364	-0.064528	-0.010681	-0.096408	-0.095886	-0.028733	-0.004160	0.012452	0.605819	0.026271	0.000000	-0.005928	-0.020084	-0.040651	-0.025828	0.004234	0.031045	0.075789	0.139086	0.071104	0.029022	73.561511	105.060761	74.086398	-21.564257	3.683272	27.353641	38.948648	15.141481	-12.477608	-58.232695	-7.485404	-64.967545	-78.285921	-53.220302	12.116934	0.000000
10.000000	8	-0.625629	8.549760	46.731468	-54.033021	28.562273	-53.956725	0.099409	0.000000	0.085293	0.107379	-0.075091	-0.086038	-0.010681	-0.064272	-0.106540	-0.020524	-0.004160	0.020753	0.631062	0.078814	0.000000	-0.007622	-0.020920	-0.039838	-0.021662	0.004234	0.030228	0.074957	0.141585	0.075286	0.029851	75.068594	97.431897	75.612171	-23.071340	6.734818	21.250550	38.948648	16.667253	-16.998856	-53.655376	-8.992486	-69.544864	-72.257589	-51.694529	10.618051	0.000000
11.000000	8	-0.640889	8.549760	46.742149	-54.017762	28.562273	-53.926206	0.082841	0.102899	0.042647	0.107379	-0.053636	-0.053774	-0.010681	-0.074984	-0.117194	-0.020524	-0.008319	0.016602	0.580577	0.052542	0.000000	-0.006775	-0.022594	-0.039025	-0.024162	0.002541	0.031045	0.077455	0.140752	0.074450	0.028192	75.068594	105.060761	72.560625	-21.564257	9.786364	25.827868	35.934483	12.089935	-9.463442	-52.129603	-8.992486	-71.070637	-75.271755	-57.797620	10.618051	0.000000
12.000000	8	-0.648518	9.343242	46.742149	-54.063540	28.562273	-54.002503	0.049705	0.034300	0.085293	0.128855	-0.064364	-0.053774	0.000000	-0.085696	-0.106540	-0.024628	0.004160	0.012452	0.656304	0.052542	0.000000	-0.007622	-0.021757	-0.040651	-0.024162	0.004234	0.031045	0.076622	0.141585	0.071940	0.026534	73.561511	105.060761	77.137944	-17.043008	8.260591	25.827868	29.906151	10.564162	-18.505939	-59.758468	-12.006652	-72.596409	-87.328418	-59.323393	13.615817	0.000000
13.000000	8	-0.640889	9.918516	46.742149	-54.124577	28.556932	-54.002503	0.182250	0.102899	0.149263	0.150331	-0.021455	-0.043019	-0.010681	-0.042848	-0.095886	-0.024628	-0.004160	0.012452	0.706789	0.105085	0.000000	-0.007622	-0.021757	-0.039025	-0.025828	0.002541	0.031045	0.076622	0.142417	0.074450	0.028192	79.589843	114.215399	81.715263	-12.521760	12.837909	13.621685	26.891985	5.986843	-18.505939	-70.438878	-15.020818	-75.647955	-90.342583	-51.694529	19.611348	0.000000
14.000000	8	-0.640889	10.394604	46.742149	-54.063540	28.562273	-53.987243	0.215387	0.205799	0.191910	0.193283	0.021455	-0.043019	0.010681	-0.064272	-0.106540	-0.032838	-0.004160	0.016602	0.732032	0.131356	0.000000	-0.006775	-0.020920	-0.039838	-0.026661	0.002541	0.033496	0.077455	0.143250	0.071940	0.029022	84.111091	109.638080	86.292581	-3.479263	17.415228	16.673231	26.891985	4.461070	-21.520105	-70.438878	-10.499569	-81.751047	-93.356749	-59.323393	24.107997	0.000000
15.000000	8	-0.625629	10.811182	46.747490	-54.094058	28.567614	-53.971984	0.298227	0.137199	0.255879	0.236235	0.053636	0.010755	0.042726	-0.032136	-0.106540	-0.032838	-0.004160	0.016602	0.858244	0.210170	-0.004199	-0.007622	-0.021757	-0.039838	-0.024162	0.004234	0.032679	0.074957	0.142417	0.073613	0.029022	90.139423	117.266944	92.395673	-0.465097	25.044092	12.095912	17.849488	5.986843	-24.534271	-75.016197	-16.527901	-81.751047	-91.849666	-65.426485	33.101294	0.000000
16.000000	8	-0.633259	11.247597	46.747490	-54.048280	28.562273	-53.956725	0.331364	0.205799	0.234556	0.279186	0.053636	0.010755	0.042726	-0.021424	-0.106540	-0.032838	0.000000	0.008301	0.959214	0.341526	-0.004199	-0.006775	-0.020084	-0.039838	-0.024995	0.004234	0.031045	0.072458	0.144083	0.074450	0.029851	93.153588	121.844263	95.447219	4.056152	35.724502	10.570140	14.835323	-3.167794	-23.027188	-79.593515	-19.542066	-83.276820	-96.370915	-66.952258	36.099060	0.000000
17.000000	8	-0.633259	11.604663	46.742149	-54.078799	28.556932	-53.956725	0.397637	0.274398	0.341173	0.300662	0.075091	0.043019	0.096133	-0.010712	-0.095886	-0.028733	-0.004160	0.016602	1.060184	0.446611	-0.004199	-0.005928	-0.020084	-0.023577	-0.024995	0.005081	0.031862	0.073291	0.145749	0.073613	0.028192	100.689003	127.947354	103.076083	19.126980	40.301821	4.467048	14.835323	2.935297	-32.069685	-82.645061	-21.049149	-92.431457	-99.385080	-68.478030	43.593474	0.000000
18.000000	8	-0.640889	12.021241	46.752831	-54.017762	28.567614	-53.956725	0.447341	0.342998	0.362496	0.343614	0.107273	0.053774	0.096133	-0.010712	-0.085232	-0.020524	0.000000	0.004151	1.161154	0.499154	0.002100	-0.004234	-0.018410	-0.022764	-0.024162	0.004234	0.032679	0.073291	0.146582	0.071104	0.029022	99.181920	130.998900	103.076083	17.619897	40.301821	1.415502	11.821157	-3.167794	-39.605099	-81.119288	-27.077481	-97.008776	-111.441743	-73.055349	51.087888	0.000000
19.000000	8	-0.618000	12.358470	46.763512	-54.017762	28.567614	-53.910947	0.513614	0.411597	0.383819	0.386566	0.128727	0.053774	0.085452	0.000000	-0.074578	-0.012314	0.000000	0.008301	1.135911	0.472882	-0.002100	-0.003388	-0.022594	-0.025203	-0.024995	0.003388	0.028594	0.073291	0.145749	0.073613	0.029851	105.210251	138.627765	107.653402	23.648229	47.930686	1.415502	7.299908	-3.167794	-42.619265	-91.799698	-30.091646	-93.957230	-109.934660	-66.952258	52.586771	0.000000
20.000000	8	-0.625629	12.755211	46.763512	-54.048280	28.567614	-53.941465	0.546750	0.377297	0.447789	0.408042	0.160909	0.075283	0.096133	0.000000	-0.063924	-0.016419	0.008319	0.016602	1.161154	0.551696	-0.004199	-0.001694	-0.019247	-0.024390	-0.025828	0.003388	0.031862	0.074124	0.144083	0.073613	0.027363	103.703168	140.153538	113.756493	28.169477	46.404913	1.415502	8.806991	-13.848204	-42.619265	-94.851244	-31.598729	-100.060321	-114.455909	-76.106895	67.575600	0.000000
21.000000	8	-0.610370	13.132115	46.763512	-53.987243	28.556932	-53.910947	0.629591	0.514496	0.447789	0.408042	0.193091	0.096793	0.128178	0.032136	-0.053270	-0.012314	0.000000	0.020753	1.262123	0.656781	-0.002100	0.000000	-0.020084	-0.024390	-0.025828	0.003388	0.031862	0.071625	0.144916	0.073613	0.029022	112.745665	146.256629	116.808039	37.211974	57.085323	-9.264908	5.792825	-12.322431	-44.126348	-93.325471	-36.119978	-98.534548	-120.484240	-79.158441	72.072248	0.000000
22.000000	8	-0.625629	13.489181	46.768853	-54.048280	28.562273	-53.926206	0.662728	0.445897	0.511759	0.450993	0.193091	0.107547	0.128178	0.010712	-0.053270	-0.012314	0.000000	0.020753	1.236881	0.761866	0.000000	-0.001694	-0.004184	-0.021951	-0.026661	0.003388	0.031862	0.052470	0.144083	0.073613	0.028192	114.252748	155.411266	121.385358	41.733223	67.765733	-9.264908	-3.249672	-19.951296	-50.154679	-108.583200	-40.641226	-106.163413	-123.498406	-80.684214	73.571131	0.000000
23.000000	8	-0.640889	13.826411	46.774194	-54.033021	28.578295	-53.880428	0.712432	0.514496	0.575729	0.493945	0.246727	0.150566	0.138859	0.021424	-0.042616	-0.008209	0.004160	0.020753	1.337851	0.840680	0.000000	0.000847	-0.005021	-0.021138	-0.026661	0.004234	0.031045	0.049971	0.144083	0.071940	0.028192	117.266914	159.988585	127.488449	46.254471	75.394597	-12.316454	-4.756755	-23.002841	-47.140513	-105.531654	-39.134143	-107.689186	-128.019655	-80.684214	84.063311	0.000000
24.000000	8	-0.640889	14.203314	46.774194	-54.017762	28.567614	-53.910947	0.762137	0.514496	0.597052	0.558373	0.268181	0.161321	0.149541	0.032136	-0.031962	-0.008209	0.016639	0.020753	1.363093	0.866951	-0.002100	0.001694	-0.007531	-0.020325	-0.027494	0.005081	0.031045	0.049971	0.144916	0.072777	0.029022	121.788163	159.988585	129.014222	53.789886	73.868825	-15.367999	-4.756755	-29.105933	-53.168845	-108.583200	-40.641226	-113.792277	-131.033820	-85.261532	90.058842	0.000000
25.000000	8	-0.640889	14.540544	46.784875	-54.033021	28.567614	-53.895688	0.828410	0.617396	0.597052	0.558373	0.268181	0.204340	0.160222	0.021424	-0.042616	-0.008209	0.004160	0.020753	1.438821	0.998307	0.002100	0.001694	-0.005021	-0.020325	-0.025828	0.003388	0.031045	0.049971	0.109103	0.072777	0.029851	121.788163	172.194768	138.168859	61.325300	81.497689	-10.790681	-6.263837	-29.105933	-53.168845	-111.634746	-45.162475	-118.369596	-137.062152	-83.735759	96.054374	0.000000
26.000000	8	-0.633259	14.957121	46.784875	-54.033021	28.567614	-53.865169	0.844978	0.617396	0.682345	0.536897	0.311090	0.236604	0.170904	0.032136	-0.053270	0.004105	0.008319	0.012452	1.514548	0.998307	0.000000	0.002541	-0.006695	-0.017886	-0.008332	0.003388	0.030228	0.049138	0.109103	0.073613	0.030680	132.337743	175.246314	144.271951	70.367797	87.600780	-18.419545	-13.799252	-29.105933	-56.183010	-113.160519	-51.190806	-118.369596	-138.569235	-85.261532	103.548788	0.000000
27.000000	8	-0.618000	15.294351	46.784875	-54.033021	28.572954	-53.880428	0.960955	0.685995	0.746315	0.579849	0.321818	0.225849	0.181585	0.053560	-0.042616	-0.004105	0.016639	0.020753	1.514548	1.129664	0.004199	0.001694	-0.004184	-0.017073	-0.010831	0.005928	0.031045	0.047472	0.109103	0.071104	0.028192	133.844825	176.772087	148.849270	73.381963	93.703872	-22.996864	-19.827583	-30.631706	-59.197176	-114.686291	-51.190806	-116.843823	-144.597566	-91.364624	109.544320	0.000000
28.000000	8	-0.633259	15.671255	46.806238	-54.033021	28.567614	-53.880428	0.994092	0.823194	0.746315	0.601325	0.375454	0.225849	0.213630	0.074984	-0.042616	-0.004105	0.008319	0.016602	1.539791	1.155935	-0.008399	0.001694	-0.001674	-0.016260	-0.009998	0.002541	0.032679	0.049971	0.107438	0.070267	0.028192	136.858991	185.926724	148.849270	82.424460	96.755418	-26.048410	-19.827583	-36.734797	-62.211342	-126.892474	-52.697889	-125.998460	-144.597566	-94.416169	118.537617	0.000000
29.000000	8	-0.648518	16.067995	46.779534	-54.033021	28.556932	-53.865169	1.043796	0.720295	0.788961	0.644276	0.375454	0.236604	0.202948	0.074984	-0.031962	-0.004105	0.016639	0.029054	1.615518	1.313562	0.000000	0.001694	-0.000837	-0.014634	-0.010831	0.004234	0.031045	0.044141	0.107438	0.073613	0.030680	145.901488	187.452497	154.952361	88.452791	101.332736	-26.048410	-22.841749	-36.734797	-68.239673	-125.366702	-58.726221	-132.101552	-149.118815	-95.941942	123.034265	0.000000
30.000000	8	-0.633259	16.385388	46.800897	-54.002503	28.556932	-53.849910	1.093501	0.823194	0.810285	0.708704	0.407636	0.268868	0.213630	0.074984	-0.031962	0.004105	0.024958	0.016602	1.640761	1.313562	-0.002100	0.004234	0.000837	-0.015447	-0.008332	0.003388	0.032679	0.044974	0.105772	0.072777	0.027363	145.901488	196.607134	161.055453	92.974040	108.961601	-32.151501	-24.348832	-44.363662	-68.239673	-129.944020	-52.697889	-135.153098	-155.147146	-97.467715	124.533148	0.000000
31.000000	8	-0.633259	16.801965	46.800897	-54.017762	28.546251	-53.880428	1.159774	0.857494	0.831608	0.794607	0.407636	0.268868	0.213630	0.074984	-0.031962	0.012314	0.016639	0.020753	1.817458	1.392376	0.002100	0.004234	0.000837	-0.013821	-0.011664	0.003388	0.035130	0.046640	0.107438	0.072777	0.027363	148.915654	199.658680	167.158544	102.016537	116.590465	-35.203047	-28.870080	-48.940980	-74.268005	-134.521339	-58.726221	-127.524233	-161.175478	-100.519261	133.526445	0.000000
32.000000	8	-0.625629	17.178869	46.811579	-54.002503	28.556932	-53.865169	1.226046	0.926093	0.874255	0.773132	0.461272	0.333396	0.256355	0.107120	-0.010654	0.012314	0.024958	0.029054	1.893185	1.444919	-0.002100	0.003388	0.001674	-0.011382	-0.011664	0.002541	0.032679	0.042475	0.109103	0.073613	0.027363	157.958151	208.813317	173.261636	103.523620	118.116238	-35.203047	-31.884246	-44.363662	-74.268005	-137.572885	-63.247469	-136.678870	-161.175478	-103.570807	145.517508	0.000000
33.000000	8	-0.640889	17.535936	46.806238	-54.002503	28.562273	-53.865169	1.259183	1.028993	0.980871	0.751656	0.482727	0.311887	0.256355	0.096408	-0.021308	-0.008209	0.016639	0.020753	1.968913	1.550004	0.000000	0.005081	0.004184	-0.012195	-0.013330	0.001694	0.033496	0.043308	0.107438	0.071940	0.027363	159.465234	213.390636	174.787409	111.059034	125.745102	-41.306138	-33.391329	-51.992526	-78.789253	-134.521339	-69.275801	-138.204643	-164.189643	-105.096580	147.016391	0.000000
34.000000	8	-0.648518	17.873165	46.816919	-54.033021	28.556932	-53.865169	1.342024	1.063292	0.916901	0.773132	0.493454	0.354906	0.267037	0.139256	0.000000	-0.004105	0.029118	0.020753	2.044640	1.602546	0.000000	0.007622	0.003347	-0.012195	-0.009998	0.003388	0.033496	0.039977	0.107438	0.068594	0.027363	162.479400	213.390636	190.045137	117.087366	133.373967	-41.306138	-33.391329	-48.940980	-77.282170	-143.675976	-66.261635	-139.730416	-165.696726	-106.622353	151.513040	0.000000
35.000000	8	-0.625629	18.269906	46.827601	-53.987243	28.551592	-53.865169	1.391728	1.131892	0.980871	0.816083	0.514908	0.376415	0.309763	0.128544	0.021308	0.008209	0.020798	0.029054	2.120367	1.681360	-0.004199	0.005928	0.005858	-0.005691	-0.005832	0.002541	0.031862	0.032481	0.089115	0.071104	0.026534	163.986483	217.967954	183.942046	127.636946	136.425513	-45.883457	-39.419660	-61.147164	-84.817585	-146.727522	-75.304132	-142.781962	-176.246306	-111.199671	156.009688	0.000000
36.000000	8	-0.610370	18.607135	46.822260	-54.002503	28.562273	-53.865169	1.424865	1.200491	1.023518	0.880511	0.536363	0.397925	0.320444	0.139256	0.021308	0.008209	0.024958	0.016602	2.145610	1.707631	0.002100	0.007622	0.005858	-0.005691	-0.002499	0.002541	0.031862	0.034980	0.086616	0.068594	0.027363	168.507731	225.596819	188.519364	139.693609	142.528604	-44.357684	-42.433826	-58.095618	-90.845916	-146.727522	-72.289966	-150.410826	-176.246306	-111.199671	163.504103	0.000000
37.000000	8	-0.625629	18.984039	46.838282	-54.002503	28.551592	-53.880428	1.458001	1.200491	1.066164	0.923463	0.568545	0.419434	0.341807	0.128544	0.000000	0.016419	0.020798	0.033204	2.221337	1.838987	0.000000	0.007622	0.005858	-0.008130	-0.004166	0.001694	0.031862	0.036645	0.090781	0.071940	0.026534	173.028980	228.648365	193.096683	142.707774	145.580150	-50.460776	-48.462157	-68.776028	-90.845916	-149.779068	-79.825381	-154.988145	-177.753389	-114.251217	168.000751	0.000000
38.000000	8	-0.640889	19.321268	46.843623	-54.017762	28.546251	-53.880428	1.573978	1.166192	1.108811	0.944939	0.600726	0.419434	0.363170	0.160680	0.031962	0.016419	0.024958	0.024903	2.196095	1.865259	0.000000	0.008469	0.006695	-0.002439	-0.004166	0.003388	0.032679	0.034147	0.089115	0.069431	0.025705	180.564394	230.174137	205.302866	147.229023	156.260560	-58.089640	-51.476323	-67.250255	-90.845916	-149.779068	-78.318298	-154.988145	-177.753389	-115.776990	175.495165	0.000000
39.000000	8	-0.633259	19.698172	46.843623	-54.017762	28.551592	-53.895688	1.607115	1.234791	1.130134	1.009366	0.622181	0.419434	0.384533	0.171392	0.031962	0.036943	0.020798	0.024903	2.423277	1.917801	-0.002100	0.008469	0.005858	-0.004065	-0.004166	0.000847	0.030228	0.029983	0.087449	0.068594	0.027363	188.099808	243.906093	205.302866	154.764437	160.837879	-55.038094	-52.983406	-65.724482	-95.367165	-155.882159	-81.332463	-156.513918	-191.317135	-114.251217	176.994048	0.000000
40.000000	8	-0.633259	20.075076	46.859645	-53.987243	28.551592	-53.895688	1.656819	1.337690	1.194104	1.052318	0.686544	0.483963	0.395215	0.139256	0.053270	0.036943	0.020798	0.033204	2.423277	1.996615	-0.004199	0.010163	0.008368	-0.004065	-0.004166	0.002541	0.034313	0.026651	0.088282	0.071940	0.025705	189.606891	250.009185	209.880185	162.299851	166.940970	-53.512321	-55.997572	-68.776028	-96.874248	-158.933705	-84.346629	-162.617009	-188.302969	-117.302763	191.982877	0.000000
41.000000	8	-0.640889	20.432142	46.854305	-54.017762	28.540910	-53.880428	1.723092	1.303391	1.194104	1.052318	0.707999	0.483963	0.395215	0.160680	0.063924	0.049257	0.012479	0.037355	2.574732	2.075429	-0.002100	0.007622	0.010042	-0.002439	-0.004999	0.000847	0.031862	0.024153	0.089115	0.071940	0.026534	191.113974	256.112276	217.509049	163.806934	174.569835	-61.141186	-60.518820	-73.353347	-96.874248	-158.933705	-79.825381	-156.513918	-192.824217	-123.405854	190.483994	0.000000
42.000000	8	-0.640889	20.769372	46.870327	-53.987243	28.535569	-53.865169	1.723092	1.303391	1.258074	1.138221	0.686544	0.526981	0.405896	0.149968	0.074578	0.049257	0.024958	0.020753	2.625217	2.154242	-0.002100	0.008469	0.010042	-0.000813	-0.004166	0.000847	0.032679	0.024986	0.078288	0.070267	0.024876	195.635222	259.163822	223.612141	175.863597	180.672926	-59.615413	-59.011737	-76.404892	-102.902579	-163.511024	-84.346629	-171.771647	-191.317135	-120.354308	197.978408	0.000000
43.000000	8	-0.640889	21.106601	46.870327	-54.002503	28.524888	-53.926206	1.872206	1.337690	1.279397	1.138221	0.750908	0.570000	0.427259	0.192816	0.042616	0.036943	0.024958	0.024903	2.675702	2.259327	0.000000	0.012703	0.013389	-0.000813	-0.004166	0.000000	0.032679	0.018323	0.071625	0.069431	0.025705	200.156471	263.741141	234.292551	177.370680	189.827564	-68.770050	-66.547152	-77.930665	-104.409662	-165.036797	-87.360795	-161.091237	-194.331300	-131.034719	208.470588	0.000000
44.000000	8	-0.633259	21.423994	46.881008	-54.033021	28.530229	-53.941465	1.855638	1.371990	1.322044	1.138221	0.772362	0.570000	0.427259	0.192816	0.074578	0.045152	0.024958	0.029054	2.751429	2.311870	0.004199	0.011010	0.014226	0.000000	-0.005832	0.001694	0.031862	0.015824	0.069959	0.070267	0.026534	203.170637	266.792687	235.818324	192.441508	191.353336	-70.295823	-68.054234	-73.353347	-107.423828	-166.562569	-93.389126	-173.297420	-200.359632	-127.983173	211.468354	0.000000
45.000000	8	-0.648518	21.840571	46.891690	-53.987243	28.519547	-53.910947	1.921910	1.474889	1.364690	1.181173	0.783090	0.559246	0.427259	0.214240	0.074578	0.041047	0.024958	0.029054	2.726187	2.416955	-0.004199	0.011010	0.013389	0.003252	0.001666	0.001694	0.030228	0.016657	0.069127	0.070267	0.024876	198.649388	274.421551	237.344097	187.920260	200.507974	-71.821596	-72.575483	-84.033757	-108.930910	-168.088342	-91.882043	-165.668555	-201.866715	-124.931627	215.965003	0.000000
