Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun026.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
13.000000	26	70.282601	59.100620	-54.155095	30.217902	-53.910947	-0.082841	-25.467696	-0.216116	-0.104868	-0.108931	-0.160741	0.031676	0.436397	0.750279	1.315292	2.567996	3.185481	16.891811	10.123660	-9.156505	0.425467	-1.456395	-1.565167	0.245975	0.191458	0.132518	155.369482	12.385196	0.039141	0.006176	0.110951	-0.092514	-49384.141066	-49995.852327	49993.289454	2279.403933	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2409.904608	49381.815637	-49998.620738	1038.930509	49995.619805	-49115.446240	0.679951
14.000000	26	70.322275	59.100620	-54.170354	30.228584	-53.956725	-0.049705	-25.460067	-0.147516	-0.019574	-0.065980	-0.150014	0.031676	0.415034	0.739567	1.293984	2.563891	3.189640	16.895962	10.047933	-9.209047	0.427567	-1.454702	-1.562657	0.246788	0.191458	0.132518	155.378125	12.383562	0.039974	0.003678	0.108441	-0.094173	-49384.141066	-49995.852327	49993.289454	2274.882685	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2414.481927	49381.815637	-49998.620738	1035.916343	49995.619805	-49115.446240	0.679951
15.000000	26	70.302438	59.089938	-54.124577	30.217902	-53.941465	-0.066273	-25.482955	-0.216116	-0.062221	-0.065980	-0.160741	0.031676	0.393671	0.750279	1.315292	2.559786	3.189640	16.895962	10.148902	-9.156505	0.431766	-1.457242	-1.563494	0.247601	0.192291	0.133365	155.369482	12.386830	0.039141	0.002845	0.108441	-0.093344	-49384.141066	-49995.852327	49993.289454	2274.882685	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2414.481927	49381.815637	-49998.620738	1038.930509	49995.619805	-49115.446240	0.679951
16.000000	26	70.282601	59.095279	-54.063540	30.228584	-53.849910	-0.082841	-25.467696	-0.250415	-0.040898	-0.087455	-0.182196	0.020921	0.404352	0.728855	1.325946	2.563891	3.193800	16.904263	10.123660	-9.103962	0.429666	-1.455548	-1.562657	0.248414	0.191458	0.131671	155.360839	12.384379	0.038308	0.006176	0.109278	-0.095002	-49384.141066	-49995.852327	49993.289454	2274.882685	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2411.430381	49381.815637	-49998.620738	1037.423426	49995.619805	-49115.446240	0.679951
17.000000	26	70.302438	59.095279	-54.063540	30.223243	-53.865169	-0.049705	-25.475326	-0.181816	-0.104868	-0.087455	-0.150014	-0.011343	0.393671	0.718143	1.315292	2.563891	3.193800	16.895962	10.148902	-9.156505	0.429666	-1.458089	-1.564331	0.246788	0.190625	0.131671	155.369482	12.383562	0.037475	0.005344	0.111787	-0.092514	-49384.141066	-49995.852327	49993.289454	2279.403933	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2409.904608	49381.815637	-49998.620738	1037.423426	49995.619805	-49115.446240	0.679951
18.000000	26	71.294290	59.100620	-54.155095	30.239265	-53.926206	0.115977	-25.231178	-0.044617	0.065719	0.019924	-0.042741	0.085450	0.415034	0.771703	1.325946	2.572100	3.193800	16.887660	10.300357	-9.025149	0.429666	-1.457242	-1.562657	0.245975	0.193958	0.130824	155.386767	12.386830	0.039974	0.007009	0.110114	-0.095831	-49384.141066	-49995.852327	49993.289454	2283.925182	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2406.853063	49381.815637	-49998.620738	1032.902178	49995.619805	-49115.446240	0.679951
19.000000	26	72.087771	59.105960	-54.170354	30.249947	-53.910947	0.347932	-24.971770	0.092582	0.236305	0.127303	0.075258	0.182242	0.521849	0.814551	1.400524	2.584415	3.218758	16.900112	10.628509	-8.762436	0.425467	-1.446233	-1.563494	0.245162	0.191458	0.131671	155.490482	12.382745	0.037475	0.004511	0.111787	-0.094173	-49384.141066	-49995.852327	49993.289454	2276.389768	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2405.327290	49381.815637	-49998.620738	1023.859681	49995.619805	-49115.446240	0.679951
20.000000	26	72.663045	59.089938	-54.231391	30.260628	-53.941465	0.579887	-24.735252	0.298381	0.385568	0.320586	0.182531	0.300544	0.617982	0.878823	1.421832	2.600833	3.260355	16.900112	10.779964	-8.420910	0.429666	-1.441151	-1.564331	0.245162	0.191458	0.131671	155.663338	12.386830	0.035809	0.004511	0.110114	-0.092514	-49384.141066	-49995.852327	49993.289454	2283.925182	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2406.853063	49381.815637	-49998.620738	1025.366763	49995.619805	-49115.446240	0.679951
21.000000	26	73.337504	59.105960	-54.246651	30.271310	-53.895688	0.762137	-24.483474	0.538479	0.577477	0.449441	0.311258	0.397337	0.692752	0.953807	1.485756	2.604938	3.272834	16.908413	11.158601	-8.131926	0.427567	-1.436070	-1.561820	0.246788	0.193124	0.131671	155.810267	12.388464	0.039974	0.005344	0.111787	-0.092514	-49384.141066	-49995.852327	49993.289454	2282.418099	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2403.801517	49381.815637	-49998.620738	1023.859681	49995.619805	-49115.446240	0.679951
22.000000	26	73.952452	59.105960	-54.261910	30.281991	-53.895688	1.060364	-24.208808	0.709978	0.726740	0.621248	0.429258	0.483374	0.756841	1.018079	1.496410	2.621357	3.285313	16.912564	11.436268	-7.842942	0.421267	-1.430142	-1.563494	0.245975	0.190625	0.132518	156.000409	12.388464	0.035809	0.001179	0.110114	-0.095002	-49384.141066	-49995.852327	49993.289454	2285.432265	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2397.698425	49381.815637	-49998.620738	1022.352598	49995.619805	-49115.446240	0.679951
23.000000	26	74.527726	59.111301	-54.246651	30.292673	-53.941465	1.242615	-23.964660	0.915776	0.897327	0.750104	0.568712	0.590922	0.842293	1.093063	1.528372	2.637776	3.285313	16.912564	11.739178	-7.553959	0.427567	-1.424214	-1.550105	0.263861	0.192291	0.131671	156.181909	12.388464	0.035809	-0.050457	0.110951	-0.095002	-49384.141066	-49995.852327	49993.289454	2277.896850	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2403.801517	49381.815637	-49998.620738	1019.338432	49995.619805	-49115.446240	0.679951
24.000000	26	75.043489	59.132664	-54.200873	30.292673	-53.956725	1.507706	-23.712882	1.190174	1.067913	0.900435	0.697439	0.719978	0.906382	1.157335	1.581642	2.662405	3.293632	16.945768	12.042088	-7.212432	0.427567	-1.416592	-1.549268	0.267113	0.192291	0.132518	156.311552	12.388464	0.038308	-0.051290	0.111787	-0.092514	-49384.141066	-49995.852327	49993.289454	2282.418099	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2400.749971	49381.815637	-49998.620738	1020.845515	49995.619805	-49115.446240	0.679951
25.000000	26	75.598926	59.154027	-54.170354	30.271310	-53.956725	1.689956	-23.445845	1.361673	1.217176	1.050766	0.772530	0.795261	0.981152	1.200183	1.624258	2.691138	3.289473	16.958219	12.370240	-7.002262	0.423367	-1.410663	-1.547594	0.264674	0.192291	0.133365	156.475766	12.387647	0.004994	-0.050457	0.111787	-0.093344	-49384.141066	-49995.852327	49993.289454	2277.896850	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2400.749971	49381.815637	-49998.620738	1016.324266	49995.619805	-49115.446240	0.679951
26.000000	26	76.015503	59.159368	-54.170354	30.292673	-53.941465	1.905342	-23.209326	1.567471	1.387762	1.201097	0.922712	0.892054	1.109330	1.264455	1.666874	2.711661	3.310271	16.995574	12.698392	-6.739550	0.421267	-1.403888	-1.541737	0.263861	0.192291	0.134212	156.648622	12.387647	0.006660	-0.050457	0.111787	-0.093344	-49384.141066	-49995.852327	49993.289454	2277.896850	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2403.801517	49381.815637	-49998.620738	1019.338432	49995.619805	-49115.446240	0.679951
27.000000	26	76.491592	59.180731	-54.216132	30.287332	-53.941465	2.153865	-22.934660	1.704670	1.579672	1.372904	1.072893	1.010356	1.173419	1.318015	1.666874	2.748604	3.310271	17.012176	12.950817	-6.371752	0.425467	-1.397113	-1.538389	0.263861	0.193958	0.134212	156.812836	12.386830	0.006660	-0.048792	0.113460	-0.094173	-49384.141066	-49995.852327	49993.289454	2282.418099	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2394.646880	49381.815637	-49998.620738	1014.817183	49995.619805	-49115.446240	0.679951
28.000000	26	76.928007	59.191412	-54.170354	30.292673	-53.971984	2.385820	-22.698141	1.807570	1.664965	1.458808	1.212348	1.128658	1.258871	1.403711	1.730798	2.781442	3.322750	17.008025	13.278969	-6.082769	0.427567	-1.388644	-1.535879	0.264674	0.192291	0.133365	156.977050	12.387647	0.004994	-0.051290	0.111787	-0.094173	-49384.141066	-49995.852327	49993.289454	2271.868519	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2396.172652	49381.815637	-49998.620738	1019.338432	49995.619805	-49115.446240	0.679951
29.000000	26	77.324747	59.202094	-54.185614	30.292673	-53.956725	2.634343	-22.438734	2.150567	1.942168	1.673566	1.276711	1.182431	1.333641	1.467983	1.773414	2.789652	3.331069	17.037079	13.329454	-5.846327	0.419168	-1.380175	-1.531695	0.265487	0.193124	0.133365	157.123979	12.389281	0.000830	-0.052123	0.072471	-0.094173	-49384.141066	-49995.852327	49993.289454	2273.375602	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2400.749971	49381.815637	-49998.620738	1017.831349	49995.619805	-49115.446240	0.679951
30.000000	26	77.761162	59.212775	-54.185614	30.292673	-53.987243	2.882866	-22.202216	2.287766	2.091431	1.845373	1.437620	1.268469	1.397730	1.500119	1.826684	2.826594	3.343548	17.061982	13.708091	-5.531072	0.423367	-1.370860	-1.525837	0.266300	0.193958	0.135059	157.296835	12.390098	-0.000003	-0.070446	0.071635	-0.093344	-49384.141066	-49995.852327	49993.289454	2273.375602	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2399.224198	49381.815637	-49998.620738	1013.310101	49995.619805	-49115.446240	0.679951
31.000000	26	78.058718	59.223457	-54.185614	30.287332	-53.956725	3.081684	-21.950438	2.493565	2.198047	1.995704	1.534165	1.408281	1.472500	1.553679	1.858647	2.851223	3.351868	17.070283	13.985758	-5.215818	0.429666	-1.364085	-1.522490	0.269552	0.193124	0.132518	157.452407	12.386830	-0.001669	-0.070446	0.074981	-0.093344	-49384.141066	-49995.852327	49993.289454	2265.840188	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2394.646880	49381.815637	-49998.620738	1023.859681	49995.619805	-49115.446240	0.679951
32.000000	26	78.395947	59.207434	-53.865169	30.335398	-53.498947	3.330207	-21.675771	2.699363	2.389957	2.124560	1.662892	1.494318	1.557952	1.628663	1.879955	2.879956	3.364347	17.099337	14.288667	-4.926834	0.423367	-1.355616	-1.519143	0.269552	0.192291	0.134212	157.625263	12.388464	-0.005833	-0.067947	0.074144	-0.095002	-49384.141066	-49995.852327	49993.289454	2271.868519	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2397.698425	49381.815637	-49998.620738	1016.324266	49995.619805	-49115.446240	0.679951
33.000000	26	78.693503	59.164708	-53.971984	30.356761	-53.529466	3.578730	-21.431623	2.836562	2.581866	2.253415	1.791619	1.634130	1.643404	1.692935	1.922571	2.912794	3.376826	17.128390	14.515850	-4.690393	0.427567	-1.347147	-1.513285	0.270365	0.193124	0.134212	157.789477	12.390915	-0.008332	-0.070446	0.074144	-0.093344	-49384.141066	-49995.852327	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2397.698425	49381.815637	-49998.620738	1014.817183	49995.619805	-49115.446240	0.679951
34.000000	26	78.971221	59.154027	-54.017762	30.378124	-53.514206	3.810685	-21.202734	3.110960	2.752452	2.339318	1.920346	1.709413	1.792945	1.746495	1.965187	2.933317	3.397624	17.149143	14.717789	-4.348866	0.421267	-1.336984	-1.510774	0.272804	0.193124	0.134212	157.927763	12.387647	-0.009165	-0.070446	0.074144	-0.095002	-49384.141066	-49995.852327	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2393.121107	49381.815637	-49998.620738	1019.338432	49995.619805	-49115.446240	0.679951
35.000000	26	79.328288	59.170049	-54.094058	30.388806	-53.544725	4.026071	-20.943327	3.282459	2.901715	2.511125	2.049074	1.816960	1.824989	1.832191	2.007803	2.957946	3.405943	17.174046	15.020699	-4.033611	0.423367	-1.325975	-1.502406	0.273617	0.193958	0.134212	158.091977	12.387647	-0.013329	-0.070446	0.074981	-0.094173	-49384.141066	-49995.852327	49993.289454	2267.347270	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2393.121107	49381.815637	-49998.620738	1013.310101	49995.619805	-49115.446240	0.679951
36.000000	26	79.546495	59.148686	-54.094058	30.404828	-53.559984	4.291162	-20.676290	3.488258	3.093625	2.704408	2.188528	1.924507	1.953167	1.864327	2.050419	3.035936	3.422582	17.198949	15.222639	-3.692085	0.423367	-1.317506	-1.499896	0.274430	0.194791	0.134212	158.238905	12.388464	-0.015827	-0.070446	0.071635	-0.093344	-49384.141066	-49995.852327	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2402.275744	49381.815637	-49998.620738	1011.803018	49995.619805	-49115.446240	0.679951
37.000000	26	79.764702	59.154027	-54.185614	30.404828	-53.590503	4.489980	-20.462661	3.694056	3.264211	2.811788	2.327982	2.053564	1.985211	1.960735	2.082381	3.068774	3.430901	17.211401	15.601276	-3.455644	0.425467	-1.307343	-1.494038	0.273617	0.193958	0.135906	158.385834	12.388464	-0.020825	-0.092933	0.070798	-0.093344	-49384.141066	-49995.852327	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2396.172652	49381.815637	-49998.620738	1016.324266	49995.619805	-49115.446240	0.679951
38.000000	26	79.982910	59.159368	-54.170354	30.426191	-53.621021	4.738503	-20.195624	3.899855	3.477444	3.005071	2.467437	2.139602	2.113389	2.014295	2.156959	3.101612	3.451700	17.236304	15.752731	-3.166660	0.423367	-1.292946	-1.486507	0.273617	0.194791	0.135059	158.515476	12.389281	-0.024989	-0.091267	0.070798	-0.093344	-49384.141066	-49995.852327	49993.289454	2259.811856	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2394.646880	49381.815637	-49998.620738	1008.788852	49995.619805	-49115.446240	0.679951
39.000000	26	80.220954	59.159368	-54.246651	30.415510	-53.666799	5.020163	-19.936216	4.174253	3.648030	3.112450	2.574709	2.247149	2.156115	2.046431	2.178267	3.130345	3.464179	17.257057	16.080883	-2.851405	0.427567	-1.281089	-1.484833	0.274430	0.193124	0.134212	158.696976	12.388464	-0.027487	-0.092933	0.069962	-0.092514	-49384.141066	-49995.852327	49993.289454	2264.333105	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2399.224198	49381.815637	-49998.620738	1013.310101	49995.619805	-49115.446240	0.679951
40.000000	26	80.359813	59.159368	-54.246651	30.426191	-53.682058	5.202413	-19.692068	4.311452	3.818616	3.241305	2.724891	2.354696	2.262930	2.121415	2.242191	3.130345	3.480818	17.277809	16.383792	-2.614964	0.425467	-1.270927	-1.475628	0.274430	0.193958	0.134212	158.809333	12.386013	-0.028320	-0.092933	0.072471	-0.093344	-49384.141066	-49995.852327	49993.289454	2258.304773	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2400.749971	49381.815637	-49998.620738	1008.788852	49995.619805	-49115.446240	0.679951
41.000000	26	80.558184	59.175390	-54.277169	30.431532	-53.666799	5.434368	-19.463179	4.517250	3.989203	3.370160	2.821436	2.472998	2.327018	2.217823	2.295461	3.142659	3.505776	17.319314	16.737187	-2.273438	0.427567	-1.259917	-1.473118	0.276869	0.195624	0.134212	158.947618	12.387647	-0.029153	-0.092933	0.071635	-0.092514	-49384.141066	-49995.852327	49993.289454	2262.826022	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2399.224198	49381.815637	-49998.620738	1014.817183	49995.619805	-49115.446240	0.679951
42.000000	26	80.677206	59.175390	-54.231391	30.420850	-53.682058	5.649754	-19.165624	4.723049	4.202436	3.541967	2.993072	2.591300	2.423152	2.314231	2.327423	3.167288	3.514095	17.323465	17.040097	-2.010725	0.425467	-1.252295	-1.467260	0.276056	0.193124	0.134212	159.103189	12.386013	-0.028320	-0.089601	0.070798	-0.092514	-49384.141066	-49995.852327	49993.289454	2261.318939	-49997.181400	49993.757319	49382.136475	-49998.278036	-49384.647344	2403.801517	49381.815637	-49998.620738	1008.788852	49995.619805	-49115.446240	0.679951
