Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun020.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
10.000000	20	37.134922	48.568682	-53.849910	29.683828	-53.956725	1.905342	-25.246437	1.327373	1.046590	0.793055	0.246895	-0.054362	-0.183129	-0.385193	-0.421312	-0.186285	-0.046585	0.011657	4.898469	1.194367	0.205001	-0.435895	0.128551	0.116705	0.060653	0.035126	0.842896	-0.292334	-0.102927	0.335973	0.060056	7607.704184	2551.765704	49993.289454	2321.602253	-49997.181400	49993.757319	49382.136475	-1094.205646	-49384.647344	2463.306659	-1046.683779	2005.822146	1079.621746	-1310.019100	-49115.446240	0.679951
11.000000	20	37.531663	48.574023	-53.849910	29.683828	-53.926206	2.153865	-25.002289	1.498872	1.238499	0.878959	0.375622	0.063940	-0.108359	-0.353057	-0.400004	-0.157551	-0.042425	0.015808	5.125651	1.430808	0.205001	-0.429119	0.130225	0.119145	0.073983	0.052064	0.845347	-0.293999	-0.106258	0.335136	0.042643	7512.757964	2556.343022	49993.289454	2315.573922	-49997.181400	49993.757319	49382.136475	-1094.205646	-49384.647344	2458.729341	-1055.726276	1995.141736	1081.128829	-1317.647965	-49115.446240	0.679951
12.000000	20	37.987915	48.584704	-53.849910	29.683828	-53.956725	2.369252	-24.727622	1.704670	1.345116	1.072242	0.472167	0.149978	-0.022907	-0.310209	-0.378696	-0.132923	-0.025787	0.024109	5.453803	1.719792	0.202901	-0.424885	0.131898	0.120771	0.073983	0.052064	0.851065	-0.301495	-0.102927	0.336809	0.044302	7512.757964	2559.394568	49993.289454	2317.081005	-49997.181400	49993.757319	49382.136475	-1103.360284	-49384.647344	2461.780886	-1057.233359	1990.564418	1078.114663	-1320.699510	-49115.446240	0.679951
13.000000	20	38.444166	48.600726	-53.865169	29.689169	-53.941465	2.617775	-24.491104	1.910469	1.515702	1.222573	0.622348	0.236016	0.041182	-0.224513	-0.282810	-0.108295	0.003331	0.028259	5.706228	2.008776	0.207101	-0.415569	0.133572	0.121584	0.073983	0.052064	0.851065	-0.304826	-0.102927	0.339319	0.045131	7485.630473	2562.446114	49993.289454	2312.559756	-49997.181400	49993.757319	49382.136475	-1107.937602	-49384.647344	2461.780886	-1061.754607	1981.409780	1078.114663	-1328.328375	-49115.446240	0.679951
14.000000	20	38.801233	48.600726	-53.834651	29.683828	-53.910947	2.882866	-24.224067	2.116267	1.664965	1.329952	0.718894	0.343563	0.105271	-0.160241	-0.261502	-0.079561	0.003331	0.036560	5.958652	2.376573	0.209200	-0.409641	0.135246	0.125649	0.073983	0.053758	0.853516	-0.309823	-0.103760	0.300003	0.045960	7496.180053	2571.600751	49993.289454	2315.573922	-49997.181400	49993.757319	49382.136475	-1110.989148	-49384.647344	2461.780886	-1067.782939	1973.780916	1075.100498	-1331.379921	-49115.446240	0.679951
15.000000	20	39.257485	48.606067	-53.834651	29.689169	-53.910947	3.098252	-24.002808	2.322066	1.856874	1.437332	0.858348	0.451110	0.180041	-0.085257	-0.208232	-0.050828	0.011650	0.049012	6.236320	2.613015	0.205001	-0.403713	0.136919	0.125649	0.075650	0.052064	0.858418	-0.308158	-0.102094	0.303349	0.045960	7456.995898	2576.178070	49993.289454	2308.038508	-49997.181400	49993.757319	49382.136475	-1115.566467	-49384.647344	2455.677795	-1084.360850	1987.512872	1076.607580	-1337.483012	-49115.446240	0.679951
16.000000	20	39.674062	48.632771	-53.804132	29.678488	-53.910947	3.346775	-23.720511	2.596464	2.048784	1.673566	0.987075	0.569412	0.276175	0.000439	-0.186924	-0.030305	0.024129	0.057313	6.589714	2.901998	0.205001	-0.396091	0.139430	0.127275	0.073150	0.053758	0.860869	-0.315653	-0.101261	0.301676	0.039326	7440.417987	2580.755388	49993.289454	2306.531425	-49997.181400	49993.757319	49382.136475	-1120.143785	-49384.647344	2460.255113	-1087.375016	1981.409780	1079.621746	-1343.586104	-49115.446240	0.679951
17.000000	20	40.070803	48.632771	-53.834651	29.683828	-53.895688	3.562162	-23.476363	2.699363	2.198047	1.737994	1.105075	0.633941	0.404352	0.032575	-0.112346	-0.009781	0.024129	0.061463	6.816896	3.164711	0.207101	-0.389316	0.139430	0.129714	0.073150	0.052911	0.864954	-0.318985	-0.101261	0.300839	0.037668	7466.038396	2579.229616	49993.289454	2305.024342	-49997.181400	49993.757319	49382.136475	-1124.721104	-49384.647344	2455.677795	-1085.867933	1970.729370	1085.650078	-1346.637649	-49115.446240	0.679951
18.000000	20	40.507218	48.643452	-53.804132	29.694510	-53.910947	3.777548	-23.239845	2.802263	2.325987	1.931277	1.212348	0.762997	0.447078	0.086135	-0.091038	-0.001571	0.036608	0.082216	7.195533	3.427423	0.205001	-0.384234	0.141940	0.129714	0.081482	0.052064	0.864137	-0.323149	-0.138739	0.300003	0.038497	7410.276330	2589.910026	49993.289454	2303.517259	-49997.181400	49993.757319	49382.136475	-1129.298423	-49384.647344	2455.677795	-1091.896265	1953.945869	1078.114663	-1351.214968	-49115.446240	0.679951
19.000000	20	40.864284	48.643452	-53.819391	29.689169	-53.910947	3.992935	-23.003327	3.008061	2.453926	2.081608	1.330347	0.816771	0.511167	0.150407	-0.059076	0.023057	0.049087	0.086366	7.523686	3.768949	0.207101	-0.376612	0.142777	0.131340	0.082315	0.052911	0.869856	-0.328146	-0.135408	0.300839	0.036010	7417.811744	2591.435799	49993.289454	2300.503093	-49997.181400	49993.757319	49382.136475	-1133.875741	-49384.647344	2454.152022	-1096.417513	1940.213913	1079.621746	-1357.318060	-49115.446240	0.679951
20.000000	20	41.280862	48.659474	-53.865169	29.683828	-53.910947	4.224889	-22.743919	3.248159	2.667159	2.210463	1.437620	0.945827	0.617982	0.214679	-0.016460	0.060000	0.074045	0.086366	7.776110	4.057933	0.207101	-0.370684	0.140267	0.134592	0.080648	0.051217	0.872307	-0.332310	-0.134575	0.299166	0.035181	7280.667204	2594.487344	49993.289454	2302.010176	-49997.181400	49993.757319	49382.136475	-1136.927287	-49384.647344	2449.574703	-1100.938762	1917.327319	1079.621746	-1364.946924	-49115.446240	0.679951
21.000000	20	41.677602	48.675497	-53.804132	29.694510	-53.956725	4.423708	-22.507401	3.453958	2.837745	2.339318	1.577074	1.031865	0.692752	0.268239	0.015503	0.092838	0.094844	0.098818	8.003293	4.294374	0.207101	-0.365603	0.143614	0.134592	0.080648	0.053758	0.878026	-0.334809	-0.134575	0.302512	0.036010	7307.794696	2602.116209	49993.289454	2298.996010	-49997.181400	49993.757319	49382.136475	-1149.133470	-49384.647344	2454.152022	-1109.981259	1909.698455	1079.621746	-1369.524243	-49115.446240	0.679951
22.000000	20	42.133854	48.675497	-53.804132	29.678488	-53.926206	4.738503	-22.232734	3.625457	3.029655	2.468174	1.684347	1.139412	0.756841	0.332511	0.068773	0.113361	0.144760	0.102969	8.255717	4.557087	0.209200	-0.357981	0.147798	0.136218	0.080648	0.054604	0.876392	-0.337308	-0.136241	0.302512	0.026889	7241.483050	2602.116209	49993.289454	2292.967679	-49997.181400	49993.757319	49382.136475	-1156.762334	-49384.647344	2451.100476	-1112.995425	1920.378865	1078.114663	-1374.101561	-49115.446240	0.679951
23.000000	20	42.570269	48.686178	-53.819391	29.683828	-53.941465	4.937322	-21.958068	3.831255	3.178918	2.618505	1.802347	1.193186	0.820930	0.386071	0.079427	0.150304	0.165558	0.119571	8.482899	4.924884	0.205001	-0.352053	0.146961	0.136218	0.081482	0.058839	0.877209	-0.339806	-0.136241	0.303349	0.026059	7250.525547	2605.167755	49993.289454	2294.474762	-49997.181400	49993.757319	49382.136475	-1158.288107	-49384.647344	2451.100476	-1119.023756	1941.739685	1084.142995	-1378.678880	-49115.446240	0.679951
24.000000	20	43.006684	48.696860	-53.819391	29.683828	-53.910947	5.202413	-21.744438	3.968454	3.349504	2.790312	1.931074	1.311488	0.906382	0.407495	0.143351	0.183142	0.182197	0.132022	8.609112	5.161326	0.207101	-0.346124	0.148635	0.136218	0.081482	0.059686	0.883745	-0.344803	-0.135408	0.279090	0.025230	7229.426387	2609.745073	49993.289454	2294.474762	-49997.181400	49993.757319	49382.136475	-1159.813880	-49384.647344	2451.100476	-1123.545005	1972.255143	1082.635912	-1383.256199	-49115.446240	0.679951
25.000000	20	43.363750	48.702200	-53.788873	29.689169	-53.956725	5.368095	-21.485031	4.242852	3.477444	2.854739	2.059801	1.429790	0.991834	0.503903	0.175313	0.179037	0.202995	0.136173	8.886779	5.529123	0.205001	-0.340196	0.148635	0.141096	0.079815	0.058839	0.886196	-0.345636	-0.137907	0.277417	0.026889	7148.043913	2618.899710	49993.289454	2286.939348	-49997.181400	49993.757319	49382.136475	-1165.916972	-49384.647344	2446.523158	-1128.066253	2011.925238	1079.621746	-1386.307744	-49115.446240	0.679951
26.000000	20	43.760491	48.728904	-53.819391	29.694510	-53.956725	5.616618	-21.225623	4.414351	3.669353	2.983595	2.177801	1.505073	1.109330	0.589599	0.217929	0.199561	0.207155	0.144474	9.189689	5.765564	0.205001	-0.332574	0.151145	0.140283	0.090646	0.058839	0.890280	-0.350633	-0.167056	0.274907	0.026889	7166.128907	2618.899710	49993.289454	2283.925182	-49997.181400	49993.757319	49382.136475	-1167.442745	-49384.647344	2444.997385	-1131.080419	2069.904608	1082.635912	-1390.885063	-49115.446240	0.679951
27.000000	20	44.196905	48.728904	-53.819391	29.683828	-53.956725	5.848572	-20.981475	4.620149	3.818616	3.133926	2.295800	1.623375	1.173419	0.643159	0.260545	0.232399	0.202995	0.148624	9.492598	6.028277	0.205001	-0.324952	0.151145	0.141096	0.091479	0.057145	0.890280	-0.354797	-0.169555	0.278253	0.026059	7145.029747	2626.528575	49993.289454	2286.939348	-49997.181400	49993.757319	49382.136475	-1170.494290	-49384.647344	2448.048930	-1135.601667	2111.100475	1087.157160	-1396.988155	-49115.446240	0.679951
28.000000	20	44.633320	48.734245	-53.804132	29.694510	-53.941465	6.030822	-20.729698	4.791648	3.967879	3.327209	2.424527	1.730922	1.248189	0.675295	0.303161	0.261132	0.227953	0.148624	9.795508	6.290989	0.202901	-0.319024	0.154493	0.145161	0.091479	0.059686	0.895999	-0.358962	-0.167889	0.277417	0.016938	7154.072245	2629.580121	49993.289454	2286.939348	-49997.181400	49993.757319	49382.136475	-1179.648928	-49384.647344	2448.048930	-1144.644164	2121.780885	1082.635912	-1403.091246	-49115.446240	0.679951
29.000000	20	45.030061	48.750267	-53.819391	29.689169	-53.956725	6.262777	-20.477920	4.963147	4.202436	3.456064	2.553255	1.816960	1.301597	0.750279	0.356431	0.289865	0.248752	0.165226	9.921720	6.658787	0.202901	-0.310555	0.154493	0.145974	0.092313	0.062226	0.895999	-0.365624	-0.166224	0.278253	0.017768	7114.888090	2635.683212	49993.289454	2285.432265	-49997.181400	49993.757319	49382.136475	-1179.648928	-49384.647344	2443.471612	-1143.137082	2137.038614	1081.128829	-1407.668565	-49115.446240	0.679951
30.000000	20	45.426801	48.750267	-53.819391	29.689169	-53.971984	6.461596	-20.226142	5.100346	4.351699	3.584919	2.671254	1.935262	1.387048	0.793127	0.377739	0.293970	0.273710	0.165226	10.199387	6.947771	0.205001	-0.305474	0.156166	0.145974	0.092313	0.066461	0.898450	-0.368956	-0.166224	0.276580	0.015280	7131.466002	2640.260531	49993.289454	2279.403933	-49997.181400	49993.757319	49382.136475	-1193.380884	-49384.647344	2441.945839	-1152.179579	2140.090160	1073.593415	-1407.668565	-49115.446240	0.679951
31.000000	20	45.863216	48.760949	-53.804132	29.683828	-53.971984	6.759823	-19.981994	5.374744	4.522285	3.756726	2.789254	1.999790	1.472500	0.835975	0.409701	0.314494	0.277869	0.169377	10.376085	7.210483	0.207101	-0.299546	0.153656	0.148413	0.090646	0.067308	0.901718	-0.373120	-0.165391	0.273234	0.014451	7108.859759	2641.786304	49993.289454	2277.896850	-49997.181400	49993.757319	49382.136475	-1190.329338	-49384.647344	2437.368520	-1153.686662	2143.141706	1081.128829	-1416.823202	-49115.446240	0.679951
32.000000	20	46.259957	48.766289	-53.804132	29.694510	-53.941465	6.942073	-19.730216	5.614842	4.692871	3.885581	2.896527	2.096583	1.557952	0.900247	0.441663	0.343227	0.298668	0.173527	10.729479	7.525738	0.207101	-0.291077	0.157840	0.151665	0.089813	0.064767	0.900901	-0.376452	-0.164558	0.275744	0.016109	7125.437670	2643.312077	49993.289454	2271.868519	-49997.181400	49993.757319	49382.136475	-1193.380884	-49384.647344	2431.265429	-1161.222076	2143.141706	1079.621746	-1425.977839	-49115.446240	0.679951
33.000000	20	46.676534	48.776971	-53.788873	29.694510	-53.941465	7.190596	-19.478439	5.786341	4.842134	4.014437	3.035981	2.214885	1.622041	0.975231	0.473625	0.367855	0.311147	0.185979	11.007146	7.788451	0.205001	-0.285995	0.157840	0.151665	0.091479	0.065614	0.906620	-0.380616	-0.166224	0.274907	0.017768	7047.069362	2647.889395	49993.289454	2270.361436	-49997.181400	49993.757319	49382.136475	-1199.483975	-49384.647344	2438.894293	-1164.236242	2146.193252	1073.593415	-1422.926294	-49115.446240	0.679951
34.000000	20	47.093112	48.782311	-53.819391	29.689169	-53.956725	7.422551	-19.234291	5.992140	5.055367	4.186244	3.153981	2.300923	1.696811	1.018079	0.516241	0.384274	0.331945	0.202581	11.436268	8.051163	0.205001	-0.279220	0.158677	0.151665	0.101477	0.065614	0.906620	-0.381449	-0.195373	0.270725	0.016109	7072.689770	2655.518260	49993.289454	2268.854353	-49997.181400	49993.757319	49382.136475	-1208.638612	-49384.647344	2434.316974	-1167.250407	2114.152021	1076.607580	-1427.503612	-49115.446240	0.679951
35.000000	20	47.509690	48.782311	-53.788873	29.683828	-53.956725	7.637937	-18.982513	6.163638	5.183307	4.315099	3.314890	2.408470	1.760900	1.114487	0.569511	0.408903	0.344424	0.219183	11.713936	8.366418	0.205001	-0.271598	0.159513	0.152478	0.100644	0.065614	0.911522	-0.388111	-0.194540	0.249812	0.007817	7062.140190	2655.518260	49993.289454	2268.854353	-49997.181400	49993.757319	49382.136475	-1208.638612	-49384.647344	2438.894293	-1176.292904	2115.677794	1078.114663	-1433.606704	-49115.446240	0.679951
36.000000	20	47.886593	48.798334	-53.773614	29.689169	-53.956725	7.836756	-18.738365	6.300837	5.375216	4.486906	3.411435	2.494508	1.867715	1.168047	0.622781	0.425322	0.340265	0.219183	11.814905	8.655402	0.202901	-0.264823	0.163698	0.154104	0.101477	0.069002	0.910705	-0.393941	-0.195373	0.249812	0.006159	7019.941870	2661.621351	49993.289454	2264.333105	-49997.181400	49993.757319	49382.136475	-1219.319023	-49384.647344	2432.791202	-1179.307070	2155.347889	1076.607580	-1436.658249	-49115.446240	0.679951
37.000000	20	48.303171	48.803674	-53.788873	29.694510	-53.910947	8.052142	-18.478957	6.540936	5.588449	4.594285	3.518708	2.602055	1.974530	1.221607	0.622781	0.454055	0.365223	0.219183	12.218785	8.944385	0.207101	-0.261436	0.163698	0.156543	0.101477	0.070695	0.911522	-0.397273	-0.197872	0.250649	0.007817	7054.604776	2666.198670	49993.289454	2259.811856	-49997.181400	49993.757319	49382.136475	-1220.844795	-49384.647344	2431.265429	-1185.335402	2176.708709	1079.621746	-1447.338660	-49115.446240	0.679951
38.000000	20	48.362682	48.814356	-53.682058	29.694510	-53.910947	8.284097	-18.219550	6.678135	5.695065	4.723141	3.658162	2.698847	2.027937	1.243031	0.686705	0.462264	0.394340	0.227484	12.496452	9.128284	0.200802	-0.252120	0.165371	0.158169	0.099811	0.069848	0.917241	-0.402270	-0.197039	0.252322	0.007817	7075.703936	2673.827534	49993.289454	2259.811856	-49997.181400	49993.757319	49382.136475	-1225.422114	-49384.647344	2440.420066	-1185.335402	2210.275713	1084.142995	-1444.287114	-49115.446240	0.679951
39.000000	20	48.739586	48.825037	-53.819391	29.689169	-53.987243	8.400074	-17.983032	6.883933	5.759035	4.851996	3.733253	2.763376	2.092026	1.285879	0.739975	0.495102	0.415139	0.239936	12.647907	9.364725	0.207101	-0.245345	0.164534	0.158169	0.101477	0.069002	0.917241	-0.403103	-0.197872	0.252322	0.006159	7090.774765	2672.301761	49993.289454	2262.826022	-49997.181400	49993.757319	49382.136475	-1226.947887	-49384.647344	2438.894293	-1186.842484	2190.440665	1079.621746	-1450.390205	-49115.446240	0.679951
40.000000	20	49.414045	48.825037	-53.773614	29.689169	-53.956725	8.665165	-17.731254	7.055432	5.929621	4.937899	3.872707	2.860168	2.145433	1.360863	0.771937	0.499207	0.410979	0.244086	12.875089	9.653709	0.207101	-0.239416	0.165371	0.164673	0.101477	0.069848	0.916424	-0.408933	-0.197039	0.252322	0.006988	7166.128907	2675.353307	49993.289454	2256.797690	-49997.181400	49993.757319	49382.136475	-1239.154070	-49384.647344	2437.368520	-1191.363733	2173.657163	1072.086332	-1458.019070	-49115.446240	0.679951
41.000000	20	49.731437	48.841060	-53.804132	29.694510	-53.926206	8.913688	-17.464217	7.192631	6.078884	5.152658	3.979980	2.956961	2.220204	1.435847	0.782591	0.540254	0.431777	0.248237	13.127514	9.890150	0.209200	-0.232641	0.167045	0.162234	0.102310	0.070695	0.926228	-0.412264	-0.197039	0.248975	0.004501	7261.075127	2682.982171	49993.289454	2252.276442	-49997.181400	49993.757319	49382.136475	-1239.154070	-49384.647344	2434.316974	-1201.913313	2211.801485	1075.100498	-1459.544843	-49115.446240	0.679951
42.000000	20	50.167852	48.851741	-53.849910	29.694510	-53.941465	9.145643	-17.242958	7.398429	6.249471	5.345941	4.119434	3.064508	2.284293	1.467983	0.814553	0.577197	0.440097	0.264839	13.278969	10.284219	0.205001	-0.225019	0.168718	0.163047	0.113142	0.069002	0.923777	-0.416428	-0.198705	0.248975	-0.002133	7328.893856	2689.085263	49993.289454	2247.755193	-49997.181400	49993.757319	49382.136475	-1242.205616	-49384.647344	2437.368520	-1206.434562	2256.048899	1075.100498	-1465.647934	-49115.446240	0.679951
43.000000	20	50.544755	48.846400	-53.819391	29.699850	-53.926206	9.410734	-16.960662	7.569928	6.420057	5.431844	4.226707	3.182810	2.369744	1.532255	0.857169	0.593616	0.477534	0.264839	13.657606	10.468118	0.205001	-0.218244	0.170392	0.166299	0.111475	0.070695	0.929496	-0.420593	-0.229520	0.250649	-0.004620	7218.876807	2689.085263	49993.289454	2247.755193	-49997.181400	49993.757319	49382.136475	-1246.782934	-49384.647344	2437.368520	-1206.434562	2283.512811	1073.593415	-1468.699480	-49115.446240	0.679951
