Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun002.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	2	-27.954955	0.198370	47.361675	-53.773614	28.006836	-54.048280	-0.033136	0.034300	0.021323	0.042952	-0.010727	0.000000	0.010681	-0.032136	0.000000	-0.016419	0.000000	-0.008301	0.050485	-0.078814	0.000000	0.007622	0.003347	0.003252	0.003333	0.005081	0.000817	0.004997	0.004164	0.005019	0.004146	-6.313880	-0.217568	5.426619	2.549069	-0.894047	-0.110271	-6.263837	9.038389	-0.420945	1.272448	7.585425	0.640689	3.096554	3.233295	0.125871	0.000000
9.000000	2	-27.977844	0.198370	47.361675	-53.773614	28.006836	-54.033021	-0.016568	0.034300	-0.021323	0.042952	0.000000	0.010755	0.032044	-0.010712	0.042616	-0.008209	-0.008319	-0.004151	0.025242	-0.105085	0.004199	0.006775	0.001674	0.003252	0.001666	0.004234	0.000000	0.004997	0.003331	0.005019	0.003317	-3.299714	-1.743340	3.900846	4.056152	-2.419820	1.415502	-3.249672	-1.642021	-3.435111	-0.253325	0.050011	-2.410857	3.096554	1.707522	0.125871	0.000000
10.000000	2	-27.970214	0.119022	47.356334	-53.804132	28.012177	-54.048280	-0.000000	-0.068600	0.000000	0.021476	0.021455	0.043019	0.021363	-0.021424	-0.010654	-0.004105	-0.004160	-0.008301	0.075727	-0.131356	0.004199	0.007622	0.004184	0.005691	0.004166	0.004234	-0.001634	0.004997	0.002499	0.004183	0.003317	-7.820963	-0.217568	3.900846	5.563234	-2.419820	-1.636043	-0.235506	-3.167794	-0.420945	-0.253325	0.050011	-2.410857	1.589471	4.759068	4.622520	0.000000
11.000000	2	-27.962584	0.138859	47.345653	-53.804132	28.012177	-54.048280	0.033136	-0.068600	0.021323	0.042952	-0.010727	-0.010755	0.010681	-0.010712	0.000000	-0.008209	-0.004160	-0.016602	0.100970	-0.105085	0.008399	0.005928	0.004184	0.004878	0.002499	0.002541	-0.000817	0.003331	0.004164	0.005856	0.002488	-1.792632	4.359751	6.952392	-0.465097	5.209045	1.415502	-1.742589	1.409525	1.086138	-1.779098	3.064176	-2.410857	6.110719	6.284841	-2.871895	0.000000
12.000000	2	-27.962584	0.138859	47.345653	-53.773614	28.017518	-54.017762	-0.016568	0.000000	-0.021323	0.021476	0.000000	0.000000	0.021363	-0.021424	-0.010654	-0.008209	-0.004160	0.000000	0.025242	-0.052542	0.000000	0.004234	0.003347	0.005691	0.001666	0.001694	0.000000	0.002499	0.000833	0.001673	0.002488	-0.285549	-0.217568	3.900846	-4.986346	2.157499	-0.110271	4.285743	2.935297	-0.420945	-1.779098	-1.457072	2.166462	3.096554	-4.395569	1.624754	0.000000
13.000000	2	-27.985473	0.178533	47.340312	-53.788873	28.017518	-54.033021	-0.016568	-0.068600	0.000000	0.064428	-0.010727	0.021509	0.021363	-0.021424	0.000000	0.000000	-0.008319	-0.008301	0.025242	-0.078814	0.004199	0.006775	0.003347	0.004878	0.001666	0.004234	0.000000	0.001666	0.004997	0.003346	0.003317	1.221534	-1.743340	-0.676473	1.041986	2.157499	-1.636043	-0.235506	2.935297	7.114469	2.798220	-2.964155	-3.936630	3.096554	6.284841	-1.373012	0.000000
14.000000	2	-27.977844	0.138859	47.345653	-53.804132	28.006836	-54.033021	-0.000000	-0.034300	-0.042647	-0.042952	0.010727	0.032264	0.000000	-0.053560	0.000000	-0.012314	-0.004160	-0.004151	0.025242	-0.026271	0.006299	0.006775	0.001674	0.004878	0.001666	0.003388	0.000000	0.002499	0.004164	0.005856	0.000829	-1.792632	-4.794886	-0.676473	1.041986	-0.894047	2.941275	-3.249672	-0.116248	5.607387	2.798220	3.064176	-0.885084	3.096554	0.181749	-1.373012	0.000000
15.000000	2	-27.977844	0.158696	47.350993	-53.804132	28.012177	-54.002503	0.016568	-0.068600	0.021323	0.064428	0.021455	0.010755	0.021363	-0.042848	0.000000	0.004105	-0.004160	-0.008301	0.000000	-0.078814	0.002100	0.005081	0.002510	0.005691	0.000833	0.001694	-0.003268	0.005830	0.004164	0.003346	0.001658	-3.299714	7.411297	2.375073	-4.986346	-0.894047	1.415502	2.778660	-6.219340	2.593221	-0.253325	0.050011	2.166462	1.589471	1.707522	0.125871	0.000000
16.000000	2	-27.962584	0.138859	47.345653	-53.819391	28.017518	-54.002503	-0.016568	0.068600	0.000000	0.064428	0.010727	0.043019	0.032044	-0.010712	0.000000	-0.008209	-0.004160	-0.012452	0.050485	-0.052542	0.008399	0.005928	0.003347	0.003252	0.000000	0.001694	-0.002451	0.004164	0.002499	0.005019	0.000000	-1.792632	-1.743340	3.900846	-1.972180	-0.894047	-1.636043	-0.235506	2.935297	-1.928028	2.798220	3.064176	-3.936630	3.096554	0.181749	-1.373012	0.000000
17.000000	2	-27.985473	0.138859	47.340312	-53.773614	28.012177	-53.987243	-0.016568	0.034300	0.000000	0.085904	0.032182	0.043019	0.000000	-0.010712	0.010654	0.000000	-0.012479	0.000000	0.075727	-0.052542	0.002100	0.005081	0.002510	0.002439	0.001666	0.003388	-0.002451	0.003331	0.001666	0.001673	0.000829	-1.792632	-4.794886	2.375073	1.041986	-3.945592	-0.110271	4.285743	-1.642021	-3.435111	2.798220	3.064176	-3.936630	-2.931778	3.233295	1.624754	0.000000
18.000000	2	-27.985473	0.158696	47.340312	-53.788873	28.022858	-54.002503	-0.016568	0.068600	0.042647	0.064428	0.010727	0.032264	0.010681	0.000000	0.021308	0.000000	0.000000	-0.012452	0.050485	-0.078814	0.006299	0.005928	0.000837	0.001626	0.000000	0.001694	-0.001634	0.000833	0.002499	0.002510	-0.000829	-0.285549	-0.217568	-0.676473	1.041986	-0.894047	-4.687589	2.778660	9.038389	-0.420945	1.272448	-1.457072	0.640689	3.096554	-2.869797	1.624754	0.000000
19.000000	2	-27.962584	0.158696	47.340312	-53.819391	28.028199	-53.971984	-0.016568	0.102899	0.021323	0.085904	0.021455	0.010755	0.021363	0.000000	0.000000	0.004105	0.000000	-0.008301	0.050485	-0.052542	0.002100	0.005928	0.000837	0.002439	0.000833	-0.000847	0.000000	0.002499	0.003331	0.001673	0.000829	-1.792632	2.833978	-0.676473	-4.986346	2.157499	1.415502	-7.770920	2.935297	-3.435111	2.798220	-1.457072	2.166462	1.589471	0.181749	1.624754	0.000000
20.000000	2	-27.970214	0.178533	47.345653	-53.819391	28.017518	-53.971984	-0.016568	0.000000	0.000000	0.021476	0.010727	0.021509	0.000000	-0.032136	0.010654	-0.004105	-0.008319	-0.008301	0.050485	-0.026271	0.000000	0.005081	0.001674	0.003252	-0.000833	0.001694	-0.002451	0.004164	0.000833	0.000000	0.000829	-0.285549	-3.269113	-2.202246	-0.465097	-2.419820	1.415502	-1.742589	-0.116248	1.086138	1.272448	-1.457072	-3.936630	0.082388	-1.344024	-1.373012	0.000000
21.000000	2	-27.939695	0.456252	47.340312	-53.804132	28.022858	-53.971984	-0.049705	0.000000	0.000000	0.021476	0.010727	0.010755	0.000000	-0.010712	0.000000	0.000000	0.000000	-0.004151	0.025242	-0.052542	0.002100	0.003388	0.000837	0.001626	0.000000	0.000847	-0.001634	0.003331	0.001666	-0.003346	0.000000	-1.792632	1.308205	2.375073	2.549069	3.683272	-0.110271	-1.742589	-4.693567	-1.928028	-4.830644	1.557094	-2.410857	-2.931778	-1.344024	-1.373012	0.000000
22.000000	2	-27.924436	0.694296	47.334971	-53.804132	28.028199	-54.002503	-0.033136	0.068600	0.000000	0.042952	0.010727	0.021509	-0.010681	-0.032136	0.021308	0.004105	-0.008319	0.000000	0.000000	-0.052542	0.006299	0.004234	0.003347	0.000813	-0.000833	0.000847	0.000000	0.002499	0.001666	-0.000837	0.001658	-0.285549	-0.217568	-2.202246	2.549069	-2.419820	-0.110271	-4.756755	-3.167794	1.086138	-6.356417	-2.964155	-3.936630	-2.931778	-2.869797	4.622520	0.000000
23.000000	2	-27.932066	0.932340	47.340312	-53.819391	28.017518	-54.002503	-0.016568	0.034300	-0.021323	0.085904	0.010727	0.010755	0.000000	-0.021424	0.000000	-0.004105	0.000000	-0.008301	0.025242	-0.078814	-0.002100	0.004234	0.000837	0.001626	0.000000	0.001694	-0.002451	0.005830	0.000833	0.000837	0.000000	4.235700	-0.217568	5.426619	4.056152	-0.894047	-4.687589	-4.756755	-4.693567	-4.942193	-1.779098	0.050011	-5.462403	-2.931778	1.707522	3.123637	0.000000
24.000000	2	-27.886288	1.170385	47.340312	-53.788873	28.012177	-54.002503	-0.000000	0.034300	0.000000	0.042952	0.000000	0.000000	-0.010681	-0.010712	0.000000	0.004105	0.004160	-0.016602	0.025242	-0.052542	0.002100	0.002541	0.000000	0.000813	0.000000	-0.000847	-0.001634	0.004164	0.003331	0.000000	0.003317	5.742783	1.308205	5.426619	1.041986	2.157499	-4.687589	-4.756755	-4.693567	-7.956359	-3.304871	-5.978321	-3.936630	0.082388	0.181749	4.622520	0.000000
25.000000	2	-27.871029	1.329081	47.340312	-53.788873	28.022858	-53.987243	-0.016568	0.000000	0.021323	0.042952	0.000000	0.021509	0.021363	-0.021424	0.000000	0.008209	0.004160	-0.012452	0.025242	-0.105085	0.002100	0.005081	0.001674	0.001626	0.000000	0.000847	-0.002451	0.006663	0.000000	0.002510	0.000000	2.728617	5.885524	3.900846	4.056152	5.209045	-7.739135	-3.249672	-9.270886	-6.449276	-9.407963	-4.471238	-8.513948	-5.945943	-1.344024	3.123637	0.000000
26.000000	2	-27.863399	1.567125	47.334971	-53.804132	28.012177	-54.002503	-0.033136	0.102899	-0.021323	0.000000	0.010727	0.010755	-0.021363	-0.032136	0.010654	-0.008209	0.004160	-0.012452	0.000000	-0.157627	0.002100	0.003388	0.001674	0.003252	-0.000833	0.000000	-0.002451	0.004997	0.001666	0.000837	0.000000	-0.285549	5.885524	8.478164	4.056152	6.734818	-7.739135	-3.249672	-4.693567	-3.435111	-1.779098	-4.471238	-5.462403	-5.945943	0.181749	7.620285	0.000000
27.000000	2	-27.832881	1.745659	47.350993	-53.804132	28.028199	-53.956725	-0.033136	0.034300	0.021323	0.042952	0.010727	0.032264	0.010681	-0.032136	0.000000	0.004105	0.004160	-0.004151	0.025242	-0.105085	0.008399	0.004234	0.001674	0.000813	-0.001666	0.000000	-0.003268	0.003331	-0.001666	0.000000	0.000829	8.756948	5.885524	-0.676473	2.549069	6.734818	-4.687589	-6.263837	-4.693567	-3.435111	-9.407963	-5.978321	-8.513948	-11.974275	-1.344024	7.620285	0.000000
28.000000	2	-27.840510	1.924192	47.345653	-53.773614	28.028199	-53.971984	-0.016568	0.068600	-0.042647	0.064428	0.021455	0.021509	0.000000	-0.010712	0.000000	0.000000	0.004160	-0.004151	0.025242	-0.105085	0.002100	0.003388	0.001674	0.000813	-0.001666	0.002541	0.000000	0.002499	-0.001666	-0.001673	0.000829	7.249866	4.359751	8.478164	5.563234	6.734818	-4.687589	-3.249672	-0.116248	-4.942193	-10.933735	-5.978321	-13.091267	-10.467192	-4.395569	6.121402	0.000000
29.000000	2	-27.817621	2.102725	47.340312	-53.773614	28.028199	-53.941465	-0.033136	-0.034300	0.000000	0.021476	0.000000	0.032264	0.000000	-0.010712	0.010654	0.000000	0.004160	-0.008301	0.050485	-0.105085	0.004199	0.002541	0.000000	0.000813	0.000000	0.000847	-0.001634	0.004997	0.000833	0.001673	0.001658	7.249866	10.462843	3.900846	7.070317	2.157499	-7.739135	-7.770920	-9.270886	-3.435111	-7.882190	-5.978321	-8.513948	-10.467192	4.759068	13.615817	0.000000
30.000000	2	-27.809992	2.320933	47.340312	-53.788873	28.022858	-53.941465	-0.033136	0.000000	-0.021323	0.064428	0.000000	0.032264	-0.010681	-0.010712	0.021308	-0.004105	0.004160	-0.004151	0.000000	-0.105085	0.006299	0.003388	0.003347	0.002439	0.000000	-0.002541	-0.000817	0.003331	-0.001666	-0.000837	-0.002488	7.249866	13.514388	10.003937	8.577400	8.260591	-6.213362	-16.813417	-9.270886	-7.956359	-15.511054	-4.471238	-17.668586	-11.974275	-4.395569	6.121402	0.000000
31.000000	2	-27.787103	2.459792	47.340312	-53.819391	28.017518	-54.002503	-0.049705	0.102899	-0.021323	0.000000	0.021455	0.021509	0.000000	-0.032136	0.000000	-0.004105	0.000000	-0.008301	0.000000	-0.052542	0.004199	0.001694	0.000837	0.002439	-0.000833	-0.000847	0.000000	0.004164	0.001666	-0.000837	0.000000	8.756948	5.885524	10.003937	7.070317	8.260591	-9.264908	-7.770920	-7.745113	-9.463442	-9.407963	-4.471238	-10.039721	-13.481358	-8.972888	9.119168	0.000000
32.000000	2	-27.748955	2.658162	47.340312	-53.804132	28.012177	-53.987243	-0.016568	0.034300	0.000000	0.042952	0.042909	0.010755	-0.010681	-0.042848	0.000000	-0.008209	0.004160	0.000000	0.025242	-0.078814	0.006299	0.003388	0.000000	0.002439	0.000000	-0.000847	-0.000817	0.003331	0.000000	-0.002510	-0.001658	10.264031	5.885524	11.529710	5.563234	12.837909	-9.264908	-15.306335	-12.322431	-9.463442	-20.088373	-7.485404	-16.142813	-14.988441	-5.921342	6.121402	0.000000
33.000000	2	-27.733695	2.836695	47.340312	-53.819391	28.022858	-53.971984	-0.016568	0.068600	0.042647	-0.021476	0.032182	0.010755	0.021363	-0.042848	0.000000	0.000000	0.004160	-0.012452	0.000000	-0.078814	0.002100	0.002541	-0.000837	0.000813	-0.000833	0.000000	-0.000817	0.004997	0.000833	-0.000837	-0.001658	8.756948	5.885524	11.529710	5.563234	9.786364	-12.316454	-4.756755	-10.796658	-13.984691	-15.511054	-10.499569	-17.668586	-14.988441	-10.498661	15.114700	0.000000
34.000000	2	-27.726066	2.995392	47.340312	-53.804132	28.012177	-54.002503	0.016568	0.000000	-0.021323	0.000000	0.010727	0.043019	0.000000	-0.042848	0.000000	-0.004105	0.000000	-0.008301	0.050485	0.000000	0.006299	0.001694	-0.000837	0.000000	0.000833	-0.000847	0.000000	0.003331	0.001666	-0.001673	-0.000829	13.278197	8.937070	11.529710	5.563234	9.786364	-15.367999	-13.799252	-7.745113	-9.463442	-20.088373	-13.513735	-17.668586	-21.016772	-13.550207	9.119168	0.000000
35.000000	2	-27.710807	3.193762	47.345653	-53.834651	28.012177	-53.971984	-0.016568	-0.034300	0.000000	0.021476	0.010727	0.043019	0.010681	-0.032136	0.000000	-0.004105	0.004160	-0.012452	0.025242	0.000000	0.004199	0.001694	0.000837	0.000813	0.000833	-0.001694	0.000817	0.003331	0.000833	0.000837	0.000829	10.264031	11.988615	6.952392	7.070317	11.312136	-10.790681	-9.278003	-12.322431	-10.970525	-20.088373	-15.020818	-16.142813	-19.509689	-12.024434	15.114700	0.000000
36.000000	2	-27.665029	3.372295	47.340312	-53.773614	28.017518	-53.956725	-0.016568	0.000000	0.042647	0.042952	-0.010727	0.032264	0.032044	-0.032136	0.021308	-0.004105	-0.004160	0.000000	0.050485	-0.052542	0.000000	0.000847	0.001674	0.001626	0.000000	-0.000847	0.000000	0.004164	0.000833	0.002510	0.000000	16.292363	13.514388	3.900846	8.577400	12.837909	-13.842227	-12.292169	-12.322431	-12.477608	-20.088373	-13.513735	-17.668586	-19.509689	-8.972888	13.615817	0.000000
37.000000	2	-27.672658	3.550829	47.345653	-53.819391	28.017518	-53.987243	-0.016568	0.034300	0.000000	0.042952	0.010727	0.043019	0.032044	-0.032136	0.021308	-0.004105	0.000000	-0.008301	0.050485	0.000000	0.002100	0.002541	0.002510	0.001626	0.001666	-0.001694	0.002451	0.002499	0.003331	0.002510	0.000000	8.756948	13.514388	11.529710	13.098649	15.889455	-15.367999	-12.292169	-13.848204	-15.491773	-24.665691	-13.513735	-19.194359	-19.509689	-10.498661	21.110231	0.000000
38.000000	2	-27.657399	3.669851	47.345653	-53.834651	28.017518	-53.971984	-0.016568	0.068600	0.021323	0.042952	0.000000	0.043019	0.032044	-0.010712	0.000000	0.000000	0.004160	-0.008301	0.126212	0.078814	0.006299	0.003388	0.003347	0.000813	0.001666	-0.000847	0.000817	0.002499	0.002499	0.002510	0.000000	11.771114	10.462843	16.107029	7.070317	14.363682	-21.471091	-12.292169	-12.322431	-9.463442	-15.511054	-12.006652	-23.771677	-21.016772	-12.024434	21.110231	0.000000
39.000000	2	-27.634510	3.848384	47.340312	-53.819391	28.022858	-53.971984	0.016568	0.034300	-0.021323	0.085904	0.010727	0.000000	0.032044	-0.032136	0.031962	-0.004105	0.008319	-0.004151	0.075727	0.026271	0.006299	0.003388	0.002510	0.002439	0.000833	-0.000847	0.000000	0.002499	0.001666	0.000000	0.000829	8.756948	16.565934	17.632802	17.619897	11.312136	-13.842227	-15.306335	-18.425523	-12.477608	-27.717237	-13.513735	-22.245904	-30.059269	-15.075980	21.110231	0.000000
40.000000	2	-27.619251	4.026917	47.329630	-53.819391	28.022858	-53.987243	-0.033136	0.034300	0.000000	0.064428	0.021455	0.010755	0.032044	-0.032136	0.000000	0.000000	0.004160	-0.008301	0.100970	0.052542	-0.002100	0.005081	0.003347	0.003252	0.000833	0.000000	0.000817	0.005830	0.001666	0.001673	0.000829	11.771114	13.514388	13.055483	16.112814	15.889455	-13.842227	-15.306335	-18.425523	-18.505939	-24.665691	-13.513735	-19.194359	-24.030938	-12.024434	16.613582	0.000000
41.000000	2	-27.611621	4.185614	47.340312	-53.804132	28.022858	-53.987243	-0.016568	0.102899	-0.042647	0.000000	-0.010727	0.021509	0.042726	-0.032136	0.000000	0.008209	0.000000	-0.008301	0.201940	0.052542	0.002100	0.004234	0.001674	0.002439	0.000000	-0.000847	0.000817	0.003331	0.002499	0.002510	0.000829	17.799446	10.462843	22.210120	14.605732	18.941001	-18.419545	-16.813417	-13.848204	-20.013022	-24.665691	-16.527901	-22.245904	-27.045103	-13.550207	18.112465	0.000000
42.000000	2	-27.581103	4.383984	47.340312	-53.819391	28.012177	-53.941465	-0.016568	0.000000	0.042647	0.042952	0.000000	0.021509	0.021363	0.000000	0.000000	-0.008209	-0.004160	-0.008301	0.201940	0.078814	0.004199	0.005081	0.001674	0.002439	0.000000	0.000847	-0.000817	0.004164	0.000000	0.003346	0.001658	20.813611	11.988615	16.107029	16.112814	18.941001	-18.419545	-16.813417	-18.425523	-18.505939	-30.768783	-21.049149	-19.194359	-28.552186	-12.024434	18.112465	0.000000
43.000000	2	-27.573473	4.542680	47.334971	-53.804132	28.017518	-53.956725	-0.000000	0.068600	0.000000	0.042952	0.000000	0.032264	0.021363	-0.021424	-0.010654	-0.004105	0.012479	-0.008301	0.227182	0.052542	0.004199	0.005081	0.001674	0.000813	0.000833	0.003388	0.000817	0.005830	-0.000833	0.001673	0.001658	23.827777	15.040161	16.107029	11.591566	18.941001	-18.419545	-16.813417	-16.899750	-18.505939	-30.768783	-24.063315	-26.823223	-27.045103	-15.075980	24.107997	0.000000
44.000000	2	-27.542955	4.701376	47.324290	-53.880428	28.033540	-54.002503	-0.033136	-0.034300	0.000000	0.042952	0.000000	0.032264	0.010681	-0.021424	0.000000	-0.004105	0.004160	-0.008301	0.252425	0.000000	0.000000	0.004234	0.002510	0.004065	0.001666	0.000847	0.001634	0.006663	0.004164	0.000837	0.003317	17.799446	24.194799	20.684348	13.098649	20.466774	-19.945318	-18.320500	-15.373977	-13.984691	-26.191464	-15.020818	-28.348996	-33.073435	-13.550207	22.609114	0.000000
45.000000	2	-27.535325	4.879910	47.324290	-53.849910	28.038881	-53.987243	-0.016568	0.000000	0.000000	0.021476	0.000000	0.032264	0.021363	-0.032136	-0.010654	0.004105	0.008319	-0.004151	0.227182	0.105085	0.002100	0.005081	0.003347	0.004065	0.003333	0.000000	-0.002451	0.004997	0.002499	-0.000837	0.000000	19.306528	25.720571	22.210120	11.591566	18.941001	-13.842227	-24.348832	-19.951296	-18.505939	-24.665691	-18.034984	-22.245904	-30.059269	-16.601753	21.110231	0.000000
