Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun013.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
11.000000	13	12.259285	46.395001	-54.246651	29.112369	-53.895688	0.695864	-26.627400	0.504179	0.577477	0.535345	0.311258	0.171487	0.158678	0.000439	-0.048422	-0.013886	-0.004988	-0.017396	1.465493	0.642671	0.001333	0.004488	-0.021239	-0.021507	-0.035160	-0.025850	0.239964	0.066625	0.149427	0.420461	0.088249	200.391951	215.807422	124.928603	76.048799	45.117560	20.118140	7.087976	18.082784	-27.683839	-115.249510	-38.445349	-118.053704	-135.087035	-93.978114	41.915997	0.679951
12.000000	13	12.814722	46.427046	-54.246651	29.117710	-53.895688	0.795273	-26.497696	0.607078	0.577477	0.578297	0.321985	0.214506	0.158678	0.021863	-0.037768	-0.005676	-0.004988	-0.021547	1.566463	0.826570	-0.002867	0.006181	-0.004503	-0.020694	-0.012665	-0.025003	0.239147	0.039974	0.148594	0.419624	0.089907	218.476945	221.910514	134.083240	91.119628	55.797970	17.066594	-0.447439	8.928147	-30.698005	-125.929920	-36.938266	-124.156796	-141.115366	-98.555433	53.907060	0.679951
13.000000	13	13.330485	46.421705	-54.216132	29.117710	-53.895688	0.878114	-26.390881	0.641378	0.641447	0.621248	0.397076	0.246770	0.180041	0.053999	-0.037768	-0.017990	-0.004988	-0.021547	1.642190	0.905383	-0.000767	0.007028	-0.004503	-0.019068	-0.014331	-0.024156	0.238330	0.039141	0.150259	0.418787	0.090736	226.012360	234.116697	146.289423	100.162125	63.426834	3.334638	-1.954522	-0.226490	-32.205087	-125.929920	-39.952432	-127.208341	-150.157864	-103.132751	61.401475	0.679951
14.000000	13	13.826411	46.432386	-54.200873	29.128391	-53.895688	0.994092	-26.276437	0.778577	0.705417	0.685676	0.418531	0.268280	0.201404	0.032575	0.004848	-0.005676	0.003331	-0.009095	1.768403	0.984197	-0.000767	0.007875	-0.003666	-0.016629	-0.012665	-0.006372	0.237513	0.039974	0.089461	0.422970	0.089907	235.054857	240.219789	156.969834	112.218788	72.581472	6.386184	-6.475770	2.825055	-38.233419	-135.084558	-45.980763	-139.414525	-157.693278	-107.710070	71.893655	0.679951
15.000000	13	14.322336	46.432386	-54.200873	29.123051	-53.895688	1.043796	-26.154363	0.778577	0.769387	0.793055	0.493621	0.289789	0.244130	0.053999	0.004848	-0.001571	-0.000829	-0.009095	1.945100	1.168096	-0.002867	0.008722	-0.003666	-0.015816	-0.013498	-0.005525	0.240781	0.040806	0.089461	0.421297	0.090736	242.590271	258.529063	170.701789	128.796699	78.684563	-5.819999	-17.025350	-1.752263	-42.754667	-139.661876	-55.023260	-145.517616	-169.749941	-106.184297	76.390303	0.679951
16.000000	13	14.818262	46.437727	-54.231391	29.128391	-53.880428	1.192910	-26.032289	0.881476	0.876003	0.793055	0.536530	0.343563	0.276175	0.096847	0.015503	0.014848	0.007491	0.003356	2.121797	1.299452	-0.002867	0.012110	-0.002829	-0.013377	-0.013498	-0.005525	0.239964	0.038308	0.088629	0.421297	0.089907	251.632768	263.106382	170.701789	128.796699	90.890746	-2.768454	-23.053681	-7.855355	-50.290082	-147.290741	-56.530343	-139.414525	-168.242858	-109.235843	83.884717	0.679951
17.000000	13	15.294351	46.453749	-54.200873	29.117710	-53.941465	1.292319	-25.940733	0.984376	0.982620	0.814531	0.536530	0.386582	0.276175	0.107559	0.015503	0.006638	0.003331	-0.000794	2.197525	1.404537	-0.007066	0.010416	-0.000319	-0.011751	-0.013498	-0.006372	0.239147	0.036642	0.088629	0.420461	0.087419	262.182348	276.838338	182.907973	143.867528	100.045384	-5.819999	-26.067847	-17.009992	-53.304247	-148.816513	-67.079923	-148.569162	-175.778272	-115.338934	91.379132	0.679951
18.000000	13	15.829951	46.448408	-54.185614	29.117710	-53.895688	1.391728	-25.803400	1.121575	1.003943	0.878959	0.590167	0.418846	0.308219	0.139695	0.036811	0.006638	0.003331	0.003356	2.323737	1.614707	-0.002867	0.011263	0.003029	-0.006873	-0.011832	-0.004678	0.238330	0.030812	0.089461	0.420461	0.089907	266.703597	282.941429	187.485291	152.910025	110.725794	-10.397318	-27.574930	-15.484219	-54.811330	-153.393832	-65.572840	-154.672253	-184.820769	-119.916253	97.374663	0.679951
19.000000	13	16.385388	46.459090	-54.185614	29.107028	-53.865169	1.491137	-25.673696	1.190174	1.046590	0.986338	0.643803	0.451110	0.361626	0.128983	0.036811	0.018952	0.015810	-0.000794	2.525677	1.640978	-0.004966	0.015497	0.002192	-0.007686	-0.006000	-0.006372	0.239964	0.032478	0.090294	0.420461	0.089078	286.295674	295.147612	198.165701	164.966688	124.457750	-13.448864	-32.096179	-20.061538	-65.360910	-164.074242	-70.094089	-159.249572	-186.327852	-118.390480	106.367960	0.679951
20.000000	13	16.861476	46.475112	-54.170354	29.117710	-53.895688	1.573978	-25.566881	1.190174	1.110560	1.093718	0.708167	0.472620	0.393671	0.150407	0.058119	0.010743	0.007491	0.007507	2.727616	1.824877	-0.004966	0.015497	0.003865	-0.005246	-0.007666	-0.007218	0.236696	0.027481	0.088629	0.419624	0.089907	290.816922	307.353795	204.268793	180.037516	127.509295	-27.180820	-33.603261	-30.741948	-72.896324	-164.074242	-73.108254	-168.404209	-196.877432	-129.070890	118.359023	0.679951
21.000000	13	17.337565	46.485794	-54.185614	29.117710	-53.941465	1.673388	-25.460067	1.361673	1.174529	1.093718	0.729621	0.537148	0.436397	0.171831	0.047465	0.039476	0.011650	0.011657	2.853829	1.877420	-0.004966	0.016344	0.005539	-0.003620	-0.004333	-0.007218	0.241598	0.024982	0.090294	0.419624	0.090736	295.338171	319.559978	214.949203	189.080013	135.138160	-25.655047	-44.152841	-32.267721	-69.882159	-168.651561	-79.136586	-169.929982	-196.877432	-132.122436	121.356789	0.679951
22.000000	13	17.813654	46.491134	-54.170354	29.123051	-53.880428	1.723092	-25.330363	1.327373	1.259823	1.179621	0.815439	0.547903	0.447078	0.182543	0.079427	0.043581	0.024129	0.007507	2.929556	2.035047	-0.009166	0.018038	0.005539	-0.001994	-0.005167	-0.006372	0.239147	0.020818	0.089461	0.420461	0.089907	314.930248	328.714616	221.052295	198.122510	151.921661	-30.232366	-47.167007	-39.896585	-75.910490	-174.754652	-85.164917	-174.507301	-204.412846	-130.596663	131.848969	0.679951
23.000000	13	18.309580	46.485794	-54.170354	29.128391	-53.910947	1.855638	-25.215918	1.464572	1.302469	1.222573	0.847621	0.569412	0.457760	0.214679	0.100735	0.051790	0.019970	0.007507	2.929556	2.140132	-0.009166	0.018038	0.008886	-0.000368	-0.006000	-0.006372	0.239964	0.019985	0.089461	0.419624	0.089907	322.465662	334.817707	236.310023	211.686256	159.550526	-34.809684	-56.209504	-41.422358	-78.924656	-180.857744	-86.672000	-176.033074	-208.934095	-132.122436	139.343383	0.679951
24.000000	13	18.825343	46.496475	-54.170354	29.123051	-53.926206	1.988183	-25.086215	1.567471	1.409086	1.265525	0.879803	0.612431	0.468441	0.203967	0.132697	0.051790	0.032449	0.007507	3.308193	2.271488	-0.009166	0.019732	0.010560	0.002071	0.003165	-0.005525	0.240781	0.019152	0.088629	0.420461	0.089078	342.057739	351.601209	240.887342	226.757085	168.705163	-42.438549	-53.195339	-47.525450	-84.952987	-180.857744	-89.686166	-179.084619	-217.976592	-139.751300	148.336680	0.679951
25.000000	13	19.261757	46.512497	-54.170354	29.107028	-53.956725	2.054456	-24.994659	1.636071	1.451732	1.308476	0.944166	0.623186	0.500486	0.225391	0.122043	0.072314	0.019970	0.011657	3.434406	2.402845	-0.009166	0.021425	0.014744	0.004510	0.002332	-0.004678	0.239964	0.011657	0.056980	0.418787	0.088249	346.578988	356.178528	251.567752	234.292499	182.437119	-43.964321	-60.730753	-53.628541	-87.967153	-191.538154	-94.207414	-188.239257	-219.483675	-141.277073	155.831095	0.679951
26.000000	13	19.817194	46.512497	-54.170354	29.117710	-53.941465	2.153865	-24.864956	1.704670	1.558348	1.351428	0.976348	0.687714	0.532530	0.268239	0.122043	0.076419	0.028289	0.007507	3.535375	2.507930	-0.004966	0.023119	0.013907	0.008575	0.003998	-0.002984	0.240781	0.008325	0.059479	0.411259	0.085761	361.649817	366.858938	263.773935	250.870410	191.591756	-47.015867	-62.237836	-56.680087	-89.474236	-188.486608	-95.714497	-194.342348	-225.512006	-145.854392	164.824392	0.679951
27.000000	13	20.293283	46.528520	-54.185614	29.107028	-53.941465	2.236706	-24.735252	1.841869	1.643642	1.394380	1.019257	0.762997	0.564575	0.268239	0.164659	0.080523	0.032449	0.011657	3.611103	2.639286	-0.007066	0.024813	0.018091	0.007762	0.002332	-0.001290	0.242415	0.007492	0.058646	0.407913	0.086590	360.142734	372.962029	266.825481	253.884576	199.220621	-56.170504	-68.266167	-62.783179	-100.023816	-194.589700	-101.742829	-192.816575	-236.061586	-151.957483	167.822157	0.679951
28.000000	13	20.789209	46.523179	-54.155095	29.112369	-53.926206	2.369252	-24.620808	1.841869	1.707611	1.458808	1.062166	0.762997	0.585938	0.321799	0.154005	0.088733	0.028289	0.007507	3.737315	2.718100	-0.004966	0.025660	0.018091	0.011827	0.002332	-0.002137	0.241598	0.004161	0.058646	0.405403	0.084932	382.748977	385.168212	280.557437	273.476653	214.478350	-60.747823	-71.280333	-58.205860	-100.023816	-202.218564	-110.785326	-203.496986	-234.554503	-155.009029	176.815455	0.679951
29.000000	13	21.265297	46.539201	-54.170354	29.107028	-53.971984	2.435524	-24.513993	1.944769	1.750258	1.523235	1.126530	0.816771	0.617982	0.321799	0.154005	0.088733	0.032449	0.007507	3.787800	2.875727	-0.009166	0.026507	0.021439	0.012640	0.001499	-0.002137	0.239147	-0.001669	0.059479	0.404567	0.085761	390.284391	394.322850	286.660528	282.519150	222.107214	-59.222050	-75.801581	-67.360497	-103.037982	-208.321656	-112.292409	-203.496986	-243.597001	-156.534802	187.307635	0.679951
30.000000	13	21.681875	46.549883	-54.185614	29.117710	-53.956725	2.501797	-24.399548	1.979068	1.835551	1.587663	1.158711	0.827526	0.628663	0.353935	0.196621	0.101047	0.036608	0.015808	3.888770	3.059626	-0.009166	0.027354	0.022275	0.015892	0.012330	-0.002137	0.239147	-0.002502	0.057813	0.402894	0.084932	402.341054	401.951714	291.237847	293.068730	228.210306	-65.325142	-83.336996	-67.360497	-104.545064	-211.373202	-113.799492	-208.074304	-251.132415	-161.112121	191.804283	0.679951
31.000000	13	22.197638	46.549883	-54.155095	29.117710	-53.926206	2.617775	-24.277474	2.150567	1.899521	1.609139	1.190893	0.870544	0.650026	0.353935	0.207275	0.105152	0.044928	0.024109	3.989740	3.164711	-0.004966	0.029047	0.023112	0.015079	0.011497	-0.002137	0.239964	-0.006666	0.058646	0.407076	0.085761	418.918965	414.157897	306.495576	300.604145	238.890716	-71.428233	-86.351161	-79.566680	-113.587562	-217.476293	-118.320740	-212.651623	-252.639498	-162.637894	197.799815	0.679951
32.000000	13	22.653890	46.565905	-54.185614	29.112369	-53.971984	2.700616	-24.155400	2.219167	1.920844	1.695042	1.223075	0.913563	0.660708	0.375359	0.185967	0.101047	0.044928	0.024109	4.141195	3.243525	-0.009166	0.028200	0.024786	0.015892	0.013163	-0.000443	0.240781	-0.010830	0.060312	0.403730	0.085761	426.454379	418.735216	312.598667	309.646642	248.045353	-68.376688	-84.844079	-85.669772	-116.601727	-220.527839	-124.349072	-215.703169	-251.132415	-173.318304	202.296463	0.679951
33.000000	13	23.129978	46.565905	-54.185614	29.117710	-53.926206	2.783457	-24.048585	2.253466	1.984814	1.737994	1.298166	0.978092	0.692752	0.396783	0.175313	0.105152	0.053247	0.024109	4.267407	3.322338	-0.009166	0.029894	0.028133	0.019144	0.012330	-0.001290	0.240781	-0.013329	0.060312	0.391183	0.071665	435.496876	429.415626	320.227532	323.210387	255.674217	-72.954006	-92.379493	-87.195545	-125.644224	-228.156703	-127.363237	-220.280487	-263.189078	-171.792531	214.287526	0.679951
34.000000	13	23.685415	46.571245	-54.170354	29.107028	-53.971984	2.899434	-23.926511	2.322066	2.027461	1.780946	1.330347	0.999601	0.746160	0.396783	0.217929	0.121571	0.057407	0.024109	4.368377	3.506237	-0.009166	0.032435	0.028133	0.021583	0.012330	-0.000443	0.240781	-0.014995	0.026165	0.383654	0.072494	449.060622	443.147582	326.330623	335.267050	267.880400	-79.057098	-93.886576	-90.247090	-122.630059	-228.156703	-130.377403	-223.332033	-264.696161	-174.844077	223.280823	0.679951
35.000000	13	24.240852	46.571245	-54.170354	29.112369	-53.971984	3.031979	-23.819697	2.424965	2.134077	1.866849	1.362529	1.021111	0.756841	0.439631	0.228583	0.125676	0.103163	0.032410	4.494589	3.637593	-0.009166	0.032435	0.030644	0.023209	0.013163	-0.001290	0.240781	-0.018326	0.022833	0.385327	0.075811	456.596036	452.302219	337.011034	348.830796	280.086584	-77.531325	-104.436156	-94.824409	-127.151307	-229.682476	-128.870320	-224.857806	-269.217409	-177.895622	230.775238	0.679951
36.000000	13	24.756615	46.587268	-54.139836	29.128391	-53.956725	3.114820	-23.697623	2.562164	2.198047	1.909801	1.416165	1.042620	0.778204	0.439631	0.260545	0.137990	0.107323	0.028259	4.545074	3.663864	-0.007066	0.032435	0.033991	0.025648	0.014829	-0.001290	0.240781	-0.022490	0.023666	0.384490	0.071665	471.666865	459.931083	347.691444	356.366210	295.344312	-82.108643	-96.900741	-93.298636	-134.686722	-238.837113	-134.898652	-227.909352	-279.766989	-179.421395	233.773003	0.679951
37.000000	13	25.252541	46.592608	-54.155095	29.123051	-53.926206	3.214230	-23.567919	2.562164	2.240694	1.952753	1.459074	1.085639	0.788886	0.461055	0.239237	0.133885	0.128121	0.032410	4.747014	3.847763	-0.011265	0.033282	0.037338	0.026461	0.022328	0.011413	0.241598	-0.025822	0.024499	0.385327	0.073323	482.216445	469.085721	352.268762	369.929956	304.498950	-86.685962	-110.464487	-99.401728	-134.686722	-234.259795	-139.419900	-230.960897	-278.259906	-182.472941	239.768535	0.679951
38.000000	13	25.748466	46.603290	-54.170354	29.117710	-53.926206	3.280502	-23.476363	2.665063	2.283340	2.017180	1.523438	1.139412	0.831612	0.471767	0.260545	0.146199	0.136441	0.032410	4.797499	4.005391	-0.011265	0.034129	0.035664	0.026461	0.022328	0.010566	0.241598	-0.026654	0.023666	0.384490	0.073323	492.766025	482.817677	366.000718	388.014950	319.756678	-91.263281	-111.971570	-107.030592	-140.715053	-246.465978	-143.941149	-241.641308	-284.288238	-185.524487	247.262949	0.679951
39.000000	13	26.204718	46.603290	-54.170354	29.123051	-53.941465	3.396480	-23.346660	2.665063	2.347310	2.103084	1.555620	1.171677	0.863656	0.503903	0.249891	0.150304	0.148920	0.044861	4.847984	4.136747	-0.004966	0.036669	0.039012	0.030526	0.020661	0.011413	0.242415	-0.031652	0.022001	0.384490	0.071665	506.329771	496.549633	373.629583	391.029116	327.385543	-98.892145	-117.999901	-113.133684	-145.236302	-252.569069	-148.462397	-246.218626	-282.781155	-191.627578	260.752895	0.679951
40.000000	13	26.720481	46.624653	-54.185614	29.128391	-53.910947	3.529025	-23.239845	2.836562	2.453926	2.124560	1.587802	1.225450	0.885019	0.514615	0.271199	0.154409	0.148920	0.049012	4.999439	4.241832	-0.009166	0.034976	0.039849	0.032152	0.021494	0.009719	0.242415	-0.031652	0.025332	0.385327	0.072494	515.372268	502.652724	378.206901	403.085779	336.540180	-100.417918	-119.506984	-116.185229	-145.236302	-254.094842	-151.476563	-249.270172	-291.823652	-191.627578	263.750660	0.679951
41.000000	13	27.196570	46.619312	-54.185614	29.128391	-53.926206	3.595298	-23.110141	2.973761	2.517896	2.167511	1.630711	1.203941	0.927745	0.578887	0.271199	0.150304	0.140600	0.032410	5.075166	4.399459	-0.011265	0.037516	0.042359	0.037030	0.022328	0.010566	0.240781	-0.034983	0.023666	0.386164	0.065031	531.950179	514.858907	391.938857	416.649524	348.746363	-106.521010	-116.492819	-114.659457	-149.757550	-258.672161	-152.983646	-255.373264	-296.344901	-200.782216	272.743958	0.679951
42.000000	13	27.732170	46.619312	-54.170354	29.139073	-53.956725	3.711275	-22.995697	3.042361	2.603189	2.188987	1.673620	1.214696	0.938426	0.568175	0.281853	0.158513	0.153079	0.044861	5.201378	4.504544	-0.013365	0.039210	0.045706	0.037843	0.020661	0.009719	0.238330	-0.038314	-0.011313	0.383654	0.067519	545.513925	525.539317	401.093495	424.184939	359.426773	-108.046782	-124.028233	-120.762548	-157.292964	-260.197934	-160.519060	-252.321718	-302.373232	-197.730670	280.238372	0.679951
43.000000	13	28.208258	46.635334	-54.185614	29.133732	-53.926206	3.777548	-22.873623	3.042361	2.688482	2.253415	1.705801	1.289979	0.959789	0.600311	0.303161	0.162618	0.144760	0.049012	5.251863	4.662172	-0.004966	0.039210	0.045706	0.038656	0.033992	0.010566	0.239147	-0.044144	-0.012979	0.366087	0.066690	551.542256	543.848592	411.773905	440.762850	371.632956	-109.572555	-128.549481	-123.814094	-155.785882	-266.301025	-166.547392	-256.899036	-311.415729	-203.833761	286.233903	0.679951
44.000000	13	28.664510	46.640675	-54.185614	29.139073	-53.956725	3.860389	-22.789697	3.145260	2.731129	2.339318	1.759438	1.300733	0.949108	0.621735	0.292507	0.166723	0.161399	0.053162	5.378076	4.740986	-0.009166	0.039210	0.048217	0.040282	0.033992	0.013954	0.239147	-0.048309	-0.015478	0.365251	0.067519	568.120168	545.374365	414.825451	457.340761	386.890685	-114.149874	-136.084896	-129.917185	-160.307130	-269.352571	-157.504894	-261.476355	-314.429895	-205.359534	295.227200	0.679951
45.000000	13	29.239784	46.646016	-54.139836	29.128391	-53.956725	3.992935	-22.644734	3.248159	2.795099	2.360794	1.813074	1.354507	1.013197	0.621735	0.292507	0.174932	0.161399	0.057313	5.479046	4.924884	-0.004966	0.041751	0.049054	0.042721	0.031492	0.012260	0.241598	-0.046643	-0.012979	0.362741	0.066690	574.148499	556.054775	425.505861	464.876176	388.416458	-117.201420	-139.099061	-132.968731	-166.335461	-270.878344	-169.561557	-269.105219	-314.429895	-209.936853	302.721615	0.679951
