Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun019.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
11.000000	19	20.491653	47.180090	-53.971984	29.219184	-53.926206	1.971615	-25.284585	1.636071	1.302469	1.136669	0.783257	0.537148	0.372308	0.064711	-0.037768	0.006638	0.007491	0.003356	4.368377	1.509622	0.240696	-0.031929	0.065790	0.027274	0.013163	0.007179	0.424602	-0.031652	0.069473	0.449738	0.104832	3868.631620	1544.755602	49993.289454	2240.219779	-49997.181400	1725.932221	49382.136475	-654.783057	-49384.647344	2419.059246	-614.150999	1877.657224	1162.511303	-878.225375	-49115.446240	0.679951
12.000000	19	21.007416	47.201453	-53.941465	29.219184	-53.926206	2.170433	-25.048067	1.670371	1.473055	1.265525	0.847621	0.569412	0.404352	0.128983	-0.027114	0.039476	0.007491	0.007507	4.620802	1.614707	0.240696	-0.030235	0.064116	0.028087	0.011497	0.006332	0.438490	-0.034983	0.070306	0.412095	0.103174	3829.447466	1550.858694	49993.289454	2234.191448	-49997.181400	1719.829129	49382.136475	-654.783057	-49384.647344	2426.688110	-617.165165	1871.554133	1162.511303	-884.328466	-49115.446240	0.679951
13.000000	19	21.423994	47.201453	-53.926206	29.213843	-53.971984	2.352683	-24.788659	1.841869	1.600995	1.329952	0.954893	0.687714	0.468441	0.161119	0.004848	0.072314	0.019970	0.015808	4.797499	1.929962	0.238596	-0.027694	0.066627	0.028900	0.013163	0.008026	0.438490	-0.041646	0.068640	0.408749	0.102345	3699.838341	1567.642195	49993.289454	2225.148951	-49997.181400	1709.148719	49382.136475	-662.411921	-49384.647344	2423.636564	-624.700579	1862.399496	1167.032552	-890.431558	-49115.446240	0.679951
14.000000	19	22.157964	47.217475	-53.910947	29.219184	-53.941465	2.584638	-24.498733	2.047668	1.750258	1.523235	1.105075	0.741488	0.575256	0.225391	0.058119	0.101047	0.028289	0.019958	4.999439	2.271488	0.236496	-0.024307	0.071648	0.030526	0.011497	0.006332	0.438490	-0.044977	0.071139	0.407076	0.102345	3600.370872	1579.848378	49993.289454	2223.641868	-49997.181400	1699.994082	49382.136475	-677.669650	-49384.647344	2422.110791	-627.714745	1853.244858	1167.032552	-896.534650	-49115.446240	0.679951
15.000000	19	22.733238	47.233497	-53.910947	29.219184	-53.956725	2.783457	-24.277474	2.150567	1.920844	1.673566	1.201620	0.838280	0.607300	0.268239	0.090081	0.133885	0.044928	0.024109	5.176136	2.507930	0.240696	-0.021766	0.075832	0.033778	0.018162	0.008026	0.440124	-0.048309	0.067807	0.408749	0.104832	3520.495481	1595.106107	49993.289454	2214.599371	-49997.181400	1690.839445	49382.136475	-677.669650	-49384.647344	2420.585019	-638.264325	1842.564448	1165.525469	-902.637741	-49115.446240	0.679951
16.000000	19	23.328349	47.249519	-53.865169	29.213843	-53.910947	3.015411	-24.040956	2.459265	2.112754	1.823897	1.298166	0.988846	0.692752	0.332511	0.143351	0.146199	0.057407	0.044861	5.403318	2.796913	0.242795	-0.016685	0.076669	0.037030	0.019828	0.008872	0.442575	-0.050807	0.036159	0.411259	0.095711	3404.450101	1614.941155	49993.289454	2210.078122	-49997.181400	1681.684807	49382.136475	-685.298514	-49384.647344	2422.110791	-642.785574	1828.832492	1165.525469	-908.740833	-49115.446240	0.679951
17.000000	19	23.844111	47.260201	-53.910947	29.224525	-53.941465	3.297071	-23.789178	2.596464	2.283340	1.931277	1.416165	1.042620	0.746160	0.396783	0.175313	0.183142	0.082365	0.057313	5.756713	3.085897	0.240696	-0.016685	0.079179	0.037030	0.018995	0.008026	0.442575	-0.059968	0.040323	0.411259	0.094882	3478.297161	1628.673111	49993.289454	2208.571039	-49997.181400	1669.478624	49382.136475	-692.927379	-49384.647344	2419.059246	-647.306822	1822.729401	1167.032552	-919.421243	-49115.446240	0.679951
18.000000	19	24.399548	47.276223	-53.895688	29.219184	-53.941465	3.495889	-23.514512	2.836562	2.475250	2.081608	1.512711	1.160922	0.842293	0.461055	0.228583	0.183142	0.136441	0.065614	6.009137	3.401152	0.242795	-0.012450	0.081689	0.043534	0.019828	0.013107	0.444209	-0.059968	0.036992	0.410422	0.091565	3690.795844	1642.405066	49993.289454	2202.542708	-49997.181400	1657.272441	49382.136475	-703.607789	-49384.647344	2412.956154	-651.828071	1810.523218	1162.511303	-922.472788	-49115.446240	0.679951
19.000000	19	25.014496	47.281564	-53.880428	29.224525	-53.941465	3.694707	-23.285623	3.076661	2.581866	2.210463	1.652165	1.214696	0.895700	0.493191	0.281853	0.215980	0.153079	0.090517	6.312047	3.663864	0.240696	-0.007369	0.083363	0.045973	0.020661	0.013954	0.447477	-0.063300	0.037825	0.384490	0.094882	3710.387921	1657.662795	49993.289454	2196.514376	-49997.181400	1640.488939	49382.136475	-700.556243	-49384.647344	2412.956154	-660.870568	1802.894353	1159.497138	-931.627426	-49115.446240	0.679951
20.000000	19	25.550096	47.324290	-53.895688	29.213843	-53.971984	3.959798	-23.033845	3.179560	2.752452	2.339318	1.748710	1.311488	1.013197	0.578887	0.281853	0.236504	0.169718	0.090517	6.513987	4.005391	0.240696	-0.006522	0.083363	0.045973	0.029826	0.010566	0.448294	-0.072461	0.036992	0.385327	0.085761	3499.396321	1675.972070	49993.289454	2188.978962	-49997.181400	1635.911621	49382.136475	-709.710880	-49384.647344	2414.481927	-659.363485	1784.585079	1165.525469	-933.153199	-49115.446240	0.679951
21.000000	19	26.105533	47.324290	-53.880428	29.219184	-53.956725	4.191753	-22.766808	3.351059	2.901715	2.511125	1.877437	1.419035	1.066604	0.600311	0.313815	0.277551	0.194676	0.082216	6.816896	4.268103	0.242795	-0.001441	0.085874	0.051664	0.030659	0.014801	0.448294	-0.076625	0.038658	0.386164	0.086590	4109.764877	1692.755572	49993.289454	2185.964796	-49997.181400	1628.282756	49382.136475	-717.339745	-49384.647344	2414.481927	-672.927231	1778.481987	1159.497138	-939.256290	-49115.446240	0.679951
22.000000	19	26.641133	47.334971	-53.895688	29.213843	-53.987243	4.340867	-22.537919	3.556857	3.093625	2.639981	1.995437	1.494318	1.152056	0.675295	0.345777	0.273446	0.194676	0.098818	7.170291	4.557087	0.240696	0.004488	0.088384	0.051664	0.030659	0.019035	0.449111	-0.081623	0.006176	0.386164	0.084932	4371.997294	1703.435982	49993.289454	2179.936465	-49997.181400	1616.076573	49382.136475	-723.442836	-49384.647344	2412.956154	-675.941397	1764.750031	1162.511303	-954.514019	-49115.446240	0.679951
23.000000	19	27.176733	47.356334	-53.895688	29.213843	-53.971984	4.589390	-22.255623	3.728356	3.264211	2.747360	2.113437	1.580356	1.194782	0.739567	0.367085	0.298075	0.211315	0.111270	7.574171	4.872342	0.240696	0.006181	0.090058	0.054916	0.028993	0.017341	0.454013	-0.089118	0.007842	0.386164	0.083273	4154.977363	1720.219483	49993.289454	2175.415216	-49997.181400	1609.973482	49382.136475	-732.597473	-49384.647344	2412.956154	-680.462645	1760.172713	1157.990055	-954.514019	-49115.446240	0.679951
24.000000	19	27.553636	47.377697	-53.880428	29.224525	-53.971984	4.854481	-22.034364	3.968454	3.392151	2.876215	2.209982	1.666394	1.290915	0.793127	0.420355	0.322703	0.219634	0.115420	7.776110	5.187597	0.236496	0.009569	0.093405	0.058169	0.038158	0.016494	0.455647	-0.093282	0.005344	0.385327	0.078298	4281.572323	1741.580304	49993.289454	2170.893968	-49997.181400	1600.818845	49382.136475	-734.123246	-49384.647344	2406.853063	-678.955562	1746.440757	1164.018386	-966.720202	-49115.446240	0.679951
25.000000	19	28.247932	47.383038	-53.849910	29.213843	-54.002503	5.036731	-21.767327	4.071353	3.520090	3.026546	2.327982	1.795451	1.344322	0.814551	0.441663	0.351436	0.223794	0.132022	7.952808	5.450309	0.236496	0.014650	0.091731	0.058982	0.041490	0.019882	0.455647	-0.093282	0.002845	0.363578	0.076640	4604.088054	1750.734941	49993.289454	2166.372719	-49997.181400	1591.664207	49382.136475	-741.752111	-49384.647344	2406.853063	-689.505142	1732.708801	1159.497138	-972.823294	-49115.446240	0.679951
26.000000	19	28.843043	47.393719	-53.849910	29.219184	-54.002503	5.285254	-21.553697	4.242852	3.690677	3.133926	2.456709	1.838469	1.408411	0.868111	0.494933	0.359646	0.248752	0.144474	8.179990	5.660479	0.236496	0.016344	0.095915	0.064673	0.038158	0.019882	0.456464	-0.100778	0.005344	0.362741	0.078298	4879.884216	1767.518443	49993.289454	2160.344388	-49997.181400	1579.458024	49382.136475	-749.380975	-49384.647344	2400.749971	-694.026391	1725.079936	1161.004220	-975.874839	-49115.446240	0.679951
27.000000	19	29.378643	47.404401	-53.895688	29.224525	-53.987243	5.517208	-21.271401	4.482950	3.839940	3.284257	2.542527	1.924507	1.461819	0.921671	0.526895	0.376065	0.269550	0.140323	8.381930	5.975734	0.234397	0.021425	0.097589	0.067112	0.041490	0.026657	0.463817	-0.108274	0.006176	0.361905	0.077469	4914.547122	1787.353490	49993.289454	2158.837305	-49997.181400	1571.829160	49382.136475	-758.535612	-49384.647344	2400.749971	-698.547639	1715.925299	1151.961723	-981.977931	-49115.446240	0.679951
28.000000	19	29.934080	47.415082	-53.880428	29.224525	-54.063540	5.732595	-21.019623	4.620149	4.010526	3.434588	2.649800	2.042809	1.557952	0.975231	0.558857	0.396588	0.290348	0.148624	8.634354	6.238447	0.238596	0.023966	0.098426	0.066299	0.039824	0.024963	0.463000	-0.112438	-0.027138	0.362741	0.069177	4851.249642	1802.611219	49993.289454	2154.316056	-49997.181400	1562.674523	49382.136475	-760.061385	-49384.647344	2400.749971	-704.575971	1700.667570	1154.975889	-992.658341	-49115.446240	0.679951
29.000000	19	30.549028	47.420423	-53.849910	29.240547	-54.017762	5.964550	-20.760216	4.791648	4.159789	3.606395	2.799981	2.139602	1.622041	1.050215	0.601473	0.425322	0.294508	0.161076	8.811052	6.527431	0.240696	0.028200	0.098426	0.072803	0.048989	0.025810	0.463000	-0.114937	-0.027970	0.361068	0.069177	5036.620833	1817.868948	49993.289454	2145.273559	-49997.181400	1556.571431	49382.136475	-758.535612	-49384.647344	2396.172652	-712.111385	1691.512933	1159.497138	-991.132568	-49115.446240	0.679951
30.000000	19	31.104465	47.436445	-53.895688	29.235206	-53.987243	6.179936	-20.523698	5.066046	4.351699	3.713774	2.917981	2.225639	1.686130	1.103775	0.622781	0.458159	0.302827	0.161076	9.113961	6.868957	0.238596	0.033282	0.099263	0.075242	0.050655	0.025810	0.466268	-0.120767	-0.025472	0.362741	0.069177	5172.258290	1831.600904	49993.289454	2143.766476	-49997.181400	1542.839475	49382.136475	-773.793341	-49384.647344	2400.749971	-715.125551	1682.358296	1153.468806	-998.761433	-49115.446240	0.679951
31.000000	19	31.679739	47.441786	-53.895688	29.240547	-53.971984	6.395323	-20.256661	5.237545	4.479638	3.821154	3.068163	2.290168	1.792945	1.168047	0.665397	0.470474	0.336105	0.152775	9.265416	7.184212	0.236496	0.036669	0.100936	0.077681	0.048989	0.035126	0.469536	-0.125764	-0.026305	0.339319	0.065861	5383.249890	1852.961724	49993.289454	2140.752311	-49997.181400	1533.684838	49382.136475	-781.422206	-49384.647344	2403.801517	-724.168048	1676.255204	1151.961723	-1004.864524	-49115.446240	0.679951
32.000000	19	32.255013	47.441786	-53.834651	29.251228	-53.987243	6.594141	-20.012513	5.477643	4.671548	3.992961	3.132526	2.419224	1.835670	1.210895	0.686705	0.495102	0.348584	0.173527	9.568326	7.446924	0.240696	0.039210	0.102610	0.081746	0.048989	0.036820	0.468719	-0.131594	-0.027138	0.341828	0.061715	5714.808118	1866.693680	49993.289454	2133.216896	-49997.181400	1526.055973	49382.136475	-789.051070	-49384.647344	2397.698425	-730.196379	1659.471702	1153.468806	-1010.967616	-49115.446240	0.679951
33.000000	19	32.830287	47.468490	-53.895688	29.251228	-54.002503	6.842664	-19.760735	5.683442	4.799487	4.078864	3.261253	2.526772	1.931804	1.285879	0.718667	0.515626	0.352744	0.177678	9.871235	7.709637	0.236496	0.045138	0.104283	0.082559	0.058153	0.035973	0.469536	-0.135758	-0.057120	0.341828	0.062544	5714.808118	1880.425636	49993.289454	2124.174399	-49997.181400	1513.849790	49382.136475	-798.205707	-49384.647344	2399.224198	-736.224711	1647.265519	1154.975889	-1027.751117	-49115.446240	0.679951
34.000000	19	33.385723	47.479171	-53.865169	29.261910	-53.987243	7.074619	-19.508957	5.820641	5.012720	4.229195	3.368526	2.591300	1.985211	1.318015	0.761283	0.536150	0.386021	0.177678	10.148902	7.919807	0.242795	0.051913	0.106794	0.085811	0.058153	0.035973	0.468719	-0.141588	-0.057120	0.340992	0.060885	6037.323849	1901.786456	49993.289454	2121.160234	-49997.181400	1512.324017	49382.136475	-802.783026	-49384.647344	2396.172652	-737.731794	1639.636655	1150.454640	-1029.276890	-49115.446240	0.679951
35.000000	19	33.960997	47.468490	-53.880428	29.261910	-53.987243	7.273437	-19.287698	6.026439	5.140660	4.358051	3.497253	2.709602	2.081344	1.371575	0.793245	0.564883	0.402660	0.194280	10.350842	8.392689	0.242795	0.056148	0.109304	0.089063	0.056487	0.036820	0.470352	-0.144086	-0.058786	0.340155	0.058398	6166.932974	1917.044185	49993.289454	2112.117736	-49997.181400	1500.117834	49382.136475	-808.886118	-49384.647344	2399.224198	-743.760125	1630.482018	1147.440475	-1033.854209	-49115.446240	0.679951
36.000000	19	34.556108	47.495193	-53.865169	29.267251	-53.956725	7.538528	-19.005402	6.266538	5.332570	4.465430	3.593798	2.784885	2.134752	1.425135	0.825207	0.585406	0.406819	0.206731	10.678994	8.550317	0.238596	0.057841	0.109304	0.091502	0.058153	0.037667	0.475254	-0.149916	-0.055454	0.343501	0.055910	6150.355063	1938.405005	49993.289454	2110.610654	-49997.181400	1494.014743	49382.136475	-819.566528	-49384.647344	2397.698425	-745.267208	1621.327380	1151.961723	-1041.483073	-49115.446240	0.679951
37.000000	19	35.171056	47.500534	-53.865169	29.272591	-53.987243	7.704210	-18.768883	6.369437	5.439186	4.658713	3.701071	2.870923	2.198841	1.489407	0.835861	0.626454	0.410979	0.227484	10.880934	8.839300	0.238596	0.063770	0.110978	0.093941	0.058153	0.045289	0.473620	-0.150749	-0.056287	0.340992	0.052594	6203.102963	1959.765826	49993.289454	2109.103571	-49997.181400	1478.757014	49382.136475	-816.514982	-49384.647344	2396.172652	-757.323871	1613.698516	1153.468806	-1049.111938	-49115.446240	0.679951
38.000000	19	35.746330	47.511216	-53.865169	29.288614	-53.941465	7.936165	-18.509476	6.506636	5.652419	4.787568	3.808344	2.967715	2.252248	1.553679	0.899785	0.683920	0.440097	0.231635	11.259571	9.128284	0.240696	0.069698	0.115162	0.099632	0.067318	0.044442	0.472803	-0.158245	-0.053789	0.315896	0.054252	6130.762986	1978.075100	49993.289454	2098.553991	-49997.181400	1474.179695	49382.136475	-827.195392	-49384.647344	2394.646880	-766.366368	1599.966560	1145.933392	-1056.740802	-49115.446240	0.679951
39.000000	19	36.361278	47.521897	-53.895688	29.283273	-54.002503	8.134983	-18.272958	6.849633	5.759035	4.959375	3.947798	3.053753	2.327018	1.564391	0.921093	0.692130	0.444256	0.239936	11.562481	9.417268	0.240696	0.072239	0.115999	0.099632	0.068151	0.046136	0.471986	-0.161576	-0.084604	0.315060	0.052594	6019.238855	1993.332829	49993.289454	2094.032742	-49997.181400	1466.550831	49382.136475	-833.298484	-49384.647344	2396.172652	-767.873451	1592.337696	1145.933392	-1059.792348	-49115.446240	0.679951
40.000000	19	36.936552	47.537919	-53.880428	29.299295	-53.956725	8.400074	-18.005921	6.986832	5.950945	5.066755	4.076525	3.129036	2.401789	1.650087	0.974364	0.696234	0.477534	0.239936	11.890633	9.653709	0.238596	0.075626	0.118509	0.104510	0.068151	0.046136	0.472803	-0.164908	-0.085437	0.315896	0.046789	5928.813883	2005.539012	49993.289454	2089.511494	-49997.181400	1457.396194	49382.136475	-840.927348	-49384.647344	2393.121107	-764.859285	1578.605740	1145.933392	-1068.946985	-49115.446240	0.679951
41.000000	19	37.551500	47.543260	-53.865169	29.309977	-53.987243	8.582324	-17.761773	7.192631	6.100208	5.217086	4.183797	3.236583	2.519285	1.703647	1.006326	0.712653	0.490013	0.248237	12.193542	10.021507	0.242795	0.080707	0.120183	0.106136	0.065652	0.045289	0.471169	-0.169072	-0.083771	0.315060	0.046789	5588.213158	2031.477151	49993.289454	2081.976079	-49997.181400	1446.715784	49382.136475	-848.556212	-49384.647344	2393.121107	-776.915948	1574.028421	1144.426309	-1068.946985	-49115.446240	0.679951
42.000000	19	38.166448	47.553941	-53.895688	29.325999	-53.956725	8.814279	-17.540513	7.295530	6.292117	5.367417	4.301797	3.333376	2.562011	1.735783	1.038288	0.720863	0.490013	0.260688	12.420725	10.389304	0.242795	0.085789	0.124367	0.108575	0.072317	0.052064	0.473620	-0.173236	-0.084604	0.318406	0.045960	4887.419630	2051.312199	49993.289454	2089.511494	-49997.181400	1439.086919	49382.136475	-851.607758	-49384.647344	2383.966469	-778.423031	1558.770692	1139.905060	-1075.050077	-49115.446240	0.679951
43.000000	19	38.761559	47.548601	-53.865169	29.315317	-53.956725	9.046234	-17.258217	7.467029	6.441380	5.496272	4.387615	3.408659	2.626100	1.789343	1.091558	0.704444	0.498332	0.285591	12.597422	10.652017	0.238596	0.090870	0.126041	0.114266	0.076483	0.050370	0.477705	-0.178233	-0.083771	0.315060	0.045131	4685.470528	2069.621473	49993.289454	2074.440665	-49997.181400	1428.406509	49382.136475	-857.710850	-49384.647344	2394.646880	-787.465528	1554.193374	1144.426309	-1081.153168	-49115.446240	0.679951
44.000000	19	39.336833	47.559282	-53.880428	29.315317	-53.956725	9.294757	-16.998810	7.672827	6.633290	5.603651	4.505615	3.494697	2.690189	1.821479	1.112866	0.720863	0.519130	0.277290	12.950817	10.888458	0.240696	0.093411	0.126041	0.115892	0.078149	0.050370	0.474437	-0.188227	-0.113754	0.315896	0.038497	4980.858768	2086.404975	49993.289454	2066.905251	-49997.181400	1419.251872	49382.136475	-859.236623	-49384.647344	2388.543788	-785.958445	1545.038736	1144.426309	-1087.256260	-49115.446240	0.679951
