Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun000.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	0	-28.389843	0.238044	47.735527	-54.078799	27.718436	-53.987243	0.000000	0.171499	-0.021323	0.000000	-0.032182	-0.010755	-0.032044	-0.021424	-0.010654	-0.008209	-0.012479	-0.008301	-0.025242	-0.052542	0.000000	0.003388	0.000837	0.000000	0.003333	0.000847	-0.001634	0.002499	-0.004164	0.003346	0.001658	3.178973	0.706226	-6.934523	2.790435	-3.298913	0.870148	0.850656	-3.289974	3.396808	-2.050279	-4.727321	-1.752265	2.613821	2.860797	2.702064	0.000000
9.000000	0	-28.412732	0.257881	47.730186	-54.078799	27.702414	-53.987243	0.000000	0.102899	-0.042647	0.042952	-0.032182	-0.021509	-0.010681	-0.021424	0.000000	-0.004105	-0.008319	-0.004151	-0.025242	0.000000	-0.002100	0.003388	0.002510	0.000813	0.003333	0.000847	0.000000	0.000000	-0.001666	0.005019	0.000000	0.164807	-2.345320	2.220114	-0.223730	-1.773141	0.870148	-0.656427	1.287345	0.382642	4.052813	-0.206072	-3.278038	1.106738	1.335024	7.198713	0.000000
10.000000	0	-28.405103	0.238044	47.719504	-54.048280	27.713095	-53.956725	0.016568	0.102899	-0.063970	0.000000	-0.032182	-0.010755	-0.042726	-0.021424	0.000000	0.000000	-0.016639	-0.008301	-0.025242	0.052542	0.000000	0.001694	0.000000	0.000000	0.000833	0.000000	-0.000817	0.000000	-0.001666	0.001673	0.000829	-1.342276	0.706226	-5.408750	1.283353	-3.298913	3.921693	2.357739	-3.289974	-4.138606	-0.524506	-0.206072	1.299281	1.106738	1.335024	1.203181	0.000000
11.000000	0	-28.389843	0.238044	47.719504	-54.094058	27.707755	-53.971984	-0.033136	0.137199	-0.021323	-0.021476	-0.032182	0.010755	-0.042726	-0.010712	0.021308	-0.004105	-0.020798	-0.016602	0.000000	0.000000	-0.004199	0.000847	0.002510	0.001626	0.002499	0.000847	0.000817	0.000833	-0.004164	0.003346	0.000000	9.207304	-0.819547	-0.831432	-1.730813	-0.247368	3.921693	-2.163510	-6.341519	-1.124441	-3.576052	-3.220238	-4.803811	2.613821	1.335024	4.200947	0.000000
12.000000	0	-28.397473	0.218207	47.724845	-54.063540	27.718436	-53.987243	0.000000	0.102899	-0.063970	0.021476	-0.010727	-0.010755	-0.032044	-0.010712	0.000000	0.004105	-0.016639	-0.008301	0.000000	-0.026271	-0.002100	0.003388	0.002510	0.001626	0.002499	0.001694	-0.001634	0.003331	-0.003331	0.005019	-0.000829	-1.342276	2.231999	5.271660	4.297518	-3.298913	2.395920	0.850656	-4.815746	-1.124441	-2.050279	-9.248569	-3.278038	-3.414510	1.335024	4.200947	0.000000
13.000000	0	-28.389843	0.218207	47.724845	-54.048280	27.713095	-53.926206	0.016568	-0.034300	-0.085293	0.021476	-0.053636	-0.021509	-0.021363	-0.010712	-0.021308	0.004105	-0.016639	-0.008301	-0.050485	0.078814	-0.004199	0.003388	0.001674	0.000813	0.000833	0.000847	0.000817	0.003331	-0.003331	0.003346	-0.001658	0.164807	0.706226	0.694341	-0.223730	4.329951	3.921693	2.357739	-3.289974	-2.631523	2.527040	-1.713155	4.350826	-0.400344	-1.716522	4.200947	0.000000
14.000000	0	-28.389843	0.257881	47.730186	-54.200873	27.713095	-53.956725	0.049705	0.137199	-0.042647	0.042952	-0.032182	-0.010755	-0.010681	-0.032136	-0.042616	0.000000	-0.016639	-0.008301	0.050485	0.000000	0.000000	0.004234	0.000837	-0.000813	0.003333	0.000000	0.000000	0.003331	-0.004164	0.002510	0.001658	1.671890	9.860863	-3.882978	-0.223730	4.329951	-2.181398	0.850656	-4.815746	0.382642	-5.101825	-1.713155	-1.752265	1.106738	1.335024	1.203181	0.000000
15.000000	0	-28.366955	0.476089	47.714164	-54.216132	27.718436	-53.971984	0.000000	0.171499	-0.042647	0.000000	0.000000	-0.010755	-0.021363	-0.010712	-0.010654	-0.008209	-0.020798	-0.004151	0.000000	0.000000	0.002100	0.003388	0.003347	-0.000813	0.002499	0.000000	-0.001634	0.000833	-0.002499	0.003346	0.000829	-2.849359	3.757772	-2.357205	1.283353	1.278405	-0.655625	-3.670593	-1.764201	3.396808	-3.576052	-4.727321	-3.278038	-3.414510	-1.716522	4.200947	0.000000
16.000000	0	-28.336436	0.753807	47.714164	-54.200873	27.718436	-53.956725	0.016568	0.102899	0.000000	0.021476	-0.032182	-0.010755	-0.042726	-0.021424	-0.010654	-0.004105	-0.020798	-0.012452	0.000000	0.000000	0.000000	0.001694	0.001674	0.000000	0.000000	0.000847	0.000000	0.001666	-0.003331	0.004183	0.000000	1.671890	2.231999	-2.357205	1.283353	-1.773141	-0.655625	-2.163510	-1.764201	-2.631523	-2.050279	-4.727321	-3.278038	-4.921593	-1.716522	7.198713	0.000000
17.000000	0	-28.321177	1.011689	47.724845	-54.185614	27.723777	-53.956725	0.016568	0.102899	0.021323	0.000000	-0.032182	-0.010755	-0.021363	-0.042848	-0.021308	0.004105	-0.012479	-0.012452	0.126212	0.026271	0.004199	0.003388	0.002510	0.000813	0.000833	0.000847	-0.001634	0.004164	-0.001666	0.005019	0.000000	4.686055	6.809317	-0.831432	5.804601	-0.247368	-0.655625	-3.670593	-4.815746	-8.659855	-3.576052	-6.234403	-12.432675	-7.935759	2.860797	7.198713	0.000000
18.000000	0	-28.328806	1.229896	47.714164	-54.216132	27.718436	-53.941465	0.000000	0.034300	-0.021323	0.021476	-0.042909	0.000000	-0.021363	-0.021424	0.010654	0.000000	-0.020798	-0.008301	0.126212	0.000000	0.004199	0.003388	0.003347	0.000813	0.002499	0.000847	-0.000817	-0.000833	-0.004164	0.003346	0.000000	-1.342276	6.809317	-3.882978	-0.223730	1.278405	-3.707171	-6.684759	-9.393065	1.889725	-3.576052	-7.741486	-4.803811	-6.428676	-6.293840	4.200947	0.000000
19.000000	0	-28.313547	1.368755	47.708823	-54.216132	27.718436	-53.941465	-0.016568	0.068600	0.000000	0.021476	-0.042909	0.021509	-0.010681	-0.021424	-0.010654	0.012314	-0.016639	0.004151	0.176697	0.000000	-0.002100	0.002541	0.000837	0.004065	0.002499	0.000847	-0.000817	0.000000	-0.004164	0.004183	0.001658	4.686055	6.809317	0.694341	4.297518	4.329951	-3.707171	-0.656427	-7.867292	-5.645689	-3.576052	-10.755652	-6.329584	-7.935759	-3.242294	5.699830	0.000000
20.000000	0	-28.283029	1.606800	47.719504	-54.200873	27.718436	-53.971984	0.000000	0.034300	-0.042647	0.042952	-0.053636	-0.010755	-0.032044	-0.010712	-0.010654	0.004105	-0.008319	0.000000	0.126212	0.026271	0.000000	0.000847	0.002510	0.000000	0.000833	0.000000	-0.002451	0.000833	-0.003331	0.003346	0.000000	4.686055	9.860863	-0.831432	2.790435	-0.247368	-5.232944	-2.163510	-6.341519	-10.166938	-8.153370	-9.248569	-10.906902	-13.964090	-4.768067	7.198713	0.000000
21.000000	0	-28.275399	1.844844	47.714164	-54.200873	27.734458	-53.926206	0.033136	0.137199	-0.085293	0.021476	-0.021455	0.000000	-0.042726	-0.021424	0.000000	0.008209	0.004160	0.000000	0.126212	-0.078814	0.002100	0.002541	0.000837	-0.001626	0.002499	-0.000847	-0.001634	0.002499	-0.004164	0.001673	-0.000829	4.686055	6.809317	5.271660	5.804601	1.278405	-3.707171	-5.177676	-6.341519	-7.152772	-14.256462	-4.727321	-12.432675	-7.935759	-7.819613	11.695361	0.000000
22.000000	0	-28.252510	2.003540	47.724845	-54.185614	27.723777	-53.926206	0.066273	0.102899	-0.042647	0.021476	-0.010727	-0.021509	-0.010681	-0.010712	-0.010654	-0.004105	-0.012479	0.000000	0.100970	0.000000	0.000000	0.002541	-0.000837	0.000813	0.001666	0.000000	-0.001634	0.001666	-0.003331	0.002510	0.000000	6.193138	6.809317	3.745887	2.790435	-1.773141	-6.758717	-9.698924	-9.393065	-1.124441	-14.256462	-12.262735	-10.906902	-13.964090	-6.293840	4.200947	0.000000
23.000000	0	-28.252510	2.221747	47.714164	-54.139836	27.729118	-53.910947	0.066273	0.034300	-0.085293	0.021476	-0.021455	-0.010755	-0.032044	-0.010712	-0.010654	-0.004105	-0.029118	0.000000	0.151455	0.000000	0.000000	0.001694	0.000837	0.000000	0.000833	0.000000	-0.000817	-0.001666	-0.004164	0.003346	0.000000	12.221470	8.335090	3.745887	7.311684	7.381497	-6.758717	-12.713090	-12.444611	-7.152772	-17.308008	-13.769818	-13.958448	-13.964090	-10.871159	7.198713	0.000000
24.000000	0	-28.206732	2.360607	47.714164	-54.139836	27.713095	-53.956725	0.082841	0.102899	0.000000	0.042952	0.000000	-0.021509	-0.021363	0.000000	0.000000	-0.004105	0.000000	-0.008301	0.151455	-0.026271	0.002100	0.000847	0.001674	0.001626	0.001666	-0.002541	0.000000	0.000000	-0.003331	0.002510	-0.000829	7.700221	12.912409	5.271660	5.804601	8.907270	-6.758717	-8.191841	-12.444611	-10.166938	-12.730689	-10.755652	-12.432675	-12.457007	-9.345386	8.697596	0.000000
25.000000	0	-28.199103	2.578814	47.724845	-54.139836	27.718436	-53.910947	0.099409	0.137199	-0.021323	0.042952	-0.021455	0.000000	-0.042726	0.000000	-0.010654	-0.004105	-0.012479	-0.004151	0.176697	-0.026271	-0.002100	0.000847	0.002510	0.000813	0.000833	-0.000847	-0.000817	-0.000833	-0.004997	0.002510	-0.000829	6.193138	9.860863	9.848978	5.804601	4.329951	-5.232944	-11.206007	-7.867292	-5.645689	-11.204916	-7.741486	-13.958448	-16.978256	-6.293840	14.693127	0.000000
26.000000	0	-28.199103	2.757347	47.714164	-54.139836	27.734458	-53.910947	0.115977	0.171499	0.000000	0.021476	-0.021455	0.000000	-0.032044	-0.010712	0.021308	0.008209	-0.012479	-0.004151	0.227182	0.026271	0.000000	0.000847	0.003347	0.000813	0.000833	0.000000	-0.000817	-0.001666	-0.004997	0.001673	-0.000829	10.714387	9.860863	8.323205	13.340015	7.381497	-12.861808	-9.698924	-9.393065	-16.195269	-17.308008	-15.276901	-20.061540	-16.978256	-4.768067	13.194244	0.000000
27.000000	0	-28.183844	2.876370	47.714164	-54.124577	27.729118	-53.910947	0.099409	0.102899	-0.021323	0.064428	-0.021455	-0.010755	-0.042726	0.021424	0.010654	-0.008209	-0.012479	0.000000	0.252425	0.000000	0.000000	0.000847	0.001674	0.000000	0.000000	-0.001694	0.000000	-0.001666	-0.002499	0.002510	-0.002488	9.207304	12.912409	6.797433	11.832933	4.329951	-9.810263	-8.191841	-9.393065	-7.152772	-15.782235	-9.248569	-20.061540	-23.006587	-13.922705	11.695361	0.000000
28.000000	0	-28.138066	3.094577	47.724845	-54.124577	27.723777	-53.910947	0.099409	0.034300	-0.042647	0.085904	-0.021455	0.010755	-0.010681	0.010712	-0.010654	0.004105	-0.008319	-0.012452	0.277667	0.000000	-0.002100	0.000000	0.000837	-0.000813	-0.000833	-0.002541	0.000000	-0.000833	-0.002499	0.003346	-0.001658	12.221470	15.963955	11.374751	11.832933	7.381497	-11.336036	-14.220173	-13.970384	-10.166938	-20.359553	-12.262735	-18.535767	-23.006587	-10.871159	10.196479	0.000000
29.000000	0	-28.130436	3.273110	47.714164	-54.139836	27.713095	-53.926206	0.132546	0.171499	0.021323	0.042952	-0.010727	-0.010755	-0.032044	0.021424	0.010654	-0.004105	-0.008319	-0.004151	0.302910	-0.026271	-0.002100	0.000000	0.000837	0.000000	-0.000833	-0.000847	0.001634	0.001666	-0.004164	0.000000	-0.000829	13.728553	14.438182	5.271660	7.311684	8.907270	-6.758717	-14.220173	-10.918838	-8.659855	-23.411099	-13.769818	-20.061540	-19.992422	-9.345386	14.693127	0.000000
30.000000	0	-28.115177	3.392132	47.708823	-54.094058	27.729118	-53.926206	0.115977	0.068600	0.021323	0.107379	-0.021455	0.000000	-0.021363	0.021424	0.000000	0.004105	-0.004160	0.000000	0.328152	-0.078814	0.000000	-0.002541	0.000000	-0.000813	-0.000833	-0.001694	0.000000	-0.003331	-0.002499	0.000000	0.000000	15.235635	9.860863	8.323205	10.325850	11.958815	-15.913354	-8.191841	-18.547702	-13.181103	-20.359553	-10.755652	-20.061540	-26.020753	-13.922705	11.695361	0.000000
31.000000	0	-28.077029	3.570666	47.724845	-54.094058	27.713095	-53.956725	0.165682	0.102899	0.021323	0.064428	-0.010727	0.010755	-0.032044	0.021424	-0.010654	0.004105	-0.004160	-0.004151	0.277667	-0.026271	-0.002100	0.000000	0.000837	-0.002439	0.000833	-0.002541	0.003268	-0.004997	-0.001666	-0.001673	0.000000	13.728553	14.438182	8.323205	13.340015	10.433043	-12.861808	-14.220173	-17.021929	-17.702352	-29.514191	-15.276901	-18.535767	-29.034919	-13.922705	10.196479	0.000000
32.000000	0	-28.077029	3.729362	47.719504	-54.033021	27.723777	-53.849910	0.149114	0.137199	0.000000	0.064428	0.000000	-0.010755	-0.021363	0.021424	-0.010654	0.000000	-0.008319	0.000000	0.302910	-0.026271	0.000000	-0.000847	0.000837	-0.000813	0.000000	-0.003388	0.003268	-0.003331	-0.003331	0.000000	-0.000829	12.221470	15.963955	9.848978	4.297518	11.958815	-9.810263	-12.713090	-18.547702	-10.166938	-26.462645	-18.291066	-20.061540	-24.513670	-12.396932	16.192010	0.000000
33.000000	0	-28.069399	3.868221	47.714164	-54.048280	27.723777	-53.880428	0.115977	0.068600	0.063970	0.085904	0.000000	-0.021509	-0.064089	0.010712	-0.021308	-0.004105	-0.012479	-0.008301	0.328152	0.000000	-0.002100	-0.003388	0.000000	-0.001626	0.000833	-0.002541	0.000000	0.000000	-0.003331	-0.002510	-0.000829	16.742718	15.963955	9.848978	16.354181	15.010361	-11.336036	-15.727256	-21.599248	-17.702352	-23.411099	-16.783983	-24.638858	-30.542001	-15.448478	13.194244	0.000000
34.000000	0	-28.046510	4.046754	47.708823	-54.033021	27.718436	-53.865169	0.132546	0.034300	0.021323	0.064428	-0.032182	0.000000	-0.032044	0.000000	0.000000	0.004105	-0.016639	0.000000	0.328152	0.078814	-0.002100	-0.001694	0.000000	-0.002439	0.001666	-0.004234	0.000000	-0.004164	-0.002499	-0.000837	-0.000829	15.235635	15.963955	12.900524	14.847098	15.010361	-14.387581	-15.727256	-18.547702	-17.702352	-29.514191	-13.769818	-27.690404	-27.527836	-15.448478	19.189776	0.000000
35.000000	0	-28.046510	4.205451	47.724845	-54.094058	27.723777	-53.865169	0.132546	0.102899	0.063970	0.128855	-0.032182	0.000000	-0.042726	0.010712	0.000000	0.000000	-0.008319	-0.008301	0.429122	0.052542	0.000000	-0.003388	0.000000	-0.001626	0.000833	-0.005081	0.000817	-0.003331	-0.006663	0.000000	-0.000829	19.756884	12.912409	17.477843	8.818767	10.433043	-18.964900	-18.741421	-18.547702	-17.702352	-29.514191	-16.783983	-30.741950	-27.527836	-12.396932	17.690893	0.000000
36.000000	0	-28.023621	4.383984	47.708823	-54.063540	27.718436	-53.895688	0.215387	0.205799	0.042647	0.085904	-0.032182	0.021509	-0.042726	0.021424	-0.010654	0.004105	0.000000	-0.008301	0.378637	0.157627	-0.004199	-0.002541	0.000837	-0.003252	-0.001666	-0.005081	0.000817	-0.002499	-0.004164	-0.002510	-0.003317	24.278133	15.963955	11.374751	13.340015	16.536134	-18.964900	-14.220173	-21.599248	-16.195269	-35.617282	-19.798149	-29.216177	-29.034919	-20.025796	23.686424	0.000000
37.000000	0	-28.000732	4.582354	47.714164	-54.078799	27.718436	-53.910947	0.215387	0.171499	0.021323	0.128855	-0.021455	0.000000	-0.021363	0.000000	0.000000	0.008209	-0.008319	0.000000	0.403880	0.078814	-0.002100	-0.002541	0.001674	-0.002439	-0.001666	-0.003388	-0.001634	-0.001666	-0.004164	-0.002510	-0.003317	18.249801	19.015500	15.952070	14.847098	13.484588	-18.964900	-17.234339	-18.547702	-17.702352	-31.039964	-15.276901	-30.741950	-33.556167	-15.448478	23.686424	0.000000
38.000000	0	-27.985473	4.701376	47.708823	-54.078799	27.718436	-53.910947	0.215387	0.137199	0.063970	0.085904	0.000000	0.000000	-0.032044	0.021424	0.010654	0.004105	-0.004160	-0.012452	0.429122	0.105085	0.004199	-0.002541	0.001674	0.000000	0.000000	-0.005081	0.003268	-0.002499	-0.005830	-0.001673	-0.001658	19.756884	17.489728	8.323205	13.340015	13.484588	-18.964900	-18.741421	-24.650794	-20.716518	-27.988418	-24.319398	-29.216177	-32.049084	-15.448478	20.688659	0.000000
39.000000	0	-27.970214	4.860073	47.719504	-54.063540	27.702414	-53.910947	0.215387	0.137199	0.063970	0.064428	0.021455	-0.010755	-0.021363	0.010712	0.010654	0.000000	0.000000	-0.004151	0.429122	0.078814	0.000000	-0.001694	0.003347	-0.001626	-0.001666	-0.005081	0.000817	-0.003331	-0.005830	0.001673	-0.001658	18.249801	17.489728	11.374751	19.368347	13.484588	-18.964900	-23.262670	-24.650794	-19.209435	-35.617282	-22.812315	-32.267723	-35.063250	-23.077342	17.690893	0.000000
40.000000	0	-27.932066	5.018769	47.714164	-54.094058	27.723777	-53.910947	0.265091	0.171499	0.063970	0.128855	-0.010727	0.021509	-0.042726	0.021424	-0.021308	0.008209	-0.004160	-0.008301	0.403880	0.105085	-0.002100	-0.004234	0.000837	-0.000813	-0.000833	-0.004234	0.000817	-0.002499	-0.007496	-0.001673	-0.000829	24.278133	26.644365	17.477843	20.875430	15.010361	-15.913354	-23.262670	-23.125021	-20.716518	-37.143055	-22.812315	-32.267723	-36.570333	-20.025796	20.688659	0.000000
41.000000	0	-27.932066	5.197302	47.703482	-54.063540	27.718436	-53.941465	0.215387	0.137199	0.042647	0.128855	0.042909	-0.010755	-0.010681	0.042848	-0.021308	0.000000	0.004160	0.004151	0.429122	0.105085	0.000000	-0.002541	0.000000	-0.001626	-0.000833	-0.003388	0.001634	-0.003331	-0.007496	0.000000	-0.003317	18.249801	19.015500	12.900524	19.368347	13.484588	-20.490673	-26.276836	-27.702340	-25.237766	-29.514191	-24.319398	-35.319269	-42.598664	-24.603115	20.688659	0.000000
42.000000	0	-27.901547	5.336161	47.719504	-54.109317	27.729118	-53.910947	0.231955	0.205799	0.085293	0.128855	0.042909	-0.010755	0.010681	0.021424	-0.010654	0.000000	-0.004160	0.000000	0.429122	0.157627	-0.002100	-0.002541	0.000000	-0.000813	-0.000833	-0.004234	0.000000	-0.004997	-0.006663	0.002510	-0.001658	25.785215	23.592819	14.426297	13.340015	19.587680	-23.542219	-23.262670	-26.176567	-17.702352	-38.668828	-22.812315	-30.741950	-39.584499	-21.551569	23.686424	0.000000
43.000000	0	-27.893918	5.455184	47.724845	-54.078799	27.713095	-53.956725	0.265091	0.205799	0.106616	0.107379	0.000000	0.000000	0.010681	0.032136	-0.010654	-0.004105	0.004160	-0.012452	0.403880	0.131356	0.002100	-0.002541	0.002510	-0.000813	-0.003333	-0.005081	0.000817	-0.003331	-0.002499	0.001673	-0.002488	25.785215	26.644365	19.003616	17.861264	19.587680	-22.016446	-30.798084	-27.702340	-22.223601	-38.668828	-22.812315	-27.690404	-41.091581	-18.500023	28.183073	0.000000
44.000000	0	-27.878658	5.693228	47.724845	-54.063540	27.718436	-53.895688	0.281659	0.240098	0.085293	0.107379	0.032182	0.000000	0.000000	0.010712	0.021308	0.004105	-0.008319	-0.004151	0.479607	0.183899	0.004199	-0.001694	0.000837	-0.001626	-0.001666	-0.003388	0.001634	-0.003331	-0.004164	0.000000	-0.003317	28.799381	23.592819	14.426297	19.368347	22.639226	-18.964900	-24.769753	-27.702340	-25.237766	-41.720374	-22.812315	-33.793496	-41.091581	-18.500023	25.185307	0.000000
