Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun017.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
11.000000	17	14.223151	46.170690	-54.139836	29.464858	-54.002503	1.308887	-26.085696	1.018675	0.982620	0.878959	0.590167	0.418846	0.329582	0.107559	0.026157	-0.005676	-0.000829	-0.009095	2.828586	1.168096	0.097918	0.027354	-0.001156	-0.019068	-0.004333	-0.019075	0.325747	0.040806	0.152758	0.478180	0.129708	3544.608807	403.477487	164.598698	3899.518003	-49997.181400	-5.819999	2444.040952	-26.164629	-145.236302	1869.781008	-80.643669	-8.198057	1142.919226	-299.957453	125.853437	0.679951
12.000000	17	14.857936	46.176031	-54.155095	29.459517	-53.956725	1.441433	-25.917844	1.052975	1.153206	0.986338	0.654530	0.461865	0.372308	0.139695	0.036811	-0.001571	0.007491	-0.000794	2.879071	1.351995	0.093718	0.029047	-0.000319	-0.015816	-0.006833	-0.003831	0.324930	0.043305	0.154424	0.477343	0.130537	3567.215049	418.735216	172.227562	3907.053417	-49997.181400	-10.397318	2431.984290	-36.845040	-152.771716	1859.100598	-88.179083	-18.878467	1132.369646	-301.483226	130.350086	0.679951
13.000000	17	15.393536	46.208075	-54.170354	29.464858	-53.926206	1.590547	-25.719474	1.155874	1.259823	1.093718	0.708167	0.547903	0.436397	0.193255	0.036811	0.006638	0.003331	-0.000794	3.358678	1.562165	0.091619	0.029047	0.000518	-0.013377	-0.008499	-0.002137	0.323296	0.039141	0.156089	0.478180	0.127220	3585.300044	430.941399	190.536837	3931.166743	-49997.181400	-21.077728	2422.941792	-38.370812	-158.800047	1851.471734	-94.207414	-37.187742	1124.834232	-306.060544	125.853437	0.679951
14.000000	17	15.968810	46.202734	-54.124577	29.470199	-53.956725	1.772797	-25.521104	1.361673	1.302469	1.136669	0.826166	0.601676	0.479123	0.193255	0.079427	0.023057	0.015810	0.007507	3.484890	1.798606	0.091619	0.030741	0.002192	-0.010125	-0.007666	-0.002137	0.322479	0.035809	0.094459	0.444719	0.128879	3609.413369	444.673355	196.639928	3946.237571	-49997.181400	-27.180820	2410.885130	-45.999677	-160.307130	1837.739778	-100.235746	-46.342379	1114.284652	-310.637863	125.853437	0.679951
15.000000	17	16.563921	46.208075	-54.155095	29.454176	-54.002503	1.921910	-25.353252	1.567471	1.451732	1.308476	0.901257	0.676959	0.532530	0.257527	0.090081	0.047686	0.019970	0.003356	3.611103	2.035047	0.089519	0.031588	0.006376	-0.006873	-0.006833	-0.002137	0.324113	0.030812	0.091960	0.445556	0.113124	3629.005446	459.931083	207.320339	3961.308400	-49997.181400	-28.706593	2403.349715	-55.154314	-170.856710	1827.059368	-101.742829	-55.497016	1100.720906	-319.792500	134.846735	0.679951
16.000000	17	17.099521	46.224097	-54.139836	29.454176	-53.987243	2.071024	-25.170141	1.704670	1.558348	1.351428	0.965621	0.741488	0.564575	0.300375	0.100735	0.055895	0.024129	0.015808	3.838285	2.166403	0.091619	0.031588	0.006376	-0.004433	0.000666	-0.002984	0.323296	0.027481	0.091960	0.445556	0.113124	3647.090441	472.137267	218.000749	3977.886311	-49997.181400	-34.809684	2391.293052	-64.308951	-179.899207	1816.378958	-118.320740	-64.651653	1090.171326	-322.844046	124.354555	0.679951
17.000000	17	17.635121	46.234779	-54.155095	29.459517	-53.971984	2.269843	-25.002289	1.807570	1.643642	1.458808	1.051439	0.795261	0.617982	0.321799	0.122043	0.084628	0.024129	0.019958	3.964497	2.350302	0.089519	0.034129	0.009723	-0.001994	0.000666	-0.002984	0.320845	0.023317	0.092793	0.443046	0.112295	3666.682518	496.549633	228.681159	3994.464222	-49997.181400	-40.912776	2377.729307	-59.731633	-185.927539	1805.698547	-119.827823	-73.806291	1075.100498	-331.998683	107.866843	0.679951
18.000000	17	18.230232	46.234779	-54.139836	29.454176	-53.971984	2.402388	-24.796289	1.910469	1.792905	1.566187	1.126530	0.838280	0.660708	0.353935	0.164659	0.088733	0.044928	0.028259	4.216922	2.613015	0.091619	0.034976	0.011397	0.001258	0.002332	-0.002137	0.323296	0.021651	0.094459	0.444719	0.112295	3684.767512	508.755816	237.835796	4005.013802	-49997.181400	-43.964321	2368.686810	-74.989362	-190.448787	1796.543910	-128.870320	-82.960928	1069.072166	-333.524456	127.352320	0.679951
19.000000	17	18.765831	46.256142	-54.124577	29.470199	-53.971984	2.584638	-24.613178	2.116267	1.878198	1.652090	1.223075	0.913563	0.682071	0.375359	0.196621	0.109257	0.057407	0.019958	4.418862	2.744371	0.093718	0.034976	0.014744	0.005323	0.000666	0.002097	0.324930	0.013322	0.092793	0.445556	0.108149	3698.331258	525.539317	242.413115	4021.591714	-49997.181400	-48.541640	2356.630147	-82.618226	-197.984201	1782.811954	-134.898652	-96.692884	1054.001338	-338.101775	143.840032	0.679951
20.000000	17	19.301431	46.256142	-54.124577	29.475539	-53.987243	2.684047	-24.407178	2.150567	2.070107	1.759470	1.265984	0.967337	0.756841	0.396783	0.207275	0.109257	0.107323	0.032410	4.545074	2.954541	0.095818	0.038363	0.018928	0.007762	0.009830	0.001250	0.322479	0.009991	0.092793	0.444719	0.104832	3720.937501	536.219728	257.670844	4036.662542	-49997.181400	-57.696277	2343.066401	-87.195545	-202.505450	1772.131544	-134.898652	-105.847521	1047.973006	-347.256412	160.327743	0.679951
21.000000	17	19.837031	46.266823	-54.124577	29.475539	-53.941465	2.899434	-24.231697	2.253466	2.134077	1.866849	1.362529	1.053375	0.810249	0.439631	0.249891	0.133885	0.128121	0.036560	4.772256	3.243525	0.093718	0.036669	0.021439	0.009388	0.008997	0.002097	0.322479	0.006660	0.092793	0.422134	0.105662	3737.515412	549.951683	266.825481	4051.733371	-49997.181400	-66.850915	2337.038070	-94.824409	-207.026699	1762.976907	-145.448232	-115.002158	1037.423426	-345.730639	172.318806	0.679951
22.000000	17	20.372631	46.277505	-54.124577	29.475539	-53.987243	3.015411	-24.063845	2.459265	2.198047	1.995704	1.437620	1.085639	0.863656	0.471767	0.260545	0.150304	0.140600	0.049012	4.847984	3.427423	0.089519	0.040057	0.022275	0.011014	0.008997	0.000404	0.320845	0.001662	0.094459	0.420461	0.103174	3760.121655	560.632094	277.505891	4066.804199	-49997.181400	-65.325142	2326.488490	-105.504819	-211.547947	1750.770724	-146.955314	-124.156796	1025.366763	-353.359504	158.828860	0.679951
23.000000	17	20.888394	46.298868	-54.109317	29.475539	-53.941465	3.164525	-23.873104	2.527864	2.304663	2.017180	1.512711	1.182431	0.895700	0.525327	0.260545	0.154409	0.144760	0.044861	4.999439	3.611322	0.093718	0.042598	0.023949	0.014266	0.007331	0.009719	0.320845	-0.003335	0.065309	0.419624	0.103174	3778.206649	572.838277	280.557437	4080.367945	-49997.181400	-79.057098	2317.445993	-105.504819	-220.590444	1738.564541	-160.519060	-128.734114	1014.817183	-356.411050	169.321040	0.679951
24.000000	17	21.404157	46.293527	-54.109317	29.486221	-53.956725	3.363343	-23.697623	2.699363	2.411280	2.081608	1.587802	1.193186	0.938426	0.546751	0.303161	0.170828	0.161399	0.053162	5.176136	3.795221	0.095818	0.041751	0.024786	0.015079	0.016496	0.008026	0.320845	-0.006666	0.066142	0.420461	0.099028	3793.277478	588.096005	301.918257	4098.452939	-49997.181400	-77.531325	2305.389330	-111.607911	-225.111693	1735.512995	-163.533226	-137.888752	1007.281769	-360.988368	175.316572	0.679951
25.000000	17	21.939756	46.293527	-54.109317	29.496902	-53.987243	3.495889	-23.522141	2.802263	2.496573	2.210463	1.652165	1.236205	0.981152	0.578887	0.313815	0.187247	0.173878	0.061463	5.226621	3.926577	0.089519	0.043444	0.028970	0.018331	0.014829	0.009719	0.320028	-0.010830	0.062810	0.420461	0.094882	3812.869555	609.456826	309.547122	4113.523768	-49997.181400	-83.634416	2290.318501	-117.711002	-231.140024	1720.255266	-172.575723	-147.043389	999.746355	-368.617233	179.813220	0.679951
26.000000	17	22.515030	46.314890	-54.078799	29.491562	-53.941465	3.611866	-23.339030	3.008061	2.645836	2.317843	1.673620	1.332997	1.055923	0.632447	0.324469	0.183142	0.169718	0.078065	5.403318	4.136747	0.093718	0.045985	0.033154	0.022396	0.015662	0.008872	0.320845	-0.013329	0.064476	0.420461	0.095711	3829.447466	618.611463	317.175986	4125.580431	-49997.181400	-89.737508	2288.811418	-120.762548	-232.647107	1717.203720	-174.082806	-153.146480	984.675526	-365.565687	196.300932	0.679951
27.000000	17	23.129978	46.330912	-54.109317	29.491562	-53.941465	3.760980	-23.148289	3.042361	2.709806	2.360794	1.780892	1.376016	1.120011	0.643159	0.356431	0.199561	0.178037	0.086366	5.580015	4.320646	0.093718	0.046832	0.034828	0.024022	0.014829	0.008026	0.321662	-0.017493	0.065309	0.416278	0.096540	3849.039543	638.446511	327.856396	4146.679591	-49997.181400	-86.685962	2272.233507	-126.865640	-238.675439	1701.945991	-180.111137	-162.301118	972.618863	-377.771870	206.793112	0.679951
28.000000	17	23.804437	46.341594	-54.094058	29.491562	-53.987243	3.959798	-22.972808	3.213860	2.837745	2.489650	1.855983	1.429790	1.141374	0.707431	0.377739	0.220085	0.194676	0.082216	5.857683	4.557087	0.089519	0.048526	0.036501	0.029713	0.021494	0.010566	0.323296	-0.022490	0.063643	0.399548	0.094882	3865.617455	655.230012	335.485261	4154.215005	-49997.181400	-100.417918	2263.191010	-134.494504	-244.703770	1695.842900	-187.646551	-165.352664	962.069284	-379.297643	212.788643	0.679951
29.000000	17	24.359874	46.352275	-54.124577	29.502243	-53.971984	4.125480	-22.797327	3.248159	2.923039	2.575553	1.931074	1.515828	1.194782	0.696719	0.388393	0.228294	0.194676	0.090517	6.009137	4.740986	0.093718	0.049373	0.039849	0.028087	0.026493	0.009719	0.321662	-0.024156	0.064476	0.398711	0.093224	3883.702449	664.384650	344.639898	4169.285834	-49997.181400	-103.469464	2258.669761	-137.546050	-252.239184	1691.265581	-189.153634	-176.033074	954.533869	-377.771870	224.779706	0.679951
30.000000	17	24.935148	46.357616	-54.124577	29.507584	-53.956725	4.258026	-22.606586	3.488258	3.050978	2.618505	2.006165	1.580356	1.216145	0.739567	0.409701	0.244713	0.207155	0.090517	6.185835	4.924884	0.091619	0.051913	0.043196	0.030526	0.024827	0.014801	0.322479	-0.029986	0.028663	0.398711	0.087419	3897.266195	682.693924	355.320308	4181.342496	-49997.181400	-111.098328	2249.627264	-143.649141	-261.281681	1680.585171	-199.703214	-182.136165	948.505538	-383.874961	241.267418	0.679951
31.000000	17	25.490585	46.357616	-54.139836	29.512925	-53.941465	4.423708	-22.423475	3.625457	3.114948	2.725884	2.059801	1.623375	1.280234	0.760991	0.441663	0.261132	0.194676	0.090517	6.337290	5.161326	0.091619	0.054454	0.043196	0.034591	0.026493	0.014801	0.326564	-0.034150	0.026998	0.401221	0.086590	3919.872437	694.900107	375.155356	4202.441656	-49997.181400	-117.201420	2236.063518	-148.226460	-262.788764	1662.275897	-202.717380	-189.765030	933.434709	-394.555372	247.262949	0.679951
32.000000	17	26.065859	46.384320	-54.124577	29.518265	-53.941465	4.572821	-22.247993	3.728356	3.242888	2.811788	2.156346	1.687903	1.312278	0.782415	0.462971	0.281656	0.211315	0.111270	6.539229	5.371496	0.091619	0.056148	0.049054	0.037030	0.023994	0.015648	0.323296	-0.036649	0.025332	0.402057	0.084932	3937.957432	716.260928	381.258447	4217.512485	-49997.181400	-117.201420	2224.006856	-155.855324	-262.788764	1657.698578	-205.731546	-197.393894	924.392212	-391.503826	256.256246	0.679951
33.000000	17	26.660970	46.378979	-54.109317	29.523606	-53.941465	4.705367	-22.064882	3.796955	3.392151	2.919167	2.231437	1.773941	1.376367	0.803839	0.484279	0.285760	0.211315	0.107119	6.867381	5.607937	0.093718	0.058688	0.051564	0.039469	0.035658	0.015648	0.325747	-0.043311	0.026998	0.399548	0.084932	3959.056592	726.941338	384.309993	4229.569148	-49997.181400	-121.778738	2210.443110	-163.484189	-268.817096	1645.492395	-211.759877	-205.022758	915.349715	-396.081144	269.746192	0.679951
34.000000	17	27.256081	46.395001	-54.109317	29.523606	-53.987243	4.887617	-21.881771	3.968454	3.477444	3.026546	2.338709	1.806205	1.429774	0.857399	0.494933	0.285760	0.219634	0.102969	6.968351	5.791836	0.093718	0.059535	0.053238	0.040282	0.036491	0.015648	0.321662	-0.044144	0.027831	0.397038	0.079957	3974.127420	743.724839	402.619267	4250.668308	-49997.181400	-129.407603	2204.414778	-166.535735	-279.366676	1636.337758	-217.788209	-218.754714	901.785969	-405.235782	275.741723	0.679951
35.000000	17	27.811518	46.395001	-54.094058	29.518265	-53.987243	5.053299	-21.675771	4.105653	3.605384	3.090974	2.392346	1.870734	1.483182	0.900247	0.526895	0.285760	0.240432	0.115420	7.271261	6.002006	0.091619	0.060382	0.056585	0.045160	0.034825	0.020729	0.324113	-0.048309	0.026998	0.372779	0.079957	3993.719497	762.034114	416.351223	4265.739136	-49997.181400	-133.984921	2195.372281	-169.587280	-279.366676	1625.657347	-226.830706	-221.806260	892.743472	-408.287328	293.728318	0.679951
36.000000	17	28.347118	46.411023	-54.124577	29.534288	-53.971984	5.202413	-21.492660	4.208552	3.754647	3.133926	2.499618	1.902998	1.525908	0.953807	0.548203	0.310389	0.248752	0.111270	7.523686	6.238447	0.093718	0.062923	0.059095	0.048412	0.033992	0.022423	0.324113	-0.054139	-0.007982	0.373616	0.078298	4019.339906	777.291843	425.505861	4277.795799	-49997.181400	-135.510694	2187.836867	-181.793463	-283.887924	1619.554256	-234.366120	-229.435125	883.700975	-408.287328	305.719380	0.679951
37.000000	17	28.922391	46.411023	-54.124577	29.544969	-53.956725	5.351527	-21.317179	4.380051	3.797293	3.284257	2.521073	1.967526	1.568634	0.975231	0.580165	0.318598	0.261231	0.127872	7.649898	6.422346	0.091619	0.062923	0.061606	0.051664	0.043156	0.020729	0.322479	-0.054139	-0.005483	0.375289	0.078298	4035.917817	787.972253	430.083179	4289.852462	-49997.181400	-149.242650	2175.780204	-180.267690	-292.930421	1614.976937	-232.859037	-241.641308	874.658478	-415.916192	314.712678	0.679951
38.000000	17	29.517502	46.437727	-54.124577	29.534288	-53.956725	5.533777	-21.134068	4.585850	3.989203	3.305733	2.628345	2.032054	1.589996	0.996655	0.580165	0.330913	0.261231	0.127872	7.851838	6.632516	0.095818	0.065463	0.064116	0.053290	0.043990	0.021576	0.323296	-0.061634	-0.002152	0.371943	0.070836	4052.495729	807.807300	449.918227	4306.430373	-49997.181400	-144.665332	2169.751873	-186.370782	-294.437504	1602.770754	-238.887369	-243.167080	865.615981	-417.441965	329.701506	0.679951
39.000000	17	30.112613	46.443068	-54.124577	29.534288	-53.956725	5.682890	-20.966216	4.723049	4.074496	3.434588	2.714163	2.096583	1.611359	1.050215	0.612127	0.351436	0.269550	0.127872	7.978050	6.895228	0.087419	0.066310	0.067464	0.056543	0.044823	0.021576	0.322479	-0.068297	-0.004651	0.373616	0.071665	4069.073640	823.065029	456.021318	4323.008285	-49997.181400	-153.819969	2166.737707	-187.896555	-304.987084	1598.193436	-247.929866	-246.218626	852.052235	-425.070829	337.195921	0.679951
40.000000	17	30.668050	46.453749	-54.155095	29.550310	-54.017762	5.848572	-20.767846	4.757348	4.159789	3.541967	2.799981	2.161111	1.675448	1.071639	0.612127	0.359646	0.290348	0.136173	8.154747	7.000313	0.093718	0.068004	0.069137	0.060608	0.045656	0.030045	0.323296	-0.070796	-0.007149	0.371106	0.070836	4090.172800	842.900077	466.701728	4341.093279	-49997.181400	-158.397288	2153.173961	-198.576965	-304.987084	1581.409934	-252.451114	-258.424809	846.023904	-425.070829	355.182515	0.679951
41.000000	17	31.322672	46.459090	-54.124577	29.555651	-53.956725	6.014254	-20.584735	4.928847	4.266405	3.670823	2.853618	2.204130	1.760900	1.103775	0.644089	0.367855	0.290348	0.148624	8.356687	7.236754	0.095818	0.068004	0.070811	0.061421	0.043990	0.027504	0.322479	-0.076625	-0.005483	0.349357	0.067519	4109.764877	856.632033	478.907912	4356.164108	-49997.181400	-159.923060	2141.117298	-204.680057	-314.029581	1575.306842	-258.479446	-261.476355	839.995572	-435.751239	359.679163	0.679951
42.000000	17	31.917783	46.485794	-54.063540	29.560991	-53.956725	6.196504	-20.424512	5.066046	4.351699	3.735250	2.939436	2.290168	1.760900	1.157335	0.633435	0.380169	0.298668	0.148624	8.508142	7.446924	0.097918	0.068004	0.074158	0.062234	0.050655	0.027504	0.322479	-0.079957	-0.006316	0.348520	0.062544	4127.849872	877.992853	495.691413	4371.234936	-49997.181400	-166.026152	2133.581884	-209.257375	-321.564996	1570.729524	-263.000694	-273.682538	826.431827	-432.699694	370.171343	0.679951
43.000000	17	32.512894	46.475112	-54.124577	29.566332	-53.971984	6.295914	-20.233772	5.237545	4.543608	3.756726	3.003799	2.333187	1.835670	1.189471	0.665397	0.388379	0.302827	0.156925	8.684839	7.630823	0.102117	0.071392	0.076669	0.066299	0.050655	0.029198	0.323296	-0.081623	-0.047126	0.350193	0.063373	4147.441949	891.724809	498.742959	4386.305765	-49997.181400	-172.129243	2124.539387	-213.834694	-321.564996	1558.523341	-276.564440	-275.208311	814.375164	-437.277012	383.661289	0.679951
44.000000	17	33.127842	46.496475	-54.094058	29.560991	-53.971984	6.478164	-20.035401	5.374744	4.586255	3.907057	3.068163	2.397715	1.889078	1.221607	0.676051	0.396588	0.315306	0.148624	8.785809	7.867264	0.091619	0.073932	0.080016	0.069551	0.050655	0.036820	0.321662	-0.089951	-0.044627	0.350193	0.064202	4171.555274	905.456765	515.526461	4401.376593	-49997.181400	-175.180789	2113.989807	-218.412012	-332.114576	1555.471795	-275.057357	-279.785630	803.825584	-443.380104	397.151235	0.679951
45.000000	17	33.663442	46.507157	-54.139836	29.571673	-53.956725	6.610709	-19.844661	5.546243	4.692871	3.992961	3.121799	2.429979	1.942485	1.243031	0.739975	0.413007	0.319466	0.152775	8.962506	8.051163	0.100017	0.074779	0.080853	0.073616	0.051488	0.037667	0.324930	-0.094115	-0.046293	0.348520	0.059227	4188.133186	922.240266	526.206871	4423.982836	-49997.181400	-178.232335	2106.454393	-224.515104	-333.621658	1546.317158	-281.085689	-288.940267	799.304335	-451.008968	413.638946	0.679951
