Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun015.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
11.000000	15	10.692160	46.133305	-53.987243	29.358043	-54.017762	0.331364	-27.176733	0.195481	0.300275	0.320586	0.096713	0.053185	0.041182	-0.117393	-0.101692	-0.030305	-0.017467	-0.009095	1.238311	0.012161	0.032828	-0.000594	-0.022913	-0.040206	-0.026829	-0.019075	0.287349	0.065792	0.152758	0.469815	0.117270	204.913200	232.590924	115.773966	121.261285	-49997.181400	47.582051	38.736716	47.072469	-2.063430	-96.940236	-24.881603	-87.538247	-123.030372	-72.617294	23.929403	0.679951
12.000000	15	11.267434	46.133305	-53.971984	29.368725	-53.987243	0.430773	-27.031770	0.332680	0.406891	0.342062	0.182531	0.085450	0.105271	-0.085257	-0.101692	-0.034409	-0.013308	-0.013246	1.314038	0.196060	0.037027	0.005334	-0.021239	-0.022320	-0.027662	-0.019922	0.287349	0.063293	0.152758	0.469815	0.116441	212.448614	238.694016	129.505922	131.810865	-49997.181400	38.427414	40.243798	34.866286	-3.570513	-109.146419	-23.374520	-89.064019	-133.579952	-78.720385	34.421583	0.679951
13.000000	15	11.822871	46.133305	-53.956725	29.368725	-53.941465	0.579887	-26.894436	0.401280	0.470861	0.535345	0.214713	0.139223	0.147997	-0.042409	-0.112346	-0.030305	-0.004988	-0.000794	1.465493	0.353687	0.030728	0.007028	-0.022913	-0.025572	-0.025995	-0.019075	0.288983	0.062461	0.149427	0.468142	0.117270	226.012360	255.477517	137.134786	146.881693	-49997.181400	35.375868	26.680053	37.917832	-18.641342	-118.301056	-30.909935	-99.744430	-141.115366	-81.771931	41.915997	0.679951
14.000000	15	12.417982	46.143986	-53.956725	29.368725	-53.941465	0.745569	-26.741844	0.538479	0.598801	0.556821	0.289804	0.182242	0.158678	-0.031697	-0.091038	-0.017990	-0.000829	-0.004945	1.566463	0.563857	0.026529	0.008722	-0.022913	-0.023133	-0.027662	-0.018228	0.288166	0.062461	0.151092	0.469815	0.116441	236.561940	261.580609	147.815196	158.938356	-49997.181400	32.324323	23.665887	31.814740	-21.655507	-118.301056	-39.952432	-110.424840	-147.143698	-87.875022	52.408177	0.679951
15.000000	15	13.032929	46.143986	-53.956725	29.358043	-53.926206	0.844978	-26.566362	0.675678	0.620124	0.621248	0.354167	0.203752	0.180041	0.032575	-0.080384	-0.013886	0.007491	-0.000794	1.717918	0.668942	0.028629	0.008722	-0.020402	-0.019068	-0.027662	-0.019922	0.288166	0.036642	0.151925	0.468978	0.117270	248.618602	275.312565	160.021379	170.995019	-49997.181400	26.221231	17.637556	22.660103	-29.190922	-133.558785	-42.966597	-115.002158	-157.693278	-93.978114	59.902592	0.679951
16.000000	15	13.628040	46.160009	-53.941465	29.358043	-53.926206	0.994092	-26.429029	0.675678	0.769387	0.728628	0.397076	0.268280	0.212086	0.021863	-0.048422	-0.005676	0.011650	0.007507	1.945100	0.826570	0.030728	0.011263	-0.001992	-0.018255	-0.008499	-0.019075	0.285715	0.034976	0.151925	0.467305	0.115612	262.182348	284.467202	167.650244	186.065848	-49997.181400	12.489275	10.102141	15.031238	-33.712170	-136.610330	-55.023260	-122.631023	-168.242858	-92.452341	74.891420	0.679951
17.000000	15	14.242988	46.165349	-53.926206	29.374065	-53.910947	1.093501	-26.268807	0.778577	0.833357	0.814531	0.472167	0.354318	0.244130	0.032575	-0.027114	-0.009781	0.019970	0.007507	2.121797	0.984197	0.032828	0.012956	0.000518	-0.015003	-0.006833	-0.019075	0.285715	0.036642	0.151925	0.466469	0.116441	275.746094	299.724931	175.279108	195.108345	-49997.181400	6.386184	1.059644	7.402374	-33.712170	-139.661876	-55.023260	-127.208341	-171.257024	-107.710070	82.385835	0.679951
18.000000	15	14.719077	46.165349	-53.910947	29.358043	-53.910947	1.242615	-26.123844	0.984376	0.982620	0.836007	0.525803	0.386582	0.276175	0.075423	-0.005806	-0.001571	0.019970	0.007507	2.222767	1.141825	0.032828	0.013803	-0.000319	-0.011751	-0.009332	-0.005525	0.286532	0.036642	0.151092	0.464796	0.114783	293.831088	308.879568	181.382200	211.686256	-49997.181400	4.860411	-6.475770	2.825055	-44.261750	-151.868059	-61.051592	-139.414525	-180.299521	-107.710070	89.880249	0.679951
19.000000	15	15.234840	46.181372	-53.941465	29.363384	-53.910947	1.292319	-25.978881	1.018675	1.003943	0.964862	0.590167	0.408091	0.340264	0.096847	-0.005806	0.006638	0.019970	0.011657	2.525677	1.325723	0.034928	0.013803	-0.000319	-0.010938	-0.009332	-0.004678	0.287349	0.034976	0.151925	0.464796	0.117270	304.380668	318.034206	195.114156	226.757085	-49997.181400	-1.242681	-6.475770	-4.803809	-48.782999	-159.496924	-64.065757	-143.991843	-187.834935	-110.761616	98.873546	0.679951
20.000000	15	15.790277	46.192053	-53.880428	29.363384	-53.895688	1.458001	-25.841548	1.121575	1.131883	1.007814	0.675985	0.461865	0.382989	0.086135	0.015503	0.006638	0.015810	0.011657	2.727616	1.457080	0.037027	0.017191	0.003029	-0.006059	-0.007666	-0.005525	0.289800	0.033311	0.096957	0.435518	0.102345	313.423165	339.395026	199.691474	229.771250	-49997.181400	-4.294227	-10.997019	-10.906901	-54.811330	-159.496924	-73.108254	-148.569162	-196.877432	-122.967799	97.374663	0.679951
21.000000	15	16.365551	46.197394	-53.910947	29.374065	-53.926206	1.607115	-25.696585	1.224474	1.217176	1.050766	0.740348	0.537148	0.447078	0.128983	0.015503	0.018952	0.011650	0.007507	2.727616	1.640978	0.037027	0.018038	0.003865	-0.007686	-0.010165	-0.005525	0.286532	0.027481	0.097790	0.435518	0.102345	330.001077	347.023890	208.846112	249.363327	-49997.181400	-7.345772	-21.546599	-9.381128	-59.332579	-170.177334	-74.615337	-156.198026	-199.891598	-122.967799	107.866843	0.679951
22.000000	15	16.920988	46.197394	-53.895688	29.358043	-53.910947	1.706524	-25.521104	1.361673	1.323792	1.136669	0.783257	0.558657	0.468441	0.161119	0.058119	0.043581	0.028289	0.011657	2.828586	1.824877	0.037027	0.018038	0.008049	-0.002807	-0.000168	-0.006372	0.288983	0.022484	0.096957	0.434681	0.103174	340.550657	357.704300	218.000749	264.434156	-49997.181400	-16.500410	-27.574930	-21.587311	-72.896324	-171.703107	-83.657834	-159.249572	-208.934095	-126.019344	121.356789	0.679951
23.000000	15	17.436750	46.224097	-53.880428	29.368725	-53.910947	1.839069	-25.376141	1.498872	1.366439	1.244049	0.847621	0.601676	0.489804	0.193255	0.036811	0.039476	0.028289	0.019958	3.257708	1.956233	0.034928	0.021425	0.008886	-0.001994	-0.000168	-0.005525	0.288166	0.019152	0.095291	0.434681	0.102345	355.621485	374.487802	228.681159	276.490819	-49997.181400	-24.129274	-30.589096	-26.164629	-74.403407	-183.909290	-88.179083	-163.826891	-214.962426	-130.596663	130.350086	0.679951
24.000000	15	18.012024	46.224097	-53.910947	29.358043	-53.926206	2.004751	-25.223548	1.567471	1.451732	1.287001	0.911984	0.666205	0.521849	0.214679	0.090081	0.055895	0.036608	0.019958	3.308193	2.087590	0.030728	0.021425	0.010560	0.000445	-0.003500	-0.006372	0.284898	0.017487	0.093626	0.437191	0.101516	361.649817	382.116667	240.887342	287.040399	-49997.181400	-27.180820	-42.645759	-30.741948	-75.910490	-190.012381	-91.193249	-166.878436	-224.004923	-136.699755	142.341149	0.679951
25.000000	15	18.587298	46.234779	-53.895688	29.358043	-53.926206	2.087592	-25.055696	1.670371	1.558348	1.329952	0.965621	0.709224	0.553893	0.214679	0.079427	0.064104	0.040768	0.028259	3.484890	2.271488	0.030728	0.023119	0.015581	0.004510	0.000666	-0.002137	0.286532	0.014155	0.094459	0.434681	0.099028	376.720645	400.425941	243.938888	299.097062	-49997.181400	-34.809684	-41.138676	-38.370812	-84.952987	-188.486608	-101.742829	-172.981528	-225.512006	-142.802846	148.336680	0.679951
26.000000	15	19.142735	46.240120	-53.865169	29.368725	-53.941465	2.220138	-24.910733	1.807570	1.643642	1.394380	1.029984	0.762997	0.596619	0.257527	0.100735	0.076419	0.040768	0.028259	3.712073	2.507930	0.030728	0.023119	0.017254	0.005323	0.008997	-0.002984	0.287349	0.008325	0.091960	0.436354	0.097370	394.805639	409.580578	256.145071	311.153725	-49997.181400	-39.387003	-48.674090	-44.473904	-87.967153	-196.115473	-106.264077	-182.136165	-230.033255	-148.905938	155.831095	0.679951
27.000000	15	19.698172	46.245460	-53.880428	29.352702	-53.941465	2.352683	-24.765770	1.876169	1.707611	1.566187	1.105075	0.849035	0.628663	0.278951	0.122043	0.080523	0.044928	0.024109	3.737315	2.665557	0.037027	0.024813	0.018928	0.009388	0.006498	-0.002137	0.286532	0.006660	0.094459	0.422134	0.093224	405.355219	423.312534	262.248162	323.210387	-49997.181400	-39.387003	-48.674090	-45.999677	-90.981319	-203.744337	-112.292409	-186.713484	-243.597001	-150.431711	160.327743	0.679951
28.000000	15	20.233772	46.261483	-53.865169	29.358043	-53.941465	2.485229	-24.605548	2.116267	1.771581	1.630615	1.169439	0.892054	0.650026	0.321799	0.132697	0.096942	0.061566	0.024109	3.914012	2.823185	0.037027	0.028200	0.021439	0.010201	0.009830	-0.001290	0.286532	0.002495	0.096124	0.412095	0.094053	421.933131	441.621809	275.980118	344.309547	-49997.181400	-51.593186	-57.716587	-47.525450	-104.545064	-208.321656	-110.785326	-194.342348	-249.625332	-156.534802	170.819923	0.679951
29.000000	15	20.709861	46.277505	-53.865169	29.368725	-53.941465	2.601206	-24.460585	2.150567	1.942168	1.630615	1.201620	0.924318	0.682071	0.332511	0.164659	0.096942	0.074045	0.049012	4.040225	3.007083	0.032828	0.029894	0.025623	0.015079	0.008997	-0.002984	0.286532	-0.000003	0.064476	0.410422	0.093224	427.961462	440.096036	283.608983	357.873293	-49997.181400	-45.490094	-66.759084	-56.680087	-106.052147	-219.002066	-122.841989	-197.393894	-252.639498	-156.534802	182.810986	0.679951
30.000000	15	21.185949	46.277505	-53.849910	29.363384	-53.926206	2.733752	-24.315622	2.116267	1.984814	1.737994	1.255257	0.978092	0.714115	0.386071	0.164659	0.109257	0.103163	0.040711	4.292649	3.164711	0.034928	0.028200	0.023949	0.014266	0.008997	-0.002137	0.288166	-0.005833	0.063643	0.413768	0.088249	447.553539	464.508402	288.186301	371.437039	-49997.181400	-57.696277	-66.759084	-62.783179	-112.080479	-220.527839	-122.841989	-203.496986	-258.667829	-156.534802	188.806518	0.679951
31.000000	15	21.701712	46.298868	-53.849910	29.374065	-53.956725	2.849729	-24.155400	2.356366	2.027461	1.780946	1.276711	1.010356	0.767523	0.407495	0.207275	0.117466	0.123962	0.044861	4.393619	3.269796	0.037027	0.029047	0.026459	0.016705	0.016496	-0.002137	0.287349	-0.009165	0.062810	0.413768	0.085761	462.624368	470.611494	301.918257	374.451204	-49997.181400	-60.747823	-68.266167	-65.834724	-118.108810	-232.734022	-127.363237	-211.125850	-266.203243	-165.689439	190.305400	0.679951
32.000000	15	22.276986	46.293527	-53.834651	29.368725	-53.956725	2.932570	-24.033326	2.390665	2.112754	1.909801	1.351802	1.031865	0.778204	0.439631	0.196621	0.137990	0.140600	0.044861	4.444104	3.506237	0.032828	0.030741	0.026459	0.017518	0.015662	-0.001290	0.288983	-0.013329	0.063643	0.412095	0.086590	474.681031	479.766131	309.547122	389.522033	-49997.181400	-66.850915	-80.322830	-71.937816	-116.601727	-228.156703	-130.377403	-212.651623	-273.738658	-168.740985	202.296463	0.679951
33.000000	15	22.772912	46.314890	-53.834651	29.358043	-53.971984	3.065116	-23.865474	2.459265	2.198047	1.952753	1.437620	1.064129	0.852974	0.461055	0.217929	0.129780	0.148920	0.049012	4.696529	3.532508	0.034928	0.029894	0.029807	0.019957	0.015662	0.007179	0.289800	-0.016660	0.061145	0.412095	0.087419	483.723528	493.498087	321.753305	407.607027	-49997.181400	-68.376688	-89.365327	-73.463589	-125.644224	-234.259795	-134.898652	-215.703169	-278.259906	-173.318304	211.289760	0.679951
34.000000	15	23.447371	46.320231	-53.849910	29.358043	-53.971984	3.181093	-23.712882	2.527864	2.304663	2.060132	1.469802	1.107148	0.874337	0.482479	0.228583	0.150304	0.153079	0.044861	4.747014	3.768949	0.034928	0.031588	0.031480	0.022396	0.016496	0.007179	0.288166	-0.019159	0.061977	0.413768	0.084103	501.808522	502.652724	329.382169	419.663690	-49997.181400	-74.479779	-89.365327	-76.515135	-130.165473	-244.940205	-139.419900	-220.280487	-284.288238	-183.998714	218.784175	0.679951
35.000000	15	24.042482	46.330912	-53.865169	29.368725	-53.956725	3.363343	-23.575549	2.630764	2.368633	2.103084	1.523438	1.182431	0.917063	0.525327	0.249891	0.162618	0.161399	0.053162	4.797499	3.979119	0.034928	0.033282	0.034828	0.026461	0.016496	0.008026	0.289800	-0.024156	0.060312	0.403730	0.084932	518.386433	516.384680	340.062579	431.720353	-49997.181400	-82.108643	-93.886576	-84.143999	-133.179639	-243.414432	-146.955314	-229.435125	-290.316569	-185.524487	224.779706	0.679951
36.000000	15	24.578082	46.330912	-53.880428	29.358043	-53.956725	3.495889	-23.430586	2.802263	2.475250	2.188987	1.587802	1.214696	0.938426	0.546751	0.249891	0.170828	0.169718	0.057313	4.974196	4.084204	0.028629	0.034976	0.038175	0.027274	0.022328	0.006332	0.288983	-0.028320	0.059479	0.391183	0.079128	522.907682	530.116636	355.320308	451.312430	-49997.181400	-80.582871	-95.393659	-88.721318	-139.207970	-254.094842	-148.462397	-234.012443	-300.866149	-193.153351	236.770769	0.679951
37.000000	15	25.113681	46.346934	-53.865169	29.368725	-53.941465	3.595298	-23.277993	2.905162	2.560543	2.231939	1.662892	1.257714	0.959789	0.589599	0.281853	0.174932	0.165558	0.069764	5.150893	4.268103	0.032828	0.037516	0.040685	0.030526	0.023994	0.006332	0.290617	-0.028320	0.058646	0.391183	0.078298	539.485593	546.900138	361.423400	457.340761	-49997.181400	-88.211735	-101.421990	-96.350182	-142.222136	-254.094842	-157.504894	-234.012443	-303.880315	-193.153351	247.262949	0.679951
38.000000	15	25.649281	46.352275	-53.865169	29.368725	-53.926206	3.760980	-23.110141	3.042361	2.667159	2.317843	1.727256	1.322243	1.023878	0.589599	0.303161	0.183142	0.169718	0.082216	5.226621	4.346917	0.037027	0.037516	0.042359	0.032152	0.023994	0.008026	0.288983	-0.034150	0.023666	0.393692	0.080786	551.542256	554.529002	370.578037	475.425756	-49997.181400	-88.211735	-105.943239	-100.927501	-145.236302	-260.197934	-160.519060	-240.115535	-311.415729	-196.204897	254.757363	0.679951
39.000000	15	26.184881	46.362957	-53.865169	29.374065	-53.956725	3.860389	-22.988067	3.179560	2.709806	2.382270	1.791619	1.332997	1.045241	0.611023	0.303161	0.179037	0.173878	0.073915	5.352833	4.504544	0.032828	0.038363	0.045706	0.036217	0.023994	0.008026	0.290617	-0.038314	0.022833	0.393692	0.080786	572.641416	568.260958	381.258447	488.989501	-49997.181400	-95.840599	-107.450321	-108.556365	-154.278799	-264.775252	-168.054474	-244.692853	-317.444060	-205.359534	262.251778	0.679951
40.000000	15	26.720481	46.362957	-53.880428	29.379406	-53.971984	3.992935	-22.820215	3.282459	2.837745	2.468174	1.845256	1.376016	1.109330	0.643159	0.335123	0.183142	0.182197	0.078065	5.605258	4.662172	0.037027	0.039210	0.044869	0.037843	0.024827	0.008872	0.291434	-0.044144	0.023666	0.392019	0.079128	586.205162	585.044460	398.041949	502.553247	-49997.181400	-100.417918	-117.999901	-108.556365	-157.292964	-266.301025	-171.068640	-252.321718	-323.472392	-202.307989	271.245075	0.679951
41.000000	15	27.295755	46.378979	-53.880428	29.384747	-53.926206	4.142048	-22.659993	3.385358	2.901715	2.511125	1.920346	1.451299	1.130693	0.632447	0.345777	0.191351	0.194676	0.082216	5.756713	4.951156	0.032828	0.043444	0.049890	0.040282	0.032325	0.012260	0.291434	-0.046643	0.022833	0.391183	0.069177	596.754742	598.776416	405.670813	519.131159	-49997.181400	-104.995237	-125.535316	-113.133684	-161.814213	-273.929890	-177.096971	-259.950582	-324.979475	-212.988399	275.741723	0.679951
42.000000	15	27.831355	46.384320	-53.880428	29.374065	-53.941465	4.274594	-22.515030	3.453958	3.029655	2.618505	1.973983	1.483564	1.152056	0.675295	0.367085	0.199561	0.186357	0.082216	5.908168	5.082512	0.032828	0.042598	0.050727	0.040282	0.031492	0.014801	0.291434	-0.049974	0.022833	0.390346	0.070006	614.839736	610.982599	419.402769	531.187821	-49997.181400	-112.624101	-117.999901	-117.711002	-167.842544	-281.558754	-180.111137	-264.527901	-329.500723	-219.091490	283.236138	0.679951
43.000000	15	28.386792	46.405683	-53.865169	29.384747	-53.941465	4.357435	-22.362438	3.591157	3.093625	2.704408	2.016892	1.569601	1.194782	0.728855	0.377739	0.199561	0.190516	0.090517	6.034380	5.213868	0.032828	0.042598	0.051564	0.045160	0.033159	0.013954	0.289800	-0.049974	0.023666	0.390346	0.069177	617.853902	617.085690	437.712044	543.244484	-49997.181400	-114.149874	-128.549481	-120.762548	-170.856710	-286.136073	-186.139469	-264.527901	-340.050303	-216.039944	298.224966	0.679951
44.000000	15	28.981903	46.405683	-53.834651	29.390088	-53.956725	4.489980	-22.209845	3.694056	3.178918	2.747360	2.102710	1.591111	1.205463	0.750279	0.377739	0.228294	0.198836	0.098818	6.185835	5.345224	0.028629	0.045138	0.054074	0.044347	0.034825	0.013107	0.287349	-0.054971	0.023666	0.364414	0.069177	647.995559	638.446511	445.340908	558.315313	-49997.181400	-117.201420	-134.577813	-128.391412	-173.870876	-292.239164	-186.139469	-270.630992	-344.571552	-219.091490	301.222732	0.679951
45.000000	15	29.457991	46.411023	-53.895688	29.400769	-53.910947	4.605958	-22.057253	3.762656	3.285534	2.876215	2.156346	1.644884	1.280234	0.760991	0.409701	0.236504	0.202995	0.094668	6.312047	5.555394	0.039127	0.047679	0.055748	0.047599	0.033159	0.013954	0.285715	-0.058303	0.022833	0.366087	0.070006	657.038056	649.126921	460.598637	573.386141	-49997.181400	-123.304511	-140.606144	-131.442958	-178.392124	-293.764937	-189.153634	-278.259857	-350.599883	-225.194582	311.714912	0.679951
