Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun010.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
11.000000	10	11.426130	46.603290	-53.865169	28.930784	-53.941465	0.447341	-26.879177	0.298381	0.342921	0.320586	0.096713	0.010167	0.094590	-0.031697	-0.229540	-0.022095	-0.017467	-0.009095	1.137341	0.353687	-0.004966	-0.003981	-0.022913	-0.031263	-0.037660	-0.023309	0.161534	0.073288	0.116113	0.357722	0.055081	134.080305	162.405372	97.464691	26.315065	22.230967	26.221231	14.623390	10.453920	-14.120093	-92.362917	-15.839106	-98.218657	-113.987875	-77.194612	22.430520	0.679951
12.000000	10	11.723685	46.603290	-53.834651	28.925443	-53.971984	0.497046	-26.818140	0.332680	0.342921	0.385014	0.128895	0.053185	0.105271	-0.010273	-0.186924	-0.005676	-0.009148	-0.000794	1.112098	0.406230	-0.004966	-0.003981	-0.023750	-0.031263	-0.036826	-0.025003	0.161534	0.075786	0.114447	0.356886	0.056739	143.122803	171.560009	109.670874	32.343396	25.282512	24.695458	5.580893	19.608557	-20.148425	-93.888690	-20.360355	-108.899067	-115.494958	-83.297704	34.421583	0.679951
13.000000	10	12.100589	46.608631	-53.819391	28.925443	-53.941465	0.513614	-26.757103	0.401280	0.406891	0.427966	0.139622	0.085450	0.094590	-0.031697	-0.208232	-0.013886	-0.000829	0.003356	1.162583	0.485043	-0.007066	-0.003981	-0.023750	-0.032076	-0.035993	-0.023309	0.162351	0.073288	0.117778	0.357722	0.055081	146.136968	171.560009	106.619328	41.385893	29.859831	21.643912	5.580893	11.979693	-23.162590	-93.888690	-21.867437	-107.373294	-117.002041	-80.246158	41.915997	0.679951
14.000000	10	12.417982	46.608631	-53.849910	28.930784	-53.956725	0.613023	-26.680807	0.538479	0.449538	0.449441	0.182531	0.096204	0.126634	0.000439	-0.186924	-0.017990	-0.000829	-0.000794	1.213068	0.563857	-0.004966	-0.003134	-0.022913	-0.027198	-0.037660	-0.024156	0.163168	0.074953	0.117778	0.356049	0.056739	150.658217	176.137328	114.248193	45.907142	37.488695	20.118140	1.059644	7.402374	-23.162590	-103.043327	-32.417017	-108.899067	-120.016206	-80.246158	47.911529	0.679951
15.000000	10	12.735374	46.619312	-53.819391	28.936125	-53.971984	0.662728	-26.619770	0.469879	0.513508	0.406490	0.225440	0.096204	0.105271	0.021863	-0.176270	-0.005676	0.003331	-0.004945	1.263553	0.642671	-0.000767	-0.002288	-0.022913	-0.027198	-0.037660	-0.024156	0.162351	0.048302	0.112781	0.358559	0.055081	153.672383	185.291965	117.299739	56.456722	45.117560	15.540821	-0.447439	2.825055	-24.669673	-106.094873	-36.938266	-108.899067	-129.058704	-84.823477	47.911529	0.679951
16.000000	10	13.052767	46.629994	-53.834651	28.925443	-53.956725	0.695864	-26.573992	0.469879	0.513508	0.492393	0.257622	0.149978	0.115952	0.021863	-0.176270	0.002533	0.003331	-0.017396	1.364523	0.721485	-0.009166	-0.001441	-0.022076	-0.023946	-0.018497	-0.025003	0.161534	0.045804	0.116113	0.358559	0.055910	155.179465	189.869283	121.877057	57.963805	49.694878	14.015048	-4.968687	2.825055	-27.683839	-109.146419	-29.402852	-116.527931	-132.072869	-90.926568	55.405943	0.679951
17.000000	10	13.429670	46.635334	-53.819391	28.930784	-53.987243	0.745569	-26.474807	0.538479	0.534831	0.513869	0.279076	0.160733	0.158678	0.053999	-0.144308	-0.005676	0.003331	-0.009095	1.440250	0.721485	-0.004966	0.001100	-0.007013	-0.023946	-0.015998	-0.024156	0.160717	0.043305	0.092793	0.356049	0.055081	164.221963	197.498148	126.454376	59.470888	49.694878	4.860411	-4.968687	-0.226490	-33.712170	-110.672191	-38.445349	-118.053704	-130.565786	-92.452341	61.401475	0.679951
18.000000	10	13.727226	46.629994	-53.834651	28.914762	-53.956725	0.795273	-26.406140	0.572779	0.620124	0.556821	0.279076	0.192997	0.180041	0.032575	-0.154962	-0.005676	0.007491	-0.004945	1.490735	0.879112	-0.000767	0.000253	-0.008687	-0.025572	-0.019330	-0.024156	0.160717	0.044971	0.076136	0.354376	0.057569	168.743211	205.127012	134.083240	68.513385	60.375289	6.386184	-4.968687	-0.226490	-38.233419	-116.775283	-30.909935	-124.156796	-136.594118	-90.926568	62.900357	0.679951
19.000000	10	14.064455	46.624653	-53.788873	28.925443	-53.910947	0.828410	-26.345103	0.675678	0.620124	0.599773	0.321985	0.192997	0.190723	0.021863	-0.165616	-0.009781	0.007491	-0.009095	1.490735	0.879112	-0.004966	0.001100	-0.009524	-0.024759	-0.019330	-0.010606	0.160717	0.044138	0.075303	0.356886	0.055081	170.250294	200.549694	137.134786	76.048799	64.952607	0.283092	-10.997019	-6.329582	-35.219253	-116.775283	-39.952432	-122.631023	-138.101201	-98.555433	65.898123	0.679951
20.000000	10	14.421522	46.640675	-53.819391	28.936125	-53.926206	0.911251	-26.291696	0.607078	0.662771	0.599773	0.343440	0.182242	0.212086	0.053999	-0.144308	-0.001571	0.007491	-0.009095	1.642190	0.905383	0.001333	0.000253	-0.007850	-0.021507	-0.017664	-0.008912	0.160717	0.046636	0.071139	0.355213	0.055910	176.278625	212.755877	144.763651	80.570048	68.004153	0.283092	-14.011184	-4.803809	-39.740502	-125.929920	-39.952432	-136.362979	-144.129532	-95.503887	73.392537	0.679951
21.000000	10	14.738914	46.635334	-53.819391	28.930784	-53.926206	0.994092	-26.223029	0.744277	0.726740	0.642724	0.375622	0.225261	0.244130	0.053999	-0.154962	-0.001571	-0.000829	-0.009095	1.591705	1.010468	-0.002867	0.001947	-0.006176	-0.020694	-0.017664	-0.008912	0.163168	0.044971	0.072804	0.356886	0.055081	179.292791	218.858968	147.815196	92.626711	80.210336	0.283092	-18.532433	-12.432674	-45.768833	-130.507239	-45.980763	-130.259887	-150.157864	-101.606978	79.388069	0.679951
22.000000	10	15.036470	46.640675	-53.834651	28.925443	-53.895688	1.010660	-26.139103	0.744277	0.748064	0.621248	0.386349	0.225261	0.222767	0.096847	-0.144308	0.006638	0.011650	-0.000794	1.717918	1.115553	-0.000767	0.001947	-0.007850	-0.019068	-0.015998	-0.009759	0.160717	0.044138	0.074470	0.356049	0.054252	182.306957	221.910514	158.495606	94.133793	81.736109	-5.819999	-20.039516	-10.906901	-45.768833	-132.033012	-47.487846	-131.785660	-151.664946	-104.658524	82.385835	0.679951
23.000000	10	15.373699	46.656697	-53.819391	28.941465	-53.910947	1.076933	-26.070437	0.778577	0.812034	0.664200	0.407803	0.236016	0.233449	0.086135	-0.123000	-0.001571	0.015810	-0.017396	1.844130	1.220638	-0.004966	0.003641	-0.006176	-0.016629	-0.017664	-0.008912	0.162351	0.044138	0.073637	0.355213	0.054252	191.349454	224.962060	155.444061	97.147959	87.839200	-10.397318	-20.039516	-23.113084	-51.797164	-132.033012	-55.023260	-139.414525	-162.214526	-103.132751	95.875780	0.679951
24.000000	10	15.631581	46.662038	-53.788873	28.936125	-53.910947	1.126637	-26.024659	0.915776	0.790710	0.728628	0.439985	0.289789	0.254812	0.086135	-0.144308	-0.005676	0.015810	0.003356	1.869372	1.273181	-0.004966	0.005334	-0.002829	-0.016629	-0.018497	-0.008912	0.161534	0.043305	0.073637	0.356049	0.055081	194.363620	234.116697	161.547152	110.711705	95.468065	-7.345772	-29.082013	-23.113084	-50.290082	-138.136103	-53.516177	-136.362979	-159.200361	-109.235843	94.376897	0.679951
25.000000	10	16.008484	46.651357	-53.804132	28.930784	-53.941465	1.226046	-25.971252	0.915776	0.876003	0.707152	0.472167	0.289789	0.254812	0.128983	-0.133654	0.010743	0.019970	-0.000794	2.020827	1.299452	-0.009166	0.007028	-0.000319	-0.011751	-0.017664	-0.009759	0.160717	0.039974	0.071972	0.357722	0.056739	198.884868	241.745561	166.124471	115.232953	101.571156	-13.448864	-35.110344	-21.587311	-48.782999	-136.610330	-55.023260	-142.466070	-163.721609	-106.184297	101.871312	0.679951
26.000000	10	16.345714	46.667379	-53.819391	28.914762	-53.910947	1.259183	-25.849178	0.847177	0.939973	0.793055	0.525803	0.322054	0.297538	0.107559	-0.133654	0.006638	0.011650	-0.000794	2.121797	1.351995	-0.002867	0.007875	-0.001992	-0.012564	-0.016831	-0.008912	0.158266	0.040806	0.072804	0.356049	0.054252	201.899034	255.477517	175.279108	118.247119	107.674248	-14.974637	-33.603261	-29.216175	-54.811330	-144.239195	-59.544509	-139.414525	-165.228692	-109.235843	112.363492	0.679951
27.000000	10	16.702780	46.667379	-53.849910	28.930784	-53.941465	1.292319	-25.811029	0.984376	0.961297	0.814531	0.515076	0.343563	0.329582	0.096847	-0.112346	0.006638	0.015810	0.003356	2.121797	1.562165	-0.000767	0.007875	-0.001156	-0.013377	-0.009332	-0.008065	0.160717	0.039141	0.070306	0.355213	0.054252	207.927365	253.951745	176.804881	124.275450	112.251567	-14.974637	-35.110344	-27.690402	-59.332579	-141.187649	-61.051592	-147.043389	-177.285355	-115.338934	110.864609	0.679951
28.000000	10	16.980499	46.672720	-53.819391	28.930784	-53.895688	1.358592	-25.765252	0.984376	1.025266	0.878959	0.547258	0.365072	0.318901	0.128983	-0.080384	0.014848	0.019970	0.007507	2.096555	1.562165	-0.002867	0.008722	-0.000319	-0.007686	-0.008499	-0.008065	0.159900	0.035809	0.076136	0.354376	0.056739	216.969862	258.529063	182.907973	137.839196	116.828885	-24.129274	-38.124510	-33.793494	-60.839662	-150.342286	-65.572840	-148.569162	-172.764106	-113.813161	118.359023	0.679951
29.000000	10	17.297891	46.662038	-53.819391	28.914762	-53.895688	1.408296	-25.673696	1.121575	1.003943	0.900435	0.557985	0.397337	0.340264	0.150407	-0.069730	0.014848	0.019970	0.003356	2.222767	1.562165	-0.002867	0.009569	0.002192	-0.006873	-0.010165	-0.008065	0.159083	0.033311	0.072804	0.355213	0.056739	215.462780	264.632155	190.536837	143.867528	124.457750	-22.603501	-48.674090	-38.370812	-65.360910	-151.868059	-67.079923	-153.146480	-177.285355	-112.287389	121.356789	0.679951
30.000000	10	17.615284	46.678060	-53.804132	28.930784	-53.941465	1.507706	-25.612659	1.155874	1.025266	0.921911	0.579439	0.418846	0.340264	0.139695	-0.091038	0.031267	0.015810	0.007507	2.374222	1.693521	-0.002867	0.012110	0.003865	-0.008499	-0.010165	-0.008065	0.162351	0.034144	0.076136	0.354376	0.055081	226.012360	275.312565	192.062610	148.388776	130.560841	-30.232366	-45.659924	-41.422358	-69.882159	-154.919605	-70.094089	-150.094935	-181.806604	-119.916253	124.354555	0.679951
31.000000	10	17.972350	46.678060	-53.804132	28.920103	-53.926206	1.524274	-25.543992	1.155874	1.067913	0.964862	0.611621	0.429601	0.372308	0.161119	-0.080384	0.039476	0.019970	0.007507	2.500434	1.746063	-0.004966	0.010416	0.003865	-0.007686	-0.010999	-0.008912	0.160717	0.027481	0.046153	0.356049	0.055910	229.026525	276.838338	199.691474	152.910025	139.715478	-31.758138	-50.181173	-38.370812	-69.882159	-156.445378	-70.094089	-157.723799	-186.327852	-119.916253	127.352320	0.679951
32.000000	10	18.230232	46.683401	-53.834651	28.925443	-53.926206	1.540842	-25.475326	1.190174	1.110560	0.986338	0.633076	0.451110	0.382989	0.171831	-0.059076	0.031267	0.019970	0.011657	2.626647	1.798606	-0.004966	0.011263	0.004702	-0.004433	-0.010999	-0.008912	0.159900	0.023317	0.048652	0.355213	0.058398	230.533608	285.992975	199.691474	154.417108	139.715478	-31.758138	-41.138676	-47.525450	-71.389242	-157.971151	-71.601172	-163.826891	-192.356184	-126.019344	136.345617	0.679951
33.000000	10	18.587298	46.683401	-53.834651	28.920103	-53.910947	1.607115	-25.406659	1.190174	1.131883	1.029290	0.665257	0.451110	0.425715	0.193255	-0.080384	0.031267	0.024129	0.003356	2.702374	1.903691	-0.009166	0.011263	0.003865	-0.006059	-0.010165	-0.009759	0.161534	0.021651	0.048652	0.357722	0.055910	232.040691	287.518748	199.691474	164.966688	148.870116	-33.283911	-45.659924	-44.473904	-77.417573	-164.074242	-71.601172	-165.352664	-189.342018	-119.916253	145.338915	0.679951
34.000000	10	18.924528	46.694082	-53.804132	28.914762	-53.926206	1.689956	-25.330363	1.224474	1.174529	1.007814	0.697439	0.494129	0.425715	0.171831	-0.048422	0.039476	0.024129	0.003356	2.727616	1.982505	-0.011265	0.010416	0.004702	-0.005246	-0.010999	-0.008065	0.160717	0.019985	0.045320	0.356049	0.053423	242.590271	295.147612	210.371884	172.502102	154.973207	-33.283911	-56.209504	-47.525450	-80.431739	-164.074242	-74.615337	-169.929982	-190.849101	-130.596663	146.837797	0.679951
35.000000	10	19.261757	46.694082	-53.804132	28.914762	-53.926206	1.739660	-25.261696	1.293073	1.195853	1.072242	0.708167	0.494129	0.425715	0.182543	-0.069730	0.043581	0.024129	0.003356	2.803344	2.061318	-0.007066	0.012110	0.008886	-0.001181	-0.008499	-0.009759	0.159900	0.019985	0.045320	0.356886	0.053423	242.590271	301.250704	219.526522	178.530433	164.127845	-37.861230	-63.744919	-49.051223	-77.417573	-168.651561	-88.179083	-169.929982	-198.384515	-129.070890	151.334446	0.679951
36.000000	10	19.539476	46.710105	-53.819391	28.920103	-53.941465	1.772797	-25.215918	1.293073	1.195853	1.136669	0.740348	0.558657	0.425715	0.203967	-0.037768	0.039476	0.024129	0.011657	2.828586	2.087590	-0.004966	0.014650	0.008049	-0.001994	-0.001001	-0.005525	0.158266	0.018319	0.047819	0.358559	0.054252	248.618602	307.353795	225.629613	190.587096	167.179390	-40.912776	-63.744919	-52.102768	-84.952987	-171.703107	-83.657834	-172.981528	-205.919929	-129.070890	158.828860	0.679951
37.000000	10	19.896542	46.704764	-53.804132	28.909421	-53.956725	1.839069	-25.139622	1.395973	1.259823	1.136669	0.793985	0.558657	0.447078	0.203967	-0.048422	0.055895	0.019970	0.011657	2.778101	2.166403	-0.004966	0.014650	0.008886	-0.000368	-0.001834	-0.004678	0.159900	0.016654	0.048652	0.356049	0.056739	251.632768	313.456887	231.732705	190.587096	170.230936	-45.490094	-62.237836	-59.731633	-87.967153	-173.228880	-88.179083	-176.033074	-202.905764	-136.699755	164.824392	0.679951
38.000000	10	20.174261	46.704764	-53.819391	28.920103	-53.926206	1.905342	-25.070956	1.430272	1.281146	1.201097	0.793985	0.547903	0.457760	0.225391	-0.059076	0.047686	0.019970	0.019958	2.828586	2.271488	-0.009166	0.015497	0.009723	0.002071	-0.001834	-0.003831	0.160717	0.013322	0.046153	0.356049	0.054252	260.675265	311.931114	228.681159	198.122510	176.334028	-47.015867	-63.744919	-53.628541	-90.981319	-176.280425	-88.179083	-174.507301	-210.441178	-135.173982	166.323275	0.679951
39.000000	10	20.491653	46.710105	-53.804132	28.925443	-53.910947	1.988183	-25.009919	1.533172	1.345116	1.222573	0.804712	0.580167	0.468441	0.225391	-0.048422	0.055895	0.015810	0.011657	3.081011	2.297760	-0.000767	0.016344	0.011397	0.000445	-0.002667	-0.003831	0.160717	0.016654	0.046986	0.356886	0.057569	263.689431	318.034206	234.784251	205.657925	183.962892	-48.541640	-68.266167	-59.731633	-92.488402	-183.909290	-94.207414	-176.033074	-211.948261	-139.751300	176.815455	0.679951
40.000000	10	20.809046	46.726127	-53.788873	28.904080	-53.987243	2.037888	-24.933622	1.533172	1.451732	1.265525	0.826166	0.569412	0.468441	0.246815	-0.059076	0.055895	0.019970	0.011657	3.232466	2.402845	-0.002867	0.018885	0.012234	0.001258	-0.001834	-0.003831	0.158266	0.015821	0.047819	0.357722	0.055081	268.210680	325.663070	243.938888	213.193339	188.540211	-54.644732	-66.759084	-65.834724	-90.981319	-182.383517	-94.207414	-180.610392	-217.976592	-141.277073	173.817689	0.679951
41.000000	10	21.146275	46.726127	-53.834651	28.920103	-53.956725	2.071024	-24.887844	1.601771	1.473055	1.265525	0.858348	0.612431	0.511167	0.246815	-0.027114	0.068209	0.032449	0.011657	3.257708	2.507930	-0.004966	0.018038	0.014744	0.002884	-0.001834	-0.005525	0.159083	0.013322	0.047819	0.355213	0.055081	275.746094	330.240389	246.990434	223.742919	193.117529	-53.118959	-69.773250	-68.886270	-95.502567	-185.435063	-92.700332	-188.239257	-211.948261	-139.751300	182.810986	0.679951
42.000000	10	21.404157	46.726127	-53.819391	28.914762	-53.926206	2.104161	-24.796289	1.636071	1.515702	1.308476	0.890530	0.633941	0.532530	0.268239	-0.016460	0.064104	0.028289	0.003356	3.308193	2.560472	-0.004966	0.018038	0.016418	0.006136	-0.002667	-0.005525	0.158266	0.009991	0.047819	0.356886	0.055910	284.788591	340.920799	253.093525	225.250002	203.797939	-56.170504	-77.308664	-68.886270	-101.530899	-191.538154	-100.235746	-182.136165	-220.990758	-144.328619	185.808752	0.679951
43.000000	10	21.701712	46.731468	-53.788873	28.920103	-53.941465	2.170433	-24.750511	1.704670	1.515702	1.308476	0.890530	0.655450	0.511167	0.278951	-0.016460	0.072314	0.036608	0.011657	3.409163	2.586743	-0.004966	0.017191	0.016418	0.005323	-0.000168	-0.003831	0.158266	0.005827	0.048652	0.354376	0.056739	284.788591	347.023890	253.093525	231.278333	203.797939	-60.747823	-78.815747	-71.937816	-101.530899	-193.063927	-100.235746	-189.765030	-222.497841	-145.854392	193.303166	0.679951
44.000000	10	22.038942	46.736808	-53.758354	28.909421	-53.926206	2.203570	-24.666585	1.807570	1.600995	1.351428	0.965621	0.676959	0.553893	0.300375	-0.048422	0.072314	0.032449	0.015808	3.459648	2.639286	-0.000767	0.018038	0.018091	0.006136	-0.001834	-0.003831	0.159083	0.003328	0.018669	0.356886	0.055081	290.816922	347.023890	259.196617	240.320830	211.426804	-66.850915	-74.294499	-74.989362	-104.545064	-191.538154	-104.756994	-191.290803	-222.497841	-148.905938	193.303166	0.679951
45.000000	10	22.316660	46.747490	-53.788873	28.914762	-53.926206	2.269843	-24.597919	1.807570	1.600995	1.308476	0.965621	0.709224	0.564575	0.278951	-0.027114	0.068209	0.044928	0.011657	3.535375	2.718100	-0.007066	0.018885	0.014744	0.006949	-0.001001	-0.004678	0.159900	0.001662	0.020335	0.356886	0.055081	287.802757	356.178528	263.773935	246.349162	217.529895	-62.273596	-87.858244	-76.515135	-106.052147	-196.115473	-101.742829	-191.290803	-233.047421	-150.431711	202.296463	0.679951
