Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun007.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Disp	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
8.000000	7	-0.656148	10.612812	46.875668	-54.124577	28.439436	-53.956725	0.281659	0.171499	0.298526	0.236235	0.053636	0.032264	0.053407	-0.042848	-0.095886	-0.012314	-0.008319	0.008301	0.681547	0.288984	0.000000	-0.009316	-0.015063	-0.041464	-0.027494	0.025407	-0.001634	0.074957	0.129092	0.041826	0.000000	72.054428	88.277260	80.189490	4.056152	23.518319	-1.636043	-21.334666	-18.425523	-35.083850	-78.067742	-27.077481	-81.751047	-94.863832	-57.797620	40.595708	0.000000
9.000000	7	-0.656148	11.029389	46.881008	-54.078799	28.423414	-53.926206	0.314796	0.205799	0.319849	0.236235	0.042909	0.043019	0.096133	-0.010712	-0.095886	-0.016419	-0.004160	0.004151	0.858244	0.367797	0.000000	-0.011856	-0.016736	-0.040651	-0.024162	0.025407	-0.001634	0.074957	0.129092	0.040153	0.000829	73.561511	91.328805	80.189490	7.070317	32.672957	-7.739135	-24.348832	-23.002841	-33.576768	-84.170834	-34.612895	-80.225274	-93.356749	-62.374939	51.087888	0.000000
10.000000	7	-0.656148	11.426130	46.891690	-54.078799	28.428755	-53.941465	0.381068	0.240098	0.341173	0.279186	0.085818	0.043019	0.085452	-0.010712	-0.085232	-0.012314	0.000000	0.004151	0.908729	0.394069	0.004199	-0.011856	-0.016736	-0.041464	-0.025828	0.023713	-0.004085	0.074124	0.129925	0.041826	-0.001658	79.589843	98.957670	87.818354	13.098649	35.724502	-12.316454	-25.855914	-26.054387	-44.126348	-79.593515	-31.598729	-87.854138	-97.877998	-70.003803	58.582302	0.000000
11.000000	7	-0.640889	11.822871	46.881008	-54.078799	28.428755	-53.926206	0.397637	0.205799	0.383819	0.300662	0.085818	0.064528	0.117496	0.000000	-0.085232	-0.016419	0.016639	0.008301	0.984456	0.499154	0.002100	-0.009316	-0.016736	-0.023577	-0.026661	0.023713	-0.004085	0.071625	0.126593	0.040989	-0.000829	85.618174	105.060761	90.869900	20.634063	38.776048	-19.945318	-21.334666	-32.157479	-45.633430	-87.222380	-39.134143	-89.379911	-100.892163	-65.426485	66.076717	0.000000
12.000000	7	-0.648518	12.259285	46.891690	-54.078799	28.418073	-53.880428	0.430773	0.240098	0.426466	0.322138	0.139454	0.053774	0.106815	0.010712	-0.074578	-0.016419	0.008319	0.012452	1.009699	0.525425	0.004199	-0.006775	-0.015900	-0.026016	-0.025828	0.024560	-0.004902	0.074124	0.129925	0.040153	0.000000	85.618174	108.112307	98.498764	25.155312	41.827594	-18.419545	-25.855914	-33.683252	-48.647596	-91.799698	-36.119978	-95.483003	-109.934660	-77.632668	66.076717	0.000000
13.000000	7	-0.656148	12.675863	46.897031	-54.048280	28.428755	-53.865169	0.579887	0.411597	0.447789	0.386566	0.150182	0.096793	0.096133	0.010712	-0.074578	-0.008209	0.000000	0.008301	1.085426	0.656781	0.000000	-0.005081	-0.015063	-0.025203	-0.026661	0.025407	-0.003268	0.073291	0.129925	0.043499	0.001658	93.153588	112.689626	101.550310	32.690726	52.508004	-22.996864	-33.391329	-36.734797	-51.661762	-94.851244	-39.134143	-97.008776	-118.977158	-70.003803	76.568897	0.000000
14.000000	7	-0.656148	13.052767	46.907712	-54.063540	28.423414	-53.865169	0.629591	0.377297	0.426466	0.408042	0.193091	0.075283	0.149541	0.010712	-0.085232	-0.012314	0.000000	0.012452	1.211639	0.735595	0.000000	-0.002541	-0.015063	-0.025203	-0.025828	0.024560	-0.004902	0.073291	0.129092	0.042662	0.001658	94.660671	121.844263	110.704948	40.226140	55.559550	-22.996864	-37.912577	-39.786343	-48.647596	-100.954335	-40.641226	-100.060321	-120.484240	-73.055349	82.564428	0.000000
15.000000	7	-0.640889	13.449507	46.902371	-54.078799	28.434095	-53.880428	0.646160	0.480197	0.469112	0.450993	0.236000	0.139811	0.138859	0.021424	-0.063924	-0.012314	0.008319	0.016602	1.211639	0.893222	0.002100	-0.003388	-0.015900	-0.024390	-0.024995	0.023713	-0.004902	0.074124	0.130757	0.040989	0.000829	97.674837	121.844263	107.653402	41.733223	61.662641	-27.574182	-37.912577	-42.837889	-56.183010	-104.005881	-51.190806	-101.586094	-123.498406	-77.632668	87.061077	0.000000
16.000000	7	-0.656148	13.826411	46.902371	-54.048280	28.434095	-53.865169	0.712432	0.583096	0.554405	0.450993	0.257454	0.172076	0.170904	0.021424	-0.085232	-0.008209	0.008319	0.016602	1.236881	0.866951	0.000000	-0.003388	-0.013389	-0.026016	-0.026661	0.025407	-0.004902	0.049138	0.127426	0.043499	0.002488	105.210251	127.947354	113.756493	49.268637	66.239960	-32.151501	-40.926743	-47.415208	-56.183010	-105.531654	-46.669558	-101.586094	-128.019655	-79.158441	94.555491	0.000000
17.000000	7	-0.663778	14.282662	46.913053	-54.063540	28.423414	-53.880428	0.745569	0.617396	0.533082	0.493945	0.268181	0.193585	0.181585	0.042848	-0.042616	-0.008209	-0.004160	0.016602	1.287366	1.050850	0.000000	-0.003388	-0.003347	-0.024390	-0.025828	0.025407	-0.004085	0.049971	0.130757	0.041826	0.001658	103.703168	132.524673	122.911131	58.311134	76.920370	-30.625728	-43.940909	-48.940980	-59.197176	-108.583200	-52.697889	-106.163413	-131.033820	-79.158441	102.049905	0.000000
18.000000	7	-0.648518	14.679403	46.913053	-54.048280	28.418073	-53.880428	0.811841	0.685995	0.618375	0.601325	0.278909	0.204340	0.170904	0.053560	-0.053270	-0.008209	0.012479	0.020753	1.363093	1.103392	-0.004199	-0.002541	-0.004184	-0.023577	-0.024162	0.025407	-0.001634	0.051637	0.103273	0.043499	0.001658	108.224417	140.153538	124.436903	61.325300	79.971916	-36.728820	-46.955074	-50.466753	-63.718425	-111.634746	-54.204972	-113.792277	-129.526738	-86.787305	108.045437	0.000000
19.000000	7	-0.648518	15.056307	46.923734	-54.033021	28.418073	-53.880428	0.844978	0.754595	0.618375	0.558373	0.343272	0.204340	0.213630	0.064272	-0.053270	0.004105	0.008319	0.020753	1.464063	1.103392	-0.004199	-0.000847	-0.002510	-0.025203	-0.025828	0.026254	-0.003268	0.052470	0.105772	0.043499	0.001658	109.731500	144.730856	127.488449	70.367797	84.549235	-33.677274	-48.462157	-51.992526	-68.239673	-119.263610	-57.219138	-113.792277	-132.540903	-80.684214	118.537617	0.000000
20.000000	7	-0.648518	15.512558	46.929075	-54.094058	28.412732	-53.865169	0.911251	0.720295	0.703668	0.601325	0.353999	0.225849	0.234993	0.074984	-0.042616	0.000000	0.016639	0.008301	1.514548	1.182206	-0.004199	0.002541	-0.002510	-0.021951	-0.025828	0.024560	-0.004085	0.049971	0.100775	0.046008	0.002488	112.745665	143.205083	132.065768	79.410294	87.600780	-38.254593	-52.983406	-50.466753	-69.746756	-110.108973	-57.219138	-110.740731	-140.076318	-85.261532	126.032031	0.000000
21.000000	7	-0.648518	15.889462	46.934416	-54.048280	28.402051	-53.865169	0.977523	0.720295	0.682345	0.622800	0.364727	0.258113	0.234993	0.074984	-0.042616	0.000000	0.016639	0.020753	1.514548	1.287291	0.002100	-0.000847	-0.002510	-0.019512	-0.009998	0.024560	-0.002451	0.052470	0.103273	0.045172	0.002488	118.773997	152.359721	139.694632	83.931543	101.332736	-41.306138	-54.490489	-61.147164	-69.746756	-119.263610	-63.247469	-124.472687	-143.090483	-89.838851	127.530914	0.000000
22.000000	7	0.061037	16.325877	46.950438	-54.078799	28.418073	-53.880428	1.027228	0.857494	0.767638	0.644276	0.375454	0.268868	0.224311	0.107120	-0.021308	0.000000	0.008319	0.020753	1.640761	1.313562	-0.002100	0.000847	0.000000	-0.018699	-0.010831	0.025407	-0.001634	0.049138	0.105772	0.042662	0.002488	126.309411	156.937039	147.323497	86.945709	101.332736	-50.460776	-60.518820	-59.621391	-78.789253	-122.315156	-64.754552	-121.421142	-140.076318	-92.890397	133.526445	0.000000
23.000000	7	-0.625629	16.682943	46.950438	-54.017762	28.412732	-53.880428	1.093501	0.823194	0.788961	0.665752	0.407636	0.279623	0.234993	0.096408	-0.010654	0.000000	0.016639	0.012452	1.741730	1.392376	0.004199	0.001694	0.000000	-0.020325	-0.010831	0.025407	-0.003268	0.047472	0.105772	0.042662	-0.000829	126.309411	164.565904	147.323497	95.988206	102.858509	-51.986549	-63.532986	-64.198709	-78.789253	-122.315156	-69.275801	-130.575779	-147.611732	-98.993488	139.521977	0.000000
24.000000	7	-0.640889	17.119358	46.971801	-54.017762	28.402051	-53.910947	1.159774	0.891794	0.810285	0.730180	0.418363	0.311887	0.245674	0.096408	-0.042616	0.004105	0.016639	0.012452	1.766973	1.444919	0.002100	0.002541	0.003347	-0.015447	-0.010831	0.027100	-0.002451	0.045807	0.090781	0.047681	0.002488	127.816494	166.091676	151.900815	99.002371	113.538919	-53.512321	-60.518820	-67.250255	-78.789253	-128.418247	-72.289966	-129.050006	-153.640063	-100.519261	147.016391	0.000000
25.000000	7	-0.640889	17.456587	46.971801	-54.048280	28.391369	-53.910947	1.226046	0.960393	0.852931	0.730180	0.429090	0.290378	0.267037	0.128544	-0.031962	0.004105	0.012479	0.020753	1.842700	1.523732	-0.002100	0.001694	0.002510	-0.013821	-0.009165	0.026254	-0.001634	0.046640	0.091614	0.044335	0.002488	136.858991	175.246314	158.003907	108.044869	115.064692	-55.038094	-68.054234	-71.827574	-83.310502	-134.521339	-75.304132	-130.575779	-155.147146	-95.941942	156.009688	0.000000
26.000000	7	-0.633259	17.853328	46.966460	-54.078799	28.391369	-53.926206	1.275751	0.994693	0.938224	0.794607	0.482727	0.301132	0.299081	0.117832	-0.010654	-0.004105	0.016639	0.020753	1.943670	1.576275	-0.002100	0.004234	0.002510	-0.012195	-0.009165	0.026254	-0.003268	0.044974	0.091614	0.045172	0.003317	144.394405	179.823632	159.529680	115.580283	124.219330	-56.563867	-66.547152	-74.879119	-87.831750	-140.624430	-75.304132	-132.101552	-156.654229	-100.519261	163.504103	0.000000
27.000000	7	-0.656148	18.269906	46.982482	-54.033021	28.386029	-53.941465	1.325455	1.097592	1.002194	0.816083	0.471999	0.301132	0.320444	0.128544	-0.021308	0.004105	0.020798	0.020753	2.120367	1.681360	-0.002100	0.004234	0.005858	-0.010569	-0.009998	0.027100	-0.001634	0.043308	0.092446	0.046845	0.003317	144.394405	188.978270	168.684317	123.115697	133.373967	-61.141186	-75.589649	-73.353347	-95.367165	-143.675976	-73.797049	-130.575779	-161.175478	-103.570807	169.499634	0.000000
28.000000	7	-0.640889	18.686483	46.993164	-54.017762	28.391369	-53.926206	1.408296	1.131892	1.002194	0.794607	0.525636	0.354906	0.320444	0.117832	0.010654	-0.004105	0.012479	0.020753	2.095125	1.760174	-0.002100	0.005081	0.006695	-0.006504	-0.010831	0.027947	-0.001634	0.039144	0.093279	0.047681	0.004146	147.408571	185.926724	168.684317	127.636946	134.899740	-65.718504	-72.575483	-79.456438	-89.338833	-149.779068	-81.332463	-138.204643	-165.696726	-102.045034	176.994048	0.000000
29.000000	7	-0.640889	19.063387	46.993164	-54.048280	28.380688	-53.926206	1.441433	1.097592	1.023518	0.880511	0.536363	0.354906	0.363170	0.128544	0.010654	0.008209	0.016639	0.020753	2.221337	1.760174	0.000000	0.007622	0.006695	-0.009756	-0.009998	0.027100	-0.004085	0.038311	0.093279	0.046845	0.002488	153.436903	195.081361	179.364727	138.186526	141.002831	-62.666959	-83.125063	-85.559530	-92.352999	-145.201749	-76.811215	-142.781962	-165.696726	-105.096580	178.492931	0.000000
30.000000	7	-0.633259	19.460128	46.998505	-54.033021	28.380688	-53.926206	1.474569	1.131892	1.066164	0.901987	0.557817	0.365661	0.363170	0.139256	0.000000	0.000000	0.016639	0.024903	2.221337	1.760174	-0.002100	0.008469	0.007531	-0.008943	-0.009165	0.027100	-0.004902	0.036645	0.080786	0.048518	0.004975	151.929820	196.607134	182.416273	141.200691	145.580150	-65.718504	-80.110897	-88.611075	-101.395496	-148.253295	-87.360795	-147.359281	-176.246306	-109.673898	188.985111	0.000000
31.000000	7	-0.640889	19.856868	47.014527	-54.033021	28.380688	-53.910947	1.524274	1.200491	1.066164	0.944939	0.589999	0.408679	0.352489	0.139256	0.010654	0.024628	0.020798	0.016602	2.246580	1.917801	-0.004199	0.009316	0.009205	-0.005691	-0.003333	0.026254	-0.002451	0.034980	0.080786	0.045172	0.003317	154.943985	204.235999	183.942046	151.750271	154.734787	-70.295823	-81.617980	-91.662621	-98.381330	-151.304841	-84.346629	-144.307735	-177.753389	-106.622353	199.477291	0.000000
32.000000	7	-0.625629	20.253609	47.025208	-54.002503	28.380688	-53.941465	1.590547	1.337690	1.108811	0.987890	0.622181	0.419434	0.384533	0.160680	0.000000	0.028733	0.012479	0.024903	2.322307	2.049157	0.002100	0.008469	0.010042	-0.004878	-0.003333	0.027100	-0.002451	0.032481	0.077455	0.046008	0.004146	159.465234	210.339090	194.622456	153.257354	157.786333	-74.873142	-89.153394	-90.136848	-101.395496	-157.407932	-82.839546	-145.833508	-177.753389	-112.725444	205.472823	0.000000
33.000000	7	-0.625629	20.670186	47.035890	-54.033021	28.370006	-53.926206	1.640251	1.337690	1.151457	1.030842	0.643635	0.419434	0.395215	0.160680	0.010654	0.028733	0.004160	0.029054	2.549489	1.996615	0.002100	0.007622	0.010042	-0.003252	-0.001666	0.025407	-0.005719	0.032481	0.077455	0.047681	0.003317	163.986483	216.442182	191.570910	163.806934	165.415197	-71.821596	-90.660477	-93.188394	-107.423828	-155.882159	-93.389126	-148.885054	-180.767555	-114.251217	209.969471	0.000000
34.000000	7	-0.648518	21.086764	47.041231	-54.033021	28.370006	-53.926206	1.689956	1.337690	1.172781	1.030842	0.686544	0.462453	0.373852	0.182104	0.021308	0.036943	0.008319	0.020753	2.625217	2.127971	-0.004199	0.008469	0.009205	-0.003252	-0.002499	0.025407	-0.003268	0.029150	0.079954	0.045172	-0.000829	171.521897	219.493727	203.777093	169.835266	169.992516	-73.347369	-89.153394	-96.239940	-104.409662	-161.985251	-96.403292	-154.988145	-180.767555	-112.725444	212.967237	0.000000
35.000000	7	-0.633259	21.443831	47.035890	-54.078799	28.370006	-53.971984	1.723092	1.337690	1.236750	1.030842	0.697272	0.473208	0.427259	0.192816	0.053270	0.032838	0.016639	0.024903	2.700944	2.206785	0.000000	0.011856	0.011715	0.000000	-0.002499	0.027100	-0.001634	0.029150	0.080786	0.042662	0.003317	174.536063	225.596819	202.251320	171.342348	177.621380	-80.976233	-93.674643	-100.817258	-110.437993	-165.036797	-96.403292	-156.513918	-183.781720	-112.725444	220.461651	0.000000
36.000000	7	-0.625629	21.840571	47.046571	-54.017762	28.359325	-53.987243	1.805933	1.371990	1.279397	1.052318	0.718726	0.505472	0.448622	0.171392	0.031962	0.032838	0.020798	0.020753	2.751429	2.311870	-0.004199	0.011010	0.015900	-0.000813	-0.002499	0.027100	-0.004085	0.024986	0.076622	0.044335	0.000829	174.536063	228.648365	206.828639	177.370680	180.672926	-85.553552	-95.181726	-99.291486	-114.959242	-165.036797	-99.417458	-158.039691	-186.795886	-120.354308	230.953831	0.000000
37.000000	7	-0.625629	22.197638	47.051912	-54.017762	28.359325	-53.971984	1.839069	1.371990	1.279397	1.116746	0.750908	0.505472	0.437941	0.171392	0.053270	0.024628	0.024958	0.024903	2.776672	2.285599	0.000000	0.011856	0.015900	-0.002439	-0.002499	0.026254	-0.003268	0.024986	0.064129	0.046845	0.001658	183.578560	236.277229	211.405958	187.920260	188.301791	-82.502006	-99.702974	-103.868804	-114.959242	-168.088342	-103.938706	-159.565464	-194.331300	-121.880081	232.452714	0.000000
38.000000	7	-0.625629	22.515030	47.067934	-54.048280	28.364666	-54.002503	1.888774	1.509189	1.300720	1.116746	0.783090	0.548491	0.469985	0.192816	0.063924	0.041047	0.024958	0.024903	2.776672	2.364412	-0.008399	0.013550	0.016736	0.000000	-0.002499	0.026254	-0.002451	0.023320	0.063297	0.043499	0.003317	185.085642	243.906093	212.931731	190.934426	192.879109	-87.079325	-102.717140	-111.497669	-114.959242	-175.717207	-103.938706	-168.720101	-197.345466	-126.457400	239.947128	0.000000
39.000000	7	-0.633259	22.891934	47.062593	-54.048280	28.353984	-53.956725	1.938479	1.474889	1.364690	1.202649	0.793817	0.526981	0.469985	0.192816	0.074578	0.049257	0.020798	0.016602	2.726187	2.495769	-0.002100	0.009316	0.015900	0.002439	-0.004999	0.025407	-0.003268	0.019988	0.060798	0.046008	0.001658	189.606891	243.906093	225.137914	201.484006	200.507974	-91.656643	-107.238389	-102.343031	-114.959242	-175.717207	-100.924541	-162.617009	-194.331300	-126.457400	247.441543	0.000000
40.000000	7	-0.633259	23.328349	47.073275	-54.002503	28.359325	-53.941465	1.988183	1.509189	1.449983	1.181173	0.825999	0.559246	0.491348	0.203528	0.063924	0.053362	0.033277	0.029054	2.827157	2.522040	-0.004199	0.011010	0.016736	0.001626	0.002499	0.026254	-0.004085	0.021654	0.062464	0.040989	0.002488	188.099808	245.431866	226.663687	206.005254	206.611065	-90.130871	-107.238389	-111.497669	-124.001739	-171.139888	-103.938706	-164.142782	-200.359632	-127.983173	251.938191	0.000000
41.000000	7	-0.625629	23.725089	47.083956	-54.048280	28.348643	-53.956725	2.037888	1.612088	1.407337	1.267077	0.847453	0.559246	0.480667	0.224952	0.085232	0.057466	0.033277	0.016602	2.978611	2.758481	-0.004199	0.011010	0.019247	0.001626	0.002499	0.025407	-0.004085	0.018323	0.064129	0.045172	0.004146	192.621057	256.112276	229.715232	209.019420	212.714157	-96.233962	-111.759637	-117.600760	-127.015905	-177.242980	-111.474121	-173.297420	-203.373797	-129.508946	254.935957	0.000000
42.000000	7	-0.633259	24.101993	47.083956	-54.048280	28.348643	-53.987243	2.120729	1.680688	1.535276	1.267077	0.858180	0.591510	0.502029	0.257088	0.074578	0.061571	0.037437	0.033204	3.281521	2.758481	-0.006299	0.012703	0.019247	0.008130	0.004166	0.026254	-0.003268	0.015824	0.064962	0.047681	0.000829	197.142305	259.163822	238.869870	219.569000	217.291475	-96.233962	-111.759637	-120.652306	-128.522988	-180.294525	-112.981203	-173.297420	-206.387963	-127.983173	268.425903	0.000000
43.000000	7	-0.618000	24.578082	47.078616	-54.033021	28.337962	-53.971984	2.187002	1.749287	1.535276	1.288553	0.901090	0.591510	0.512711	0.224952	0.074578	0.057466	0.029118	0.029054	3.256279	2.758481	-0.004199	0.015244	0.022594	0.004878	0.002499	0.026254	-0.003268	0.014158	0.064129	0.044335	0.000829	194.128140	269.844232	238.869870	228.611497	226.446113	-99.285508	-116.280886	-122.178079	-125.508822	-190.974935	-115.995369	-171.771647	-206.387963	-127.983173	275.920317	0.000000
44.000000	7	-0.633259	25.014496	47.083956	-54.033021	28.343303	-53.956725	2.203570	1.817887	1.577923	1.267077	0.933271	0.656038	0.512711	0.267800	0.095886	0.069781	0.037437	0.037355	3.231036	2.784752	-0.002100	0.014397	0.020084	0.005691	0.002499	0.024560	-0.003268	0.011660	0.044974	0.046845	0.002488	204.677720	272.895778	238.869870	228.611497	226.446113	-105.388599	-117.787969	-125.229625	-130.030070	-186.397617	-117.502452	-179.400511	-212.416295	-140.189356	280.416966	0.000000
45.000000	7	-0.610370	25.411237	47.105319	-54.048280	28.337962	-53.971984	2.286411	1.886486	1.577923	1.310028	0.933271	0.634529	0.534074	0.246376	0.106540	0.073885	0.033277	0.037355	3.332006	2.863566	-0.002100	0.014397	0.020084	0.007317	0.003333	0.025407	0.000817	0.008329	0.045807	0.043499	0.000000	212.213134	275.947324	249.550280	237.653994	229.497658	-105.388599	-120.802134	-131.332716	-133.044236	-189.449163	-120.516618	-180.926284	-216.937543	-135.612037	292.408028	0.000000
